date,USDCHF,GBPUSD,EURUSD,USDCAD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,NZDJPY,NZDCAD,AUDNZD,empty,sum
2020.01.13,48.99999999999905,26.0000000000149,-29.999999999996696,69.00000000000794,97.00000000001374,-61.99999999999761,-5.999999999994898,-14.000000000002899,-10.000000000010001,-19.999999999997797,261.0000000000099,-112.000000000001,15.00000000000945,124.99999999999733,-6.000000000000227,-33.9999999999896,25.999999999992696,,374.00000000005434
2020.01.13,72.0000000000054,-12.999999999996348,-4.999999999988347,58.000000000002494,68.00000000000139,-69.00000000000261,-26.000000000003798,-17.999999999995797,9.999999999998899,18.0000000000069,242.00000000000443,-66.99999999999484,35.00000000000725,174.00000000000747,-40.99999999999682,28.000000000005798,70.99999999999883,,537.0000000000604
2020.01.13,156.00000000000057,43.999999999999595,1.0000000000065512,129.00000000000134,165.9999999999995,-25.99999999999625,-78.99999999999574,-158.99999999999804,-86.0000000000083,96.00000000000719,299.0000000000066,-124.99999999999733,-134.99999999999625,112.000000000001,28.000000000005798,-68.99999999999685,143.00000000000423,,495.00000000004354
2020.01.13,114.00000000000298,68.00000000000139,1.0000000000065512,170.00000000000347,123.00000000000644,-7.999999999995566,-19.999999999997797,-85.99999999999719,-46.00000000000159,-58.99999999998684,265.00000000000057,-172.0000000000166,-35.999999999991594,130.0000000000079,-0.999999999990564,-81.9999999999932,89.00000000000574,,450.0000000000641
2020.01.13,129.00000000000134,13.000000000018552,0.0,153.00000000000313,143.00000000000423,-16.000000000005343,-46.999999999997044,-92.00000000000318,-3.0000000000085514,5.999999999994898,274.0000000000009,-158.99999999999804,-9.999999999998899,278.00000000000045,-62.99999999998818,4.000000000004,165.9999999999995,,776.0000000000277
2020.01.13,130.0000000000079,3.0000000000196536,-24.999999999986144,123.00000000000644,164.00000000000858,12.999999999991019,-64.99999999999284,-141.00000000000225,-70.0000000000034,158.0000000000137,331.00000000000307,-158.0000000000137,-90.99999999999665,147.00000000000824,34.000000000006025,-63.99999999999739,134.99999999999625,,624.0000000000686
2020.01.13,146.00000000000168,-7.0000000000014495,-35.999999999991594,53.999999999998494,194.0000000000053,21.000000000000796,-117.00000000000044,-232.99999999999432,-130.0000000000079,385.99999999999744,375.0,-94.00000000001629,-263.99999999999756,36.999999999998145,103.00000000000864,-84.99999999999064,180.0000000000024,,530.0000000000127
2020.01.13,118.00000000000699,24.000000000001798,-49.99999999999449,59.99999999999339,182.99999999999983,39.00000000000148,-92.00000000000318,-215.99999999999397,-100.00000000000009,351.0000000000124,374.00000000000944,-117.99999999999588,-247.99999999998158,93.00000000000975,78.00000000000296,-71.99999999999429,205.99999999999508,,630.0000000000696
2020.01.13,118.00000000000699,-24.999999999986144,-44.99999999998394,39.00000000001125,172.0000000000166,55.999999999997385,-102.00000000000209,-200.00000000000017,-82.99999999999974,390.0000000000015,384.00000000000034,-90.99999999999665,-229.99999999999687,126.0000000000039,73.0000000000075,-38.99999999998904,208.00000000000819,,751.0000000000989
2020.01.13,95.00000000000064,-21.999999999988695,-93.99999999999409,29.999999999996696,194.0000000000053,94.99999999999886,-90.99999999999665,-221.00000000000452,-76.0000000000094,480.99999999999807,451.9999999999982,-144.99999999999514,-237.99999999998266,171.99999999999437,92.00000000001296,-41.9999999999976,249.00000000001032,,931.0000000000466
2020.01.13,78.00000000000028,-15.999999999993797,-100.99999999999554,-8.000000000008,184.00000000000637,102.99999999999443,-98.99999999999353,-246.00000000000176,-150.00000000000568,577.0000000000052,450.00000000000284,-111.00000000001664,-317.9999999999961,-29.999999999996696,181.0000000000116,-132.99999999999423,170.00000000000347,,531.0000000000223
2020.01.13,65.99999999999939,25.00000000000835,-129.00000000000134,-39.999999999995595,195.00000000001182,111.0000000000042,-109.00000000000354,-219.99999999999798,-172.00000000000549,466.00000000001086,472.999999999999,-114.99999999999844,-230.9999999999812,-68.00000000000139,212.0000000000033,-150.99999999999002,90.00000000001229,,403.00000000007424
2020.01.13,72.0000000000054,15.00000000000945,-129.99999999998568,-14.000000000002899,202.9999999999976,120.99999999999511,-97.00000000000264,-202.0000000000022,-147.00000000000824,429.99999999999704,492.00000000000443,-143.00000000000423,-184.99999999999073,5.999999999994898,189.00000000000716,-129.9999999999968,104.99999999999955,,585.0000000000173
2020.01.13,84.0000000000063,-4.999999999988347,-109.00000000000354,-18.999999999991246,202.9999999999976,105.99999999999454,-112.000000000001,-200.00000000000017,-135.00000000000733,417.0000000000007,469.99999999999886,-107.99999999999699,-185.99999999999727,26.999999999999247,162.00000000000614,-96.99999999999153,121.99999999999989,,620.0000000000259
2020.01.13,84.0000000000063,-95.00000000000064,-124.99999999999733,-9.999999999998899,212.99999999999653,114.00000000000432,-107.00000000000153,-229.00000000000142,-136.00000000000279,625.0000000000089,496.0000000000093,-138.0000000000159,-230.9999999999812,51.000000000001044,173.00000000000182,-103.99999999999298,164.00000000000858,,745.0000000000441
