date,USDCHF,EURUSD,USDJPY,USDCAD,GBPCHF,EURCHF,CHFJPY,GBPCAD,GBPAUD,empty,sum
2019.04.22,-80.99999999999774,-52.99999999999194,-64.00000000000716,-90.00000000001229,-178.00000000001148,-89.99999999999008,-46.999999999997044,-215.99999999999397,-263.99999999999756,,-1082.9999999999993
2019.04.22,-59.99999999999339,-58.99999999998684,-46.00000000000648,-59.000000000009045,-116.00000000000499,-85.00000000000173,-36.000000000001364,-92.00000000000318,-174.00000000000747,,-727.0000000000146
2019.04.22,-32.999999999994145,-31.000000000003247,1.9999999999953388,-89.00000000000574,-187.00000000000384,-113.99999999999189,6.000000000000227,-60.99999999999994,-297.9999999999983,,-805.0000000000015
2019.04.22,6.000000000017103,-28.999999999990145,0.0,-107.00000000001265,-197.00000000000273,-120.99999999999334,36.000000000001364,-60.99999999999994,-262.00000000000665,,-734.999999999987
2019.04.22,39.00000000001125,-43.999999999999595,-4.0000000000048885,-83.00000000001084,-202.00000000001327,-136.00000000000279,30.000000000001137,-66.99999999999484,-289.0000000000059,,-756.0000000000198
2019.04.22,26.0000000000149,-48.99999999998794,-12.000000000000455,-83.00000000001084,-189.00000000001694,-133.99999999998968,28.999999999996362,-42.0000000000087,-316.0000000000052,,-770.0000000000084
2019.04.22,28.000000000005798,-48.99999999998794,-16.000000000005343,-134.00000000001188,-167.00000000000603,-131.99999999999878,37.9999999999967,-29.999999999996696,-409.99999999999926,,-872.0000000000034
2019.04.22,30.0000000000189,-52.99999999999194,43.99999999999693,-173.00000000000094,-160.00000000000458,-129.00000000000134,84.99999999999375,38.0000000000047,-384.9999999999909,,-702.9999999999754
2019.04.22,29.00000000001235,-42.999999999993044,4.0000000000048885,-225.00000000000853,-156.00000000000057,-126.99999999998823,36.000000000001364,147.99999999999258,-445.0000000000065,,-778.9999999999857
2019.04.22,43.00000000001525,-21.999999999988695,-1.9999999999953388,-259.0000000000092,-192.99999999999872,-119.00000000000244,31.00000000000591,170.99999999998784,-497.99999999999847,,-847.9999999999839
2019.04.22,45.000000000006146,-15.999999999993797,21.000000000000796,-273.9999999999965,-211.00000000000563,-112.000000000001,51.00000000000193,144.99999999999514,-516.0000000000053,,-866.9999999999983
2019.04.22,52.000000000007596,2.0000000000131024,33.999999999991815,-300.99999999999574,-225.00000000000853,-99.99999999998899,61.00000000000705,194.99999999998963,-530.0000000000082,,-811.9999999999923
2019.04.22,57.00000000001815,-14.000000000002899,22.00000000000557,-302.0000000000023,-246.99999999999721,-119.99999999998678,48.00000000000182,178.99999999999582,-577.9999999999897,,-954.9999999999575
2019.04.22,57.00000000001815,2.999999999997449,4.0000000000048885,-296.0000000000074,-239.99999999999577,-110.99999999999443,13.00000000000523,180.99999999998673,-621.0000000000049,,-1009.99999999999
2019.04.22,65.00000000000395,19.00000000001345,-6.000000000000227,-266.0000000000107,-223.00000000001762,-95.00000000000064,7.999999999995566,195.9999999999962,-612.9999999999969,,-915.0000000000169
2019.04.22,66.00000000001049,17.000000000000348,10.99999999999568,-269.00000000000813,-219.99999999999798,-99.00000000000463,22.999999999996135,197.00000000000273,-621.0000000000049,,-895.0000000000102
2019.04.22,67.00000000001705,-14.000000000002899,-1.0000000000047748,-289.0000000000059,-251.00000000000122,-124.99999999999733,6.000000000000227,170.00000000000347,-638.9999999999895,,-1075.999999999981
2019.04.22,47.00000000001925,-34.99999999998504,18.000000000000682,-266.999999999995,-238.0000000000049,-130.99999999999224,40.00000000000625,129.99999999998568,-622.9999999999958,,-1058.9999999999611
2019.04.22,38.0000000000047,-43.999999999999595,-4.9999999999954525,-249.99999999999466,-236.00000000001398,-133.00000000000534,33.00000000000125,107.99999999999699,-571.9999999999948,,-1061.000000000001
2019.04.22,45.000000000006146,-39.999999999995595,-12.000000000000455,-242.00000000000887,-224.000000000002,-131.99999999999878,22.00000000000557,92.00000000000318,-619.9999999999983,,-1110.999999999989
2019.04.22,35.00000000000725,-48.000000000003595,-13.999999999995794,-312.00000000000114,-217.0000000000005,-139.00000000000023,24.00000000000091,140.99999999999113,-584.0000000000067,,-1114.0000000000086
2019.04.22,40.0000000000178,-70.99999999999883,-22.00000000000557,-310.9999999999946,-221.00000000000452,-174.00000000000747,19.99999999999602,194.0000000000053,-590.0000000000016,,-1134.9999999999934
2019.04.22,53.00000000001415,-75.99999999998718,-16.999999999995907,-282.0000000000045,-265.0000000000041,-177.99999999998929,-4.0000000000048885,153.00000000000313,-635.9999999999922,,-1251.999999999961
2019.04.22,68.00000000000139,-60.99999999999994,-1.9999999999953388,-287.9999999999994,-243.00000000001543,-184.00000000000637,1.9999999999953388,191.00000000000784,-622.9999999999958,,-1140.0000000000077
2019.04.22,60.000000000015596,-88.99999999998354,1.0000000000047748,-287.9999999999994,-214.00000000000307,-197.99999999998707,10.99999999999568,217.0000000000005,-612.9999999999969,,-1112.9999999999534
2019.04.22,52.000000000007596,-97.9999999999981,6.000000000000227,-296.0000000000074,-194.0000000000053,-201.00000000000674,21.000000000000796,231.99999999998778,-601.000000000007,,-1079.0000000000282
2019.04.22,49.00000000001015,-117.99999999999588,9.000000000000341,-333.0000000000055,-195.9999999999962,-221.99999999998886,30.000000000001137,275.000000000003,-581.0000000000093,,-1086.9999999999811
2019.04.22,52.000000000007596,-105.99999999998388,7.000000000005002,-334.00000000001205,-178.99999999999582,-211.99999999998997,28.999999999996362,324.9999999999975,-612.9999999999969,,-1030.9999999999723
2019.04.22,58.000000000002494,-99.99999999998899,1.9999999999953388,-330.0000000000081,-151.9999999999966,-205.99999999999508,28.000000000005798,246.99999999999721,-608.0000000000085,,-1060.9999999999964
2019.04.22,49.00000000001015,-106.99999999999044,10.99999999999568,-322.00000000000006,-151.00000000001222,-211.99999999998997,40.00000000000625,229.99999999999687,-575.9999999999987,,-1037.9999999999825
2019.04.22,39.00000000001125,-139.00000000000023,-4.0000000000048885,-290.9999999999968,-146.00000000000168,-245.99999999999068,25.000000000005684,229.99999999999687,-608.0000000000085,,-1139.999999999989
2019.04.22,49.00000000001015,-147.99999999999258,-3.0000000000001137,-235.00000000000742,-134.00000000001188,-249.99999999999466,-12.000000000000455,187.00000000000384,-619.9999999999983,,-1165.9999999999914
2019.04.22,77.00000000001594,-122.99999999998423,-10.99999999999568,-239.00000000001143,-167.00000000000603,-289.9999999999903,-40.00000000000625,208.99999999999253,-608.0000000000085,,-1191.999999999994
2019.04.22,104.00000000001519,-140.99999999999113,4.0000000000048885,-270.00000000001467,-228.00000000000597,-319.0000000000026,-46.00000000000648,217.0000000000005,-567.9999999999907,,-1246.999999999991
2019.04.22,108.00000000001918,-168.99999999999693,-7.000000000005002,-347.0000000000084,-243.00000000001543,-353.0000000000033,-58.000000000006935,296.0000000000074,-595.9999999999966,,-1369.000000000006
2019.04.22,136.00000000000279,-156.00000000000057,4.0000000000048885,-347.0000000000084,-236.00000000001398,-390.0000000000015,-85.99999999999852,397.0000000000029,-594.0000000000057,,-1272.000000000018
2019.04.22,125.00000000001954,-191.99999999999218,3.0000000000001137,-381.0000000000091,-201.00000000000674,-385.99999999999744,-88.99999999999864,375.9999999999986,-567.9999999999907,,-1312.9999999999766
2019.04.22,112.000000000001,-219.99999999999798,19.000000000005457,-373.00000000000114,-219.99999999999798,-397.0000000000029,-31.999999999996476,374.0000000000077,-598.0000000000097,,-1334.9999999999918
2019.04.22,133.00000000000534,-208.99999999999253,13.999999999995794,-424.00000000000216,-226.99999999999943,-407.99999999998613,-60.99999999999284,475.99999999998755,-567.0000000000064,,-1272.9999999999907
2019.04.22,134.00000000001188,-217.0000000000005,15.000000000000568,-479.0000000000072,-225.00000000000853,-411.0000000000058,-58.000000000006935,534.9999999999966,-537.0000000000097,,-1243.0000000000296
2019.04.22,121.99999999999989,-208.99999999999253,13.00000000000523,-483.0000000000112,-221.00000000000452,-395.99999999999636,-49.000000000006594,550.000000000006,-530.9999999999926,,-1203.9999999999927
