date,AUDCHF,NZDCAD,empty,sum
2015.10.26,-73.00000000000084,88.00000000001029,,15.00000000000945
2015.10.26,-89.00000000000574,111.00000000000554,,21.9999999999998
2015.10.26,-90.99999999999665,107.00000000000153,,16.00000000000489
2015.10.26,-116.00000000000499,101.00000000000664,,-14.999999999998352
2015.10.26,-177.00000000000495,180.0000000000024,,2.999999999997442
2015.10.26,-175.99999999999838,186.00000000000838,,10.000000000010004
2015.10.26,-300.99999999999574,246.00000000000176,,-54.999999999993975
2015.10.26,-253.0000000000032,268.0000000000016,,14.99999999999838
2015.10.26,-192.00000000000327,342.000000000009,,150.0000000000057
2015.10.26,-209.00000000000364,358.0000000000028,,148.99999999999915
2015.10.26,-343.9999999999999,413.0000000000078,,69.0000000000079
2015.10.26,-278.9999999999959,417.0000000000007,,138.00000000000477
2015.10.26,-348.9999999999993,450.00000000000597,,101.00000000000665
2015.10.26,-265.0000000000041,453.0000000000034,,187.99999999999932
2015.10.26,-304.00000000000426,454.00000000000995,,150.00000000000568
2015.10.26,-236.99999999999832,449.0000000000105,,212.0000000000122
2015.10.26,-292.9999999999988,461.0000000000003,,168.00000000000148
2015.10.26,-368.9999999999971,449.0000000000105,,80.00000000001342
2015.10.26,-290.00000000000136,335.0000000000075,,45.00000000000614
2015.10.26,-363.0000000000022,275.000000000003,,-87.9999999999992
2015.10.26,-287.0000000000039,195.00000000000074,,-92.00000000000318
2015.10.26,-322.9999999999955,186.00000000000838,,-136.99999999998712
2015.10.26,-431.0000000000036,111.00000000000554,,-319.99999999999807
2015.10.26,-509.00000000000387,35.00000000000725,,-473.9999999999966
2015.10.26,-507.9999999999973,107.00000000000153,,-400.9999999999958
2015.10.26,-526.0000000000042,127.00000000001043,,-398.99999999999375
2015.10.26,-614.9999999999989,151.00000000000114,,-463.9999999999977
2015.10.26,-612.9999999999969,193.00000000000983,,-419.9999999999871
2015.10.26,-746.9999999999976,280.00000000000244,,-466.99999999999517
2015.10.26,-726.0000000000044,330.0000000000081,,-395.99999999999636
2015.10.26,-777.0000000000055,321.0000000000046,,-456.00000000000085
2015.10.26,-641.0000000000027,401.00000000000693,,-239.9999999999958
2015.10.26,-617.9999999999964,460.00000000000483,,-157.99999999999153
2015.10.26,-605.0,441.0000000000025,,-163.9999999999975
2015.10.26,-616.0000000000055,414.00000000000324,,-202.00000000000222
2015.10.26,-692.0000000000038,433.0000000000056,,-258.9999999999981
2015.10.26,-712.9999999999969,438.00000000000506,,-274.99999999999187
2015.10.26,-739.0000000000008,374.0000000000077,,-364.9999999999931
2015.10.26,-700.999999999996,342.000000000009,,-358.99999999998704
