date,AUDCHF,NZDCAD,empty,sum
2015.10.26,-73.00000000000084,-8.999999999992347,,-81.99999999999318
2015.10.26,-136.99999999999824,3.0000000000085514,,-133.99999999998968
2015.10.26,-136.00000000000279,86.0000000000083,,-49.999999999994486
2015.10.26,-134.0000000000008,80.00000000000229,,-53.99999999999851
2015.10.26,-185.99999999999727,95.00000000000064,,-90.99999999999663
2015.10.26,-219.00000000000253,133.00000000000534,,-85.99999999999719
2015.10.26,-304.00000000000426,181.00000000000892,,-122.99999999999534
2015.10.26,-331.0000000000035,197.00000000000273,,-134.0000000000008
2015.10.26,-265.0000000000041,268.0000000000016,,2.999999999997499
2015.10.26,-239.99999999999577,317.0000000000006,,77.00000000000486
2015.10.26,-402.00000000000233,339.0000000000004,,-63.00000000000193
2015.10.26,-363.99999999999767,403.0000000000089,,39.000000000011255
2015.10.26,-351.0000000000013,391.000000000008,,40.00000000000671
2015.10.26,-348.9999999999993,404.99999999999983,,56.00000000000051
2015.10.26,-306.00000000000625,412.00000000000125,,105.999999999995
2015.10.26,-302.0000000000023,391.000000000008,,89.00000000000574
2015.10.26,-295.99999999999625,433.0000000000056,,137.00000000000938
2015.10.26,-383.0,417.0000000000007,,34.00000000000068
2015.10.26,-372.0000000000057,331.0000000000035,,-41.00000000000216
2015.10.26,-363.0000000000022,246.00000000000176,,-117.00000000000045
2015.10.26,-380.999999999998,143.00000000000423,,-237.99999999999378
2015.10.26,-467.0000000000063,174.00000000000747,,-292.99999999999886
2015.10.26,-500.00000000000045,89.00000000000574,,-410.9999999999947
2015.10.26,-509.00000000000387,31.000000000003247,,-478.0000000000006
2015.10.26,-551.9999999999969,31.000000000003247,,-520.9999999999936
2015.10.26,-553.0000000000035,97.00000000000264,,-456.0000000000009
2015.10.26,-683.0000000000002,99.00000000000463,,-583.9999999999956
2015.10.26,-631.0000000000038,125.00000000000844,,-505.99999999999534
2015.10.26,-817.9999999999965,181.00000000000892,,-636.9999999999875
2015.10.26,-797.9999999999987,251.00000000000122,,-546.9999999999975
2015.10.26,-812.999999999997,312.00000000000114,,-500.9999999999959
2015.10.26,-816.0000000000056,304.9999999999997,,-511.00000000000585
2015.10.26,-707.000000000002,382.00000000000455,,-324.9999999999975
2015.10.26,-726.9999999999999,397.0000000000029,,-329.999999999997
2015.10.26,-695.0000000000011,376.00000000000966,,-318.9999999999915
2015.10.26,-709.9999999999995,359.0000000000093,,-350.9999999999902
2015.10.26,-750.0000000000063,397.0000000000029,,-353.00000000000335
2015.10.26,-773.9999999999969,359.0000000000093,,-414.9999999999876
2015.10.26,-775.0000000000034,340.00000000000693,,-434.9999999999965
2015.10.26,-783.9999999999958,322.00000000000006,,-461.99999999999574
2015.10.26,-773.0000000000015,346.0000000000019,,-426.9999999999996
2015.10.26,-789.0000000000064,477.0000000000052,,-312.0000000000012
2015.10.26,-744.9999999999957,495.000000000001,,-249.99999999999466
2015.10.26,-705.0000000000001,472.00000000000574,,-232.99999999999437
2015.10.26,-695.9999999999966,457.0000000000074,,-238.9999999999892
2015.10.26,-724.0000000000024,441.0000000000025,,-282.9999999999999
2015.10.26,-741.0000000000027,408.00000000000836,,-332.9999999999944
2015.10.26,-675.0000000000034,-35.999999999991594,,-710.999999999995
2015.10.27,-667.0000000000065,322.00000000000006,,-345.0000000000064
2015.10.27,-638.0000000000052,333.0000000000055,,-304.9999999999997
2015.10.27,-673.9999999999968,430.00000000000813,,-243.9999999999887
2015.10.27,-682.0000000000048,420.00000000000927,,-261.9999999999955
2015.10.27,-682.0000000000048,412.00000000000125,,-270.0000000000035
2015.10.27,-685.9999999999977,415.0000000000098,,-270.99999999998795
2015.10.27,-700.0000000000006,391.000000000008,,-308.99999999999255
2015.10.27,-717.9999999999964,359.0000000000093,,-358.99999999998704
2015.10.27,-695.9999999999966,339.0000000000004,,-356.9999999999962
2015.10.27,-433.0000000000056,376.00000000000966,,-56.999999999995964
2015.10.27,-475.0000000000032,351.0000000000013,,-124.00000000000188
2015.10.27,-506.0000000000064,401.00000000000693,,-104.99999999999949
2015.10.27,-419.00000000000273,374.0000000000077,,-44.999999999995055
2015.10.27,-406.00000000000637,356.00000000000074,,-50.00000000000563
2015.10.27,-465.0000000000043,419.00000000000273,,-46.00000000000159
2015.10.27,-463.9999999999977,414.00000000000324,,-49.999999999994486
2015.10.27,-563.0000000000024,465.9999999999998,,-97.00000000000261
2015.10.27,-575.9999999999987,404.0000000000044,,-171.99999999999437
2015.10.27,-633.0000000000058,407.0000000000018,,-226.00000000000398
2015.10.27,-655.0000000000056,437.0000000000096,,-217.99999999999596
2015.10.27,-770.9999999999994,459.0000000000094,,-311.99999999999005
2015.10.27,-790.9999999999973,481.0000000000092,,-309.99999999998806
2015.10.27,-797.0000000000033,526.0000000000042,,-270.9999999999991
2015.10.27,-805.0000000000001,579.0000000000073,,-225.99999999999284
2015.10.27,-760.0000000000051,579.0000000000073,,-180.99999999999784
2015.10.27,-770.9999999999994,650.0000000000061,,-120.99999999999329
2015.10.27,-827.0,698.0000000000098,,-128.99999999999022
2015.10.27,-821.000000000005,639.0000000000007,,-182.00000000000432
2015.10.27,-748.9999999999997,664.000000000009,,-84.99999999999068
2015.10.27,-661.9999999999959,736.0000000000033,,74.00000000000739
2015.10.27,-700.0000000000006,930.0000000000086,,230.00000000000807
2015.10.27,-738.0000000000053,1009.0000000000043,,270.999999999999
2015.10.27,-646.0000000000022,1016.0000000000058,,370.00000000000364
2015.10.27,-592.0000000000036,1089.0000000000066,,497.00000000000296
2015.10.27,-658.0000000000031,1086.000000000009,,428.000000000006
2015.10.27,-683.0000000000002,1098.00000000001,,415.0000000000098
2015.10.27,-733.0000000000059,1180.0000000000032,,446.99999999999727
2015.10.27,-619.9999999999983,1127.0000000000002,,507.00000000000193
2015.10.27,-568.0000000000018,1055.000000000006,,487.0000000000041
2015.10.27,-483.99999999999557,1066.0000000000002,,582.0000000000047
2015.10.27,-451.9999999999969,1039.0000000000011,,587.0000000000043
2015.10.27,-407.0000000000018,1077.0000000000057,,670.0000000000039
2015.10.27,-458.00000000000284,1090.000000000002,,631.9999999999992
2015.10.27,-478.0000000000006,1078.0000000000011,,600.0000000000005
2015.10.27,-489.0000000000061,968.0000000000022,,478.9999999999961
2015.10.27,-424.00000000000216,889.0000000000065,,465.0000000000043
2015.10.27,-426.9999999999996,851.0000000000017,,424.0000000000021
2015.10.27,-512.0000000000014,901.0000000000074,,389.000000000006
2015.10.28,-521.0000000000048,962.0000000000073,,441.0000000000025
2015.10.28,-517.9999999999962,960.0000000000053,,442.0000000000091
2015.10.28,-428.00000000000614,1029.000000000002,,600.9999999999959
2015.10.28,-446.00000000000193,1040.0000000000075,,594.0000000000056
2015.10.28,-456.9999999999963,993.0000000000106,,536.0000000000143
2015.10.28,-297.9999999999983,737.0000000000099,,439.0000000000116
2015.10.28,165.00000000000404,747.0000000000088,,912.0000000000127
2015.10.28,158.0000000000026,585.0000000000022,,743.0000000000048
2015.10.28,258.0000000000027,576.0000000000099,,834.0000000000125
2015.10.28,231.99999999999886,546.000000000002,,778.0000000000009
2015.10.28,254.99999999999412,546.000000000002,,800.9999999999961
2015.10.28,270.99999999999903,455.0000000000054,,726.0000000000044
2015.10.28,263.0000000000021,449.0000000000105,,712.0000000000126
2015.10.28,324.00000000000205,462.0000000000068,,786.0000000000089
2015.10.28,309.0000000000037,417.0000000000007,,726.0000000000043
2015.10.28,282.99999999999994,365.0000000000042,,648.0000000000041
2015.10.28,202.9999999999976,379.0000000000071,,582.0000000000048
2015.10.28,217.0000000000005,425.0000000000087,,642.0000000000092
2015.10.28,207.99999999999707,359.0000000000093,,567.0000000000064
2015.10.28,232.99999999999432,349.0000000000104,,582.0000000000048
2015.10.28,205.99999999999508,308.00000000000824,,514.0000000000033
2015.10.28,197.00000000000273,225.00000000000853,,422.00000000001125
2015.10.28,314.0000000000032,214.00000000000307,,528.0000000000063
2015.10.28,366.9999999999951,237.00000000000944,,604.0000000000045
2015.10.28,441.99999999999795,182.99999999999983,,624.9999999999977
2015.10.28,375.0000000000031,182.00000000000438,,557.0000000000075
2015.10.28,339.0000000000004,121.00000000000443,,460.00000000000483
2015.10.28,336.9999999999984,108.00000000000809,,445.0000000000065
2015.10.28,327.99999999999494,110.00000000001009,,438.000000000005
2015.10.28,365.99999999999966,34.000000000000696,,400.00000000000034
2015.10.28,410.9999999999947,-131.99999999999878,,278.9999999999959
2015.10.28,363.0000000000022,-211.99999999998997,,151.00000000001225
2015.10.28,341.99999999999784,-353.99999999999875,,-12.00000000000091
2015.10.28,322.00000000000006,-400.9999999999958,,-78.99999999999574
2015.10.28,353.99999999999875,-370.9999999999991,,-17.00000000000034
2015.10.28,193.99999999999417,-447.99999999999284,,-253.99999999999866
2015.10.28,112.000000000001,-506.9999999999908,,-394.99999999998977
