date,EURCHF,CHFJPY,NZDCHF,EURJPY,EURCAD,empty,sum
2017.06.27,343.99999999998875,-548.0000000000018,-464.9999999999932,-757.9999999999956,184.00000000000637,,-1242.9999999999955
2017.06.27,346.0000000000019,-495.9999999999951,-495.9999999999964,-709.0000000000032,94.00000000001629,,-1260.9999999999764
2017.06.27,365.99999999999966,-480.99999999999454,-468.00000000000176,-765.9999999999911,14.000000000002899,,-1334.9999999999848
2017.06.27,411.99999999999017,-456.00000000000307,-532.9999999999945,-739.9999999999949,-20.999999999982144,,-1337.9999999999843
2017.06.27,448.000000000004,-304.00000000000205,-547.999999999993,-646.9999999999914,48.000000000003595,,-1002.9999999999786
2017.06.27,441.0000000000025,-292.0000000000016,-615.9999999999943,-617.999999999995,174.00000000000747,,-910.9999999999809
2017.06.27,411.99999999999017,-292.0000000000016,-678.9999999999962,-614.0000000000043,270.00000000001467,,-902.9999999999974
2017.06.27,400.00000000000034,-682.0000000000022,-883.0000000000005,-1006.0000000000002,-279.99999999999136,,-2450.999999999994
2017.06.27,363.0000000000022,-840.999999999994,-436.00000000000307,-1152.9999999999916,-509.99999999998823,,-2576.9999999999745
2017.06.27,331.999999999999,-966.9999999999987,-273.9999999999965,-1245.0000000000045,-532.9999999999835,,-2686.9999999999845
2017.06.27,332.9999999999833,-1045.9999999999923,-232.99999999999432,-1379.9999999999955,-507.9999999999973,,-2833.999999999996
2017.06.27,360.9999999999891,-1048.0000000000018,-90.0000000000012,-1335.9999999999986,-470.9999999999992,,-2584.000000000012
2017.06.27,347.9999999999928,-1239.0000000000043,-104.99999999999955,-1525.9999999999964,-461.99999999998465,,-2983.999999999992
2017.06.27,353.99999999998766,-1275.9999999999964,-26.999999999999247,-1617.0000000000045,-495.99999999998533,,-3061.9999999999977
2017.06.27,371.99999999999454,-1368.9999999999998,-24.000000000001798,-1736.9999999999948,-508.9999999999817,,-3266.9999999999836
2017.06.27,411.99999999999017,-1489.0000000000043,-17.999999999995797,-1888.999999999996,-527.9999999999951,,-3512.000000000001
2017.06.27,434.9999999999854,-1480.000000000004,28.000000000005798,-1905.0000000000011,-552.9999999999812,,-3474.9999999999955
2017.06.27,461.99999999998465,-1462.9999999999939,121.00000000000443,-1942.9999999999977,-618.9999999999918,,-3441.9999999999945
2017.06.27,387.99999999998835,-1618.9999999999998,221.99999999999997,-2001.0000000000048,-705.9999999999844,,-3716.000000000001
2017.06.27,404.0000000000044,-1629.000000000005,207.00000000000162,-2045.0000000000018,-615.9999999999943,,-3678.9999999999955
2017.06.27,434.9999999999854,-1731.9999999999993,265.99999999999955,-2236.000000000004,-407.99999999998613,,-3675.0000000000045
2017.06.27,471.9999999999835,-1938.999999999993,267.00000000000614,-2441.999999999993,-585.9999999999976,,-4227.999999999994
2017.06.27,471.9999999999835,-2369.0,346.9999999999973,-2953.9999999999936,-829.9999999999974,,-5334.00000000001
2017.06.27,461.99999999998465,-2414.0000000000014,470.9999999999992,-3001.0000000000045,-956.9999999999857,,-5439.000000000007
2017.06.27,438.00000000000506,-2231.999999999999,455.0000000000054,-2719.999999999999,-844.9999999999847,,-4903.999999999973
2017.06.27,465.99999999998863,-2393.000000000001,451.0000000000014,-2984.9999999999995,-918.9999999999809,,-5379.999999999992
2017.06.27,476.9999999999941,-2411.999999999992,562.0000000000069,-2962.9999999999936,-1055.9999999999902,,-5391.9999999999745
2017.06.27,462.9999999999912,-2283.0000000000014,648.9999999999995,-2811.9999999999977,-1030.999999999982,,-5013.99999999999
2017.06.27,462.9999999999912,-2286.0000000000014,592.0000000000036,-2816.0000000000027,-889.9999999999908,,-4937.0
2017.06.27,453.99999999999886,-2343.0000000000036,612.0000000000015,-2850.999999999999,-827.9999999999843,,-4955.999999999986
2017.06.27,452.99999999999227,-2331.9999999999936,655.0000000000056,-2867.999999999995,-950.9999999999908,,-5042.999999999982
2017.06.27,482.00000000000466,-2490.9999999999995,682.0000000000048,-3048.000000000002,-980.9999999999875,,-5355.999999999979
2017.06.27,478.999999999985,-2463.9999999999986,706.0000000000066,-3004.9999999999955,-1260.9999999999789,,-5544.999999999982
2017.06.28,419.9999999999982,-2364.0000000000045,724.9999999999978,-2926.9999999999927,-1153.9999999999884,,-5299.99999999999
2017.06.28,414.9999999999876,-2361.9999999999945,740.0000000000073,-2896.9999999999914,-1113.9999999999927,,-5217.999999999984
2017.06.28,432.9999999999945,-2373.0000000000045,755.0000000000057,-2891.999999999996,-1147.9999999999934,,-5224.999999999994
2017.06.28,465.0000000000043,-2393.9999999999914,707.000000000002,-2923.9999999999923,-1116.9999999999902,,-5262.999999999967
2017.06.28,468.00000000000176,-2369.0,656.9999999999965,-2900.9999999999964,-973.999999999986,,-5118.9999999999845
2017.06.28,470.9999999999992,-2280.999999999992,656.000000000001,-2804.9999999999927,-1004.9999999999892,,-4963.999999999974
2017.06.28,478.0000000000006,-2322.0000000000027,705.0000000000001,-2864.999999999995,-1001.9999999999918,,-5005.999999999989
2017.06.28,495.99999999998533,-2215.0000000000036,619.9999999999983,-2757.9999999999955,-922.0000000000006,,-4779.000000000016
2017.06.28,502.00000000000244,-2254.000000000005,641.9999999999982,-2808.9999999999973,-896.9999999999923,,-4815.9999999999945
2017.06.28,490.999999999997,-2292.9999999999923,624.0000000000023,-2879.000000000005,-759.999999999983,,-4816.999999999981
2017.06.28,512.9999999999857,-2265.999999999991,614.9999999999989,-2835.9999999999986,-757.999999999992,,-4731.999999999997
2017.06.28,529.0000000000017,-2242.999999999995,641.9999999999982,-2822.999999999993,-789.9999999999797,,-4684.999999999968
2017.06.28,526.9999999999886,-2240.9999999999995,624.9999999999977,-2813.9999999999927,-777.9999999999898,,-4680.999999999995
2017.06.28,529.999999999986,-2234.9999999999995,656.000000000001,-2805.9999999999973,-756.9999999999854,,-4611.999999999995
2017.06.28,526.9999999999886,-2254.9999999999955,638.0000000000052,-2835.9999999999986,-803.9999999999825,,-4729.999999999983
2017.06.28,556.0000000000009,-2234.9999999999995,619.9999999999983,-2862.9999999999995,-812.999999999997,,-4734.999999999997
2017.06.28,553.9999999999878,-2319.0000000000027,585.0000000000022,-2936.9999999999977,-821.9999999999894,,-4939.0
2017.06.28,556.9999999999853,-2369.0,528.0000000000063,-3075.0000000000027,-913.9999999999926,,-5273.000000000004
2017.06.28,614.0000000000034,-2628.0,494.00000000000557,-3420.9999999999923,-1000.0000000000009,,-5940.9999999999845
2017.06.28,602.999999999998,-2596.999999999994,685.0000000000023,-3372.0,-894.9999999999792,,-5575.999999999973
2017.06.28,583.0000000000002,-2554.9999999999927,709.0000000000041,-3268.9999999999914,-1130.9999999999932,,-5662.999999999973
2017.06.28,658.9999999999874,-2548.9999999999923,800.0000000000007,-3355.9999999999945,-1321.9999999999789,,-5767.999999999978
2017.06.28,723.9999999999914,-2364.999999999995,704.0000000000047,-3268.000000000001,-1310.9999999999955,,-5515.999999999995
2017.06.28,710.999999999995,-2149.9999999999914,648.0000000000041,-3051.9999999999927,-1292.9999999999886,,-5135.999999999974
2017.06.28,651.9999999999859,-2173.9999999999923,641.0000000000027,-2930.9999999999973,-933.9999999999905,,-4745.999999999991
2017.06.28,706.999999999991,-2227.0000000000036,792.9999999999993,-3027.000000000001,-915.9999999999835,,-4669.999999999998
2017.06.28,707.9999999999975,-2316.999999999993,789.0000000000064,-3123.0000000000045,-807.9999999999865,,-4750.99999999998
2017.06.28,696.999999999992,-2277.999999999992,746.0000000000023,-3106.999999999999,-536.9999999999875,,-4478.999999999984
2017.06.28,658.9999999999874,-2316.0000000000027,761.0000000000006,-3099.0000000000036,-438.9999999999894,,-4434.000000000008
2017.06.28,702.0000000000026,-2296.9999999999973,702.9999999999981,-3109.9999999999995,-406.9999999999796,,-4408.999999999975
2017.06.28,473.99999999999665,-2323.999999999998,246.99999999999721,-3161.999999999992,-454.9999999999832,,-5219.99999999998
2017.06.28,544.9999999999955,-2063.9999999999927,385.99999999999744,-2685.9999999999927,-109.99999999998789,,-3928.9999999999804
2017.06.28,452.99999999999227,-2185.9999999999927,416.00000000000523,-2713.9999999999986,-245.99999999999068,,-4276.9999999999845
2017.06.28,451.0000000000014,-2640.999999999991,460.00000000000483,-3251.9999999999955,-555.9999999999787,,-5537.999999999959
2017.06.28,656.9999999999965,-2536.999999999992,507.0000000000019,-3340.0000000000036,-539.0000000000006,,-5251.999999999998
2017.06.28,670.9999999999993,-2385.9999999999955,462.0000000000068,-3251.9999999999955,-545.9999999999799,,-5050.9999999999645
2017.06.28,665.9999999999889,-2298.9999999999923,368.9999999999971,-3054.000000000002,-202.9999999999976,,-4521.0000000000055
2017.06.28,749.999999999984,-2179.9999999999927,292.9999999999988,-3052.9999999999973,125.00000000001954,,-4064.9999999999877
2017.06.28,753.0000000000036,-2283.999999999992,318.00000000000716,-3134.999999999991,81.00000000001995,,-4266.999999999952
2017.06.28,768.9999999999975,-2375.0,397.99999999999835,-3284.9999999999964,-29.999999999996696,,-4522.999999999996
2017.06.28,790.9999999999861,-2381.999999999991,426.00000000000415,-3299.9999999999973,-113.99999999999189,,-4578.99999999999
2017.06.28,770.000000000004,-2477.9999999999945,440.00000000000705,-3349.0000000000036,36.0000000000138,,-4580.999999999974
2017.06.28,767.9999999999909,-2545.000000000002,426.00000000000415,-3420.9999999999923,43.00000000001525,,-4728.999999999984
2017.06.28,747.9999999999931,-2560.0000000000023,445.0000000000065,-3429.000000000002,137.00000000000932,,-4658.999999999995
2017.06.28,740.9999999999917,-2489.999999999995,406.00000000000637,-3349.0000000000036,153.00000000000313,,-4538.999999999997
2017.06.28,775.9999999999989,-2453.0000000000027,367.0000000000062,-3343.999999999994,92.00000000000318,,-4561.999999999989
2017.06.28,759.999999999983,-2474.9999999999945,407.0000000000018,-3358.000000000004,135.00000000001845,,-4530.999999999995
2017.06.28,770.000000000004,-2495.0000000000045,377.0000000000051,-3382.000000000005,42.0000000000087,,-4687.999999999991
2017.06.29,566.9999999999842,-2465.0000000000036,436.9999999999985,-3358.000000000004,76.0000000000094,,-4743.000000000016
2017.06.29,734.9999999999968,-2471.0000000000036,367.0000000000062,-3362.9999999999995,83.00000000001084,,-4648.999999999989
2017.06.29,750.9999999999906,-2492.999999999995,390.0000000000015,-3382.9999999999955,119.00000000000244,,-4615.999999999995
2017.06.29,767.9999999999909,-2631.999999999991,406.00000000000637,-3487.9999999999995,100.0000000000112,,-4845.999999999982
2017.06.29,770.000000000004,-2554.9999999999927,390.99999999999693,-3445.999999999998,94.00000000001629,,-4745.999999999974
2017.06.29,783.0000000000003,-2578.0000000000027,390.0000000000015,-3486.000000000004,39.00000000001125,,-4851.9999999999945
2017.06.29,773.9999999999858,-2545.9999999999923,426.00000000000415,-3451.999999999998,86.0000000000083,,-4711.999999999992
2017.06.29,787.9999999999887,-2581.000000000003,426.9999999999996,-3498.9999999999955,-3.999999999981796,,-4868.999999999993
2017.06.29,781.9999999999939,-2536.999999999992,273.000000000001,-3465.0000000000036,-29.999999999996696,,-4976.999999999996
2017.06.29,793.9999999999836,-2600.999999999999,273.9999999999965,-3554.000000000002,-100.99999999999554,,-5188.000000000016
2017.06.29,780.9999999999873,-2793.999999999997,323.0000000000066,-3704.0000000000077,-229.99999999999687,,-5624.000000000008
2017.06.29,807.9999999999865,-2692.9999999999977,353.0000000000033,-3649.000000000001,-220.99999999998232,,-5401.999999999992
2017.06.29,828.9999999999909,-2661.999999999992,351.99999999999676,-3669.9999999999873,-256.99999999999613,,-5407.999999999987
2017.06.29,842.9999999999937,-2664.999999999992,372.0000000000057,-3652.999999999992,-237.99999999998266,,-5340.999999999967
2017.06.29,839.9999999999964,-2664.0000000000014,383.0,-3653.9999999999964,-242.99999999999324,,-5337.999999999995
2017.06.29,834.0000000000014,-2658.0000000000014,367.0000000000062,-3637.0000000000005,-206.99999999997942,,-5300.999999999974
2017.06.29,839.9999999999964,-2566.0000000000027,377.0000000000051,-3551.9999999999927,-187.99999999998818,,-5088.999999999983
2017.06.29,845.9999999999912,-2593.999999999994,373.00000000000114,-3585.000000000008,-167.9999999999904,,-5128.0
2017.06.29,851.9999999999861,-2661.0000000000014,397.0000000000029,-3725.999999999999,-229.99999999999687,,-5368.000000000008
2017.06.29,932.9999999999839,-2609.9999999999995,417.0000000000007,-3710.000000000008,-202.9999999999976,,-5173.000000000021
2017.06.29,980.9999999999875,-2780.999999999992,394.00000000000546,-3994.0,-369.99999999998147,,-5769.999999999981
2017.06.29,990.9999999999864,-2944.0000000000027,409.0000000000038,-4122.999999999991,-295.99999999998516,,-5962.999999999989
2017.06.29,988.9999999999955,-3100.999999999999,441.99999999999795,-4352.000000000004,-409.99999999999926,,-6432.000000000008
2017.06.29,915.9999999999835,-3063.0000000000023,502.9999999999979,-4251.000000000005,-434.9999999999854,,-6330.000000000011
2017.06.29,885.0000000000025,-3143.000000000001,556.0000000000009,-4221.000000000004,-395.99999999999636,,-6318.999999999997
2017.06.29,868.9999999999865,-2876.9999999999955,514.0000000000033,-3948.0000000000073,-342.9999999999822,,-5784.9999999999945
2017.06.29,858.9999999999875,-2948.999999999998,555.0000000000055,-4046.9999999999973,-295.99999999998516,,-5877.999999999988
2017.06.29,880.9999999999984,-2975.999999999999,565.9999999999999,-4068.999999999988,-66.99999999999484,,-5664.999999999984
2017.06.29,889.9999999999908,-2948.999999999998,597.9999999999985,-4034.9999999999964,-85.99999999998609,,-5581.999999999992
2017.06.29,854.9999999999835,-3057.9999999999927,626.0000000000043,-4113.0,-195.9999999999962,,-5886.000000000001
2017.06.29,903.9999999999937,-3102.9999999999945,626.9999999999998,-4224.9999999999945,-346.9999999999862,,-6143.999999999982
2017.06.29,849.9999999999952,-3085.9999999999986,587.0000000000042,-4264.999999999986,-137.9999999999937,,-6051.999999999979
2017.06.29,947.9999999999933,-3221.999999999994,656.9999999999965,-4395.999999999986,-279.99999999999136,,-6292.999999999982
2017.06.29,882.9999999999893,-3218.0000000000036,626.0000000000043,-4393.000000000001,-244.9999999999841,,-6346.999999999995
2017.06.29,858.0000000000032,-3001.0000000000045,605.0,-4103.000000000009,-192.99999999999872,,-5834.00000000001
2017.06.29,872.9999999999905,-3126.9999999999955,611.000000000006,-4247.999999999991,-87.99999999999919,,-5978.999999999989
2017.06.29,886.9999999999934,-3094.999999999999,658.0000000000031,-4217.999999999989,-182.99999999999983,,-5950.999999999991
2017.06.29,882.000000000005,-2935.9999999999927,675.9999999999989,-4042.000000000002,-259.9999999999936,,-5679.9999999999845
2017.06.29,846.9999999999977,-2849.9999999999945,753.9999999999991,-3895.00000000001,-336.9999999999873,,-5480.9999999999945
2017.06.29,917.9999999999966,-2740.9999999999995,768.000000000002,-3822.0000000000027,-406.9999999999796,,-5283.999999999984
2017.06.29,909.0000000000042,-2560.0000000000023,806.0000000000067,-3658.999999999992,-495.99999999998533,,-4999.999999999969
2017.06.29,934.9999999999969,-2584.9999999999936,846.0000000000023,-3681.999999999988,-493.99999999999443,,-4979.999999999977
2017.06.29,966.0000000000002,-2570.999999999998,805.0000000000001,-3700.9999999999936,-470.9999999999992,,-4971.999999999991
2017.06.29,929.9999999999864,-2608.9999999999945,778.0000000000009,-3699.9999999999886,-415.99999999999415,,-5016.999999999991
2017.06.29,934.9999999999969,-2661.999999999992,784.0000000000069,-3752.0000000000095,-295.0000000000008,,-4989.999999999998
2017.06.29,956.0000000000013,-2667.9999999999923,744.0000000000002,-3810.0000000000023,-388.9999999999949,,-5166.999999999987
2017.06.29,953.0000000000039,-2727.0000000000036,778.0000000000009,-3844.999999999999,-307.99999999999716,,-5148.999999999995
2017.06.29,937.9999999999944,-2804.000000000002,775.0000000000034,-3909.9999999999964,-317.9999999999961,,-5318.999999999996
2017.06.30,838.9999999999898,-2768.9999999999914,756.0000000000011,-3888.0000000000055,-375.9999999999986,,-5438.000000000004
2017.06.30,903.9999999999937,-2759.0000000000005,745.0000000000068,-3871.9999999999854,-342.9999999999822,,-5324.999999999967
2017.06.30,917.9999999999966,-2787.999999999997,765.0000000000045,-3907.9999999999873,-295.99999999998516,,-5308.999999999968
2017.06.30,915.9999999999835,-2769.999999999996,770.9999999999994,-3883.00000000001,-267.99999999997937,,-5234.000000000002
2017.06.30,907.9999999999977,-2680.9999999999973,707.000000000002,-3747.9999999999905,-236.99999999999832,,-5050.999999999986
2017.06.30,900.9999999999962,-2676.000000000002,643.0000000000047,-3724.9999999999945,-205.99999999999508,,-5062.999999999991
2017.06.30,905.0000000000002,-2716.9999999999986,507.0000000000019,-3818.000000000012,-179.99999999998016,,-5302.999999999988
2017.06.30,914.9999999999991,-2673.000000000002,431.0000000000036,-3759.999999999991,-66.99999999999484,,-5153.9999999999845
2017.06.30,933.9999999999905,-2522.9999999999964,397.0000000000029,-3617.999999999995,12.000000000012001,,-4797.999999999986
2017.06.30,961.9999999999961,-2593.999999999994,473.99999999999665,-3734.9999999999854,9.000000000014552,,-4883.999999999973
2017.06.30,964.9999999999936,-2591.9999999999986,475.99999999999864,-3741.99999999999,-47.99999999998139,,-4940.999999999978
2017.06.30,991.9999999999928,-2356.999999999999,407.0000000000018,-3504.000000000005,-9.999999999998899,,-4472.000000000008
2017.06.30,1012.9999999999973,-2384.999999999991,397.0000000000029,-3570.999999999998,-54.99999999998284,,-4600.999999999972
2017.06.30,1029.9999999999975,-2396.9999999999914,356.00000000000074,-3573.9999999999836,-112.99999999998533,,-4697.999999999962
2017.06.30,1035.9999999999925,-2328.9999999999936,336.9999999999984,-3527.000000000001,-109.99999999998789,,-4592.999999999992
2017.06.30,1055.9999999999902,-2385.9999999999955,360.0000000000048,-3610.99999999999,-119.99999999998678,,-4700.999999999977
2017.06.30,1058.9999999999877,-2420.9999999999923,375.9999999999986,-3633.00000000001,-111.99999999997878,,-4730.999999999995
2017.06.30,1007.9999999999867,-2441.999999999993,378.00000000000057,-3651.999999999987,-106.99999999999044,,-4814.999999999983
2017.06.30,973.999999999986,-2578.9999999999936,397.0000000000029,-3700.9999999999936,-20.999999999982144,,-4929.99999999998
2017.06.30,987.9999999999889,-2637.0000000000005,394.00000000000546,-3806.000000000012,-89.99999999999008,,-5151.000000000008
2017.06.30,957.9999999999922,-2397.9999999999964,387.000000000004,-3560.9999999999927,-24.999999999986144,,-4638.999999999979
2017.06.30,915.9999999999835,-2459.000000000003,302.0000000000023,-3597.000000000008,137.00000000000932,,-4701.000000000016
2017.06.30,902.9999999999872,-2403.9999999999964,309.99999999999915,-3477.9999999999945,178.00000000001148,,-4490.999999999993
2017.06.30,882.9999999999893,-2369.0,257.0000000000072,-3424.9999999999973,235.00000000000742,,-4418.999999999994
2017.06.30,858.9999999999875,-2207.999999999998,217.0000000000005,-3234.9999999999995,339.0000000000004,,-4028.0000000000095
2017.06.30,875.999999999988,-2275.9999999999964,246.99999999999721,-3331.000000000003,226.00000000001506,,-4257.999999999999
2017.06.30,909.9999999999886,-2295.9999999999923,267.00000000000614,-3338.9999999999986,279.00000000000705,,-4178.999999999989
2017.06.30,905.9999999999845,-2326.999999999998,236.99999999999832,-3341.9999999999986,408.00000000000836,,-4118.0000000000055
2017.06.30,889.9999999999908,-2331.9999999999936,224.9999999999974,-3352.9999999999945,396.00000000001853,,-4173.999999999982
2017.06.30,851.9999999999861,-2364.999999999995,216.0000000000051,-3365.9999999999995,400.00000000000034,,-4263.000000000004
2017.06.30,854.9999999999835,-2382.9999999999955,212.99999999999653,-3418.999999999997,333.0000000000055,,-4401.000000000006
2017.06.30,899.9999999999897,-2518.9999999999914,212.99999999999653,-3619.0,223.00000000001762,,-4801.999999999988
2017.06.30,853.9999999999992,-2555.9999999999973,390.99999999999693,-3643.000000000001,117.00000000001154,,-4836.99999999999
2017.06.30,844.9999999999847,-2721.999999999994,392.00000000000347,-3716.000000000008,197.00000000000273,,-5004.000000000012
2017.06.30,831.9999999999883,-2718.0000000000036,341.0000000000024,-3721.0000000000036,298.00000000002046,,-4967.999999999996
2017.06.30,807.9999999999865,-2757.9999999999955,353.99999999999875,-3721.0000000000036,301.0000000000179,,-5015.999999999996
2017.06.30,812.999999999997,-2814.9999999999977,368.00000000000165,-3820.999999999998,114.0000000000141,,-5340.999999999984
2017.06.30,888.9999999999842,-2698.999999999998,348.9999999999993,-3834.000000000003,196.0000000000184,,-5099.0
