date,EURCHF,CHFJPY,NZDCHF,EURJPY,EURCAD,empty,sum
2017.06.27,320.9999999999935,-579.9999999999983,-273.9999999999965,-759.0000000000003,248.00000000000378,,-1043.9999999999977
2017.06.27,324.9999999999975,-602.0000000000039,-302.9999999999977,-793.9999999999969,234.00000000000088,,-1140.0
2017.06.27,332.9999999999833,-626.9999999999953,-286.99999999999284,-823.9999999999981,221.00000000000452,,-1183.9999999999984
2017.06.27,341.99999999999784,-549.9999999999972,-342.9999999999933,-757.000000000005,254.00000000002086,,-1053.9999999999768
2017.06.27,353.0000000000033,-513.9999999999958,-329.00000000000153,-727.0000000000039,207.00000000000162,,-1009.9999999999964
2017.06.27,343.00000000000443,-557.0000000000022,-339.0000000000004,-759.0000000000003,213.00000000001873,,-1098.99999999998
2017.06.27,354.9999999999942,-566.0000000000025,-363.99999999999767,-783.9999999999918,206.00000000001728,,-1152.9999999999804
2017.06.27,356.00000000000074,-558.9999999999975,-363.0000000000022,-775.9999999999962,197.00000000000273,,-1144.9999999999925
2017.06.27,353.0000000000033,-540.9999999999968,-378.999999999996,-754.0000000000049,197.00000000000273,,-1123.9999999999918
2017.06.27,357.99999999999164,-489.9999999999949,-442.9999999999934,-700.9999999999934,231.0000000000034,,-1044.9999999999866
2017.06.27,368.9999999999971,-471.00000000000364,-456.9999999999963,-698.9999999999981,108.00000000001918,,-1149.9999999999818
2017.06.27,428.9999999999905,-442.99999999999784,-422.00000000000017,-734.9999999999994,47.00000000001925,,-1123.9999999999875
2017.06.27,475.0000000000032,-286.00000000000136,-531.9999999999991,-615.9999999999997,72.0000000000054,,-886.9999999999916
2017.06.27,458.00000000000284,-237.99999999999955,-536.0000000000032,-543.9999999999969,201.00000000000674,,-658.9999999999901
2017.06.27,500.9999999999959,-230.99999999999454,-576.9999999999942,-584.0000000000032,308.0000000000194,,-582.9999999999766
2017.06.27,417.99999999998505,-195.99999999999795,-654.9999999999944,-453.9999999999935,369.0000000000193,,-517.9999999999816
2017.06.27,422.9999999999956,-631.0000000000002,-432.9999999999945,-930.9999999999974,-208.99999999999253,,-1780.9999999999889
2017.06.27,380.9999999999869,-825.9999999999934,-231.0000000000034,-1096.0000000000036,-485.99999999998647,,-2258.0
2017.06.27,333.9999999999899,-921.999999999997,-176.99999999999383,-1143.9999999999914,-293.99999999999426,,-2202.9999999999864
2017.06.27,376.9999999999829,-1028.9999999999964,-58.99999999999794,-1310.9999999999927,-356.00000000000074,,-2378.000000000005
2017.06.27,414.00000000000324,-1004.0000000000049,-68.99999999999685,-1325.9999999999934,-383.0,,-2367.999999999992
2017.06.27,377.9999999999894,-1149.000000000001,-14.999999999998348,-1442.9999999999977,-383.0,,-2612.0000000000073
2017.06.27,390.9999999999858,-1221.999999999994,-7.0000000000014495,-1537.9999999999968,-417.99999999998505,,-2793.9999999999914
2017.06.27,425.99999999999307,-1340.999999999994,11.00000000000545,-1706.9999999999936,-424.99999999998647,,-3035.9999999999754
2017.06.27,441.0000000000025,-1483.9999999999945,50.0000000000056,-1881.0000000000002,-490.999999999997,,-3364.9999999999836
2017.06.27,499.000000000005,-1356.9999999999993,128.00000000000588,-1813.999999999993,-546.9999999999864,,-3090.9999999999677
2017.06.27,499.000000000005,-1396.9999999999914,224.9999999999974,-1855.000000000004,-536.9999999999875,,-3064.999999999981
2017.06.27,422.9999999999956,-1545.0000000000018,312.9999999999966,-1932.9999999999927,-615.9999999999943,,-3357.9999999999964
2017.06.27,452.99999999999227,-1521.000000000001,319.99999999999807,-1932.9999999999927,-405.9999999999952,,-3086.999999999998
2017.06.27,505.99999999998425,-1724.0000000000036,290.00000000000136,-2216.9999999999986,-349.99999999998363,,-3495.0
2017.06.27,472.9999999999901,-1915.9999999999968,387.99999999999943,-2387.0000000000005,-432.9999999999945,,-3875.0000000000023
2017.06.27,536.9999999999875,-2322.999999999993,544.0,-2900.9999999999964,-771.9999999999949,,-4914.999999999996
2017.06.27,465.0000000000043,-2230.9999999999945,496.00000000000756,-2719.999999999999,-813.9999999999814,,-4803.999999999964
2017.06.27,475.0000000000032,-2191.0000000000027,465.0000000000043,-2691.0000000000027,-781.9999999999939,,-4723.999999999992
2017.06.27,520.9999999999936,-2379.9999999999955,587.9999999999997,-2950.0000000000027,-899.9999999999897,,-5120.999999999995
2017.06.27,480.99999999999807,-2231.999999999999,667.0000000000065,-2736.9999999999945,-969.999999999982,,-4790.999999999971
2017.06.27,468.9999999999861,-2219.999999999999,650.0000000000061,-2712.9999999999936,-858.9999999999875,,-4672.999999999988
2017.06.27,493.99999999999443,-2283.0000000000014,626.0000000000043,-2811.9999999999977,-788.9999999999952,,-4763.999999999995
2017.06.27,461.0000000000003,-2304.9999999999927,689.0000000000063,-2799.9999999999973,-760.9999999999894,,-4715.999999999973
2017.06.27,496.99999999999187,-2331.9999999999936,706.0000000000066,-2867.999999999995,-939.9999999999853,,-4936.999999999975
2017.06.27,493.99999999999443,-2447.0000000000027,736.0000000000033,-2986.9999999999945,-958.9999999999987,,-5162.999999999999
2017.06.27,492.9999999999879,-2408.999999999992,760.0000000000051,-2959.000000000003,-1152.9999999999818,,-5267.999999999984
2017.06.28,426.9999999999996,-2364.0000000000045,780.000000000003,-2882.9999999999955,-1078.9999999999854,,-5118.999999999983
2017.06.28,454.9999999999832,-2314.9999999999977,777.0000000000055,-2825.9999999999936,-1097.999999999999,,-5007.000000000002
2017.06.28,493.99999999999443,-2317.9999999999977,773.0000000000015,-2853.999999999999,-1050.9999999999798,,-4955.999999999981
2017.06.28,486.999999999993,-2350.999999999999,718.0000000000075,-2881.0,-963.999999999987,,-4990.999999999985
2017.06.28,482.00000000000466,-2254.9999999999955,717.000000000001,-2769.999999999996,-918.9999999999809,,-4744.999999999967
2017.06.28,496.99999999999187,-2233.9999999999945,744.0000000000002,-2762.0000000000005,-992.9999999999994,,-4748.000000000002
2017.06.28,504.9999999999999,-2189.9999999999977,726.9999999999999,-2727.9999999999945,-922.0000000000006,,-4607.999999999993
2017.06.28,520.9999999999936,-2170.9999999999923,648.9999999999995,-2722.999999999999,-887.9999999999999,,-4611.999999999998
2017.06.28,519.0000000000028,-2242.999999999995,709.9999999999995,-2798.9999999999923,-751.9999999999972,,-4564.999999999982
2017.06.28,526.9999999999886,-2250.0,629.9999999999973,-2817.9999999999977,-689.9999999999907,,-4601.000000000003
2017.06.28,543.0000000000045,-2191.999999999993,665.0000000000044,-2771.000000000001,-743.9999999999891,,-4498.9999999999745
2017.06.28,529.999999999986,-2216.9999999999986,665.9999999999999,-2786.999999999992,-764.9999999999934,,-4572.999999999998
2017.06.28,533.99999999999,-2203.0000000000027,662.000000000007,-2775.9999999999964,-739.0000000000008,,-4522.000000000003
2017.06.28,534.9999999999966,-2224.0000000000036,663.0000000000025,-2795.9999999999923,-709.9999999999884,,-4531.999999999985
2017.06.28,565.9999999999999,-2206.9999999999936,665.9999999999999,-2813.9999999999927,-797.9999999999876,,-4586.999999999974
2017.06.28,568.9999999999973,-2173.000000000002,634.9999999999967,-2783.0000000000014,-755.9999999999789,,-4507.999999999988
2017.06.28,570.0000000000039,-2301.9999999999927,597.0000000000031,-2924.9999999999973,-756.9999999999854,,-4816.999999999969
2017.06.28,617.0000000000009,-2325.9999999999936,567.0000000000064,-3007.9999999999955,-783.9999999999848,,-4933.999999999966
2017.06.28,641.999999999987,-2527.999999999992,697.9999999999986,-3251.9999999999955,-893.9999999999948,,-5333.999999999996
2017.06.28,602.999999999998,-2447.0000000000027,712.9999999999969,-3120.0000000000045,-724.9999999999978,,-4976.000000000011
2017.06.28,661.9999999999848,-2472.999999999999,839.0000000000009,-3215.999999999994,-1107.999999999998,,-5296.0000000000055
2017.06.28,771.9999999999949,-2320.999999999998,846.9999999999977,-3173.000000000002,-1222.9999999999964,,-5098.000000000004
2017.06.28,794.9999999999901,-2112.9999999999995,760.0000000000051,-2981.999999999999,-1262.9999999999918,,-4802.999999999995
2017.06.28,713.9999999999924,-1995.999999999995,661.0000000000005,-2757.000000000005,-901.9999999999806,,-4279.999999999988
2017.06.28,710.999999999995,-2114.999999999995,809.9999999999997,-2882.000000000005,-883.9999999999959,,-4360.000000000002
2017.06.28,726.9999999999887,-2209.9999999999936,817.000000000001,-3006.0,-803.9999999999825,,-4475.999999999986
2017.06.28,749.999999999984,-2244.0,824.999999999998,-3069.999999999993,-534.9999999999966,,-4274.000000000007
2017.06.28,698.999999999983,-2219.999999999999,787.0000000000043,-2983.000000000004,-254.999999999983,,-3971.999999999999
2017.06.28,730.9999999999927,-2254.9999999999955,807.0000000000022,-3057.0000000000023,-276.9999999999939,,-4050.999999999997
2017.06.28,759.999999999983,-2260.9999999999955,748.9999999999997,-3099.9999999999945,-387.99999999998835,,-4239.999999999995
2017.06.28,607.0000000000019,-1969.9999999999989,436.9999999999985,-2590.0000000000036,218.00000000000708,,-3297.9999999999945
2017.06.28,578.9999999999961,-1950.9999999999934,450.00000000000597,-2546.9999999999973,-95.999999999985,,-3564.9999999999736
2017.06.28,482.00000000000466,-2156.9999999999964,477.0000000000052,-2661.0000000000014,-54.99999999998284,,-3913.999999999971
2017.06.28,673.9999999999968,-2224.9999999999945,672.0000000000059,-2960.9999999999986,-292.9999999999877,,-4132.999999999978
2017.06.28,756.9999999999854,-2304.000000000002,548.0000000000041,-3143.000000000001,-505.99999999998425,,-4647.999999999997
2017.06.28,703.9999999999935,-2224.9999999999945,497.99999999999847,-2992.0000000000045,30.0000000000189,,-3984.999999999988
2017.06.28,753.9999999999881,-2082.999999999998,375.0000000000031,-2897.9999999999964,160.00000000000458,,-3691.9999999999986
2017.06.28,797.0000000000033,-2170.9999999999923,316.0000000000052,-3042.000000000002,242.00000000000887,,-3857.9999999999764
2017.06.28,778.9999999999964,-2262.0000000000005,414.00000000000324,-3123.9999999999955,93.00000000000975,,-4099.999999999986
2017.06.28,837.9999999999832,-2319.0000000000027,436.9999999999985,-3253.0,1.0000000000065512,,-4296.000000000015
2017.06.28,793.9999999999836,-2358.000000000004,455.0000000000054,-3242.0000000000045,58.000000000002494,,-4293.000000000017
2017.06.28,780.000000000003,-2456.9999999999936,494.00000000000557,-3334.000000000003,85.00000000000173,,-4431.999999999986
2017.06.28,773.0000000000015,-2486.9999999999945,458.00000000000284,-3361.9999999999945,246.00000000001288,,-4371.999999999973
2017.06.28,750.9999999999906,-2474.0000000000036,492.0000000000035,-3320.999999999998,206.00000000001728,,-4345.99999999999
2017.06.28,780.000000000003,-2414.999999999992,412.00000000000125,-3290.999999999997,225.00000000000853,,-4288.999999999976
2017.06.28,778.9999999999964,-2442.9999999999977,446.00000000000193,-3316.999999999993,168.0000000000126,,-4366.99999999998
2017.06.28,794.9999999999901,-2432.0000000000023,417.0000000000007,-3325.9999999999936,151.00000000001222,,-4394.999999999994
2017.06.28,774.9999999999924,-2468.999999999994,536.0000000000032,-3352.0000000000036,78.00000000000028,,-4432.000000000002
2017.06.29,733.9999999999902,-2441.0000000000027,448.000000000004,-3310.0000000000023,134.00000000001188,,-4434.999999999999
2017.06.29,776.9999999999833,-2420.000000000002,390.0000000000015,-3290.999999999997,168.0000000000126,,-4376.000000000002
2017.06.29,773.9999999999858,-2490.9999999999995,434.9999999999965,-3361.9999999999945,144.0000000000108,,-4500.000000000001
2017.06.29,774.9999999999924,-2495.0000000000045,436.00000000000307,-3373.9999999999955,143.00000000000423,,-4515.0
2017.06.29,783.0000000000003,-2552.9999999999973,417.0000000000007,-3444.999999999993,108.00000000001918,,-4689.99999999997
2017.06.29,792.9999999999993,-2513.999999999996,453.99999999999886,-3405.999999999992,116.00000000000499,,-4556.9999999999845
2017.06.29,795.9999999999967,-2533.0000000000014,446.9999999999974,-3436.9999999999977,111.00000000001664,,-4615.999999999989
2017.06.29,790.9999999999861,-2466.9999999999986,483.0000000000001,-3364.999999999995,11.00000000000545,,-4547.000000000002
2017.06.29,801.9999999999916,-2527.000000000001,273.000000000001,-3438.9999999999927,78.00000000000028,,-4813.000000000001
2017.06.29,829.9999999999974,-2600.999999999999,331.999999999999,-3549.9999999999973,-52.99999999999194,,-5041.999999999992
2017.06.29,810.999999999984,-2689.9999999999977,409.0000000000038,-3628.999999999991,-156.00000000000057,,-5255.000000000002
2017.06.29,839.9999999999964,-2634.0000000000005,355.0000000000053,-3603.0000000000086,-162.99999999997982,,-5204.999999999987
2017.06.29,863.9999999999981,-2649.000000000001,390.99999999999693,-3644.0000000000055,-224.99999999998633,,-5262.999999999997
2017.06.29,853.9999999999992,-2644.999999999996,385.99999999999744,-3631.0,-215.99999999999397,,-5251.999999999993
2017.06.29,852.9999999999926,-2652.000000000001,401.00000000000693,-3637.0000000000005,-196.99999999998053,,-5231.999999999983
2017.06.29,861.999999999985,-2564.9999999999977,412.00000000000125,-3551.9999999999927,-186.99999999998164,,-5029.999999999985
2017.06.29,855.9999999999901,-2490.9999999999995,380.999999999998,-3462.9999999999936,-76.99999999999375,,-4793.999999999999
2017.06.29,866.9999999999956,-2557.9999999999927,426.00000000000415,-3549.9999999999973,-159.99999999998238,,-4974.999999999974
2017.06.29,932.9999999999839,-2596.999999999994,485.0000000000021,-3669.000000000011,-125.99999999998168,,-4974.000000000001
2017.06.29,978.9999999999966,-2555.9999999999973,467.0000000000063,-3673.000000000002,-111.99999999997878,,-4894.999999999975
2017.06.29,1007.0000000000024,-2745.999999999995,457.0000000000074,-3921.9999999999973,-197.99999999998707,,-5401.99999999997
2017.06.29,1000.0000000000009,-2936.9999999999977,575.9999999999987,-4121.999999999985,-285.99999999998624,,-5768.99999999997
2017.06.29,1007.9999999999867,-2986.000000000004,553.0000000000035,-4183.999999999997,-359.99999999998255,,-5968.999999999994
2017.06.29,927.9999999999955,-3058.9999999999973,612.0000000000015,-4169.000000000011,-368.9999999999971,,-6057.000000000008
2017.06.29,886.9999999999934,-2870.0000000000045,575.9999999999987,-3915.999999999997,-339.99999999998477,,-5662.999999999994
2017.06.29,936.0000000000035,-2792.9999999999923,553.999999999999,-3883.00000000001,-267.99999999997937,,-5453.999999999979
2017.06.29,926.999999999989,-2942.9999999999977,717.000000000001,-4038.9999999999873,-57.99999999998029,,-5395.9999999999745
2017.06.29,920.9999999999941,-2861.000000000004,639.0000000000007,-3943.000000000012,58.000000000002494,,-5186.000000000018
2017.06.29,902.9999999999872,-2905.999999999992,665.9999999999999,-3971.0000000000036,-51.99999999998539,,-5359.999999999994
2017.06.29,905.9999999999845,-3012.999999999991,629.0000000000018,-4091.000000000008,-171.99999999999437,,-5741.000000000007
2017.06.29,916.99999999999,-2869.0,723.0000000000069,-3979.99999999999,-78.00000000000028,,-5286.999999999993
2017.06.29,966.9999999999845,-3063.9999999999927,726.9999999999999,-4222.000000000008,-76.99999999999375,,-5669.00000000001
2017.06.29,976.9999999999834,-3204.999999999998,729.9999999999973,-4383.999999999986,-237.99999999998266,,-6119.999999999986
2017.06.29,903.9999999999937,-2887.0000000000005,646.0000000000022,-3953.0000000000027,87.99999999999919,,-5202.000000000008
2017.06.29,895.9999999999857,-2971.0000000000036,616.0000000000055,-4030.000000000001,-29.999999999996696,,-5519.00000000001
2017.06.29,936.9999999999878,-3087.9999999999936,663.999999999998,-4211.999999999989,81.00000000001995,,-5617.999999999977
2017.06.29,916.99999999999,-2887.999999999991,680.0000000000028,-3968.999999999994,6.000000000017103,,-5253.999999999975
2017.06.29,885.9999999999868,-2798.000000000002,775.9999999999989,-3835.000000000008,-105.99999999998388,,-5077.000000000008
2017.06.29,926.0000000000045,-2697.999999999993,790.0000000000018,-3769.0000000000055,-309.99999999998806,,-5060.999999999981
2017.06.29,922.999999999985,-2495.999999999995,846.9999999999977,-3545.000000000002,-400.9999999999847,,-4671.999999999999
2017.06.29,936.9999999999878,-2459.000000000003,939.0000000000009,-3521.9999999999914,-456.9999999999963,,-4562.000000000002
2017.06.29,985.999999999998,-2533.0000000000014,868.9999999999975,-3663.9999999999873,-378.999999999996,,-4720.999999999989
2017.06.29,990.000000000002,-2563.0000000000023,819.0000000000031,-3697.0000000000027,-414.9999999999876,,-4865.999999999987
2017.06.29,946.0000000000024,-2602.0000000000036,799.0000000000052,-3688.9999999999927,-254.999999999983,,-4800.999999999972
2017.06.29,956.9999999999857,-2634.0000000000005,804.0000000000047,-3734.000000000009,-263.99999999999756,,-4871.000000000016
2017.06.29,970.0000000000042,-2637.999999999991,797.0000000000033,-3758.00000000001,-290.9999999999968,,-4919.999999999991
2017.06.29,960.9999999999897,-2712.000000000003,812.0000000000016,-3824.9999999999886,-282.9999999999888,,-5046.99999999999
2017.06.29,949.9999999999842,-2768.9999999999914,828.0000000000065,-3888.0000000000055,-295.0000000000008,,-5174.000000000007
2017.06.30,930.999999999993,-2721.0000000000036,761.0000000000006,-3816.0000000000027,-320.9999999999935,,-5166.000000000006
2017.06.30,961.9999999999961,-2718.0000000000036,763.0000000000026,-3842.999999999989,-287.9999999999994,,-5123.999999999993
2017.06.30,947.9999999999933,-2756.999999999991,817.9999999999965,-3871.9999999999854,-237.99999999998266,,-5100.999999999969
2017.06.30,920.9999999999941,-2620.999999999995,772.000000000006,-3680.000000000007,-228.99999999999034,,-4836.999999999992
2017.06.30,915.9999999999835,-2643.9999999999914,709.9999999999995,-3707.999999999998,-186.99999999998164,,-4912.999999999988
2017.06.30,906.9999999999911,-2637.999999999991,690.0000000000017,-3679.000000000002,-156.99999999998494,,-4876.9999999999845
2017.06.30,943.000000000005,-2667.9999999999923,557.0000000000075,-3758.00000000001,-60.99999999999994,,-4986.99999999999
2017.06.30,939.0000000000009,-2463.9999999999986,468.00000000000176,-3539.0000000000014,124.00000000001299,,-4471.9999999999845
2017.06.30,990.000000000002,-2415.999999999997,533.0000000000057,-3533.0000000000014,62.000000000006494,,-4363.9999999999845
2017.06.30,995.9999999999969,-2590.999999999994,495.000000000001,-3733.000000000004,47.00000000001925,,-4785.999999999981
2017.06.30,1009.9999999999998,-2334.000000000003,524.9999999999977,-3474.9999999999945,8.000000000008,,-4265.999999999992
2017.06.30,1019.9999999999986,-2311.9999999999977,426.9999999999996,-3462.9999999999936,28.000000000005798,,-4299.999999999987
2017.06.30,1032.999999999995,-2353.999999999999,423.0000000000067,-3518.000000000001,-39.999999999995595,,-4455.999999999994
2017.06.30,1051.0000000000018,-2322.0000000000027,385.000000000002,-3507.000000000005,-109.99999999998789,,-4502.999999999992
2017.06.30,1061.9999999999852,-2316.0000000000027,387.99999999999943,-3513.999999999996,-78.00000000000028,,-4458.000000000014
2017.06.30,1075.9999999999882,-2370.0000000000045,401.00000000000693,-3592.999999999989,-81.9999999999821,,-4567.99999999998
2017.06.30,1065.999999999989,-2415.999999999997,382.00000000000455,-3628.999999999991,-44.99999999998394,,-4641.999999999978
2017.06.30,1007.9999999999867,-2429.9999999999927,412.00000000000125,-3584.000000000003,35.00000000000725,,-4559.000000000001
2017.06.30,1004.0000000000049,-2527.000000000001,426.9999999999996,-3677.9999999999973,-17.000000000000348,,-4790.999999999994
2017.06.30,1024.0000000000027,-2379.9999999999955,462.0000000000068,-3545.000000000002,101.00000000001774,,-4337.999999999969
2017.06.30,1007.9999999999867,-2278.9999999999964,455.0000000000054,-3403.9999999999964,169.00000000001913,,-4050.999999999981
2017.06.30,946.9999999999867,-2376.0000000000045,346.9999999999973,-3447.0000000000027,214.00000000000307,,-4315.000000000021
2017.06.30,949.9999999999842,-2340.0000000000036,363.99999999999767,-3408.999999999992,239.00000000001143,,-4196.000000000002
2017.06.30,905.0000000000002,-2146.9999999999914,275.99999999999847,-3143.9999999999914,426.00000000001523,,-3683.999999999968
2017.06.30,887.9999999999999,-2126.9999999999955,284.0000000000065,-3102.0000000000036,464.00000000001995,,-3592.9999999999727
2017.06.30,937.9999999999944,-2265.0000000000005,292.9999999999988,-3311.9999999999977,287.000000000015,,-4058.9999999999895
2017.06.30,924.9999999999981,-2277.999999999992,294.00000000000534,-3310.9999999999927,458.00000000000284,,-3911.999999999978
2017.06.30,931.9999999999995,-2250.0,241.99999999999778,-3290.999999999997,489.0000000000061,,-3877.999999999994
2017.06.30,895.9999999999857,-2301.9999999999927,231.0000000000034,-3299.9999999999973,431.0000000000036,,-4043.9999999999973
2017.06.30,852.9999999999926,-2326.999999999998,251.99999999999667,-3278.9999999999964,493.0000000000101,,-4007.9999999999955
2017.06.30,912.0000000000017,-2275.9999999999964,258.9999999999981,-3301.9999999999927,533.0000000000057,,-3873.9999999999836
2017.06.30,924.9999999999981,-2486.9999999999945,424.9999999999976,-3537.999999999997,243.00000000001543,,-4431.99999999998
2017.06.30,866.9999999999956,-2549.9999999999973,402.9999999999978,-3539.0000000000014,249.00000000001032,,-4569.999999999995
2017.06.30,861.0000000000007,-2640.999999999991,439.0000000000005,-3633.9999999999864,474.0000000000189,,-4500.999999999957
2017.06.30,853.9999999999992,-2578.9999999999936,367.0000000000062,-3558.9999999999973,414.00000000000324,,-4502.999999999982
2017.06.30,822.9999999999959,-2736.9999999999945,407.0000000000018,-3691.0000000000027,367.0000000000062,,-4830.999999999994
2017.06.30,905.0000000000002,-2682.9999999999927,382.00000000000455,-3727.0000000000036,196.0000000000184,,-4926.999999999974
2017.06.30,983.0000000000006,-2685.9999999999927,360.0000000000048,-3823.9999999999836,319.0000000000026,,-4847.999999999968
