date,USDCHF,USDCAD,AUDUSD,CADCHF,EURJPY,AUDJPY,empty,sum
2020.11.30,-60.99999999999994,116.99999999998934,53.999999999998494,-126.99999999999933,-103.9999999999992,82.99999999999841,,-38.000000000012236
2020.11.30,-56.0000000000005,106.99999999999044,43.999999999999595,-155.00000000000514,-139.00000000001,91.00000000000819,,-108.00000000001742
2020.11.30,-78.00000000000028,164.99999999999292,166.99999999999494,-216.0000000000051,-237.99999999999955,275.0000000000057,,74.99999999998863
2020.11.30,-53.999999999998494,112.000000000001,182.00000000000438,-170.99999999999892,-255.00000000000966,266.00000000000534,,80.00000000000364
2020.11.30,-87.99999999999919,49.99999999999449,154.99999999999403,-162.0000000000066,-102.00000000000387,185.00000000000227,,37.999999999981156
2020.11.30,1.0000000000065512,68.00000000000139,195.9999999999962,-101.00000000000664,9.000000000000341,126.00000000000477,,299.0000000000026
2020.11.30,-14.999999999998348,87.99999999999919,168.00000000000148,-126.99999999999933,12.999999999991019,97.99999999999898,,224.999999999993
2020.11.30,9.00000000000345,123.99999999999079,204.00000000000418,-126.99999999999933,-9.000000000000341,124.00000000000944,,325.0000000000082
2020.11.30,21.999999999999797,73.99999999999629,117.99999999999588,-89.00000000000574,24.999999999991473,34.000000000006025,,183.99999999998374
2020.11.30,-1.999999999990898,52.99999999999194,82.00000000000429,-97.9999999999981,-16.000000000005343,35.0000000000108,,54.000000000012705
2020.11.30,-22.999999999995246,52.000000000007596,31.000000000003247,-113.00000000000753,-12.000000000000455,-21.000000000000796,,-85.99999999999318
2020.11.30,-4.999999999999449,69.00000000000794,48.000000000003595,-108.00000000000809,-21.000000000000796,5.000000000009663,,-11.999999999987125
2020.11.30,-5.999999999994898,36.999999999998145,48.99999999999905,-92.00000000000318,34.99999999999659,-18.000000000000682,,4.999999999995026
2020.11.30,2.000000000002,51.000000000001044,78.00000000000028,-92.99999999999864,36.000000000001364,2.0000000000095497,,76.0000000000156
2020.11.30,59.000000000009045,59.99999999999339,54.999999999993946,-55.000000000005045,18.000000000000682,-25.99999999999625,,110.9999999999958
2020.11.30,65.99999999999939,113.00000000000753,68.99999999999685,-77.00000000000485,21.000000000000796,-22.999999999996135,,169.00000000000358
2020.11.30,84.0000000000063,107.99999999999699,70.99999999999883,-62.000000000006494,-58.000000000006935,8.000000000009777,,150.99999999999852
