date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,AUDJPY,AUDCAD,empty,sum
2016.07.04,95.99999999999609,-661.0000000000005,103.00000000000864,-48.00000000000182,-203.99999999998198,189.00000000000583,-706.999999999991,119.00000000000244,151.00000000001046,-314.99999999999864,538.0000000000051,229.99999999999687,-191.99999999999218,-583.0000000000002,173.00000000000094,-228.9999999999992,-66.00000000001049,-59.000000000009045,-670.0000000000017,455.0000000000054,,-1679.999999999955
2016.07.04,109.00000000000354,-656.9999999999965,117.00000000001154,-123.99999999999523,-170.99999999998784,163.00000000000205,-720.9999999999939,97.00000000001374,216.00000000000819,-253.99999999999866,502.9999999999979,223.99999999999088,-210.99999999999451,-592.9999999999991,150.99999999999002,-262.00000000000045,-45.000000000006146,-83.9999999999952,-659.9999999999966,414.9999999999987,,-1786.9999999999477
2016.07.04,143.00000000000423,-585.9999999999976,119.00000000000244,-155.9999999999917,-160.99999999998892,134.0000000000008,-702.9999999999869,120.99999999999334,304.00000000000205,-278.00000000000045,514.9999999999987,187.9999999999993,-173.00000000000094,-577.9999999999897,148.99999999999915,-310.99999999999284,-51.000000000001044,-147.00000000000824,-680.9999999999974,441.0000000000025,,-1710.9999999999534
2016.07.04,133.00000000000534,-585.9999999999976,121.00000000001555,-183.9999999999975,-164.99999999999292,116.00000000000499,-662.9999999999914,113.00000000000753,319.0000000000026,-258.0000000000027,473.99999999999665,174.99999999999181,-168.00000000000148,-506.9999999999908,251.99999999998556,-340.0000000000034,-49.00000000001015,-178.99999999999582,-692.9999999999978,380.00000000000256,,-1708.9999999999693
2016.07.04,133.00000000000534,-497.99999999999847,117.00000000001154,-171.99999999999704,-159.99999999998238,187.00000000000384,-573.9999999999857,114.99999999999844,281.0000000000059,-256.99999999999613,477.0000000000052,239.99999999999577,-112.000000000001,-377.9999999999894,268.0000000000016,-319.0000000000026,-45.000000000006146,-38.0000000000047,-634.0000000000003,370.00000000000364,,-998.9999999999327
2016.07.04,133.00000000000534,-523.0000000000068,97.9999999999981,-129.99999999999545,-165.9999999999995,186.00000000000838,-597.9999999999874,92.00000000000318,287.00000000000614,-285.00000000000193,463.0000000000023,239.0000000000003,-126.99999999999933,-418.9999999999916,181.9999999999933,-250.0,-85.00000000000173,-29.00000000001235,-591.0000000000082,353.99999999999875,,-1168.9999999999886
2016.07.04,102.00000000000209,-573.9999999999857,85.00000000000173,-129.99999999999545,-184.99999999999073,184.00000000000637,-656.9999999999965,103.00000000000864,272.00000000000557,-280.00000000000244,483.0000000000001,243.99999999999977,-139.99999999999568,-438.00000000000506,207.00000000000162,-290.9999999999968,-80.00000000001339,-26.0000000000149,-673.0000000000018,351.0000000000013,,-1442.9999999999714
2016.07.04,94.00000000000519,-618.9999999999918,103.00000000000864,-115.99999999999966,-338.99999999997823,286.00000000000847,-650.9999999999794,87.99999999999919,246.9999999999999,-348.9999999999993,548.9999999999995,313.99999999999204,-142.99999999999312,-424.00000000000216,343.00000000000443,-299.99999999999716,-185.00000000001293,129.99999999998568,-778.0000000000058,423.0000000000067,,-1326.99999999995
2016.07.04,133.00000000000534,-560.0000000000049,59.000000000009045,-138.9999999999958,-337.99999999999386,290.00000000000136,-661.0000000000005,78.00000000000028,147.00000000000557,-370.00000000000364,639.9999999999961,355.99999999998965,-140.99999999999113,-235.99999999999176,631.9999999999882,-250.0,-240.00000000001796,194.99999999998963,-838.0000000000081,482.00000000000466,,-761.0000000000178
2016.07.04,143.00000000000423,-602.999999999998,-58.99999999998684,-109.99999999999943,-388.9999999999949,270.0000000000036,-709.9999999999884,41.000000000002146,169.00000000001114,-417.99999999999613,741.9999999999982,335.99999999999187,-180.99999999999784,-283.99999999999534,731.9999999999993,-269.00000000000546,-440.00000000001813,119.99999999998678,-852.9999999999944,542.0000000000091,,-1220.9999999999686
2016.07.04,177.00000000000495,-531.9999999999991,-63.99999999999739,-125.0,-318.9999999999804,219.00000000000253,-708.9999999999818,53.999999999998494,180.00000000000682,-426.9999999999996,746.0000000000023,340.9999999999913,-168.00000000000148,-259.9999999999936,790.0000000000018,-213.99999999999864,-435.0000000000076,153.00000000000313,-882.000000000005,565.9999999999999,,-908.9999999999537
2016.07.04,214.00000000000307,-554.9999999999944,-18.999999999991246,-116.99999999999022,-272.99999999998994,218.00000000000708,-790.9999999999861,99.00000000000463,149.0000000000009,-415.99999999999415,770.000000000004,346.9999999999973,-203.99999999999307,-322.00000000000006,775.9999999999989,-197.00000000000273,-267.0000000000172,124.99999999999733,-867.0000000000044,580.0000000000027,,-749.9999999999477
2016.07.04,217.99999999999596,-570.0000000000039,-185.99999999999727,-95.99999999998943,-212.99999999999653,228.00000000000597,-828.9999999999909,-8.000000000008,83.00000000001262,-400.9999999999958,807.0000000000022,361.0000000000002,-366.9999999999951,-404.9999999999887,801.9999999999916,-111.99999999999477,-475.0000000000032,262.999999999991,-858.0000000000041,656.000000000001,,-1101.9999999999673
2016.07.04,297.00000000000284,-475.0000000000032,-269.9999999999925,-100.99999999999909,-196.99999999998053,191.00000000000784,-822.9999999999959,1.0000000000065512,-3.9999999999906777,-461.99999999999574,780.000000000003,389.99999999999034,-334.9999999999964,-329.00000000000153,868.000000000002,85.99999999999852,-518.0000000000184,408.9999999999927,-825.0000000000028,551.0000000000015,,-765.9999999999715
2016.07.04,306.00000000000625,-317.9999999999961,-207.00000000000162,-63.99999999999295,-304.9999999999997,228.00000000000597,-667.9999999999798,36.0000000000138,-35.99999999998715,-504.00000000000443,809.0000000000042,439.0000000000005,-181.9999999999933,-11.999999999989797,1049.9999999999955,55.00000000000682,-526.0000000000042,482.999999999989,-790.0000000000063,552.0000000000081,,346.0000000000746
2016.07.04,229.00000000000142,-512.9999999999857,-85.00000000000173,-39.99999999999204,-405.9999999999952,352.00000000000784,-755.9999999999789,130.99999999999224,-4.9999999999954525,-514.0000000000033,902.0000000000028,518.9999999999917,-168.99999999999693,-76.0000000000094,1136.0000000000036,-81.00000000000307,-495.000000000001,512.9999999999857,-936.9999999999976,617.0000000000009,,322.0000000000258
2016.07.04,204.99999999999963,-577.9999999999897,29.999999999996696,15.000000000000568,-383.99999999998437,404.0000000000044,-766.9999999999843,107.00000000001265,47.000000000011255,-470.9999999999992,924.9999999999981,525.9999999999932,-207.00000000000162,-185.99999999999727,1129.9999999999866,-36.99999999999193,-397.0000000000029,539.999999999985,-926.0000000000019,684.0000000000068,,660.0000000000417
2016.07.04,202.9999999999976,-490.999999999997,-28.999999999990145,-18.000000000000682,-362.99999999998,345.0000000000064,-670.9999999999993,69.00000000000794,80.0000000000125,-456.9999999999963,897.9999999999987,461.99999999999574,-151.00000000000114,-109.00000000000354,1150.999999999991,-54.000000000002046,-469.0000000000083,458.00000000000284,-912.9999999999967,699.0000000000052,,640.0000000000426
2016.07.04,202.9999999999976,-292.00000000000335,-34.99999999998504,-15.000000000000568,-497.99999999999847,373.00000000000114,-482.999999999989,60.99999999999994,67.00000000000728,-541.9999999999981,919.9999999999986,484.999999999991,-58.99999999999794,297.9999999999983,1520.9999999999945,-1.9999999999953388,-590.0000000000016,573.9999999999857,-924.9999999999972,669.0000000000085,,1730.000000000016
2016.07.04,141.00000000000225,-431.0000000000036,33.00000000001635,27.000000000001023,-560.9999999999893,461.0000000000003,-552.9999999999812,80.99999999999774,95.00000000001307,-522.0000000000002,897.0000000000033,513.9999999999923,-68.99999999999685,141.99999999999767,1368.999999999998,-87.99999999999386,-544.0000000000111,587.9999999999885,-942.9999999999978,668.0000000000019,,1305.0000000000382
2016.07.04,78.00000000000028,-401.00000000000693,68.00000000000139,-19.99999999999602,-513.9999999999923,458.00000000000284,-457.9999999999807,78.00000000000028,138.00000000000523,-436.00000000000307,858.0000000000032,509.9999999999993,-34.99999999999615,168.99999999999693,1322.000000000001,-201.99999999999818,-417.0000000000007,533.99999999999,-941.0000000000025,640.0000000000073,,1429.0000000000312
2016.07.04,31.999999999998696,-370.00000000000364,119.00000000000244,9.000000000000341,-528.9999999999795,494.00000000000557,-378.999999999996,66.00000000001049,187.00000000001182,-437.999999999994,824.999999999998,492.999999999999,-3.999999999992898,222.00000000001108,1403.999999999983,-170.99999999999227,-428.00000000000614,600.9999999999849,-936.9999999999976,625.0000000000089,,1821.0000000000516
2016.07.04,41.000000000002146,-377.0000000000051,42.0000000000087,-28.999999999996362,-505.99999999998425,503.000000000009,-356.00000000000074,22.999999999995246,222.0000000000084,-441.0000000000025,821.000000000005,494.9999999999899,7.0000000000014495,205.00000000001074,1385.9999999999984,-159.9999999999966,-497.0000000000141,587.0000000000042,-932.0000000000022,636.9999999999986,,1671.00000000003
2016.07.04,23.00000000000635,-282.9999999999888,59.000000000009045,-21.99999999999136,-541.9999999999981,523.0000000000068,-322.00000000000006,-52.99999999999194,232.00000000001353,-439.0000000000005,751.9999999999972,498.9999999999939,-12.000000000000899,323.99999999999096,1418.9999999999925,-164.00000000000148,-484.00000000001774,722.9999999999848,-944.0000000000026,585.0000000000022,,1874.000000000004
2016.07.04,-48.99999999999905,-479.99999999999153,60.99999999999994,-6.999999999990791,-662.9999999999914,545.0000000000066,-326.9999999999884,-79.99999999999119,313.0000000000024,-422.00000000000017,746.0000000000023,470.9999999999992,-90.0000000000012,245.0000000000063,1387.9999999999893,-135.00000000000512,-612.0000000000125,763.9999999999869,-1021.0000000000008,589.0000000000061,,1236.0000000000273
2016.07.04,-56.99999999999594,-523.0000000000068,102.00000000000209,11.00000000000989,-756.9999999999854,591.0000000000082,-417.0000000000007,-102.99999999998644,311.00000000000705,-512.0000000000014,829.0000000000019,513.9999999999923,-108.99999999999244,303.0000000000088,1402.9999999999986,-156.99999999999648,-707.0000000000132,819.9999999999985,-1049.0000000000066,575.9999999999987,,1069.0000000000414
2016.07.04,-99.00000000000463,-998.9999999999943,83.9999999999952,67.00000000000728,-702.9999999999869,687.0000000000043,-835.9999999999923,-104.99999999999955,262.00000000000045,-443.0000000000045,812.999999999997,602.999999999998,-381.99999999999346,-341.99999999999784,773.0000000000015,-121.99999999999989,-655.0000000000056,1022.9999999999961,-992.999999999995,625.0000000000089,,-741.999999999965
2016.07.04,-56.0000000000005,-875.999999999988,150.00000000000568,79.9999999999983,-754.9999999999945,751.0000000000017,-722.0000000000005,-45.000000000006146,222.0000000000084,-500.00000000000045,823.000000000007,651.999999999997,-301.9999999999912,-148.99999999999915,981.999999999994,-111.0000000000042,-633.0000000000168,1102.9999999999873,-984.9999999999994,617.0000000000009,,245.99999999999966
2016.07.04,-104.99999999999955,-602.999999999998,178.00000000001148,100.00000000000853,-656.9999999999965,670.9999999999993,-407.99999999998613,-72.99999999998974,312.0000000000118,-393.9999999999944,777.0000000000055,554.9999999999944,-121.99999999999989,96.00000000000719,1285.0000000000027,-108.00000000000409,-513.0000000000078,906.9999999999911,-945.999999999998,636.0000000000032,,1588.0000000000612
2016.07.04,-97.00000000000264,-560.0000000000049,184.00000000000637,105.00000000000398,-622.9999999999958,707.000000000002,-358.9999999999982,-75.99999999998718,316.0000000000025,-361.0000000000002,797.9999999999987,583.0000000000002,-90.0000000000012,79.99999999999119,1378.9999999999968,-96.00000000000364,-485.0000000000021,970.9999999999885,-950.0000000000028,660.000000000005,,2085.999999999997
2016.07.04,-119.00000000000244,-680.9999999999983,229.00000000001253,99.00000000000375,-619.9999999999983,653.0000000000035,-433.99999999997885,-45.000000000006146,336.00000000001273,-334.9999999999964,773.9999999999969,520.9999999999936,-130.99999999999224,-70.99999999999883,1205.999999999996,-150.99999999999625,-407.0000000000018,801.9999999999916,-945.999999999998,677.0000000000053,,1357.0000000000487
2016.07.04,-119.99999999999788,-628.9999999999907,263.99999999999756,78.00000000000296,-652.9999999999925,685.0000000000023,-383.99999999998437,-21.999999999988695,345.0000000000131,-346.0000000000019,783.0000000000003,539.999999999996,-95.99999999999609,5.000000000010552,1268.9999999999868,-221.00000000000364,-394.00000000000546,827.0,-963.9999999999986,645.0000000000067,,1612.0000000000568
2016.07.04,-126.99999999999933,-543.999999999989,265.0000000000041,76.99999999999818,-692.9999999999881,695.0000000000011,-286.99999999999284,-31.999999999987594,399.0000000000009,-356.9999999999962,783.0000000000003,549.9999999999949,-32.999999999994145,150.99999999999002,1414.9999999999884,-218.9999999999941,-436.00000000001415,844.9999999999847,-978.9999999999992,638.0000000000052,,2111.0000000000136
2016.07.04,-126.99999999999933,-533.99999999999,275.000000000003,70.00000000000739,-632.9999999999947,695.0000000000011,-264.9999999999819,-22.999999999995246,383.0000000000098,-326.0000000000041,790.9999999999973,557.9999999999918,0.0,148.99999999999915,1441.0000000000034,-259.00000000000034,-352.000000000019,869.999999999993,-974.9999999999943,687.9999999999998,,2426.0000000000264
2016.07.04,-126.99999999999933,-543.0000000000045,307.99999999999716,50.00000000001137,-617.9999999999852,738.0000000000053,-279.99999999999136,2.999999999997449,380.00000000000966,-307.0000000000017,797.9999999999987,586.9999999999931,-10.999999999994348,82.00000000000429,1441.9999999999877,-272.99999999999613,-286.00000000000847,878.000000000001,-995.0000000000045,702.0000000000026,,2528.0000000000227
2016.07.04,-163.99999999999747,-556.9999999999853,300.99999999999574,64.99999999999773,-663.999999999998,739.0000000000008,-276.9999999999939,-45.99999999999049,376.0000000000048,-322.9999999999955,763.0000000000026,561.0000000000003,-7.0000000000014495,48.000000000003595,1394.9999999999907,-263.9999999999958,-345.0000000000175,906.9999999999911,-984.9999999999994,687.0000000000043,,2210.0000000000164
2016.07.04,-161.00000000000003,-531.9999999999991,299.00000000000483,88.00000000000807,-624.9999999999867,715.0000000000101,-226.99999999999943,-45.000000000006146,394.00000000000546,-300.0000000000003,748.9999999999997,540.9999999999915,0.0,130.99999999999224,1373.9999999999864,-233.99999999999466,-314.00000000001427,836.9999999999989,-951.9999999999982,665.0000000000044,,2403.0000000000027
2016.07.04,-154.99999999999403,-509.99999999998823,275.000000000003,52.00000000000671,-661.9999999999848,633.0000000000058,-209.9999999999991,-58.000000000002494,405.00000000000114,-317.9999999999961,744.0000000000002,457.99999999999176,-7.0000000000014495,165.9999999999995,1383.9999999999852,-248.99999999999523,-403.00000000002,764.9999999999934,-981.9999999999993,631.9999999999992,,1960.0000000000055
2016.07.05,-158.99999999999804,-489.0000000000061,256.00000000001177,90.00000000000341,-699.9999999999895,398.00000000000944,-221.99999999998886,-109.99999999998789,292.0000000000016,-341.0000000000024,702.9999999999981,492.999999999999,-42.999999999993044,218.00000000000708,1343.9999999999895,-191.99999999999307,-546.000000000002,819.9999999999985,-929.000000000002,565.0000000000044,,1448.0000000000596
2016.07.05,-168.99999999999693,-475.0000000000032,236.00000000001398,82.99999999999841,-604.9999999999889,662.000000000007,-240.9999999999801,-89.00000000000574,287.00000000000614,-354.9999999999942,706.0000000000066,498.9999999999939,-29.000000000001247,228.99999999999034,1347.9999999999936,-159.9999999999966,-409.0000000000149,856.9999999999967,-909.000000000006,562.0000000000069,,2028.0000000000264
2016.07.05,-95.99999999999609,-411.0000000000058,216.00000000001617,73.99999999999807,-604.9999999999889,624.0000000000023,-223.99999999997976,-48.000000000003595,319.0000000000026,-344.99999999999534,717.9999999999964,507.9999999999973,3.0000000000085514,282.0000000000045,1384.9999999999918,-153.99999999999636,-389.0000000000171,781.9999999999939,-903.0000000000058,611.000000000006,,2347.0000000000286
2016.07.05,-92.99999999999864,-418.9999999999916,201.00000000000674,32.00000000001069,-567.9999999999907,615.00000000001,-210.99999999998343,-52.99999999999194,345.0000000000131,-324.00000000000205,761.999999999996,498.9999999999939,-13.999999999991797,235.00000000000742,1424.000000000003,-179.9999999999926,-388.0000000000106,763.9999999999869,-945.0000000000074,655.0000000000056,,2337.0000000000723
2016.07.05,-95.99999999999609,-419.9999999999982,182.0000000000155,37.00000000000614,-561.9999999999958,565.0000000000044,-200.99999999998454,-70.99999999999883,362.000000000009,-317.0000000000006,731.9999999999993,449.9999999999948,-10.999999999994348,106.00000000000608,1367.9999999999914,-168.99999999999693,-392.00000000001455,700.999999999996,-932.0000000000022,647.0000000000086,,1979.000000000049
2016.07.05,-95.99999999999609,-431.0000000000036,181.00000000000892,41.00000000001103,-477.99999999997846,524.0000000000023,-212.99999999999653,-79.00000000000685,343.0000000000035,-270.0000000000036,675.9999999999989,405.9999999999952,-24.999999999997247,75.00000000000284,1251.000000000002,-135.99999999999568,-326.0000000000041,614.9999999999877,-890.0000000000006,675.0000000000034,,1843.000000000033
2016.07.05,-100.00000000000009,-402.9999999999978,134.00000000001188,94.0000000000083,-404.9999999999887,480.0000000000027,-180.99999999998673,-129.00000000000134,97.00000000000841,-224.9999999999974,590.999999999997,361.0000000000002,-17.000000000000348,9.999999999998899,1082.9999999999895,-87.0000000000033,-239.00000000001143,568.9999999999973,-823.0000000000075,599.0000000000051,,1409.000000000025
2016.07.05,-105.99999999999498,-317.9999999999961,85.00000000000173,225.00000000000853,-381.99999999999346,413.0000000000078,-111.99999999997878,-177.00000000000495,111.0000000000042,-224.9999999999974,600.0000000000006,313.99999999999204,4.000000000004,86.0000000000083,1214.0000000000039,137.00000000000045,-327.00000000001063,495.99999999998533,-656.9999999999965,585.0000000000022,,1966.0000000000464
2016.07.05,-68.00000000000139,-245.99999999999068,43.999999999999595,222.0000000000084,-344.99999999999534,434.000000000001,-86.99999999999264,-168.99999999999693,-175.99999999998772,-221.99999999999997,592.9999999999991,313.99999999999204,20.0000000000089,173.00000000000094,1293.9999999999952,152.00000000000102,-316.0000000000052,567.9999999999907,-695.999999999998,609.9999999999994,,2099.000000000028
2016.07.05,-60.00000000000449,-177.00000000000495,5.000000000010552,429.00000000000205,-276.9999999999939,354.0000000000099,-17.999999999984695,-165.9999999999995,-167.99999999999216,-182.00000000000438,414.00000000000324,270.99999999999903,55.000000000005045,157.99999999999147,993.9999999999837,394.999999999996,-281.0000000000201,455.0000000000054,-415.00000000000625,440.00000000000705,,2226.0000000000027
2016.07.05,-46.00000000000159,-126.99999999998823,2.999999999997449,410.0000000000108,-263.99999999999756,404.0000000000044,-38.99999999998904,-180.99999999998673,-122.99999999999045,-197.99999999999818,497.99999999999847,344.99999999999534,35.00000000000725,211.99999999998997,1132.999999999984,442.0000000000073,-285.00000000000193,605.9999999999955,-409.000000000006,509.9999999999993,,2926.00000000003
2016.07.05,-56.0000000000005,-146.99999999998602,49.00000000001015,468.0000000000035,-335.9999999999808,443.99999999999994,0.0,-154.99999999999403,-210.99999999999852,-212.99999999999653,584.0000000000067,359.99999999999363,68.00000000000139,208.99999999999253,1292.0000000000043,454.9999999999983,-315.0000000000208,612.9999999999969,-450.00000000000284,585.0000000000022,,3244.000000000029
2016.07.05,-95.99999999999609,-175.99999999999838,35.00000000000725,441.0000000000025,-308.9999999999815,398.00000000000944,29.00000000001235,-184.00000000000637,-102.99999999999443,-199.00000000000472,512.9999999999968,301.9999999999912,57.00000000000705,171.00000000001003,1149.9999999999843,415.9999999999968,-295.0000000000008,536.0000000000032,-424.0000000000066,555.0000000000055,,2817.0000000000373
2016.07.05,-82.99999999999974,-184.00000000000637,70.0000000000145,439.00000000000716,-250.99999999997902,423.0000000000067,-8.999999999992347,-165.9999999999995,-96.9999999999942,-151.9999999999966,553.0000000000035,315.9999999999941,50.0000000000056,131.99999999999878,1252.999999999993,412.00000000000614,-215.00000000000963,537.9999999999941,-463.0000000000081,628.0000000000064,,3194.0000000000446
2016.07.05,-87.00000000000374,-192.99999999999872,39.00000000001125,448.0000000000075,-289.9999999999903,457.0000000000074,-5.999999999994898,-177.99999999998929,-95.99999999998943,-168.99999999999693,604.0000000000045,317.9999999999961,36.0000000000027,163.00000000000205,1370.0000000000045,418.00000000000637,-268.0000000000016,604.0000000000045,-530.0000000000011,644.0000000000001,,3284.000000000081
2016.07.05,-83.9999999999952,-191.99999999999218,-17.000000000000348,483.0000000000041,-340.9999999999913,355.0000000000053,-1.999999999990898,-180.0000000000024,-259.9999999999909,-199.00000000000472,529.9999999999972,275.99999999999847,31.999999999998696,168.99999999999693,1263.9999999999984,478.9999999999992,-334.00000000001205,455.0000000000054,-695.0000000000074,567.0000000000064,,2306.0000000000227
2016.07.05,-34.000000000000696,-114.99999999999844,-17.999999999984695,499.00000000000944,-280.9999999999979,365.99999999999966,4.000000000004,-180.0000000000024,-259.00000000000034,-202.0000000000022,522.0000000000002,302.9999999999977,62.000000000006494,222.00000000001108,1156.999999999986,515.0000000000006,-298.00000000002046,499.000000000005,-370.00000000000455,516.0000000000053,,2908.0000000000136
2016.07.05,-51.99999999999649,-177.00000000000495,-14.000000000002899,475.0000000000085,-366.999999999984,407.0000000000018,-27.999999999983594,-177.99999999998929,-194.99999999999318,-239.0000000000003,592.0000000000036,337.99999999999386,59.000000000009045,296.0000000000074,1373.000000000002,466.99999999999875,-340.00000000000693,574.9999999999922,-472.999999999999,595.0000000000011,,3114.000000000058
2016.07.05,-56.99999999999594,-75.00000000000284,-51.99999999998539,481.00000000000875,-367.99999999999056,371.00000000001023,59.000000000009045,-217.0000000000005,-394.999999999996,-271.9999999999945,553.0000000000035,293.99999999999426,92.99999999999864,356.00000000000074,1458.0000000000036,498.9999999999952,-487.99999999999955,510.99999999999477,-432.00000000000216,478.0000000000006,,2797.000000000052
2016.07.05,-93.99999999999409,80.00000000001339,-8.999999999992347,573.9999999999981,-337.99999999999386,291.0000000000079,201.00000000000674,-180.99999999998673,-346.9999999999942,-243.00000000000432,419.9999999999982,193.99999999999417,204.99999999999963,591.9999999999925,1397.9999999999882,579.9999999999983,-400.00000000000034,173.99999999998528,-234.99999999999943,395.0000000000009,,3257.0000000000177
2016.07.05,-280.00000000000244,348.9999999999993,6.000000000017103,678.0000000000115,-571.9999999999948,318.00000000000716,619.000000000014,-224.000000000002,-398.9999999999867,-251.00000000000122,453.99999999999886,210.99999999999451,439.0000000000005,1063.9999999999982,1842.9999999999945,295.0000000000017,-376.00000000002075,258.99999999998704,-290.9999999999968,423.0000000000067,,4565.000000000026
2016.07.05,-343.00000000000443,381.0000000000091,290.9999999999968,725.9999999999991,-601.9999999999915,526.9999999999997,760.0000000000051,-96.99999999999153,-354.99999999998977,-263.0000000000021,478.9999999999961,301.9999999999912,683.0000000000002,1306.000000000007,2254.0000000000005,206.00000000000307,-196.0000000000184,207.99999999998596,-346.00000000000364,470.00000000000375,,6390.999999999996
2016.07.05,-251.99999999999667,625.0000000000089,184.00000000000637,817.9999999999978,-479.99999999999153,481.0000000000092,896.000000000008,-180.0000000000024,-417.99999999999216,-204.00000000000418,421.0000000000047,275.99999999999847,686.0000000000089,1410.0000000000002,2303.999999999995,638.0000000000052,-239.00000000001143,414.00000000000324,-192.99999999999784,436.9999999999985,,7624.000000000048
2016.07.05,-234.99999999999633,641.0000000000027,53.00000000001415,888.0000000000052,-411.99999999999017,314.0000000000032,1009.0000000000155,-231.0000000000034,-515.0000000000006,-134.99999999999625,284.0000000000065,186.99999999999272,767.0000000000066,1427.0000000000005,2367.9999999999923,668.9999999999969,-93.00000000000975,285.99999999998624,-171.00000000000648,443.0000000000045,,7544.000000000024
2016.07.05,-129.9999999999968,987.0000000000045,80.00000000001339,862.000000000009,-115.99999999998278,335.0000000000075,1145.0000000000182,-190.00000000000128,-523.9999999999867,-80.00000000000229,290.00000000000136,195.9999999999962,846.0000000000023,1428.9999999999914,2390.000000000003,751.0000000000048,-11.00000000000545,288.99999999998374,7.000000000005002,448.000000000004,,9004.00000000007
