date,EURUSD,EURCHF,EURNZD,CADJPY,AUDCAD,empty,sum
2018.04.02,-131.99999999999878,-145.00000000001734,-577.0000000000052,246.9999999999999,-164.99999999999292,,-772.0000000000144
2018.04.02,-130.0000000000079,-147.00000000000824,-607.0000000000019,240.0000000000091,-201.99999999999108,,-846.0
2018.04.02,-121.00000000001555,-158.0000000000137,-585.9999999999976,251.00000000000477,-203.99999999999307,,-818.0000000000151
2018.04.02,-96.00000000000719,-155.00000000001623,-489.0000000000061,233.0000000000041,-166.99999999999494,,-674.0000000000205
2018.04.02,-137.00000000000932,-156.00000000000057,-482.00000000000466,222.0000000000084,-158.99999999999804,,-712.0000000000042
2018.04.02,-229.00000000001253,-190.00000000000128,-543.0000000000045,259.00000000000034,-179.99999999999127,,-883.0000000000093
2018.04.02,-258.0000000000027,-229.99999999999687,-632.9999999999947,268.0000000000007,-306.9999999999906,,-1159.999999999984
2018.04.02,-206.00000000001728,-226.00000000001506,-682.0000000000048,329.9999999999983,-330.9999999999924,,-1115.0000000000312
2018.04.02,-181.00000000000892,-221.00000000000452,-679.9999999999917,322.00000000000273,-312.00000000000114,,-1072.0000000000034
2018.04.02,-136.00000000000279,-171.00000000001003,-618.9999999999918,267.0000000000101,-314.99999999999864,,-973.9999999999932
2018.04.02,-120.00000000000898,-157.00000000000713,-652.9999999999925,224.00000000000375,-334.9999999999964,,-1041.0000000000014
2018.04.02,-150.00000000000568,-204.00000000000418,-558.9999999999984,49.99999999999716,-251.99999999999667,,-1115.0000000000077
2018.04.02,72.99999999998974,-161.00000000001114,-434.000000000001,-164.99999999999204,-183.99999999999528,,-871.0000000000098
2018.04.02,147.99999999999258,-97.00000000001374,-411.99999999999017,-329.9999999999983,-165.9999999999995,,-857.0000000000091
2018.04.02,249.99999999999466,-141.00000000001333,-434.000000000001,-271.0000000000008,-210.99999999999451,,-807.000000000015
2018.04.02,245.99999999999068,-141.00000000001333,-442.9999999999934,-195.99999999999795,-166.99999999999494,,-701.0000000000089
2018.04.02,251.00000000000122,-148.99999999999915,-469.99999999999267,-376.99999999999534,-178.00000000000037,,-922.9999999999862
2018.04.02,145.99999999997948,-121.99999999999989,-570.0000000000039,-577.9999999999887,-168.00000000000148,,-1292.0000000000146
2018.04.02,120.99999999999334,-87.99999999999919,-625.9999999999932,-632.9999999999956,-91.99999999999208,,-1317.9999999999866
2018.04.02,146.99999999998602,-50.0000000000167,-618.9999999999918,-548.0000000000018,-73.99999999999629,,-1144.0000000000207
2018.04.02,146.99999999998602,-41.000000000002146,-628.0000000000064,-478.9999999999992,-70.99999999999883,,-1072.0000000000205
2018.04.02,130.99999999999224,-73.00000000001194,-598.999999999994,-461.9999999999891,-165.9999999999995,,-1169.0000000000023
2018.04.02,131.99999999999878,-111.00000000001664,-648.9999999999885,-280.9999999999917,-181.9999999999933,,-1090.9999999999914
2018.04.02,162.99999999997982,-124.00000000001299,-648.0000000000041,-277.9999999999916,-179.99999999999127,,-1067.0000000000202
2018.04.03,142.99999999998204,-140.0000000000068,-585.9999999999976,-350.9999999999991,-319.99999999999807,,-1254.0000000000196
2018.04.03,153.9999999999875,-134.99999999999625,-644.0000000000001,-322.00000000000273,-178.00000000000037,,-1125.000000000012
2018.04.03,157.99999999999147,-104.99999999999955,-645.999999999991,-326.9999999999982,-197.99999999999818,,-1117.9999999999955
2018.04.03,181.9999999999933,-90.00000000001229,-645.0000000000067,-334.99999999999375,-209.9999999999991,,-1098.0000000000186
2018.04.03,158.99999999999804,-85.00000000000173,-652.0000000000082,-359.99999999999943,-174.99999999999181,,-1113.0000000000032
2018.04.03,192.99999999999872,-33.00000000001635,-761.999999999996,-435.99999999999284,-191.99999999999218,,-1229.9999999999986
2018.04.03,175.99999999999838,-69.00000000000794,-712.0000000000015,-420.99999999999227,-204.99999999999963,,-1231.0000000000027
2018.04.03,150.99999999999002,-110.00000000001009,-753.0000000000036,-372.99999999999045,-202.9999999999976,,-1288.0000000000118
2018.04.03,112.000000000001,-134.99999999999625,-844.0000000000003,-289.0000000000015,-136.99999999999824,,-1292.9999999999952
2018.04.03,154.99999999999403,-141.00000000001333,-964.9999999999936,-241.99999999999022,-161.99999999999548,,-1354.9999999999986
2018.04.03,120.99999999999334,-158.99999999999804,-875.999999999988,-253.0000000000001,-113.99999999999189,,-1280.9999999999845
2018.04.03,95.999999999985,-182.99999999999983,-909.0000000000042,-219.99999999999886,-114.99999999999844,,-1331.0000000000164
2018.04.03,75.99999999998718,-192.99999999999872,-831.000000000004,-150.99999999999625,-87.99999999999919,,-1187.000000000011
2018.04.03,100.99999999999554,-185.00000000001293,-700.999999999996,-128.0000000000001,-42.999999999993044,,-956.0000000000066
2018.04.03,115.99999999998278,-180.0000000000024,-646.9999999999976,-97.99999999999898,-22.999999999995246,,-832.0000000000115
2018.04.03,91.99999999998099,-189.00000000001694,-523.9999999999911,-86.99999999998909,-54.999999999993946,,-763.0000000000101
2018.04.03,86.99999999999264,-187.00000000000384,-401.99999999999125,-109.99999999999943,-36.999999999998145,,-649.0
2018.04.03,84.99999999997954,-214.00000000000307,-299.00000000000483,-128.0000000000001,-61.999999999995396,,-618.0000000000239
2018.04.03,12.999999999996348,-202.9999999999976,-286.99999999999284,-54.99999999999261,-29.999999999996696,,-561.9999999999834
2018.04.03,-55.000000000005045,-194.0000000000053,-5.999999999994898,-126.99999999999534,70.99999999999883,,-311.0000000000017
2018.04.03,-168.0000000000126,-225.00000000000853,-45.99999999999049,-33.00000000000125,68.00000000000139,,-404.0000000000115
2018.04.03,-139.00000000000023,-248.00000000000378,-72.99999999998974,23.000000000010346,36.0000000000027,,-400.9999999999807
2018.04.03,-115.00000000002063,-263.99999999999756,-75.00000000000284,32.00000000001069,-8.999999999992347,,-431.0000000000027
2018.04.03,-114.0000000000141,-182.99999999999983,-76.99999999999375,135.00000000000512,-119.99999999999788,,-359.00000000000045
2018.04.03,1.999999999990898,-158.0000000000137,32.0000000000098,96.00000000000364,-114.99999999999844,,-143.0000000000078
2018.04.03,61.99999999998429,-197.00000000000273,120.99999999999334,140.00000000000057,-161.99999999999548,,-36.00000000002002
2018.04.03,37.99999999998249,-239.99999999999577,143.00000000000423,183.9999999999975,-159.9999999999935,,-35.00000000000503
2018.04.03,64.99999999998174,-231.0000000000034,180.0000000000024,186.00000000000705,-175.99999999999838,,23.9999999999894
2018.04.03,219.99999999999798,-219.99999999999798,239.00000000001143,126.00000000000477,-161.99999999999548,,203.00000000002072
2018.04.03,134.99999999999625,-284.00000000001756,120.99999999999334,177.99999999999727,-213.99999999999199,,-64.00000000002268
2018.04.03,42.999999999993044,-343.00000000000443,140.99999999999113,257.000000000005,-256.99999999999613,,-159.00000000001137
2018.04.03,78.99999999998464,-337.0000000000095,473.99999999999665,460.00000000000796,-303.9999999999932,,371.9999999999866
2018.04.03,202.9999999999976,-194.0000000000053,670.9999999999993,493.0000000000092,-384.9999999999909,,788.00000000001
2018.04.03,528.9999999999795,-200.00000000000017,954.9999999999948,630.0000000000097,-441.99999999999795,,1471.9999999999857
2018.04.03,533.99999999999,-182.0000000000155,790.0000000000018,523.0000000000103,-624.9999999999977,,1039.999999999989
2018.04.03,445.99999999999085,-273.0000000000121,778.000000000012,670.0000000000017,-827.9999999999955,,792.999999999997
2018.04.03,430.9999999999814,-300.00000000001137,797.0000000000033,936.000000000007,-868.9999999999975,,994.999999999983
2018.04.03,438.9999999999894,-241.00000000000233,897.9999999999987,878.0000000000001,-942.9999999999939,,1030.999999999992
2018.04.03,502.9999999999868,-243.00000000001543,1021.0000000000052,820.0000000000074,-873.999999999997,,1226.999999999987
2018.04.03,481.99999999998244,-250.00000000001688,1049.9999999999955,876.0000000000048,-817.9999999999965,,1339.999999999969
2018.04.03,479.99999999999153,-317.0000000000117,1059.9999999999943,877.0000000000095,-817.000000000001,,1282.9999999999827
2018.04.03,451.0000000000014,-331.0000000000146,961.0000000000118,950.0000000000028,-798.9999999999942,,1232.0000000000073
2018.04.03,528.9999999999795,-289.0000000000059,994.000000000006,859.0000000000089,-746.9999999999976,,1345.9999999999905
2018.04.03,491.99999999998136,-280.0000000000136,892.0000000000039,760.0000000000051,-727.9999999999953,,1135.9999999999814
2018.04.03,473.99999999999665,-302.0000000000023,933.000000000006,909.000000000006,-724.9999999999978,,1289.0000000000086
2018.04.03,518.9999999999806,-282.0000000000045,761.0000000000117,927.0000000000067,-717.000000000001,,1207.9999999999936
2018.04.03,470.9999999999992,-251.00000000000122,771.9999999999949,954.9999999999983,-714.999999999999,,1231.9999999999923
2018.04.03,471.9999999999835,-267.0000000000172,785.9999999999978,957.0000000000078,-707.9999999999975,,1239.9999999999743
2018.04.04,485.99999999998647,-273.9999999999965,859.9999999999941,963.9999999999986,-706.999999999991,,1328.9999999999918
2018.04.04,490.999999999997,-273.9999999999965,839.0000000000119,972.999999999999,-720.9999999999939,,1308.0000000000175
2018.04.04,470.9999999999992,-249.00000000001032,873.999999999997,945.999999999998,-692.9999999999992,,1348.9999999999845
2018.04.04,461.99999999998465,-248.00000000000378,927.0000000000111,938.0000000000024,-725.9999999999933,,1353.0000000000014
2018.04.04,461.0000000000003,-265.0000000000041,910.0000000000108,932.0000000000022,-753.9999999999991,,1284.00000000001
2018.04.04,409.99999999999926,-276.00000000000955,900.9999999999962,826.9999999999982,-756.0000000000011,,1105.999999999983
2018.04.04,400.00000000000034,-280.0000000000136,873.999999999997,823.0000000000075,-736.9999999999987,,1079.9999999999927
2018.04.04,383.99999999998437,-273.0000000000121,792.9999999999993,883.0000000000098,-726.9999999999999,,1059.9999999999814
2018.04.04,400.9999999999847,-266.0000000000107,846.9999999999977,921.0000000000065,-802.9999999999982,,1099.99999999998
2018.04.04,401.99999999999125,-251.00000000000122,970.0000000000042,971.0000000000036,-785.9999999999978,,1306.0000000000005
2018.04.04,320.9999999999935,-269.00000000000813,1127.9999999999957,1012.0000000000005,-600.0000000000006,,1591.9999999999814
2018.04.04,367.99999999999056,-253.00000000001432,1380.0000000000034,1009.0000000000003,-545.9999999999909,,1957.999999999989
2018.04.04,375.9999999999986,-259.0000000000092,1381.00000000001,1007.000000000005,-561.9999999999958,,1943.0000000000086
2018.04.04,356.00000000000074,-251.00000000000122,1465.0000000000052,1000.0,-557.9999999999918,,2012.0000000000127
2018.04.04,351.99999999999676,-246.99999999999721,1505.0000000000007,1057.0000000000023,-548.9999999999995,,2118.000000000003
2018.04.04,354.9999999999942,-229.99999999999687,1520.9999999999945,1069.0000000000027,-578.9999999999961,,2135.999999999998
2018.04.04,378.999999999996,-223.00000000001762,1381.00000000001,1055.0000000000068,-622.0000000000003,,1969.999999999995
2018.04.04,394.9999999999898,-219.99999999999798,1374.0000000000086,1014.00000000001,-661.0000000000005,,1902.00000000001
2018.04.04,410.99999999998363,-216.00000000001617,1431.0000000000045,978.9999999999992,-664.9999999999934,,1939.999999999978
2018.04.04,447.99999999998175,-243.00000000001543,1442.9999999999943,987.000000000009,-667.9999999999908,,1966.9999999999786
2018.04.04,458.9999999999872,-279.00000000000705,1567.0000000000073,993.9999999999998,-712.9999999999969,,2027.9999999999905
2018.04.04,241.99999999998667,-314.99999999999864,1207.0000000000025,612.000000000009,-742.9999999999936,,1003.0000000000059
2018.04.04,44.99999999998394,-309.0000000000037,794.9999999999901,347.999999999999,-828.9999999999909,,49.9999999999784
2018.04.04,144.99999999999514,-372.00000000001677,998.00000000001,441.0000000000025,-722.0000000000005,,489.99999999999045
2018.04.04,225.99999999999287,-374.0000000000077,1103.0000000000095,439.9999999999977,-692.9999999999992,,701.9999999999933
2018.04.04,264.9999999999819,-336.00000000000296,1171.9999999999952,465.0000000000034,-698.9999999999941,,866.9999999999834
2018.04.04,320.9999999999935,-331.999999999999,1075.0000000000036,293.00000000000637,-698.9999999999941,,658.0000000000105
2018.04.04,336.9999999999873,-388.0000000000106,1187.0000000000048,355.000000000004,-669.9999999999928,,820.9999999999926
2018.04.04,265.99999999998846,-391.000000000008,1149.0,454.00000000000773,-656.000000000001,,821.9999999999872
2018.04.04,293.99999999999426,-394.00000000000546,1269.9999999999934,469.0000000000083,-575.9999999999987,,1062.9999999999918
2018.04.04,297.9999999999983,-384.00000000000654,1299.99999999999,384.00000000000034,-544.0,,1053.9999999999823
2018.04.04,184.99999999999073,-459.0000000000094,1293.9999999999952,424.99999999999716,-537.9999999999941,,906.9999999999795
2018.04.04,191.99999999999218,-473.0000000000123,1228.0000000000068,407.0000000000107,-464.9999999999932,,889.0000000000041
2018.04.04,203.99999999998198,-575.9999999999987,1336.0000000000039,424.99999999999716,-561.0000000000003,,827.9999999999837
2018.04.04,95.00000000000064,-614.0000000000034,1180.0000000000032,548.0000000000018,-558.9999999999984,,650.0000000000039
2018.04.04,93.99999999999409,-634.0000000000013,1288.0000000000002,582.0000000000078,-451.0000000000014,,878.9999999999995
2018.04.04,154.99999999999403,-645.0000000000067,1192.9999999999995,692.0000000000073,-390.99999999999693,,1003.9999999999972
2018.04.04,180.99999999998673,-622.9999999999958,1248.0000000000045,871.9999999999999,-495.9999999999964,,1181.999999999999
2018.04.04,215.99999999999397,-602.999999999998,1449.0000000000114,926.0000000000019,-507.9999999999973,,1480.0000000000118
2018.04.04,214.99999999998744,-605.0000000000111,1493.000000000011,1019.0000000000055,-500.00000000000045,,1621.9999999999923
2018.04.04,248.99999999998812,-568.9999999999973,1597.0000000000039,875.0,-517.9999999999962,,1633.9999999999982
2018.04.04,305.9999999999841,-536.0000000000032,1605.000000000012,907.0000000000107,-542.9999999999935,,1739.00000000001
2018.04.04,340.9999999999913,-575.9999999999987,1825.9999999999943,987.9999999999995,-542.9999999999935,,2035.9999999999927
2018.04.04,367.99999999999056,-567.0000000000064,1865.0000000000055,1148.0000000000105,-559.9999999999939,,2254.0000000000064
2018.04.04,349.99999999998363,-567.0000000000064,1791.9999999999936,1130.0000000000095,-630.9999999999927,,2073.9999999999877
2018.04.04,356.9999999999851,-557.0000000000075,1841.0000000000036,1314.0000000000073,-607.9999999999974,,2346.9999999999914
2018.04.04,365.99999999999966,-602.999999999998,1811.9999999999914,1329.9999999999982,-626.9999999999998,,2277.999999999992
2018.04.04,387.99999999998835,-601.000000000007,1824.0000000000034,1329.9999999999982,-622.0000000000003,,2318.9999999999823
2018.04.05,337.99999999999386,-625.0000000000089,1906.0000000000077,1280.0000000000011,-629.9999999999973,,2268.9999999999964
2018.04.05,362.99999999998,-609.0000000000151,1903.0000000000102,1271.000000000001,-558.9999999999984,,2368.9999999999773
2018.04.05,342.9999999999822,-599.0000000000161,1933.9999999999914,1317.9999999999977,-571.9999999999948,,2423.999999999961
2018.04.05,334.9999999999964,-578.0000000000118,2062.000000000008,1353.999999999999,-551.9999999999969,,2620.999999999995
2018.04.05,332.9999999999833,-565.0000000000155,1932.0000000000005,1381.0000000000002,-600.0000000000006,,2480.9999999999677
2018.04.05,318.9999999999804,-571.0000000000103,1998.000000000011,1392.00000000001,-651.999999999997,,2485.9999999999936
2018.04.05,300.99999999999574,-601.000000000007,1944.9999999999968,1385.000000000005,-688.9999999999952,,2340.9999999999955
2018.04.05,288.99999999998374,-601.000000000007,1947.999999999994,1335.9999999999986,-691.9999999999926,,2279.999999999977
2018.04.05,298.9999999999826,-601.000000000007,1903.0000000000102,1380.0000000000095,-744.9999999999957,,2236.0
2018.04.05,353.99999999998766,-634.0000000000013,1885.0000000000034,1424.0000000000066,-729.9999999999973,,2298.999999999999
2018.04.05,376.9999999999829,-646.0000000000132,1827.000000000001,1486.000000000004,-703.9999999999935,,2339.999999999981
2018.04.05,387.99999999998835,-629.0000000000128,1828.9999999999918,1486.000000000004,-730.9999999999927,,2342.9999999999786
2018.04.05,368.9999999999971,-635.0000000000077,1710.999999999996,1498.0000000000045,-836.9999999999989,,2105.999999999991
2018.04.05,319.999999999987,-645.0000000000067,1693.9999999999955,1498.0000000000045,-839.0000000000009,,2027.999999999979
2018.04.05,339.99999999998477,-648.0000000000041,1557.9999999999927,1487.9999999999995,-927.9999999999955,,1809.9999999999773
2018.04.05,384.9999999999909,-644.0000000000001,1578.999999999997,1454.9999999999982,-912.9999999999972,,1861.9999999999886
2018.04.05,402.9999999999978,-632.0000000000103,1512.0000000000023,1433.9999999999975,-870.9999999999995,,1845.9999999999877
2018.04.05,413.99999999998107,-622.9999999999958,1408.0000000000093,1362.9999999999995,-883.9999999999959,,1677.9999999999982
2018.04.05,435.9999999999919,-618.0000000000074,1452.0000000000089,1386.00000000001,-875.999999999999,,1780.0000000000045
2018.04.05,526.9999999999886,-584.0000000000067,1611.0000000000068,1475.0000000000086,-866.0000000000001,,2162.9999999999973
2018.04.05,554.9999999999944,-571.0000000000103,1617.0000000000018,1530.0000000000011,-915.9999999999945,,2214.9999999999927
2018.04.05,482.999999999989,-551.9999999999969,1703.00000000001,1564.0000000000073,-927.0,,2271.000000000009
2018.04.05,546.9999999999864,-573.0000000000013,1644.000000000001,1540.0000000000064,-890.9999999999974,,2266.999999999995
2018.04.05,503.99999999999335,-550.000000000006,1560.9999999999902,1543.0000000000064,-946.9999999999978,,2110.999999999986
2018.04.05,384.9999999999909,-578.9999999999961,1347.9999999999936,1536.0000000000014,-956.9999999999967,,1732.9999999999932
2018.04.05,354.9999999999942,-529.0000000000017,1313.0000000000086,1429.000000000002,-956.9999999999967,,1611.0000000000064
2018.04.05,403.99999999998215,-538.0000000000163,1232.000000000011,1439.0000000000073,-966.9999999999957,,1569.9999999999884
2018.04.05,390.9999999999858,-539.0000000000006,1312.000000000002,1412.0000000000061,-903.9999999999937,,1672.0
2018.04.05,376.9999999999829,-575.0000000000144,1408.0000000000093,1500.0,-934.0000000000015,,1775.9999999999764
2018.04.05,534.9999999999966,-565.0000000000155,1676.9999999999952,1468.0000000000036,-878.9999999999965,,2235.9999999999836
2018.04.05,569.9999999999816,-575.9999999999987,1831.0000000000048,1408.0000000000014,-875.999999999999,,2356.99999999999
2018.04.05,564.9999999999933,-587.0000000000042,1930.9999999999939,1388.0000000000052,-824.999999999998,,2471.99999999999
2018.04.05,617.0000000000009,-574.0000000000078,1868.000000000003,1399.000000000001,-798.9999999999942,,2511.0000000000027
2018.04.05,504.9999999999999,-594.0000000000057,1764.00000000001,1429.000000000002,-880.9999999999984,,2223.000000000008
2018.04.05,620.9999999999827,-541.0000000000136,1783.0000000000014,1603.0000000000086,-908.9999999999932,,2556.999999999986
2018.04.05,764.9999999999934,-523.0000000000068,1617.0000000000018,1582.0000000000077,-839.0000000000009,,2601.9999999999955
2018.04.05,863.9999999999981,-433.0000000000167,1740.0000000000082,1659.000000000006,-807.9999999999976,,3021.9999999999977
2018.04.05,890.9999999999974,-405.0000000000109,1723.9999999999923,1680.0000000000068,-850.9999999999907,,3038.9999999999945
2018.04.05,754.9999999999945,-417.0000000000007,1595.9999999999975,1688.0000000000023,-885.999999999998,,2735.9999999999955
2018.04.05,779.9999999999807,-441.0000000000025,1550.9999999999914,1704.0000000000077,-976.9999999999945,,2616.9999999999827
2018.04.05,814.999999999988,-445.0000000000065,1574.9999999999932,1819.0000000000027,-1073.9999999999973,,2689.99999999998
2018.04.05,827.0,-483.0000000000112,1601.9999999999923,1779.0000000000105,-1046.999999999998,,2677.9999999999936
2018.04.05,797.9999999999876,-485.0000000000021,1614.0000000000043,1804.000000000002,-1053.9999999999993,,2676.9999999999927
2018.04.05,797.9999999999876,-522.0000000000002,1571.9999999999957,1881.0000000000002,-1090.9999999999975,,2637.9999999999864
2018.04.05,817.000000000001,-514.9999999999987,1554.9999999999952,1876.0000000000048,-1078.9999999999966,,2654.0000000000055
2018.04.05,807.9999999999865,-529.0000000000017,1503.9999999999943,1873.0000000000045,-1122.0000000000007,,2533.9999999999827
2018.04.05,792.9999999999993,-534.9999999999966,1489.000000000007,1936.000000000007,-1139.9999999999966,,2543.00000000002
2018.04.05,781.9999999999939,-540.0000000000072,1537.999999999995,1927.9999999999973,-1173.9999999999973,,2533.999999999982
2018.04.06,789.9999999999797,-537.0000000000097,1709.000000000005,1919.0000000000111,-1193.999999999995,,2686.9999999999914
2018.04.06,790.9999999999861,-521.0000000000159,1666.0000000000118,1929.000000000002,-1147.9999999999934,,2716.999999999991
2018.04.06,786.9999999999822,-536.0000000000032,1635.999999999993,1950.0000000000027,-1113.9999999999927,,2722.999999999982
2018.04.06,725.9999999999823,-551.9999999999969,1496.9999999999927,1641.0000000000055,-1245.9999999999916,,2065.999999999992
2018.04.06,675.9999999999877,-502.00000000000244,1144.999999999996,1496.0000000000093,-1217.0000000000014,,1597.999999999989
2018.04.06,648.9999999999885,-504.0000000000156,1079.0000000000077,1502.0000000000095,-1244.9999999999961,,1480.9999999999939
2018.04.06,669.9999999999928,-494.00000000001666,1174.0000000000084,1573.0000000000075,-1146.999999999998,,1775.9999999999939
2018.04.06,661.9999999999848,-470.00000000001484,1208.000000000009,1627.0000000000095,-1130.9999999999932,,1895.9999999999955
2018.04.06,595.9999999999966,-465.0000000000043,1194.9999999999905,1542.0000000000016,-1085.9999999999982,,1781.9999999999864
2018.04.06,596.9999999999809,-514.9999999999987,1212.9999999999975,1653.000000000006,-1066.9999999999957,,1880.9999999999898
2018.04.06,592.9999999999991,-522.0000000000002,1137.9999999999945,1715.0000000000034,-1058.9999999999989,,1864.999999999998
2018.04.06,623.9999999999801,-513.0000000000078,1150.0000000000066,1743.000000000009,-1047.9999999999934,,1955.9999999999948
2018.04.06,634.9999999999856,-497.0000000000141,1232.000000000011,1728.0000000000086,-1049.0,,2048.999999999991
2018.04.06,719.9999999999873,-462.0000000000068,1333.0000000000064,1730.000000000004,-1070.9999999999998,,2249.999999999991
2018.04.06,763.9999999999869,-456.00000000001194,1391.0000000000089,1733.000000000004,-1088.9999999999955,,2342.9999999999927
2018.04.06,766.9999999999843,-466.00000000001086,1340.000000000008,1819.0000000000027,-1084.9999999999916,,2374.9999999999927
2018.04.06,777.9999999999898,-455.0000000000054,1275.0000000000039,1758.0000000000098,-1088.9999999999955,,2267.0000000000027
2018.04.06,767.9999999999909,-432.0000000000102,1283.0000000000118,1721.0000000000036,-1083.9999999999961,,2256.0
2018.04.06,803.9999999999825,-423.0000000000178,1303.999999999994,1716.0000000000082,-1100.9999999999964,,2299.999999999971
2018.04.06,798.9999999999942,-460.000000000016,1126.0000000000048,1709.0000000000032,-1100.000000000001,,2073.9999999999854
2018.04.06,824.9999999999868,-470.00000000001484,1139.0000000000011,1671.0000000000064,-1036.999999999999,,2127.9999999999804
2018.04.06,891.9999999999817,-431.0000000000036,1244.0000000000007,1719.0000000000082,-1005.9999999999958,,2417.9999999999914
2018.04.06,854.9999999999835,-434.000000000001,1256.999999999997,1712.0000000000032,-940.9999999999918,,2448.999999999991
2018.04.06,822.9999999999959,-459.0000000000094,1103.0000000000095,1751.0000000000048,-920.9999999999941,,2297.000000000007
2018.04.06,769.9999999999818,-460.000000000016,1034.0000000000016,1748.0000000000045,-873.999999999997,,2217.9999999999745
2018.04.06,715.9999999999833,-482.00000000000466,1012.9999999999973,1707.0000000000077,-866.9999999999956,,2086.999999999988
2018.04.06,732.9999999999836,-517.0000000000119,985.999999999998,1713.9999999999986,-906.9999999999911,,2008.999999999977
2018.04.06,733.9999999999902,-544.0000000000111,1014.0000000000038,1743.000000000009,-945.9999999999912,,2001.0000000000005
2018.04.06,766.0,-572.0000000000169,1001.9999999999918,1656.000000000006,-935.9999999999924,,1915.9999999999886
2018.04.06,779.9999999999807,-581.0000000000093,1044.0000000000005,1668.0000000000064,-944.9999999999958,,1965.9999999999823
2018.04.06,778.9999999999964,-641.0000000000027,1080.9999999999986,1617.0000000000045,-1039.0000000000011,,1796.9999999999957
2018.04.06,624.9999999999867,-629.0000000000128,1161.9999999999964,1623.0000000000045,-1188.9999999999957,,1591.9999999999789
2018.04.06,391.9999999999924,-554.00000000001,951.9999999999973,1645.0000000000102,-1091.999999999993,,1342.999999999997
2018.04.06,391.9999999999924,-504.0000000000156,973.0000000000016,1659.000000000006,-1095.999999999997,,1423.9999999999875
2018.04.06,430.9999999999814,-442.00000000000904,947.9999999999933,1770.0000000000102,-1100.9999999999964,,1605.9999999999795
2018.04.06,440.9999999999803,-426.00000000001523,851.0000000000017,1503.0,-1078.0000000000011,,1290.9999999999657
2018.04.06,412.9999999999967,-479.0000000000072,946.0000000000024,1447.0000000000027,-1050.999999999991,,1276.0000000000036
2018.04.06,393.99999999998323,-480.99999999999807,1070.9999999999998,1523.0000000000105,-1018.9999999999922,,1488.0000000000032
2018.04.06,401.99999999999125,-484.00000000001774,1120.0000000000098,1530.0000000000011,-1105.0000000000005,,1462.999999999984
2018.04.06,424.99999999998647,-504.9999999999999,1133.0000000000061,1573.9999999999982,-1127.0000000000002,,1499.9999999999907
2018.04.06,422.9999999999956,-507.000000000013,1035.0000000000082,1532.0000000000107,-1105.999999999996,,1377.0000000000055
