date,USDCHF,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,AUDCHF,GBPCAD,GBPAUD,EURCAD,EURNZD,CADJPY,AUDJPY,empty,sum
2021.07.05,-252.0000000000078,144.00000000000546,-8.999999999992347,-19.999999999997797,295.0000000000008,130.99999999999224,-309.0000000000037,-846.0000000000134,-492.9999999999879,-540.0000000000072,343.00000000000443,134.00000000000034,-189.00000000000716,,-1611.000000000014
2021.07.05,-243.00000000000432,129.0000000000049,-61.999999999995396,-40.99999999999105,273.0000000000121,130.99999999999224,-331.0000000000035,-821.000000000005,-370.00000000000364,-546.000000000002,317.0000000000117,143.00000000000068,-237.99999999999955,,-1658.999999999983
2021.07.05,-246.00000000000176,140.00000000000057,-32.999999999994145,-25.999999999992696,270.99999999999903,130.99999999999224,-309.99999999999915,-849.0000000000109,-489.99999999999045,-561.9999999999958,374.0000000000077,127.00000000000955,-207.00000000000784,,-1679.9999999999836
2021.07.05,-253.99999999999866,173.00000000000182,22.0000000000109,18.0000000000069,278.00000000000045,130.99999999999224,-280.9999999999979,-862.0000000000072,-514.9999999999987,-561.9999999999958,429.99999999999704,138.00000000000523,-173.00000000000182,,-1456.9999999999854
2021.07.05,-245.0000000000063,180.99999999999739,-2.999999999997449,7.0000000000014495,282.0000000000045,141.99999999999767,-292.00000000000335,-842.9999999999937,-429.99999999999704,-575.9999999999987,425.0000000000087,148.00000000001035,-201.99999999999818,,-1405.9999999999745
2021.07.05,-236.00000000000287,156.0000000000059,-30.999999999992145,-7.9999999999968985,229.99999999999687,130.0000000000079,-295.99999999999625,-824.0000000000025,-411.99999999999017,-584.0000000000067,432.0000000000102,158.00000000000125,-216.00000000000819,,-1500.9999999999736
2021.07.05,-236.00000000000287,156.99999999999648,-17.999999999995797,-5.999999999994898,218.00000000000708,114.99999999999844,-273.000000000001,-829.0000000000131,-486.999999999993,-595.9999999999966,462.0000000000068,135.00000000000512,-195.99999999999795,,-1553.9999999999811
2021.07.05,-253.0000000000032,141.00000000000534,-13.999999999991797,-27.999999999994696,269.00000000000813,130.99999999999224,-312.00000000000114,-958.9999999999987,-544.9999999999955,-594.0000000000057,371.99999999999454,125.0,-198.99999999999807,,-1865.9999999999886
2021.07.05,-235.00000000000742,18.000000000000682,-93.99999999999409,-94.99999999998954,358.9999999999982,154.0000000000097,-358.9999999999982,-1086.9999999999936,-519.9999999999872,-709.0000000000041,337.99999999999386,46.00000000000648,-212.0000000000033,,-2395.9999999999686
2021.07.05,-326.9999999999995,24.00000000000091,-83.9999999999952,-77.99999999998919,416.00000000001637,177.99999999998929,-383.0,-1093.999999999995,-523.0000000000068,-683.0000000000114,330.9999999999924,16.000000000005343,-183.9999999999975,,-2390.99999999999
2021.07.05,-319.0000000000026,-46.999999999997044,-143.9999999999997,-89.99999999999008,391.000000000008,207.00000000000162,-402.9999999999978,-1167.0000000000068,-520.9999999999936,-839.0000000000119,295.0000000000008,-43.99999999999693,-198.99999999999807,,-2879.999999999984
2021.07.05,-191.00000000000784,-96.9999999999942,-191.99999999999218,-105.99999999999498,418.0000000000073,191.00000000000784,-414.00000000000324,-1168.0000000000134,-475.99999999998755,-771.0000000000106,375.9999999999986,-46.999999999997044,-204.00000000000773,,-2680.999999999995
2021.07.05,-219.00000000000253,-67.99999999999784,-178.99999999999582,-95.99999999999609,456.00000000001194,201.00000000000674,-400.00000000000034,-1191.0000000000086,-495.000000000001,-737.9999999999942,429.99999999999704,-10.99999999999568,-216.99999999999875,,-2526.999999999975
2021.07.05,-179.00000000000693,-85.99999999999852,-166.99999999999494,-73.99999999999629,368.00000000001273,184.00000000000637,-387.000000000004,-1229.9999999999977,-453.99999999999886,-838.0000000000055,468.00000000000176,-71.99999999998852,-192.00000000000728,,-2658.9999999999777
2021.07.05,-114.99999999999844,-146.0000000000008,-199.9999999999891,-122.99999999999534,356.00000000000074,151.9999999999966,-353.0000000000033,-1263.000000000014,-441.99999999998687,-855.0000000000058,476.9999999999941,-96.9999999999942,-180.00000000000682,,-2789.000000000003
2021.07.05,-155.00000000000514,-134.9999999999909,-187.9999999999993,-76.99999999999375,375.0000000000142,171.00000000001003,-362.00000000000676,-1289.0000000000068,-465.99999999998863,-876.9999999999944,527.9999999999951,-125.0,-173.00000000000182,,-2772.9999999999686
2021.07.05,-141.00000000000225,-141.9999999999959,-173.9999999999964,-65.99999999999939,351.99999999999676,154.0000000000097,-328.0000000000061,-1341.9999999999986,-513.9999999999923,-905.0000000000002,581.9999999999936,-135.99999999999568,-147.99999999999613,,-2807.9999999999827
2021.07.05,-116.00000000000499,-149.99999999999147,-195.9999999999962,-85.99999999999719,367.0000000000062,147.99999999999258,-362.00000000000676,-1353.000000000004,-504.9999999999999,-896.000000000008,534.9999999999966,-143.00000000000068,-177.0000000000067,,-2934.0000000000214
2021.07.05,-170.00000000000347,-131.00000000000023,-162.99999999999093,-50.99999999998994,421.0000000000047,160.99999999998892,-368.9999999999971,-1417.0000000000016,-519.9999999999872,-931.9999999999995,543.0000000000045,-172.9999999999876,-162.9999999999967,,-2963.9999999999563
2021.07.05,-216.0000000000051,-100.99999999999909,-146.99999999999713,-35.999999999991594,445.0000000000065,133.99999999998968,-380.00000000000256,-1478.0000000000016,-523.9999999999911,-923.0000000000072,436.9999999999985,-170.0000000000017,-195.99999999999795,,-3155.0
2021.07.05,-168.00000000000148,-72.00000000000273,-148.99999999999915,-47.9999999999925,374.0000000000077,120.99999999999334,-375.0000000000031,-1424.000000000003,-513.0000000000078,-933.000000000006,439.99999999999596,-158.99999999999181,-192.00000000000728,,-3098.0000000000177
2021.07.05,-236.99999999999832,-42.999999999992156,-118.99999999999133,-18.999999999991246,394.00000000000546,133.00000000000534,-361.0000000000002,-1411.0000000000066,-499.9999999999893,-917.0000000000123,514.9999999999987,-167.99999999999216,-185.00000000000227,,-2917.9999999999663
2021.07.05,-236.00000000000287,-15.999999999991132,-111.99999999998988,-26.999999999999247,436.9999999999985,178.99999999999582,-370.00000000000364,-1378.0000000000125,-516.0000000000053,-863.9999999999981,462.9999999999912,-114.99999999999488,-180.99999999999739,,-2736.0000000000095
2021.07.05,-291.0000000000079,-9.000000000000341,-105.99999999999498,-24.999999999997247,450.00000000001705,170.00000000000347,-375.9999999999986,-1404.0000000000052,-570.0000000000039,-902.0000000000028,483.0000000000112,-162.9999999999967,-179.00000000000205,,-2921.999999999978
2021.07.05,-255.00000000000523,-13.999999999995794,-132.99999999999423,-35.999999999991594,405.9999999999952,164.00000000000858,-397.99999999999835,-1358.0000000000148,-489.99999999999045,-879.9999999999919,425.99999999999307,-140.00000000000057,-200.00000000000284,,-2907.999999999988
2021.07.05,-229.00000000000142,-37.9999999999967,-156.99999999999602,-63.99999999999739,392.00000000001455,157.99999999999147,-409.0000000000038,-1242.0000000000098,-431.0000000000036,-767.9999999999909,405.9999999999952,-70.99999999999795,-219.99999999999886,,-2672.9999999999955
2021.07.05,-243.00000000000432,-43.99999999999693,-152.99999999999204,-49.99999999999449,514.0000000000144,194.99999999998963,-429.0000000000016,-1197.0000000000036,-436.9999999999985,-695.0000000000011,456.9999999999963,-21.000000000000796,-207.9999999999984,,-2310.999999999991
2021.07.05,-239.0000000000003,-48.00000000000182,-166.99999999999494,-70.99999999999883,496.00000000000756,191.00000000000784,-429.99999999999704,-1080.0000000000143,-462.9999999999912,-573.0000000000013,419.9999999999982,60.000000000002274,-221.00000000000364,,-2124.9999999999873
2021.07.05,-221.00000000000452,-54.99999999999261,-166.99999999999494,-69.9999999999923,480.99999999999807,205.00000000001074,-429.0000000000016,-1090.0000000000132,-448.9999999999883,-602.999999999998,422.00000000001125,45.000000000001705,-216.00000000000819,,-2146.9999999999714
2021.07.05,-217.0000000000005,-78.00000000000296,-161.00000000000003,-81.9999999999932,446.9999999999974,188.00000000001037,-417.0000000000007,-1076.0000000000102,-489.0000000000061,-571.9999999999948,228.00000000000597,62.00000000001182,-201.00000000000762,,-2367.999999999991
2021.07.05,-204.00000000000418,-67.99999999999784,-154.99999999999403,-84.99999999999064,453.0000000000145,194.0000000000053,-400.00000000000034,-1076.0000000000102,-470.9999999999992,-612.9999999999969,197.00000000000273,21.000000000000796,-186.9999999999976,,-2393.9999999999677
2021.07.05,-213.00000000000762,-66.99999999999307,-141.99999999999767,-69.9999999999923,466.9999999999952,211.00000000000563,-400.00000000000034,-1080.9999999999986,-462.0000000000068,-608.9999999999928,232.99999999999432,30.000000000001137,-185.00000000000227,,-2287.999999999996
2021.07.05,-212.00000000000108,-63.00000000000239,-168.99999999999693,-237.99999999999378,448.000000000004,215.99999999999397,-414.9999999999987,-1109.0000000000043,-499.000000000005,-636.9999999999986,-191.99999999999218,16.000000000005343,-213.00000000000807,,-3066.9999999999977
2021.07.05,-221.00000000000452,-63.99999999999295,-161.99999999999548,-319.99999999999807,385.00000000001313,184.00000000000637,-409.0000000000038,-1105.0000000000005,-412.9999999999967,-652.9999999999925,-1076.9999999999945,15.000000000000568,-233.99999999999466,,-4073.999999999954
2021.07.05,-236.00000000000287,-3.0000000000001137,-157.99999999999147,-65.99999999999939,392.00000000001455,187.00000000000384,-424.9999999999976,-1099.0000000000055,-390.0000000000015,-628.9999999999907,353.0000000000033,36.000000000001364,-254.0000000000049,,-2291.9999999999714
2021.07.05,-250.00000000000577,4.0000000000048885,-149.99999999999457,-82.99999999999974,397.0000000000029,209.9999999999991,-429.99999999999704,-1175.9999999999993,-387.99999999998835,-687.9999999999998,188.9999999999947,-134.00000000000034,-230.00000000000398,,-2728.9999999999877
2021.07.05,-243.00000000000432,6.000000000000227,-145.9999999999906,-73.99999999999629,368.9999999999971,181.9999999999933,-411.0000000000058,-1185.9999999999982,-388.9999999999949,-639.0000000000118,120.99999999999334,-55.999999999997385,-225.9999999999991,,-2692.0000000000146
2021.07.06,-221.00000000000452,-51.00000000000193,-158.99999999999804,-59.99999999999339,239.00000000001143,65.00000000000395,-378.999999999996,-994.000000000006,-283.99999999999534,-564.9999999999933,9.999999999998899,-96.9999999999942,-221.00000000000364,,-2716.999999999972
2021.07.06,-248.00000000000378,-15.000000000000568,-134.99999999999625,-41.9999999999976,380.00000000000256,97.9999999999981,-428.00000000000614,-1029.0000000000132,-330.0000000000081,-594.0000000000057,165.9999999999995,-4.9999999999954525,-201.99999999999818,,-2384.000000000025
2021.07.06,-221.99999999999997,-45.000000000001705,-293.99999999999426,-455.99999999998977,412.00000000001234,161.99999999999548,-526.9999999999997,-1062.0000000000073,-373.00000000000114,-595.0000000000122,-500.9999999999959,7.000000000005002,-359.99999999999943,,-3853.999999999989
2021.07.06,-212.00000000000108,-42.999999999992156,-303.9999999999932,-450.9999999999903,512.0000000000014,161.99999999999548,-534.9999999999966,-1129.0000000000023,-157.00000000000713,-584.0000000000067,-517.9999999999962,51.00000000000193,-370.9999999999951,,-3578.9999999999823
2021.07.06,-217.0000000000005,-36.000000000001364,-279.99999999999136,-393.9999999999944,541.9999999999981,184.99999999999073,-529.9999999999972,-1171.000000000011,-221.99999999998886,-634.0000000000013,-397.0000000000029,19.000000000005457,-355.000000000004,,-3489.999999999998
2021.07.06,-233.00000000000543,-30.9999999999917,-288.9999999999948,-399.99999999998926,546.000000000002,201.00000000000674,-544.0,-1163.000000000003,-219.99999999999798,-635.9999999999922,-392.9999999999989,14.000000000010004,-362.99999999999955,,-3510.9999999999545
2021.07.06,-236.00000000000287,-132.000000000005,-268.99999999999704,-383.0,530.0000000000082,180.0000000000024,-519.0000000000028,-1259.00000000001,-252.0000000000078,-675.0000000000034,-364.00000000000875,-84.99999999999375,-293.99999999999693,,-3758.0000000000173
2021.07.06,-226.99999999999943,-137.00000000000045,-312.9999999999966,-387.99999999999943,540.0000000000072,140.99999999999113,-553.0000000000035,-1275.0000000000039,-246.99999999999721,-666.9999999999953,-391.9999999999924,-71.99999999998852,-329.00000000000773,,-3918.9999999999864
2021.07.06,-233.00000000000543,-126.99999999999534,-301.9999999999912,-375.9999999999986,571.0000000000103,153.00000000000313,-558.9999999999984,-1283.9999999999964,-263.99999999999756,-622.0000000000115,-401.00000000000693,-74.99999999998863,-335.9999999999985,,-3854.999999999975
2021.07.06,-231.0000000000034,-159.9999999999966,-342.9999999999933,-508.9999999999928,595.9999999999966,180.0000000000024,-582.0000000000048,-1344.9999999999961,-351.99999999999676,-641.0000000000027,-634.0000000000013,-94.99999999999886,-338.99999999999864,,-4454.999999999987
2021.07.06,-196.00000000000728,-155.9999999999917,-407.99999999999727,-568.9999999999973,668.0000000000019,178.99999999999582,-626.9999999999998,-1300.0000000000123,-221.99999999998886,-571.0000000000103,-748.9999999999997,-16.999999999995907,-409.9999999999966,,-4378.0
2021.07.06,-200.00000000000017,-115.99999999999966,-426.9999999999996,-593.9999999999945,636.0000000000143,141.99999999999767,-634.0000000000013,-1322.000000000001,-184.99999999999073,-592.9999999999991,-760.9999999999894,17.000000000010118,-462.0000000000033,,-4498.999999999957
2021.07.06,-104.99999999999955,-120.00000000000455,-477.99999999998954,-650.9999999999905,595.9999999999966,120.99999999999334,-602.0000000000025,-1341.9999999999986,-144.99999999999514,-575.9999999999987,-865.0000000000047,52.00000000000671,-510.9999999999957,,-4625.999999999983
2021.07.06,-90.0000000000012,-108.00000000000409,-516.9999999999897,-675.9999999999989,632.0000000000103,120.00000000000898,-656.9999999999965,-1334.000000000013,-59.99999999999339,-564.9999999999933,-909.0000000000042,77.00000000001239,-563.0000000000024,,-4649.9999999999645
2021.07.06,-114.99999999999844,-112.99999999999955,-503.99999999999335,-646.9999999999976,645.0000000000067,140.99999999999113,-645.0000000000067,-1395.000000000013,-96.99999999999153,-617.0000000000009,-872.9999999999905,25.000000000005684,-542.0000000000016,,-4736.99999999999
2021.07.06,-124.99999999999733,-114.99999999999488,-542.9999999999935,-741.9999999999982,628.0000000000064,144.99999999999514,-680.9999999999983,-1392.9999999999998,-441.0000000000025,-632.9999999999947,-1063.9999999999982,11.00000000000989,-588.9999999999986,,-5541.999999999964
2021.07.06,-99.00000000000463,-141.9999999999959,-539.999999999996,-710.999999999995,616.0000000000165,144.99999999999514,-668.0000000000019,-1388.999999999996,-99.99999999998899,-639.0000000000118,-975.9999999999991,37.00000000000614,-570.0000000000074,,-5035.999999999979
2021.07.06,-97.9999999999981,-155.9999999999917,-594.99999999999,-688.9999999999952,633.0000000000168,167.00000000000603,-702.9999999999981,-1407.0000000000027,-1.999999999990898,-668.0000000000019,-855.9999999999901,9.000000000000341,-625.0,,-4989.999999999935
2021.07.06,-58.000000000002494,-182.00000000000216,-815.9999999999945,-858.9999999999986,561.0000000000115,147.99999999999258,-839.0000000000009,-1327.999999999996,133.00000000000534,-611.000000000006,-1088.0,81.00000000000307,-850.9999999999991,,-5708.999999999987
2021.07.06,-53.999999999998494,-152.00000000000102,-740.9999999999917,-836.9999999999989,584.0000000000067,191.00000000000784,-826.0000000000045,-1253.9999999999995,373.00000000000114,-614.0000000000034,-1075.0000000000036,145.00000000001023,-820.0000000000074,,-5079.999999999983
2021.07.06,-87.99999999999919,-85.99999999999852,-735.9999999999923,-850.9999999999907,595.0000000000122,212.99999999999653,-822.0000000000005,-1283.9999999999964,364.00000000000875,-649.0000000000107,-1076.9999999999945,149.0000000000009,-819.0000000000026,,-5090.999999999967
2021.07.06,-151.00000000000114,-197.00000000000273,-686.9999999999932,-747.9999999999931,551.0000000000126,157.00000000000713,-805.0000000000001,-1319.0000000000034,283.99999999999534,-642.0000000000092,-1018.0000000000077,-22.999999999996135,-760.0000000000051,,-5357.999999999996
2021.07.06,-312.00000000000114,-198.99999999999807,-642.9999999999936,-702.9999999999981,558.0000000000141,154.0000000000097,-867.0000000000067,-1288.0000000000002,459.0000000000094,-595.9999999999966,-1124.9999999999982,-146.0000000000008,-629.9999999999955,,-5337.999999999955
2021.07.06,-350.00000000000585,-162.9999999999967,-632.9999999999947,-673.9999999999968,641.0000000000027,153.00000000000313,-955.0000000000058,-1323.0000000000075,531.9999999999991,-558.9999999999984,-1256.999999999997,-158.99999999999181,-641.0000000000053,,-5387.999999999995
2021.07.06,-431.0000000000036,-185.00000000000227,-639.9999999999961,-645.999999999991,662.000000000007,140.99999999999113,-983.999999999996,-1306.000000000007,678.0000000000008,-544.9999999999955,-1278.0000000000014,-217.9999999999893,-653.9999999999964,,-5405.99999999998
2021.07.06,-458.9999999999983,-158.99999999999181,-620.9999999999937,-629.9999999999973,636.0000000000143,146.00000000000168,-987.0000000000045,-1320.00000000001,663.0000000000135,-547.0000000000086,-1334.9999999999973,-234.99999999999943,-646.0000000000008,,-5493.999999999973
2021.07.06,-385.99999999999744,-191.99999999999307,-679.9999999999917,-709.9999999999995,588.0000000000107,112.000000000001,-990.000000000002,-1326.000000000005,758.9999999999985,-591.9999999999925,-1407.0000000000027,-245.9999999999951,-701.9999999999982,,-5771.999999999967
2021.07.06,-326.0000000000041,-265.99999999999113,-643.999999999989,-697.9999999999986,527.0000000000108,72.99999999998974,-955.0000000000058,-1347.9999999999936,679.0000000000074,-611.000000000006,-1428.000000000007,-284.9999999999966,-626.9999999999953,,-5908.999999999979
2021.07.06,-307.0000000000017,-286.9999999999919,-632.9999999999947,-731.9999999999993,585.9999999999976,52.99999999999194,-897.9999999999987,-1368.999999999998,594.0000000000057,-533.0000000000057,-1458.0000000000036,-275.99999999999625,-549.0000000000066,,-5809.000000000001
2021.07.06,-329.00000000000153,-338.99999999999864,-634.9999999999967,-732.9999999999948,625.0000000000089,79.00000000000685,-900.0000000000008,-1458.0000000000036,581.0000000000093,-605.9999999999955,-1486.0000000000095,-376.99999999999534,-543.9999999999969,,-6121.999999999969
2021.07.06,-348.00000000000387,-334.99999999999375,-630.9999999999927,-746.9999999999976,680.0000000000139,83.9999999999952,-911.0000000000063,-1710.0000000000116,378.00000000001165,-689.9999999999907,-1520.9999999999945,-415.9999999999968,-507.000000000005,,-6673.999999999973
2021.07.06,-384.00000000000654,-349.9999999999943,-629.9999999999973,-734.9999999999968,767.0000000000066,65.00000000000395,-897.0000000000033,-1781.9999999999948,293.0000000000099,-734.0000000000124,-1506.0000000000073,-420.0000000000017,-522.0000000000056,,-6835.0
2021.07.06,-456.00000000000085,-236.0000000000042,-498.9999999999939,-629.9999999999973,648.0000000000041,63.99999999999739,-843.0000000000049,-1873.0000000000136,249.00000000001032,-841.0000000000028,-1344.9999999999961,-534.9999999999966,-436.9999999999976,,-6733.999999999995
2021.07.06,-402.9999999999978,-283.00000000000125,-391.9999999999924,-546.9999999999975,526.0000000000042,55.99999999998939,-751.0000000000017,-1937.9999999999952,97.9999999999981,-1103.9999999999939,-1227.0000000000002,-686.9999999999976,-370.00000000000455,,-7021.999999999989
2021.07.06,-440.00000000000705,-424.99999999999716,-298.9999999999937,-475.99999999999864,338.0000000000161,24.000000000001798,-631.0000000000038,-2537.999999999996,-370.00000000000364,-1818.999999999993,-1035.9999999999925,-1216.9999999999986,-206.00000000000307,,-9094.999999999969
2021.07.06,-482.00000000000466,-394.999999999996,-21.999999999999797,-58.99999999999794,329.00000000000153,69.00000000000794,-397.99999999999835,-2649.999999999997,-774.9999999999924,-1939.0000000000018,-93.99999999999409,-1320.999999999998,147.00000000000557,,-7589.999999999965
2021.07.06,-478.0000000000006,-420.99999999999227,142.00000000000878,100.00000000000009,209.00000000001472,55.99999999998939,-282.99999999999994,-2654.000000000001,-696.999999999992,-1934.9999999999977,232.00000000000998,-1373.9999999999952,378.0000000000001,,-6724.999999999956
2021.07.06,-487.99999999999955,-396.0000000000008,95.00000000000064,4.000000000004,229.99999999999687,31.000000000003247,-306.00000000000625,-2449.0000000000123,-499.000000000005,-1863.999999999999,1.999999999990898,-1278.9999999999964,304.9999999999926,,-6614.000000000031
2021.07.06,-500.00000000000045,-329.9999999999983,193.00000000000983,90.0000000000012,207.00000000000162,25.00000000000835,-270.0000000000036,-2252.999999999994,-587.0000000000042,-1733.9999999999911,96.99999999999153,-1274.9999999999914,373.00000000000466,,-5963.999999999966
2021.07.06,-518.0000000000074,-346.00000000000364,283.000000000011,155.00000000000514,197.00000000000273,35.999999999991594,-214.00000000000307,-2295.0000000000027,-618.0000000000074,-1775.9999999999998,211.99999999998997,-1307.9999999999927,501.0000000000048,,-5691.000000000012
2021.07.06,-507.9999999999973,-319.0000000000026,235.00000000000742,59.000000000009045,235.00000000000742,75.00000000000284,-246.99999999999721,-2307.999999999999,-574.9999999999922,-1801.0000000000082,42.999999999993044,-1292.9999999999923,411.00000000000136,,-5992.999999999967
2021.07.06,-491.0000000000081,-298.0000000000018,215.00000000000963,14.000000000002899,287.9999999999994,75.00000000000284,-246.99999999999721,-2171.000000000012,-683.9999999999957,-1617.0000000000018,-4.999999999988347,-1146.000000000001,394.999999999996,,-5671.9999999999945
2021.07.06,-441.0000000000025,-302.99999999999727,215.00000000000963,12.000000000000899,316.0000000000052,79.99999999999119,-243.99999999999977,-2166.0000000000014,-648.0000000000041,-1600.0000000000014,1.999999999990898,-1093.999999999994,400.99999999999625,,-5470.000000000007
2021.07.06,-480.99999999999807,-343.0000000000035,181.00000000000892,11.00000000000545,348.9999999999993,79.00000000000685,-290.9999999999968,-2202.000000000015,-663.999999999998,-1577.9999999999905,32.0000000000098,-1108.9999999999945,390.00000000000057,,-5625.999999999965
2021.07.06,-480.0000000000027,-332.9999999999984,177.00000000000495,35.00000000000725,389.0000000000171,116.00000000000499,-299.00000000000483,-2208.999999999994,-585.9999999999976,-1591.9999999999934,62.000000000006494,-1108.9999999999945,358.0000000000041,,-5470.99999999994
2021.07.06,-468.00000000000176,-344.99999999999886,166.00000000001057,12.000000000000899,347.0000000000084,95.00000000000064,-297.00000000000284,-2249.0000000000123,-682.9999999999892,-1610.0000000000002,66.99999999999484,-1112.9999999999995,361.0000000000042,,-5716.9999999999845
2021.07.06,-485.0000000000021,-322.00000000000273,214.00000000000307,64.0000000000085,392.00000000001455,113.00000000000753,-270.0000000000036,-2202.000000000015,-673.9999999999968,-1581.0000000000102,102.00000000000209,-1097.999999999999,408.9999999999918,,-5338.000000000002
2021.07.06,-465.9999999999998,-335.9999999999985,217.0000000000005,72.0000000000054,331.0000000000146,97.9999999999981,-267.00000000000614,-2166.0000000000014,-668.9999999999862,-1550.0000000000068,99.00000000000463,-1131.0000000000002,420.0000000000017,,-5347.999999999974
2021.07.07,-462.0000000000068,-359.99999999999943,229.00000000000142,80.00000000000229,79.00000000000685,-1.999999999990898,-241.00000000000233,-2211.0000000000073,-709.9999999999884,-1533.999999999991,-17.000000000000348,-1177.9999999999973,448.99999999999807,,-5877.9999999999745
2021.07.07,-483.0000000000001,-343.9999999999941,224.000000000002,60.00000000000449,279.00000000000705,19.999999999997797,-246.00000000000176,-2133.0000000000073,-655.9999999999899,-1530.9999999999934,-18.0000000000069,-1109.9999999999995,430.9999999999974,,-5506.9999999999845
2021.07.07,-478.0000000000006,-331.00000000000307,217.0000000000005,56.0000000000005,297.9999999999983,19.999999999997797,-258.9999999999981,-2190.000000000003,-679.9999999999917,-1541.9999999999989,-8.000000000008,-1085.9999999999986,420.0000000000017,,-5563.000000000004
2021.07.07,-487.0000000000041,-319.0000000000026,218.00000000000708,89.00000000000574,392.00000000001455,89.99999999999008,-263.99999999999756,-2184.000000000008,-730.9999999999927,-1530.9999999999934,131.99999999999878,-1095.9999999999895,408.00000000000125,,-5282.99999999997
2021.07.07,-475.99999999999864,-317.99999999999784,211.00000000000563,40.00000000000669,397.0000000000029,93.99999999999409,-273.9999999999965,-2170.0000000000055,-685.0000000000023,-1510.0000000000114,35.999999999991594,-1075.9999999999934,394.999999999996,,-5336.000000000008
2021.07.07,-485.0000000000021,-379.99999999999545,197.00000000000273,-40.99999999999105,432.0000000000102,123.00000000000644,-287.9999999999994,-2180.000000000004,-679.9999999999917,-1517.999999999997,-126.99999999998823,-1115.9999999999995,403.99999999999636,,-5658.999999999953
2021.07.07,-501.000000000007,-448.99999999999807,218.00000000000708,26.000000000003798,358.00000000001387,90.99999999999665,-260.00000000000466,-2248.0000000000055,-787.9999999999887,-1598.0000000000105,8.000000000008,-1262.999999999991,459.99999999999375,,-5945.999999999982
2021.07.07,-473.0000000000012,-545.0000000000017,209.00000000000364,19.00000000000235,351.0000000000124,63.99999999999739,-263.99999999999756,-2255.000000000007,-686.9999999999932,-1622.9999999999966,-18.999999999991246,-1319.9999999999932,518.0000000000007,,-6024.9999999999645
2021.07.07,-491.0000000000081,-551.0000000000019,221.99999999999997,20.0000000000089,354.0000000000099,66.99999999999484,-255.00000000000523,-2288.0000000000014,-733.9999999999902,-1642.9999999999945,-18.0000000000069,-1337.9999999999939,548.0000000000018,,-6106.999999999986
