date,USDCHF,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2019.04.22,-8.999999999992347,112.000000000001,-49.000000000006594,-1.999999999990898,78.00000000000028,12.000000000000899,52.000000000007596,73.99999999999629,21.000000000000796,-21.999999999999797,-0.999999999995449,-16.999999999995907,-68.00000000000139,32.0000000000098,0.0,25.00000000000835,75.00000000000284,41.99999999998649,-30.000000000001137,0.0,48.000000000003595,-17.999999999995797,,355.0000000000386
2019.04.22,-45.99999999999049,62.000000000006494,1.9999999999953388,-4.999999999988347,2.999999999997449,30.999999999992145,6.000000000017103,52.000000000007596,78.00000000000296,-4.000000000004,-36.999999999998145,45.000000000015916,-52.000000000007596,170.00000000000347,-60.99999999999284,32.0000000000098,228.99999999999034,156.00000000000057,16.000000000005343,-9.000000000000341,-10.999999999994348,7.0000000000014495,,664.0000000000699
2019.04.22,57.00000000001815,114.99999999999844,22.999999999996135,72.0000000000054,39.00000000000014,-29.000000000001247,185.99999999999727,109.00000000000354,52.99999999999727,131.99999999999878,8.000000000008,139.00000000001,-32.0000000000098,232.99999999999432,-76.99999999999818,-63.99999999999739,177.99999999998929,51.99999999998539,93.00000000000352,47.000000000011255,-25.999999999992696,-14.000000000002899,,1294.0000000000148
2019.04.22,40.0000000000178,114.99999999999844,4.9999999999954525,69.00000000000794,29.000000000001247,-28.000000000005798,170.00000000000347,106.99999999999044,48.00000000000182,121.99999999999989,0.0,120.00000000000455,-31.000000000003247,256.99999999999613,-64.99999999999773,-52.000000000007596,214.00000000000307,72.99999999998974,79.00000000000773,24.00000000000091,-32.999999999994145,-12.000000000000899,,1251.0000000000093
2019.04.22,43.999999999999595,127.00000000001043,-4.0000000000048885,80.99999999999774,33.000000000005244,-36.999999999998145,185.00000000001293,131.99999999999878,34.000000000006025,132.99999999999423,-7.9999999999968985,115.0000000000091,-32.0000000000098,275.000000000003,-73.99999999999807,-36.999999999998145,238.99999999998923,82.99999999998863,79.9999999999983,22.00000000000557,-36.999999999998145,-17.999999999995797,,1336.0000000000186
2019.04.22,31.000000000003247,104.00000000001519,6.000000000000227,66.99999999999484,11.00000000000545,-9.999999999998899,143.00000000000423,109.99999999998789,63.00000000000239,113.99999999999189,-24.999999999997247,103.00000000000864,-19.999999999997797,297.9999999999983,-84.99999999999375,-24.000000000001798,285.00000000000193,149.9999999999835,79.9999999999983,1.0000000000047748,-59.99999999999339,9.999999999998899,,1352.0000000000166
2019.04.22,40.0000000000178,102.00000000000209,48.00000000000182,109.00000000000354,-17.000000000000348,27.999999999994696,157.00000000000713,120.99999999999334,91.99999999999875,146.99999999999713,-21.999999999999797,156.0000000000059,38.99999999998904,368.9999999999971,-126.99999999999534,-78.00000000000028,343.99999999998875,242.99999999999324,139.00000000001,1.0000000000047748,-127.99999999999478,90.0000000000012,,1853.0000000000157
2019.04.22,38.0000000000047,56.000000000011596,66.99999999999307,167.00000000000603,12.000000000000899,2.999999999997449,107.99999999999699,103.99999999999298,111.0000000000042,176.99999999999383,-39.999999999995595,129.99999999999545,174.99999999999181,229.99999999999687,-131.00000000000023,-160.00000000000458,255.99999999998957,153.9999999999875,188.0000000000024,47.000000000011255,-129.00000000000134,92.00000000000318,,1654.9999999999782
2019.04.22,52.000000000007596,65.00000000000395,6.000000000000227,184.00000000000637,-65.00000000000395,59.99999999999339,133.00000000000534,106.00000000000608,37.9999999999967,197.99999999999818,-21.999999999999797,61.00000000000705,188.9999999999947,438.9999999999894,-48.99999999999238,-198.99999999999363,407.0000000000018,276.9999999999939,155.00000000000114,-81.99999999999363,-244.99999999999523,182.00000000000438,,1890.0000000000318
2019.04.22,56.000000000011596,107.00000000001265,40.99999999999682,222.00000000001108,-56.99999999999594,52.99999999999194,184.00000000000637,106.00000000000608,69.99999999999318,222.99999999999542,4.999999999999449,151.00000000001046,181.9999999999933,470.9999999999992,-80.99999999998886,-249.99999999999466,380.9999999999869,255.99999999998957,204.9999999999983,-47.99999999998761,-259.9999999999936,197.99999999999818,,2215.000000000039
2019.04.22,58.000000000002494,95.00000000000064,34.99999999999659,238.0000000000049,-63.99999999999739,63.99999999999739,173.00000000000094,76.99999999999375,64.99999999999773,231.99999999999886,20.0000000000089,133.00000000000978,212.99999999999653,476.9999999999941,-42.999999999992156,-306.9999999999906,356.9999999999851,241.00000000000233,209.00000000000318,-59.99999999998806,-281.99999999999335,222.99999999999542,,2154.000000000027
2019.04.22,59.000000000009045,140.0000000000068,42.999999999992156,276.00000000000955,-51.000000000001044,59.99999999999339,215.00000000000963,99.99999999998899,69.00000000000261,253.99999999999866,33.000000000005244,188.99999999999295,207.99999999998596,506.9999999999908,-75.9999999999934,-319.999999999987,363.0000000000022,261.0000000000001,239.00000000000432,-40.99999999999682,-293.99999999999426,241.99999999999778,,2476.0000000000177
2019.04.22,60.99999999999994,138.0000000000159,25.99999999999625,296.0000000000074,-65.00000000000395,87.99999999999919,221.00000000000452,104.99999999999955,48.00000000000182,268.0000000000016,31.999999999998696,170.00000000001592,236.99999999999832,543.999999999989,-54.99999999999261,-340.9999999999913,394.9999999999898,339.0000000000004,239.00000000000432,-67.99999999999784,-324.9999999999975,292.9999999999988,,2646.0000000000377
2019.04.22,74.0000000000185,96.00000000000719,4.0000000000048885,229.00000000001253,-115.99999999999389,108.99999999999244,195.9999999999962,86.99999999999264,13.00000000000523,240.99999999999122,29.000000000001247,98.00000000001319,204.99999999998852,611.9999999999903,1.0000000000047748,-307.99999999999716,461.99999999998465,343.99999999998875,180.99999999999739,-141.9999999999959,-344.99999999999534,278.00000000000045,,2348.0000000000077
2019.04.22,67.00000000001705,117.99999999999588,15.000000000000568,258.0000000000027,-90.0000000000012,78.00000000000028,211.00000000000563,89.99999999999008,31.999999999996476,251.99999999999667,38.0000000000047,134.9999999999909,204.00000000000418,574.0000000000078,-21.000000000000796,-326.0000000000041,417.0000000000007,278.00000000000045,207.00000000000784,-103.9999999999992,-329.999999999997,255.00000000000523,,2358.0000000000246
2019.04.22,68.00000000000139,117.99999999999588,18.000000000000682,266.0000000000107,-97.00000000000264,88.99999999999464,212.99999999999653,96.00000000000719,31.00000000000591,256.99999999999613,33.000000000005244,135.99999999999568,214.00000000000307,594.0000000000057,-28.999999999996362,-326.9999999999884,439.99999999999596,310.9999999999946,213.99999999999864,-110.99999999999,-346.0000000000019,273.9999999999965,,2462.000000000025
2019.04.22,68.00000000000139,134.99999999999625,28.000000000005798,259.0000000000092,-87.00000000000374,79.99999999999119,228.00000000000597,119.00000000000244,48.00000000000182,251.99999999999667,26.999999999999247,168.00000000000637,184.99999999999073,591.0000000000082,-68.9999999999884,-285.99999999998624,452.99999999999227,326.0000000000041,216.99999999999875,-92.99999999998931,-326.9999999999995,256.99999999999613,,2579.000000000039
2019.04.22,60.99999999999994,113.00000000000753,18.000000000000682,214.00000000000307,-73.00000000000084,73.00000000000084,195.00000000001182,129.00000000000134,49.000000000006594,219.99999999999798,-3.999999999992898,129.99999999999545,156.00000000000057,527.0000000000108,-78.99999999999352,-211.99999999998997,446.9999999999974,343.99999999998875,180.99999999999739,-82.99999999999841,-275.99999999999847,219.00000000000253,,2349.0000000000477
2019.04.22,47.00000000001925,137.00000000000932,9.000000000000341,217.0000000000005,-56.0000000000005,79.99999999999119,206.00000000001728,106.00000000000608,49.99999999999716,212.99999999999653,20.0000000000089,146.000000000015,127.99999999999478,514.9999999999987,-55.999999999997385,-228.00000000000597,397.99999999998727,337.99999999999386,176.00000000000193,-70.99999999999795,-253.99999999999866,227.99999999999488,,2349.0000000000327
2019.04.22,47.00000000001925,144.99999999999514,-10.000000000005116,242.00000000000887,-66.99999999999484,66.99999999999484,212.00000000001216,123.00000000000644,28.000000000005798,225.99999999999287,11.00000000000545,129.99999999999545,151.9999999999966,554.00000000001,-54.000000000002046,-234.00000000000088,442.9999999999934,331.999999999999,177.99999999999727,-96.9999999999942,-288.9999999999948,227.99999999999488,,2367.0000000000355
2019.04.22,42.0000000000087,106.00000000000608,-9.000000000000341,310.9999999999946,-78.00000000000028,57.99999999999139,163.00000000000205,133.00000000000534,39.00000000000148,263.0000000000021,-27.999999999994696,82.99999999999841,296.9999999999917,524.9999999999977,-70.99999999999795,-292.00000000000335,487.99999999999955,336.9999999999873,222.99999999999898,-107.99999999998988,-353.99999999999875,260.00000000000466,,2388.000000000005
