date,USDCHF,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2019.04.22,-80.99999999999774,0.0,-64.00000000000716,-19.999999999997797,-34.99999999999615,-11.00000000000545,-37.99999999998249,-46.999999999997044,-42.0000000000087,-71.99999999999429,-1.999999999990898,-21.99999999999136,-7.0000000000014495,-27.000000000001023,-75.00000000000284,0.0,-154.0000000000097,-48.00000000000182,-79.9999999999983,-47.9999999999925,-17.999999999995797,,-890.9999999999725
2019.04.22,-59.99999999999339,34.000000000000696,-46.00000000000648,-21.999999999988695,2.999999999997449,-11.00000000000545,-55.99999999998939,-36.000000000001364,-34.000000000000696,-40.99999999999105,-37.99999999999359,-20.999999999986585,-12.999999999996348,-67.99999999999784,-46.999999999997044,48.000000000003595,-34.000000000000696,-30.000000000001137,-37.9999999999967,-24.999999999997247,-17.999999999995797,,-552.9999999999378
2019.04.22,-32.999999999994145,43.00000000001525,1.9999999999953388,-18.999999999991246,-31.000000000003247,-41.000000000002146,-2.999999999997449,6.000000000000227,-4.000000000004,-23.999999999990695,-47.9999999999925,33.00000000001546,147.00000000000824,-80.99999999998886,-96.00000000000719,156.99999999998494,41.000000000002146,17.000000000010118,-33.00000000000125,-78.99999999999574,-17.999999999995797,,-63.99999999993251
2019.04.22,6.000000000017103,106.00000000000608,0.0,60.99999999999994,26.999999999999247,-55.000000000005045,116.00000000000499,36.000000000001364,92.99999999999864,40.00000000000669,-5.999999999994898,104.99999999998977,221.99999999998886,-92.99999999998931,-96.99999999999153,165.9999999999995,2.999999999997449,73.99999999999807,24.00000000000091,-43.999999999999595,-41.9999999999976,,742.0000000000307
2019.04.22,39.00000000001125,100.99999999999554,-4.0000000000048885,53.00000000001415,21.999999999999797,-53.00000000000304,157.00000000000713,30.000000000001137,117.00000000000044,69.00000000000794,-19.999999999997797,99.99999999999432,236.99999999999832,-85.99999999999852,-58.000000000002494,197.00000000000273,51.000000000001044,70.99999999999795,13.00000000000523,-46.999999999997044,-34.99999999999615,,954.0000000000368
2019.04.22,26.0000000000149,93.00000000000975,-12.000000000000455,63.000000000013046,4.000000000004,-35.00000000000725,139.00000000000023,28.999999999996362,110.99999999999443,50.0000000000056,-29.000000000001247,81.00000000001728,252.99999999999213,-95.99999999998943,-43.999999999999595,238.0000000000049,82.99999999998863,67.99999999999784,-15.000000000000568,-73.99999999999629,-17.000000000000348,,916.000000000044
2019.04.22,28.000000000005798,83.00000000001084,-16.000000000005343,45.000000000006146,-29.000000000001247,-13.00000000000745,124.99999999999733,37.9999999999967,103.99999999999298,17.000000000000348,-34.000000000000696,61.00000000000705,275.000000000003,-131.9999999999908,-99.00000000000463,275.9999999999874,141.99999999999767,55.00000000000682,-27.000000000001023,-153.99999999999858,-4.999999999999449,,740.0000000000028
2019.04.22,30.0000000000189,34.000000000000696,43.99999999999693,109.00000000000354,-26.999999999999247,-17.000000000000348,87.99999999999919,84.99999999999375,146.00000000000168,12.000000000000899,-59.99999999999339,87.99999999999386,177.00000000000495,-170.0000000000017,-163.00000000000205,212.99999999999653,134.99999999999625,139.00000000001,-9.999999999990905,-146.99999999999713,58.99999999999794,,765.0000000000302
2019.04.22,29.00000000001235,55.000000000005045,4.0000000000048885,163.00000000000205,-66.99999999999484,-4.999999999999449,109.00000000000354,36.000000000001364,178.00000000000037,-3.999999999992898,-46.999999999997044,57.999999999992724,215.00000000000963,-158.00000000000125,-228.99999999999034,252.99999999999213,153.9999999999875,153.0000000000058,-83.99999999998897,-249.99999999999466,90.0000000000012,,653.0000000000591
2019.04.22,43.00000000001525,39.999999999995595,-1.9999999999953388,171.99999999999437,-70.0000000000034,29.000000000001247,112.000000000001,31.00000000000591,191.99999999999218,-3.999999999992898,-37.99999999999359,54.000000000002046,374.0000000000077,-119.99999999999034,-276.9999999999939,336.9999999999873,222.99999999999542,147.99999999999613,-88.99999999999864,-275.99999999999847,161.00000000000003,,1040.0000000000275
2019.04.22,45.000000000006146,85.00000000000173,21.000000000000796,200.00000000000017,-75.00000000000284,39.999999999995595,163.00000000000205,51.00000000000193,209.9999999999991,-11.999999999989797,-1.999999999990898,122.0000000000141,434.000000000001,-104.99999999998977,-344.99999999999534,333.9999999999899,217.0000000000005,185.00000000000227,-71.99999999998852,-300.0000000000003,185.99999999999727,,1382.0000000000553
2019.04.22,52.000000000007596,95.00000000000064,33.999999999991815,236.99999999999832,-63.99999999999739,48.99999999999905,174.00000000000747,61.00000000000705,231.99999999999886,-12.999999999996348,16.0000000000049,134.00000000001455,438.9999999999894,-78.99999999999352,-360.0000000000048,316.99999999998954,214.99999999998744,210.99999999999852,-59.99999999998806,-302.0000000000023,217.0000000000005,,1605.0000000000132
