names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['EURUSD', 'EURAUD']",80.0,-0.9,S
EURUSD,20,"['CADJPY', 'GBPCHF', 'CADCHF']",80.0,-0.9022539682539683,S
USDJPY,20,"['EURCAD', 'USDCAD']",80.0,0.16623809523809518,B
USDCAD,10,['EURUSD'],100.0,-1.0,S
AUDUSD,30,"['AUDJPY', 'EURJPY', 'GBPAUD', 'AUDCAD', 'NZDJPY']",80.0,0.84,B
GBPCHF,10,['NZDJPY'],80.0,1.0,B
EURCHF,20,"['AUDCAD', 'NZDJPY']",100.0,0.8025288600288601,B
CHFJPY,20,"['EURUSD', 'AUDCAD']",80.0,0.07648051948051947,B
AUDCHF,15,"['EURGBP', 'GBPCAD', 'GBPAUD']",80.0,-1.0,S
NZDCHF,15,"['GBPAUD', 'EURCAD', 'USDCAD', 'EURGBP']",80.0,-0.9757619047619046,S
EURGBP,10,"['EURCAD', 'EURAUD']",100.0,-1.0,S
GBPJPY,10,['EURUSD'],80.0,0.988,B
GBPCAD,10,"['EURCAD', 'EURAUD', 'CADCHF', 'CADJPY']",100.0,0.76,B
GBPAUD,15,['GBPAUD'],80.0,1.0,B
EURJPY,20,"['AUDCAD', 'EURGBP', 'EURCAD', 'CADCHF']",80.0,-0.3331666666666666,S
EURAUD,10,['EURCAD'],100.0,0.3025476190476191,B
EURNZD,15,"['GBPAUD', 'EURCAD', 'USDCAD', 'EURGBP']",80.0,0.965,B
AUDJPY,10,['AUDCAD'],80.0,-0.19015873015873008,S
NZDJPY,10,"['AUDCAD', 'EURGBP', 'GBPAUD']",100.0,-1.0,S
AUDCAD,10,"['EURGBP', 'GBPAUD']",100.0,-0.986,S
NZDCAD,10,"['AUDUSD', 'EURGBP', 'GBPAUD']",100.0,0.12,B
AUDNZD,20,"['USDCAD', 'AUDUSD', 'NZDCHF', 'NZDUSD', 'EURNZD', 'USDJPY', 'EURUSD', 'USDCHF']",80.0,-0.41211904761904755,S
