date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.03.11,-68.00000000000139,0.0,-57.00000000000216,-103.99999999999298,-54.999999999993946,-5.000000000010552,-1.0000000000065512,-111.0000000000042,-87.99999999999919,-126.99999999999933,-25.00000000000835,-125.0,-17.000000000000348,-110.99999999999443,-12.999999999991019,-120.99999999999334,-224.000000000002,-52.99999999999727,-135.99999999999568,-134.0000000000008,-4.999999999999449,-46.999999999997044,,-1626.9999999999902
2019.03.11,-53.999999999998494,1.0000000000065512,-161.00000000000136,-95.00000000000064,-53.00000000000304,11.00000000000545,5.999999999994898,-195.0000000000074,-68.00000000000139,-101.99999999999099,-18.0000000000069,-176.00000000001614,19.999999999997797,-34.000000000000696,73.0000000000075,-38.0000000000047,-129.00000000000134,12.000000000000455,-70.99999999999795,-72.0000000000054,52.99999999999194,-5.999999999994898,,-1096.0000000000266
2019.03.11,-48.000000000003595,-21.00000000000435,-60.99999999999284,-26.999999999999247,17.000000000000348,45.99999999999049,34.000000000000696,-97.99999999999898,-100.00000000000009,-130.99999999999224,-14.000000000002899,-81.00000000001728,14.000000000002899,-68.00000000000139,-18.999999999991246,-90.00000000001229,-165.9999999999995,-55.999999999997385,-131.00000000000023,-82.00000000000429,83.9999999999952,-9.999999999998899,,-1008.0000000000271
2019.03.11,-58.000000000002494,-25.999999999992696,-79.9999999999983,-52.99999999999194,4.999999999999449,35.999999999991594,11.999999999989797,-129.0000000000049,-107.00000000000153,-146.99999999999713,-9.00000000000345,-117.00000000001864,2.999999999997449,-17.000000000000348,5.000000000009663,-103.00000000000864,-208.99999999999253,-58.9999999999975,-140.99999999999113,-82.99999999999974,108.99999999999244,-4.999999999988347,,-1173.0000000000089
2019.03.11,-70.99999999999883,26.0000000000149,-134.9999999999909,-101.99999999997988,-51.000000000001044,-80.99999999999774,-28.000000000005798,-192.99999999999784,-75.9999999999983,-128.99999999999022,-70.99999999999883,-329.00000000000773,-131.99999999999878,-134.99999999999625,97.00000000000841,-59.99999999999339,-184.00000000000637,24.00000000000091,-73.99999999999807,-69.00000000000794,41.9999999999976,-8.000000000008,,-1738.9999999999543
2019.03.11,-82.00000000000429,55.000000000005045,-268.99999999999125,-127.99999999999478,-90.99999999999665,-188.00000000001037,-47.00000000001925,-302.0000000000067,-19.00000000000235,-50.99999999998994,-113.00000000000753,-594.9999999999989,-160.00000000000458,-46.999999999997044,219.99999999999886,-5.000000000010552,-92.00000000000318,132.000000000005,46.999999999997044,-4.000000000004,3.999999999992898,-14.000000000002899,,-1749.0000000000452
2019.03.11,-109.00000000000354,49.00000000001015,-271.0000000000008,-149.9999999999835,-83.9999999999952,-121.99999999999989,-37.00000000002035,-299.99999999999716,-82.99999999999974,-117.99999999999588,-75.00000000000284,-543.0000000000064,-119.00000000000244,-125.99999999998168,194.00000000000261,-89.00000000000574,-194.0000000000053,73.99999999999807,-12.999999999991019,-79.00000000000685,21.999999999999797,2.999999999997449,,-2169.9999999999895
2019.03.11,-112.000000000001,50.0000000000167,-131.00000000000023,-173.00000000000094,-24.999999999997247,-80.00000000001339,1.999999999990898,-230.00000000000398,-121.00000000000443,-112.99999999999643,-99.00000000000463,-389.00000000001,-103.99999999999298,-231.99999999998778,88.99999999999864,-114.0000000000141,-173.00000000000094,-15.999999999991132,-24.999999999991473,-114.00000000000298,17.000000000000348,-93.99999999999409,,-2187.0000000000014
2019.03.11,-112.000000000001,34.000000000000696,-106.99999999999932,-146.99999999998602,-21.999999999999797,-52.99999999999194,47.99999999998139,-213.99999999999864,-126.0000000000039,-92.99999999999864,-100.00000000000009,-313.0000000000166,-124.99999999999733,-220.99999999998232,90.00000000000341,-117.99999999999588,-65.00000000000395,-19.99999999999602,-27.000000000001023,-89.00000000000574,-1.0000000000065512,-113.99999999999189,,-1894.9999999999905
2019.03.11,-104.00000000001519,25.00000000000835,-103.9999999999992,-148.99999999999915,-32.999999999994145,-80.99999999999774,51.99999999998539,-204.9999999999983,-78.00000000000028,-81.9999999999932,-118.00000000000699,-331.99999999999363,-109.00000000000354,-168.99999999999693,84.00000000000318,-5.999999999994898,-29.999999999996696,46.999999999997044,-19.99999999999602,-70.0000000000034,17.999999999995797,-92.99999999998754,,-1556.9999999999868
2019.03.11,-97.9999999999981,15.00000000000945,-67.99999999999784,-132.99999999998312,-34.99999999999615,-39.00000000001125,61.99999999998429,-167.0000000000016,-107.00000000000153,-95.99999999999609,-104.00000000000409,-254.99999999999545,-61.99999999998429,-236.99999999999832,26.00000000001046,-68.00000000000139,-48.000000000003595,-25.99999999999625,-66.99999999999307,-121.99999999999989,62.99999999999084,-87.99999999999919,,-1653.9999999999663
2019.03.11,-93.00000000000975,15.00000000000945,-48.99999999999238,-116.99999999998934,-7.0000000000014495,-41.000000000002146,62.99999999999084,-138.9999999999958,-104.99999999999955,-100.99999999999554,-102.00000000000209,-211.00000000001273,-68.00000000000139,-227.99999999998377,35.0000000000108,-68.00000000000139,-55.99999999998939,-24.999999999991473,-57.999999999992724,-114.99999999999844,76.99999999999375,-79.00000000000685,,-1471.9999999999613
2019.03.11,-104.00000000001519,11.00000000000545,-42.999999999992156,-104.99999999999955,9.999999999998899,-2.999999999997449,69.9999999999923,-135.99999999999568,-129.00000000000134,-137.9999999999937,-79.00000000000685,-179.00000000000205,-45.000000000006146,-227.99999999998377,31.00000000000591,-106.00000000000608,-137.00000000000932,-33.999999999991815,-88.99999999999864,-126.0000000000039,97.9999999999981,-38.0000000000047,,-1499.0000000000077
2019.03.11,-104.99999999999955,12.999999999996348,-40.99999999999682,-123.99999999999079,33.000000000005244,25.00000000000835,78.99999999998464,-144.99999999999602,-161.00000000000003,-154.99999999999403,-67.00000000000594,-159.00000000002024,-21.999999999988695,-224.99999999998633,49.000000000006594,-156.00000000000057,-158.99999999999804,-67.99999999999784,-108.99999999999466,-191.00000000000784,119.99999999999788,-68.00000000000139,,-1635.9999999999793
2019.03.11,-101.00000000001774,5.999999999994898,-72.99999999999329,-151.9999999999966,36.0000000000027,35.00000000000725,78.99999999998464,-162.9999999999967,-179.00000000000693,-164.99999999999292,-62.000000000006494,-185.00000000000227,25.00000000000835,-281.99999999998226,50.00000000001137,-201.00000000000674,-185.99999999999727,-88.99999999999864,-115.99999999999966,-202.0000000000022,150.99999999999002,-70.99999999999883,,-1844.9999999999998
2019.03.11,-102.00000000000209,0.0,-63.00000000000239,-127.99999999999478,28.000000000005798,51.000000000001044,79.99999999999119,-155.00000000000114,-131.99999999999878,-164.99999999999292,-53.00000000000304,-146.000000000015,45.000000000006146,-166.99999999998383,39.00000000000148,-103.00000000000864,-180.0000000000024,-31.999999999996476,-120.99999999999511,-161.00000000000003,156.00000000000057,-8.000000000008,,-1316.9999999999984
2019.03.11,-114.0000000000141,-51.99999999998539,-36.99999999999193,-99.99999999998899,36.999999999998145,85.00000000000173,88.99999999998354,-141.00000000000534,-160.00000000000458,-190.99999999999673,-48.000000000003595,-98.00000000001319,45.000000000006146,-119.00000000000244,-74.99999999998863,-92.00000000000318,-191.00000000000784,-96.00000000000364,-174.99999999999716,-130.0000000000079,148.99999999999915,2.999999999997449,,-1411.0000000000286
2019.03.11,-111.00000000001664,-60.99999999999994,-1.9999999999953388,-107.99999999999699,34.99999999999615,75.99999999998718,115.99999999998278,-100.99999999999909,-160.00000000000458,-201.99999999999108,-84.0000000000063,-40.000000000020464,29.999999999996696,-170.00000000000347,-85.99999999999852,-68.00000000000139,-205.99999999999508,-96.9999999999942,-182.99999999999272,-141.00000000000225,142.99999999999312,-17.000000000000348,,-1437.0000000000623
2019.03.11,-103.00000000000864,-82.99999999998863,-0.999999999990564,-139.9999999999846,26.000000000003798,113.99999999999189,84.99999999997954,-91.99999999999875,-130.0000000000079,-150.99999999999002,-34.000000000000696,13.00000000000523,106.00000000000608,-65.99999999998829,-159.9999999999966,-75.00000000000284,-127.99999999999478,-155.00000000000114,-215.99999999999397,-190.00000000000128,136.99999999999824,-35.999999999991594,,-1278.9999999999557
2019.03.11,-93.00000000000975,-156.00000000000057,38.000000000010914,-115.99999999998278,67.00000000000594,121.99999999999989,80.99999999999774,24.00000000000091,-223.00000000000654,-287.9999999999994,-9.00000000000345,168.00000000000637,242.00000000000887,-19.999999999997797,-326.9999999999982,-112.000000000001,-299.00000000000483,-280.00000000000114,-399.0000000000009,-217.0000000000005,184.99999999999073,-25.999999999992696,,-1637.9999999999782
2019.03.11,-90.99999999999665,-150.99999999999002,79.00000000000773,-12.999999999996348,83.9999999999952,170.00000000000347,145.99999999997948,21.000000000000796,-219.99999999999798,-268.99999999999704,-29.000000000001247,224.99999999999432,75.00000000000284,-66.99999999999484,-307.00000000000216,-127.99999999999478,-242.99999999999324,-256.9999999999908,-349.9999999999943,-197.99999999999818,115.99999999999389,-8.999999999992347,,-1415.999999999962
2019.03.11,-52.000000000007596,-141.99999999999767,70.99999999999795,43.00000000001525,117.99999999999588,151.9999999999966,122.99999999998423,42.00000000000159,-195.00000000000074,-232.99999999999432,-43.00000000000415,227.99999999998022,34.000000000000696,-154.99999999999403,-256.0000000000002,-140.0000000000068,-239.99999999999577,-240.99999999999966,-323.99999999999807,-143.9999999999997,153.99999999999858,5.000000000010552,,-1195.0000000000173
2019.03.11,-59.000000000009045,-134.99999999999625,18.000000000000682,-4.999999999988347,95.00000000000064,-195.9999999999962,120.99999999999334,-19.000000000005457,-180.99999999999784,-235.99999999999176,-246.00000000000176,-211.00000000001273,-314.99999999999864,-560.9999999999893,-222.99999999999898,-116.00000000000499,-279.99999999999136,-212.0000000000033,-307.00000000000216,-182.99999999999983,180.99999999999784,9.999999999998899,,-3059.999999999997
2019.03.11,-29.00000000001235,-234.99999999998522,10.000000000005116,11.00000000000545,97.00000000000264,-165.9999999999995,129.99999999998568,21.000000000000796,-175.99999999999838,-241.99999999999778,-251.00000000000122,-162.00000000000614,-279.99999999999136,-546.9999999999864,-301.00000000000193,-107.00000000001265,-279.00000000000705,-200.9999999999934,-313.0000000000024,-202.9999999999976,180.99999999999784,9.999999999998899,,-3031.999999999997
2019.03.11,-175.00000000001404,-177.00000000000495,49.99999999999716,-35.999999999991594,63.99999999999739,-41.000000000002146,177.99999999998929,-120.00000000000455,-202.9999999999976,-258.9999999999981,-221.00000000000452,-24.00000000000091,-190.99999999998562,-357.99999999999164,-277.9999999999916,-100.99999999999554,-242.99999999999324,-168.99999999999693,-271.0000000000008,-124.99999999999733,165.9999999999995,19.999999999997797,,-2513.99999999999
2019.03.11,-170.00000000000347,-113.99999999999189,36.000000000001364,-36.999999999998145,51.000000000001044,197.99999999998707,193.99999999998306,-132.000000000005,-204.99999999999963,-257.9999999999916,-65.99999999999939,62.99999999998818,-24.999999999986144,-103.99999999999298,-235.99999999999,-65.00000000000395,-238.99999999998923,-161.99999999999193,-240.99999999999966,-130.0000000000079,143.9999999999997,5.000000000010552,,-1492.99999999998
2019.03.11,-172.0000000000166,-143.99999999998857,67.99999999999784,-66.99999999999484,70.99999999999883,177.00000000000495,220.99999999998232,-109.99999999999943,-226.99999999999943,-239.0000000000003,-102.00000000000209,90.99999999997976,19.00000000001345,-164.99999999999292,-259.00000000000034,-103.00000000000864,-136.00000000000279,-164.00000000000148,-240.99999999999966,-167.00000000000603,158.99999999999804,-29.999999999996696,,-1520.000000000034
2019.03.11,-195.00000000001182,-109.00000000000354,12.000000000000455,-98.99999999998244,85.00000000000173,265.99999999998846,236.99999999999832,-168.00000000000637,-252.0000000000078,-252.99999999999213,-46.00000000000159,68.9999999999884,130.0000000000079,-164.99999999999292,-162.9999999999967,-121.99999999999989,-164.00000000000858,-173.99999999999238,-221.9999999999942,-224.000000000002,132.99999999999423,-75.99999999998718,,-1500.0
