date,USDCHF,EURCHF,CADCHF,EURJPY,empty,sum
2020.07.06,61.999999999995396,43.999999999999595,50.0000000000056,154.00000000001057,,310.00000000001114
2020.07.06,46.999999999997044,15.999999999993797,30.000000000007798,155.00000000000114,,247.99999999999977
2020.07.06,73.00000000000084,42.0000000000087,109.00000000000354,178.00000000001148,,402.00000000002456
2020.07.06,85.00000000000173,60.99999999999994,109.00000000000354,200.00000000000284,,455.0000000000081
2020.07.06,66.99999999999484,62.000000000006494,100.00000000000009,230.00000000000398,,459.0000000000054
2020.07.06,70.99999999999883,66.99999999999484,123.00000000000644,265.00000000000057,,526.0000000000007
2020.07.06,-14.999999999998348,83.9999999999952,53.00000000000304,421.0000000000065,,543.0000000000064
2020.07.06,-8.000000000008,134.99999999999625,66.00000000001049,539.0000000000015,,732.0000000000002
2020.07.06,-9.00000000000345,146.00000000000168,84.0000000000063,580.0000000000125,,801.000000000017
2020.07.06,-4.999999999999449,185.99999999999727,83.00000000001084,649.0000000000009,,913.0000000000095
2020.07.06,-20.0000000000089,188.9999999999947,45.000000000006146,695.0000000000074,,908.9999999999993
2020.07.06,-75.00000000000284,188.9999999999947,44.0000000000107,718.0000000000035,,876.0000000000061
2020.07.06,-97.00000000000264,178.99999999999582,14.000000000002899,710.000000000008,,806.0000000000041
2020.07.06,-109.99999999999899,202.00000000001327,43.00000000000415,770.0000000000102,,905.0000000000286
2020.07.06,-91.00000000000774,215.99999999999397,60.00000000000449,777.000000000001,,961.9999999999918
2020.07.06,-158.0000000000026,235.00000000000742,18.0000000000069,821.0000000000122,,916.0000000000239
2020.07.06,-119.99999999999788,256.99999999999613,73.00000000000084,838.9999999999986,,1048.9999999999977
2020.07.06,-139.00000000000023,251.00000000000122,84.0000000000063,865.9999999999997,,1062.0000000000068
2020.07.06,-118.00000000000699,261.0000000000001,70.0000000000034,838.0000000000081,,1051.0000000000045
2020.07.06,-161.00000000000003,226.00000000001506,66.00000000001049,788.0000000000109,,919.0000000000364
2020.07.06,-204.99999999999963,188.00000000001037,25.00000000000835,755.0000000000097,,763.0000000000288
2020.07.06,-250.00000000000577,178.99999999999582,-0.999999999995449,815.0000000000119,,743.0000000000066
