date,EURUSD,EURCHF,EURGBP,empty,sum
2015.01.26,-74.99999999998064,43.999999999999595,-112.000000000001,,-142.99999999998204
2015.01.26,-66.99999999999484,-31.999999999998696,-92.00000000000318,,-190.9999999999967
2015.01.26,-240.9999999999801,-282.99999999999994,-156.99999999999602,,-680.999999999976
2015.01.26,-79.99999999999119,-53.00000000000304,-46.999999999997044,,-179.99999999999127
2015.01.26,292.00000000000335,21.999999999999797,95.99999999999609,,409.9999999999992
2015.01.26,175.99999999999838,-180.99999999999784,51.000000000001044,,46.000000000001585
2015.01.26,209.9999999999991,-210.99999999999451,97.00000000000264,,96.00000000000722
2015.01.26,191.00000000000784,-263.99999999999756,97.00000000000264,,24.000000000012932
2015.01.26,172.0000000000166,-168.00000000000148,80.99999999999774,,85.00000000001286
2015.01.26,39.00000000001125,112.000000000001,27.999999999994696,,179.00000000000693
2015.01.26,211.00000000000563,109.99999999999899,132.99999999999423,,453.99999999999886
2015.01.26,258.0000000000027,43.999999999999595,163.99999999999747,,465.9999999999998
2015.01.26,260.0000000000158,117.99999999999588,156.99999999999602,,535.0000000000077
2015.01.26,228.00000000000597,26.000000000003798,132.99999999999423,,387.000000000004
2015.01.26,301.0000000000179,-12.999999999996348,159.9999999999935,,448.000000000015
2015.01.26,351.0000000000124,151.9999999999966,168.00000000000148,,671.0000000000105
2015.01.26,441.0000000000025,273.000000000001,212.00000000000108,,926.0000000000045
2015.01.26,668.0000000000019,524.9999999999977,314.99999999999864,,1507.9999999999982
2015.01.26,480.99999999999807,370.00000000000364,234.00000000000088,,1085.0000000000025
2015.01.26,884.0000000000181,341.99999999999784,361.0000000000002,,1587.0000000000161
2015.01.26,809.9999999999997,1056.0000000000014,409.99999999999926,,2276.0
2015.01.26,870.9999999999995,1429.0000000000025,458.00000000000284,,2758.0000000000045
2015.01.26,1057.000000000019,1556.9999999999973,602.999999999998,,3217.0000000000146
2015.01.26,1006.000000000018,1434.000000000002,592.9999999999991,,3033.000000000019
2015.01.26,920.0000000000097,1682.0000000000057,507.9999999999973,,3110.0000000000127
2015.01.26,792.0000000000149,1666.9999999999964,461.0000000000003,,2920.000000000012
2015.01.26,798.0000000000098,1932.999999999996,446.9999999999974,,3178.0000000000027
2015.01.26,747.0000000000088,1857.999999999993,407.0000000000018,,3012.0000000000036
2015.01.26,815.0000000000101,1702.0000000000034,424.00000000000216,,2941.000000000016
2015.01.26,951.000000000013,2081.999999999995,553.999999999999,,3587.0000000000073
2015.01.26,1043.0000000000161,1997.9999999999998,607.0000000000019,,3648.0000000000177
2015.01.26,1188.0000000000114,2274.9999999999936,644.9999999999956,,4108.000000000001
2015.01.26,1033.0000000000173,2511.999999999992,531.9999999999991,,4077.000000000008
