date,EURUSD,EURCHF,EURGBP,empty,sum
2015.01.26,-152.99999999998093,-110.99999999999443,-180.0000000000024,,-443.9999999999777
2015.01.26,-90.99999999999665,-46.999999999997044,-117.99999999999588,,-255.99999999998957
2015.01.26,-252.99999999999213,-293.99999999999426,-168.99999999999693,,-715.9999999999833
2015.01.26,-522.0000000000002,-343.00000000000443,-307.99999999999716,,-1173.0000000000018
2015.01.26,-115.99999999998278,-110.99999999999443,-90.99999999999665,,-317.99999999997385
2015.01.26,87.00000000001484,-200.00000000000017,14.000000000002899,,-98.99999999998244
2015.01.26,150.00000000000568,-251.00000000000122,32.999999999994145,,-68.00000000000139
2015.01.26,131.99999999999878,-324.9999999999975,63.99999999999739,,-129.00000000000134
2015.01.26,127.00000000001043,-309.0000000000037,49.99999999999449,,-131.99999999999878
2015.01.26,16.000000000016,-175.99999999999838,2.000000000002,,-157.9999999999804
2015.01.26,43.00000000001525,-90.99999999999665,27.999999999994696,,-19.999999999986702
2015.01.26,191.00000000000784,0.0,121.99999999999989,,313.00000000000773
2015.01.26,236.99999999999832,-4.999999999999449,153.99999999999858,,385.99999999999744
2015.01.26,213.00000000001873,-4.000000000004,131.00000000000333,,340.0000000000181
2015.01.26,226.00000000001506,-31.000000000003247,127.99999999999478,,323.0000000000066
2015.01.26,267.0000000000172,-31.999999999998696,139.99999999999568,,375.0000000000142
2015.01.26,356.00000000000074,177.00000000000495,170.99999999999892,,704.0000000000045
2015.01.26,421.0000000000047,263.0000000000021,197.99999999999818,,882.000000000005
2015.01.26,447.0000000000196,317.0000000000006,183.99999999999528,,948.0000000000155
2015.01.26,456.00000000001194,260.00000000000466,151.00000000000114,,867.0000000000177
2015.01.26,653.999999999999,346.0000000000019,278.9999999999959,,1278.9999999999968
2015.01.26,709.0000000000041,992.9999999999994,370.00000000000364,,2072.0000000000073
2015.01.26,747.0000000000088,1319.9999999999989,443.99999999999994,,2511.0000000000077
2015.01.26,951.000000000013,1400.0000000000011,570.9999999999993,,2922.0000000000136
2015.01.26,856.0000000000123,1375.9999999999995,478.9999999999961,,2711.0000000000077
2015.01.26,770.000000000004,1634.9999999999975,441.99999999999795,,2846.999999999999
2015.01.26,778.000000000012,1673.9999999999977,417.0000000000007,,2869.000000000011
2015.01.26,747.0000000000088,1826.0000000000055,402.9999999999978,,2976.000000000012
2015.01.26,716.0000000000056,1661.9999999999968,387.99999999999943,,2766.000000000002
2015.01.26,758.0000000000142,1636.000000000004,422.9999999999956,,2817.0000000000136
2015.01.26,878.000000000001,1910.0000000000007,517.9999999999962,,3305.999999999998
2015.01.26,1042.0000000000095,1992.0000000000048,570.0000000000039,,3604.000000000018
2015.01.26,1002.000000000014,2237.9999999999955,520.9999999999936,,3761.000000000003
2015.01.26,1012.0000000000128,2339.9999999999977,495.000000000001,,3847.0000000000114
2015.01.26,1179.0000000000189,2501.0000000000086,468.00000000000176,,4148.000000000029
2015.01.26,1013.0000000000194,2708.9999999999945,424.00000000000216,,4146.000000000016
2015.01.26,1060.0000000000164,2864.9999999999955,417.0000000000007,,4342.000000000013
2015.01.26,1236.9999999999993,3122.999999999998,448.9999999999994,,4808.999999999996
2015.01.26,1234.0000000000018,3206.999999999993,412.9999999999967,,4853.999999999991
2015.01.26,1153.000000000004,3023.000000000009,344.99999999999534,,4521.000000000008
2015.01.26,1198.0000000000102,2986.999999999995,329.00000000000153,,4514.000000000007
2015.01.26,1200.0000000000011,3006.999999999993,309.99999999999915,,4516.999999999994
2015.01.26,1171.000000000011,3138.999999999992,293.99999999999426,,4603.999999999997
2015.01.26,1158.0000000000146,3183.9999999999977,334.00000000000097,,4676.000000000014
2015.01.26,1094.0000000000173,3212.0000000000036,317.9999999999961,,4624.000000000017
2015.01.26,1090.0000000000132,3304.9999999999914,224.000000000002,,4619.000000000006
2015.01.26,826.0000000000156,3259.000000000001,107.00000000000153,,4192.000000000018
2015.01.26,834.0000000000014,3175.99999999999,115.99999999999389,,4125.999999999985
2015.01.27,863.0000000000138,3190.9999999999995,137.9999999999937,,4192.000000000007
2015.01.27,849.0000000000109,3124.0000000000045,131.99999999999878,,4105.000000000015
2015.01.27,825.0000000000091,3097.9999999999895,115.99999999999389,,4038.9999999999927
2015.01.27,924.9999999999981,3114.0000000000055,168.00000000000148,,4207.0000000000055
2015.01.27,901.0000000000184,3059.0000000000005,149.99999999999457,,4110.000000000014
2015.01.27,819.0000000000142,3023.000000000009,95.00000000000064,,3937.0000000000236
2015.01.27,839.0000000000119,3013.00000000001,80.99999999999774,,3933.0000000000196
2015.01.27,930.0000000000086,3098.9999999999964,82.00000000000429,,4111.000000000009
2015.01.27,982.0000000000161,3138.0000000000073,124.00000000000189,,4244.0000000000255
2015.01.27,882.000000000005,3206.999999999993,80.99999999999774,,4169.999999999996
2015.01.27,894.000000000017,3195.000000000003,66.99999999999484,,4156.000000000015
2015.01.27,863.0000000000138,3152.9999999999945,73.99999999999629,,4090.0000000000045
2015.01.27,872.0000000000061,3131.000000000006,73.00000000000084,,4076.0000000000127
2015.01.27,923.0000000000072,3226.999999999991,78.00000000000028,,4227.999999999998
2015.01.27,880.0000000000141,3264.0000000000114,49.99999999999449,,4194.00000000002
2015.01.27,861.0000000000007,3254.999999999997,41.9999999999976,,4157.9999999999945
2015.01.27,775.9999999999989,3217.9999999999986,36.999999999998145,,4030.9999999999955
2015.01.27,738.0000000000164,3169.000000000011,-0.999999999995449,,3906.000000000032
2015.01.27,873.0000000000126,3284.9999999999936,54.999999999993946,,4213.0
2015.01.27,941.9999999999984,3105.9999999999977,192.00000000000327,,4240.0
2015.01.27,917.0000000000123,3321.0000000000073,190.99999999999673,,4429.000000000016
2015.01.27,1297.999999999999,4162.9999999999945,373.00000000000114,,5833.9999999999945
2015.01.27,1561.0000000000123,4480.000000000006,532.9999999999945,,6574.000000000013
2015.01.27,1565.0000000000164,3981.0000000000014,573.9999999999967,,6120.000000000015
2015.01.27,1335.0000000000196,3121.9999999999914,509.00000000000387,,4966.000000000015
2015.01.27,1249.0000000000111,2609.99999999999,465.0000000000043,,4324.0000000000055
2015.01.27,1209.0000000000157,2661.9999999999977,365.0000000000042,,4236.000000000018
2015.01.27,1117.0000000000125,3104.999999999991,322.00000000000006,,4544.000000000004
2015.01.27,1244.0000000000007,3308.000000000011,314.99999999999864,,4867.000000000011
2015.01.27,1314.9999999999995,3493.000000000002,275.000000000003,,5083.000000000005
2015.01.27,1495.0000000000018,3365.9999999999914,314.99999999999864,,5175.999999999991
2015.01.27,1614.0000000000043,3234.999999999999,298.9999999999937,,5147.999999999997
2015.01.27,1841.0000000000036,3427.9999999999977,300.99999999999574,,5569.999999999997
2015.01.27,2130.0000000000095,3776.999999999997,473.99999999999665,,6381.000000000003
2015.01.27,2027.000000000001,3782.999999999992,453.99999999999886,,6263.999999999992
2015.01.27,2117.000000000013,4135.000000000011,461.99999999999574,,6714.000000000019
2015.01.27,2256.9999999999977,4385.0000000000055,490.999999999997,,7133.000000000001
2015.01.27,2082.000000000006,4219.99999999999,409.99999999999926,,6711.999999999995
2015.01.27,1975.0000000000157,4371.000000000003,348.9999999999993,,6695.000000000017
2015.01.27,1838.0000000000064,4246.99999999999,266.999999999995,,6351.999999999991
2015.01.27,2019.9999999999995,4305.999999999999,332.99999999999443,,6658.999999999993
2015.01.27,1910.0000000000116,4105.999999999998,302.0000000000023,,6318.000000000013
2015.01.27,2077.0000000000177,4185.0000000000055,332.99999999999443,,6595.000000000018
2015.01.27,2105.0000000000014,3918.9999999999945,370.9999999999991,,6394.999999999995
2015.01.27,2175.000000000016,3938.9999999999927,426.9999999999996,,6541.000000000009
2015.01.27,2167.0000000000077,4226.000000000007,439.0000000000005,,6832.0000000000155
2015.01.27,2212.999999999998,4253.000000000006,471.99999999999466,,6937.999999999999
2015.01.27,2279.0000000000086,4406.00000000001,493.99999999999443,,7179.000000000013
2015.01.28,2246.0000000000146,4341.000000000006,487.99999999999955,,7075.00000000002
2015.01.28,2211.0000000000073,4375.999999999991,478.0000000000006,,7064.999999999999
2015.01.28,2110.000000000012,4084.00000000001,492.0000000000035,,6686.0000000000255
2015.01.28,2124.999999999999,3905.999999999998,483.0000000000001,,6513.999999999997
2015.01.28,1974.000000000009,3985.000000000005,441.99999999999795,,6401.000000000013
2015.01.28,1973.0000000000025,3863.9999999999895,466.9999999999952,,6303.999999999987
2015.01.28,1844.0000000000011,3903.000000000001,407.0000000000018,,6154.000000000004
2015.01.28,1810.0000000000005,3992.000000000007,392.00000000000347,,6194.000000000011
2015.01.28,1809.0000000000161,4027.999999999998,388.9999999999949,,6226.000000000009
2015.01.28,1809.0000000000161,4179.000000000011,361.9999999999957,,6350.000000000023
2015.01.28,1848.0000000000052,4254.999999999997,373.99999999999653,,6476.999999999999
2015.01.28,1872.000000000007,4274.000000000011,382.00000000000455,,6528.000000000023
2015.01.28,1829.0000000000139,4273.000000000005,375.9999999999986,,6478.000000000016
2015.01.28,1832.0000000000114,4212.000000000005,376.99999999999403,,6421.00000000001
2015.01.28,1839.0000000000127,4212.000000000005,385.000000000002,,6436.000000000019
2015.01.28,1863.0000000000146,4338.999999999993,409.99999999999926,,6612.000000000006
2015.01.28,2037.0,4530.000000000001,493.99999999999443,,7060.999999999995
2015.01.28,2117.000000000013,4391.000000000001,476.9999999999941,,6985.000000000009
2015.01.28,2115.0,4589.00000000001,473.99999999999665,,7178.000000000006
2015.01.28,1878.0000000000018,4710.000000000003,419.9999999999982,,7008.000000000003
2015.01.28,1851.0000000000027,4175.999999999991,373.99999999999653,,6400.99999999999
2015.01.28,1771.0000000000114,4108.999999999996,236.99999999999832,,6117.0000000000055
2015.01.28,1844.0000000000011,3927.0000000000027,280.9999999999979,,6052.000000000002
2015.01.28,1940.0000000000084,3965.999999999992,309.99999999999915,,6215.999999999999
2015.01.28,2120.000000000011,4000.999999999999,407.99999999999727,,6529.000000000007
2015.01.28,1993.0000000000002,3924.9999999999895,275.000000000003,,6192.999999999993
2015.01.28,2068.000000000003,3918.9999999999945,290.00000000000136,,6277.0
2015.01.28,2012.9999999999982,4152.000000000011,263.0000000000021,,6428.000000000011
2015.01.28,2010.0000000000007,4110.000000000003,304.00000000000426,,6424.000000000008
2015.01.28,2029.000000000014,4091.9999999999955,324.9999999999975,,6446.000000000006
2015.01.28,1923.000000000008,4120.000000000002,297.9999999999983,,6341.000000000008
2015.01.28,1931.0000000000161,4074.000000000011,288.9999999999948,,6294.000000000022
2015.01.28,1901.0000000000193,4253.999999999991,283.99999999999534,,6439.0000000000055
2015.01.28,1574.0000000000086,4006.999999999994,148.0000000000037,,5729.000000000006
2015.01.28,1573.0000000000023,4019.000000000006,146.00000000000168,,5738.00000000001
2015.01.28,1645.0000000000075,4077.9999999999927,229.99999999999687,,5952.999999999997
2015.01.28,1854.0,4219.99999999999,354.9999999999942,,6428.9999999999845
2015.01.28,1821.000000000006,4254.999999999997,349.99999999999477,,6425.999999999998
2015.01.28,1901.0000000000193,4479.0,419.00000000000273,,6799.000000000022
2015.01.28,2035.000000000009,4446.99999999999,458.9999999999983,,6940.999999999997
2015.01.28,1888.0000000000007,4354.000000000003,365.99999999999966,,6608.000000000004
2015.01.28,1818.0000000000084,4365.999999999992,317.0000000000006,,6501.000000000001
2015.01.28,1657.0000000000196,3610.9999999999977,204.00000000000418,,5472.000000000022
2015.01.28,1560.000000000006,4077.000000000008,224.9999999999974,,5862.000000000012
2015.01.28,1324.9999999999984,4069.0000000000005,156.99999999999602,,5550.999999999995
2015.01.28,1333.0000000000064,4128.000000000009,124.00000000000189,,5585.000000000017
2015.01.28,1265.000000000005,4002.0000000000055,102.00000000000209,,5369.000000000013
2015.01.28,1289.0000000000068,3921.9999999999923,151.00000000000114,,5362.0
2015.01.29,1296.0000000000082,3837.999999999997,124.99999999999733,,5259.000000000003
