date,USDCHF,GBPUSD,USDJPY,USDCAD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2019.07.15,-36.999999999998145,-8.999999999992347,-1.0000000000047748,-28.999999999990145,0.0,-121.99999999999989,-33.000000000005244,-12.999999999996348,-2.000000000002,-212.00000000000108,-52.99999999999727,-55.000000000005045,-76.0000000000094,-1.9999999999953388,-56.99999999999594,-9.000000000000341,-0.999999999990564,-1.0000000000047748,-4.999999999999449,,-716.9999999999881
2019.07.15,102.99999999999754,222.00000000001108,3.0000000000001137,2.0000000000131024,245.0000000000063,53.00000000001415,92.99999999999864,73.99999999999629,109.99999999999899,-200.99999999999562,198.0000000000075,272.00000000000557,107.99999999999699,7.000000000005002,-60.000000000015596,2.999999999985903,23.000000000010346,25.99999999999625,11.00000000000545,,1292.0000000000382
2019.07.15,131.99999999999878,310.0000000000103,-11.00000000000989,-14.999999999987246,358.9999999999982,120.00000000000898,117.00000000000044,121.00000000000443,158.99999999999804,-124.00000000000189,296.99999999999704,400.00000000000034,245.99999999999068,27.000000000001023,-62.000000000006494,77.99999999998875,76.00000000000762,84.99999999999375,84.0000000000063,,2398.999999999999
2019.07.15,139.00000000000023,323.0000000000066,-15.000000000000568,-10.999999999983245,378.999999999996,130.0000000000079,120.99999999999334,127.99999999999478,192.99999999999872,-124.99999999999733,313.0000000000166,407.0000000000018,302.0000000000023,11.00000000000989,-43.00000000001525,83.99999999998897,79.00000000000773,99.99999999999432,82.00000000000429,,2597.000000000027
2019.07.15,148.99999999999915,283.99999999999534,28.999999999996362,22.0000000000109,381.99999999999346,135.00000000001845,132.99999999999423,124.99999999999733,185.99999999999727,-131.99999999999878,341.0000000000082,411.0000000000058,283.99999999999534,52.99999999999727,-5.999999999994898,94.99999999999886,84.00000000000318,97.99999999999898,90.99999999999665,,2764.0000000000136
2019.07.15,138.00000000000477,295.0000000000008,-49.99999999999716,50.0000000000167,346.9999999999862,118.00000000001809,109.99999999999899,97.9999999999981,185.00000000000182,-136.99999999999824,242.999999999995,436.9999999999985,324.9999999999975,-33.999999999991815,-39.999999999995595,22.999999999996135,17.000000000010118,69.99999999999318,85.99999999999719,,2281.0000000000305
2019.07.15,129.9999999999968,270.99999999999903,-40.00000000000625,57.00000000001815,310.9999999999946,106.00000000000608,102.99999999999754,102.00000000000209,190.00000000000128,-152.99999999999204,248.00000000001887,419.9999999999982,235.99999999999176,-30.000000000001137,-141.99999999999767,29.999999999986926,24.00000000000091,73.99999999999807,87.99999999999919,,2025.0000000000123
2019.07.15,121.00000000000443,261.0000000000001,-34.000000000006025,53.00000000001415,296.9999999999917,106.00000000000608,97.9999999999981,105.99999999999498,241.00000000000233,-178.99999999999582,211.00000000001273,395.000000000012,238.99999999998923,-9.000000000000341,-209.00000000001472,32.99999999998704,33.00000000000125,143.00000000000068,104.99999999999955,,2010.9999999999975
2019.07.15,124.00000000000189,229.99999999999687,-34.000000000006025,60.000000000015596,285.00000000000193,101.00000000001774,68.99999999999685,75.00000000000284,261.0000000000001,-181.9999999999933,216.00000000000819,404.0000000000044,272.99999999998994,-10.99999999999568,-405.0000000000109,5.9999999999860165,6.000000000000227,167.99999999999216,75.9999999999983,,1722.0000000000068
2019.07.15,124.99999999999733,181.9999999999933,-14.000000000010004,111.00000000001664,287.9999999999994,105.00000000002174,68.99999999999685,51.99999999999649,282.0000000000045,-178.00000000000037,205.0000000000125,397.0000000000029,198.99999999999363,-16.999999999995907,-449.0000000000105,-1.0000000000047748,-21.000000000000796,185.00000000000227,70.99999999999883,,1591.0000000000139
