date,GBPJPY,EURJPY,EURCAD,EURNZD,empty,sum
2021.07.26,-847.9999999999848,-343.9999999999941,331.999999999999,323.0000000000066,,-536.9999999999733
2021.07.26,-817.9999999999836,-360.99999999999,358.00000000001387,327.99999999999494,,-492.9999999999648
2021.07.26,-816.9999999999789,-394.00000000000546,351.99999999999676,422.00000000001125,,-436.99999999997624
2021.07.26,-801.9999999999925,-387.00000000000045,421.0000000000047,425.99999999999307,,-341.9999999999951
2021.07.26,-756.9999999999766,-372.0000000000141,326.0000000000041,374.999999999992,,-427.9999999999946
2021.07.26,-747.9999999999905,-353.00000000000864,290.9999999999968,377.0000000000051,,-432.99999999999716
2021.07.26,-728.999999999985,-328.00000000000296,292.00000000000335,347.0000000000084,,-417.9999999999761
2021.07.26,-810.9999999999786,-352.00000000000387,258.0000000000027,381.99999999999346,,-522.9999999999864
2021.07.26,-811.9999999999834,-366.9999999999902,269.00000000000813,314.99999999999864,,-594.9999999999668
2021.07.26,-834.9999999999795,-362.99999999999955,286.00000000000847,215.99999999999397,,-695.9999999999767
2021.07.27,-778.9999999999964,-342.00000000001296,221.00000000000452,60.99999999999994,,-839.0000000000048
2021.07.27,-819.9999999999932,-324.99999999998863,263.99999999999756,235.00000000000742,,-645.9999999999769
2021.07.27,-816.0000000000025,-310.0000000000023,280.9999999999979,265.0000000000041,,-580.0000000000027
2021.07.27,-789.999999999992,-306.99999999998795,243.99999999999977,279.00000000000705,,-573.9999999999732
2021.07.27,-822.0000000000027,-320.99999999999795,256.00000000001177,229.00000000001253,,-657.9999999999764
2021.07.27,-801.9999999999925,-306.99999999998795,261.0000000000001,202.00000000001327,,-645.999999999967
2021.07.27,-782.999999999987,-319.9999999999932,300.99999999999574,287.9999999999994,,-513.9999999999852
2021.07.27,-762.9999999999768,-304.00000000000205,328.00000000001717,306.00000000000625,,-432.99999999995543
2021.07.27,-655.9999999999775,-225.9999999999991,312.00000000000114,357.00000000000733,,-212.9999999999681
2021.07.27,-731.9999999999993,-276.00000000001046,282.0000000000045,354.9999999999942,,-371.000000000011
2021.07.27,-671.999999999997,-194.99999999999318,287.9999999999994,422.9999999999956,,-155.99999999999528
2021.07.27,-593.9999999999941,-170.99999999999227,303.0000000000088,544.0000000000111,,82.0000000000336
2021.07.27,-593.9999999999941,-164.99999999999204,295.0000000000008,507.9999999999973,,44.000000000011994
2021.07.27,-646.9999999999914,-155.00000000000114,317.9999999999961,451.0000000000014,,-32.999999999995
2021.07.27,-680.9999999999832,-169.00000000001114,292.00000000000335,368.9999999999971,,-188.9999999999938
2021.07.27,-687.9999999999882,-176.9999999999925,287.000000000015,378.00000000001165,,-199.999999999954
2021.07.27,-673.9999999999782,-134.00000000001455,311.0000000000168,449.9999999999948,,-46.99999999998107
2021.07.27,-681.999999999988,-141.9999999999959,319.0000000000026,458.00000000000284,,-46.9999999999784
2021.07.27,-587.9999999999939,-99.99999999999432,368.00000000001273,512.0000000000014,,192.00000000002592
2021.07.27,-481.9999999999993,-24.00000000000091,300.99999999999574,531.9999999999991,,326.9999999999946
2021.07.27,-417.0000000000016,85.99999999998431,262.00000000000665,475.0000000000032,,405.99999999999255
2021.07.27,-120.9999999999809,231.99999999999932,398.00000000000944,883.0000000000116,,1392.0000000000396
2021.07.27,-224.99999999999432,153.99999999999636,341.99999999999784,832.0000000000105,,1103.0000000000105
2021.07.27,-51.9999999999925,262.00000000000045,405.0000000000109,927.9999999999955,,1543.0000000000143
2021.07.27,-62.99999999998818,263.00000000000523,463.0000000000134,971.9999999999951,,1635.0000000000255
2021.07.27,-173.00000000000182,159.9999999999966,330.0000000000081,872.0000000000061,,1189.000000000009
2021.07.27,-46.999999999997044,175.00000000001137,303.0000000000088,968.0000000000133,,1399.0000000000364
2021.07.27,-125.0,131.00000000000023,398.00000000000944,954.9999999999948,,1359.0000000000045
2021.07.27,-171.99999999999704,84.00000000000318,443.0000000000156,1079.999999999992,,1435.0000000000136
2021.07.27,-242.999999999995,-15.00000000001478,524.9999999999977,1056.9999999999968,,1323.9999999999848
2021.07.27,-322.9999999999791,-62.00000000001182,533.0000000000057,1109.0000000000043,,1257.000000000019
2021.07.27,-313.99999999999295,-48.00000000000182,568.000000000013,1185.0000000000139,,1391.000000000032
2021.07.27,-235.99999999999,-15.00000000001478,616.0000000000165,1144.999999999996,,1510.0000000000077
2021.07.27,-189.99999999999773,26.00000000001046,727.0000000000109,1331.9999999999998,,1895.0000000000234
2021.07.27,-306.99999999998795,20.000000000010232,743.0000000000048,1495.0000000000018,,1951.0000000000289
2021.07.27,-727.0000000000039,39.99999999999204,724.9999999999978,1435.0000000000084,,1472.9999999999945
2021.07.27,-764.9999999999864,4.9999999999954525,785.0000000000134,1378.9999999999968,,1404.0000000000193
2021.07.27,-588.9999999999986,169.9999999999875,904.0000000000159,1479.0000000000082,,1964.000000000013
2021.07.27,-483.0000000000041,218.9999999999941,1039.000000000012,1588.0000000000116,,2363.0000000000136
2021.07.27,-475.9999999999991,193.9999999999884,1014.0000000000038,1717.9999999999973,,2449.9999999999905
2021.07.27,-522.9999999999961,170.99999999999227,1053.000000000015,1794.0000000000066,,2495.0000000000177
2021.07.27,-564.9999999999977,143.00000000000068,1124.0000000000139,1751.999999999998,,2454.0000000000146
2021.07.27,-659.9999999999966,128.99999999999068,1070.9999999999998,1649.0000000000116,,2189.0000000000055
2021.07.27,-640.9999999999911,157.0000000000107,1092.000000000004,1590.0000000000025,,2198.0000000000264
2021.07.27,-617.999999999995,209.00000000000318,1063.0000000000139,1520.9999999999945,,2175.0000000000164
2021.07.27,-617.999999999995,222.0000000000084,1008.0000000000089,1488.0000000000005,,2100.0000000000227
2021.07.27,-637.9999999999768,227.00000000000387,1065.0000000000048,1489.000000000007,,2143.000000000039
2021.07.27,-643.0000000000007,199.99999999998863,1100.9999999999964,1499.000000000006,,2156.99999999999
2021.07.28,-602.9999999999802,233.0000000000041,1087.0000000000157,1167.0000000000068,,1884.0000000000464
2021.07.28,-605.9999999999945,241.99999999999022,1063.9999999999982,1357.0000000000082,,2057.000000000002
2021.07.28,-640.9999999999911,195.99999999999795,1102.000000000003,1351.9999999999977,,2009.0000000000075
2021.07.28,-623.9999999999952,200.9999999999934,1094.0000000000173,1407.0000000000027,,2078.000000000018
2021.07.28,-658.9999999999918,187.00000000001182,1060.0000000000164,1368.0000000000136,,1956.00000000005
2021.07.28,-685.9999999999786,145.00000000001023,1055.000000000006,1380.0000000000034,,1894.000000000041
2021.07.28,-805.9999999999832,70.99999999999795,1049.0000000000111,1425.0000000000095,,1739.0000000000355
2021.07.28,-778.9999999999964,76.99999999999818,1019.9999999999986,1587.000000000005,,1905.0000000000055
2021.07.28,-858.9999999999804,46.999999999997044,951.000000000013,1456.0000000000127,,1595.0000000000423
2021.07.28,-840.9999999999798,74.99999999998863,964.0000000000093,1300.0000000000123,,1498.0000000000305
2021.07.28,-748.9999999999952,90.00000000000341,958.0000000000144,1476.0000000000107,,1775.0000000000332
2021.07.28,-719.9999999999989,116.99999999999022,961.0000000000118,1547.9999999999939,,1905.999999999997
2021.07.28,-716.9999999999845,68.00000000001205,987.0000000000045,1557.9999999999927,,1896.0000000000248
2021.07.28,-686.9999999999834,97.00000000000841,985.0000000000136,1577.0000000000061,,1972.0000000000448
2021.07.28,-602.0000000000039,139.00000000001,970.0000000000042,1495.0000000000018,,2002.0000000000123
2021.07.28,-580.9999999999889,156.0000000000059,991.0000000000085,1500.9999999999968,,2067.0000000000223
2021.07.28,-521.9999999999914,191.0000000000025,994.000000000006,1534.0000000000132,,2197.0000000000305
2021.07.28,-647.9999999999961,139.00000000001,917.0000000000123,1371.0000000000111,,1779.0000000000373
2021.07.28,-737.9999999999995,127.9999999999859,812.999999999997,1305.0000000000007,,1507.999999999984
2021.07.28,-727.9999999999802,140.99999999999113,726.0000000000044,1275.0000000000039,,1414.000000000019
2021.07.28,-847.9999999999848,217.9999999999893,754.0000000000102,1400.0000000000011,,1524.000000000016
2021.07.28,-869.9999999999761,116.99999999999022,761.0000000000117,1560.000000000006,,1568.0000000000318
2021.07.28,-808.9999999999975,90.00000000000341,738.0000000000164,1595.0000000000132,,1614.0000000000355
2021.07.28,-977.0000000000039,-79.00000000000773,700.0000000000117,1676.9999999999952,,1320.9999999999955
2021.07.28,-1052.9999999999973,-104.99999999998977,727.0000000000109,1852.000000000009,,1421.000000000033
2021.07.28,-897.9999999999961,-26.00000000001046,685.0000000000023,1815.0000000000111,,1576.0000000000068
2021.07.28,-899.9999999999773,-32.00000000001069,680.0000000000139,1775.9999999999998,,1524.0000000000257
2021.07.28,-889.9999999999864,87.99999999999386,608.0000000000085,1746.0000000000032,,1552.000000000019
2021.07.28,-965.0000000000034,30.000000000001137,582.0000000000158,1726.0000000000052,,1373.0000000000186
2021.07.28,-1036.9999999999777,-64.99999999999773,568.000000000013,1785.9999999999986,,1252.0000000000362
2021.07.28,-1060.0000000000023,-56.000000000011596,520.0000000000093,1736.000000000004,,1139.9999999999995
2021.07.28,-1057.9999999999927,-15.00000000001478,514.0000000000144,1761.9999999999968,,1203.0000000000036
2021.07.28,-1132.9999999999814,-58.9999999999975,626.0000000000155,1705.000000000001,,1139.0000000000375
2021.07.28,-1042.999999999978,-14.000000000010004,609.0000000000151,1875.0000000000045,,1427.0000000000318
2021.07.28,-983.0000000000041,7.000000000005002,483.0000000000112,1875.0000000000045,,1382.0000000000166
2021.07.28,-1091.9999999999845,-27.999999999991587,507.000000000013,1956.0000000000023,,1343.000000000039
2021.07.28,-1037.9999999999825,-45.99999999999227,558.9999999999984,2052.0000000000095,,1527.0000000000332
2021.07.28,-1118.9999999999998,-106.99999999999932,463.0000000000134,2015.0000000000111,,1252.0000000000255
2021.07.28,-1097.9999999999848,-69.99999999999318,574.0000000000078,1971.0000000000116,,1377.0000000000414
2021.07.28,-1049.999999999983,-67.00000000000728,558.9999999999984,1987.0000000000055,,1429.0000000000136
2021.07.28,-1050.9999999999877,-93.99999999999409,558.0000000000141,2031.000000000005,,1444.0000000000373
2021.07.28,-1063.999999999993,-96.00000000000364,625.0000000000089,2056.9999999999977,,1522.00000000001
2021.07.28,-1161.0000000000014,-118.99999999999977,490.999999999997,1977.0000000000066,,1188.0000000000025
2021.07.28,-1233.9999999999804,-283.00000000001546,472.00000000000574,1756.000000000002,,711.0000000000118
2021.07.28,-1204.999999999984,-257.000000000005,485.0000000000021,1974.9999999999934,,998.0000000000064
2021.07.28,-1139.9999999999864,-268.0000000000007,598.0000000000097,1927.000000000012,,1117.0000000000346
2021.07.28,-1090.0000000000034,-247.99999999999045,522.0000000000002,1841.0000000000036,,1025.00000000001
2021.07.28,-1088.9999999999986,-253.00000000001432,511.000000000017,1812.999999999998,,982.000000000002
2021.07.29,-1093.999999999994,-225.9999999999991,472.00000000000574,1534.0000000000132,,686.0000000000257
2021.07.29,-1092.9999999999893,-241.00000000001387,499.000000000005,1788.9999999999961,,953.999999999998
2021.07.29,-1112.9999999999995,-252.00000000000955,534.0000000000123,1805.000000000012,,974.0000000000152
2021.07.29,-1119.9999999999761,-257.000000000005,533.0000000000057,1865.0000000000055,,1021.00000000003
2021.07.29,-1096.0000000000036,-230.99999999999454,533.0000000000057,1849.9999999999961,,1056.0000000000036
2021.07.29,-1051.9999999999925,-225.9999999999991,541.9999999999981,1829.9999999999982,,1094.0000000000045
2021.07.29,-1060.9999999999786,-222.0000000000084,531.0000000000148,1886.9999999999943,,1135.000000000022
2021.07.29,-943.9999999999884,-140.00000000001478,530.0000000000082,1855.0000000000066,,1301.0000000000116
2021.07.29,-876.9999999999811,-38.000000000010914,565.9999999999999,1895.0000000000023,,1546.00000000001
2021.07.29,-947.0000000000027,-99.99999999999432,573.0000000000013,2027.000000000001,,1553.000000000005
2021.07.29,-998.9999999999952,-91.00000000000819,539.0000000000006,2079.999999999993,,1528.9999999999905
2021.07.29,-1173.9999999999782,-253.00000000001432,441.0000000000025,1896.0000000000089,,910.0000000000189
2021.07.29,-1191.0000000000025,-251.00000000000477,438.00000000000506,1854.0,,849.9999999999977
2021.07.29,-1183.9999999999975,-218.9999999999941,319.0000000000026,1818.999999999993,,735.0000000000039
2021.07.29,-1211.999999999989,-260.9999999999957,266.0000000000107,1838.0000000000064,,631.0000000000323
2021.07.29,-1185.9999999999786,-247.99999999999045,285.00000000000193,1775.9999999999998,,627.0000000000325
2021.07.29,-1170.9999999999923,-217.00000000001296,259.0000000000092,1764.9999999999943,,635.9999999999984
2021.07.29,-1197.0000000000027,-173.00000000000182,282.0000000000045,1683.0000000000123,,595.0000000000123
2021.07.29,-1247.9999999999905,-266.9999999999959,256.99999999999613,1598.0000000000105,,340.00000000002024
2021.07.29,-1260.9999999999957,-241.99999999999022,218.00000000000708,1547.0000000000095,,262.0000000000307
2021.07.29,-1492.999999999995,-445.99999999999795,164.00000000000858,1568.0000000000139,,-206.99999999997044
2021.07.29,-1503.9999999999907,-442.0000000000073,197.00000000000273,1584.0000000000077,,-164.9999999999875
2021.07.29,-1540.9999999999968,-449.99999999998863,127.00000000001043,1497.9999999999993,,-365.99999999997567
2021.07.29,-1548.9999999999782,-466.0000000000082,134.00000000001188,1292.0000000000043,,-588.9999999999702
2021.07.29,-1548.9999999999782,-481.9999999999993,248.00000000000378,1444.000000000001,,-338.9999999999727
2021.07.29,-1501.9999999999811,-485.00000000001364,204.00000000000418,1344.0000000000118,,-438.99999999997885
2021.07.29,-1569.9999999999932,-515.9999999999911,256.99999999999613,1411.0000000000066,,-417.9999999999818
2021.07.29,-1626.9999999999811,-537.0000000000061,297.0000000000139,1485.000000000003,,-381.99999999997044
2021.07.29,-1632.9999999999814,-519.0000000000055,270.99999999999903,1485.000000000003,,-395.99999999998477
2021.07.29,-1625.0,-473.0000000000132,252.0000000000078,1492.0000000000045,,-354.0000000000009
2021.07.29,-1656.9999999999823,-487.99999999999955,239.99999999999577,1492.0000000000045,,-412.9999999999816
2021.07.29,-1500.9999999999764,-492.999999999995,197.00000000000273,1486.0000000000095,,-310.9999999999591
2021.07.29,-1633.9999999999861,-609.0000000000089,263.99999999999756,1605.000000000012,,-373.99999999998545
2021.07.29,-1662.9999999999825,-544.0000000000111,365.0000000000153,1513.0000000000089,,-328.99999999996953
2021.07.29,-1685.0000000000023,-526.0000000000105,338.0000000000161,1438.000000000006,,-434.9999999999907
2021.07.29,-1573.9999999999839,-420.0000000000159,114.0000000000141,1161.000000000012,,-718.9999999999736
2021.07.29,-1471.99999999998,-355.99999999999454,97.00000000001374,1073.0000000000127,,-657.9999999999482
2021.07.29,-1251.9999999999811,-248.99999999999523,24.000000000001798,1082.0000000000052,,-394.9999999999693
2021.07.29,-1259.999999999991,-283.9999999999918,48.000000000003595,1136.0000000000036,,-359.99999999997544
2021.07.29,-1250.0,-237.99999999999955,46.0000000000127,1215.0000000000105,,-226.99999999997635
2021.07.29,-1237.9999999999995,-246.00000000000932,70.0000000000145,1130.0000000000089,,-283.99999999998545
2021.07.29,-1215.0000000000034,-223.0000000000132,24.000000000001798,1137.9999999999945,,-276.00000000002024
2021.07.29,-1222.9999999999848,-247.0000000000141,31.000000000003247,1093.0000000000107,,-345.999999999985
2021.07.29,-1207.9999999999984,-245.00000000000455,93.00000000000975,1160.0000000000055,,-199.99999999998772
2021.07.29,-1163.9999999999873,-211.00000000001273,128.000000000017,1197.0000000000036,,-49.99999999997931
2021.07.29,-1087.9999999999939,-174.0000000000066,206.00000000001728,1231.0000000000043,,175.00000000002115
2021.07.29,-1102.0000000000039,-188.99999999999295,145.00000000001734,1228.0000000000068,,82.00000000002728
2021.07.29,-1119.9999999999761,-187.00000000001182,94.00000000001629,1195.999999999997,,-16.999999999974534
2021.07.30,-1126.9999999999811,-177.99999999999727,-86.99999999999264,900.0000000000119,,-491.9999999999592
2021.07.30,-1072.999999999979,-192.00000000000728,41.000000000002146,978.9999999999966,,-244.99999999998772
2021.07.30,-1157.999999999987,-197.00000000000273,114.0000000000141,1130.9999999999932,,-109.99999999998249
2021.07.30,-1158.9999999999918,-201.99999999999818,161.00000000001114,1114.9999999999993,,-84.99999999997954
2021.07.30,-1150.999999999982,-211.00000000001273,151.00000000001222,1124.9999999999982,,-85.99999999998431
2021.07.30,-1111.9999999999948,-203.00000000000296,217.0000000000005,1188.0000000000114,,90.0000000000141
2021.07.30,-1037.9999999999825,-200.9999999999934,218.00000000000708,1248.0000000000045,,227.0000000000357
2021.07.30,-1052.9999999999973,-216.00000000000819,222.00000000001108,1232.000000000011,,185.0000000000166
2021.07.30,-1118.9999999999998,-269.00000000000546,290.9999999999968,1402.9999999999986,,305.9999999999902
2021.07.30,-1006.0000000000002,-180.00000000000682,347.0000000000084,1398.0000000000105,,559.0000000000118
2021.07.30,-1049.999999999983,-161.00000000000136,252.0000000000078,1340.000000000008,,381.0000000000314
2021.07.30,-1104.9999999999898,-199.99999999998863,139.00000000000023,1262.0000000000075,,96.00000000002933
2021.07.30,-1118.9999999999998,-216.00000000000819,123.00000000000644,1234.0000000000018,,22.000000000000227
2021.07.30,-1067.9999999999836,-181.99999999998795,114.99999999999844,1261.000000000001,,126.00000000002774
2021.07.30,-1000.9999999999764,-158.00000000001546,109.00000000000354,1310.9999999999955,,261.0000000000073
2021.07.30,-1013.9999999999816,-164.99999999999204,117.99999999999588,1246.0000000000139,,185.00000000003615
2021.07.30,-1018.999999999977,-158.99999999999181,106.00000000000608,1255.0000000000061,,183.00000000004343
2021.07.30,-947.0000000000027,-179.00000000000205,120.00000000000898,1435.0000000000084,,429.0000000000126
2021.07.30,-1092.9999999999893,-250.0,114.0000000000141,1466.0000000000118,,237.0000000000366
2021.07.30,-1161.9999999999777,-323.0000000000075,127.00000000001043,1495.0000000000018,,137.00000000002706
2021.07.30,-1340.0000000000034,-391.9999999999959,104.99999999999955,1442.00000000001,,-184.99999999998977
2021.07.30,-1277.9999999999916,-384.9999999999909,148.00000000001478,1380.0000000000034,,-134.9999999999643
2021.07.30,-1330.9999999999889,-361.99999999999477,139.00000000000023,1288.0000000000002,,-265.9999999999832
2021.07.30,-1325.9999999999934,-423.0000000000018,107.99999999999699,1174.9999999999927,,-466.00000000000546
2021.07.30,-1453.9999999999793,-483.0000000000041,160.00000000000458,1279.9999999999923,,-496.9999999999866
2021.07.30,-1453.9999999999793,-489.0000000000043,223.00000000001762,1378.0000000000125,,-341.9999999999534
2021.07.30,-1342.9999999999893,-399.0000000000009,119.00000000000244,1364.999999999994,,-257.99999999999363
2021.07.30,-1427.9999999999973,-484.00000000000887,129.00000000000134,1324.9999999999984,,-458.00000000000637
2021.07.30,-1432.9999999999927,-545.9999999999923,236.99999999999832,1524.9999999999986,,-216.99999999998795
2021.07.30,-1378.9999999999907,-500.0,113.00000000000753,1524.9999999999986,,-240.99999999998454
2021.07.30,-1403.9999999999964,-454.00000000000773,51.000000000001044,1530.000000000009,,-276.99999999999386
2021.07.30,-1393.999999999977,-467.9999999999893,-17.000000000000348,1415.0000000000107,,-463.9999999999561
2021.07.30,-1365.9999999999854,-473.99999999998954,-86.99999999999264,1425.9999999999939,,-500.99999999997385
2021.07.30,-1336.999999999989,-400.0000000000057,-146.99999999998602,1293.000000000011,,-590.99999999997
2021.07.30,-1308.9999999999975,-373.9999999999952,-159.99999999998238,1273.000000000013,,-569.999999999962
2021.07.30,-1125.0,-332.9999999999984,-72.99999999998974,1336.0000000000039,,-194.9999999999843
2021.07.30,-933.9999999999975,-250.0,86.0000000000083,1513.0000000000089,,415.0000000000198
2021.07.30,-895.9999999999866,-237.99999999999955,87.99999999999919,1615.000000000011,,569.0000000000239
2021.07.30,-895.9999999999866,-217.9999999999893,124.00000000001299,1625.0000000000098,,635.0000000000468
2021.07.30,-948.9999999999839,-271.99999999999136,110.00000000001009,1662.9999999999923,,552.0000000000271
2021.07.30,-911.9999999999777,-300.00000000001137,157.00000000000713,1732.0000000000002,,677.0000000000182
2021.07.30,-905.9999999999775,-305.0000000000068,143.00000000000423,1844.0000000000011,,776.0000000000211
2021.07.30,-825.9999999999934,-290.9999999999968,242.00000000000887,1875.0000000000045,,1000.0000000000232
2021.07.30,-750.0,-219.99999999999886,157.00000000000713,1940.9999999999927,,1128.000000000001
2021.07.30,-734.9999999999852,-194.99999999999318,83.00000000001084,1875.0000000000045,,1028.0000000000368
2021.07.30,-739.9999999999807,-211.00000000001273,114.0000000000141,1875.0000000000045,,1038.0000000000252
2021.07.30,-736.9999999999948,-207.9999999999984,151.9999999999966,1886.00000000001,,1093.0000000000134
2021.07.30,-811.9999999999834,-278.99999999999636,76.0000000000094,1841.0000000000036,,826.0000000000333
