date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURAUD,EURNZD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.02.17,92.99999999999864,-141.99999999999767,10.000000000021103,-124.99999999999733,-30.999999999992145,127.99999999999478,-278.9999999999848,-188.9999999999947,3.0000000000001137,187.9999999999993,62.000000000006494,-15.999999999993797,-179.00000000000205,14.999999999987246,-238.99999999998923,-35.999999999991594,429.00000000001273,-90.0000000000012,-329.999999999997,-368.9999999999971,,-1096.9999999999184
2020.02.17,73.00000000000084,-148.99999999999915,-9.999999999998899,-121.99999999999989,-31.999999999998696,123.99999999999079,-246.99999999999721,-168.99999999999693,-13.00000000000523,163.00000000000205,53.999999999998494,-12.999999999996348,-171.99999999999704,0.0,-229.99999999999687,-32.999999999994145,400.00000000000034,-80.00000000000229,-303.9999999999932,-343.00000000000443,,-1102.9999999999877
2020.02.17,92.00000000000318,-151.00000000001222,-1.999999999990898,-122.99999999998423,-49.99999999999449,115.99999999999389,-262.999999999991,-171.00000000001003,-17.000000000010118,177.00000000000495,75.00000000000284,-13.999999999991797,-198.0000000000075,1.999999999990898,-211.99999999998997,-68.00000000000139,400.00000000000034,-78.00000000000028,-308.9999999999926,-367.99999999999056,,-1161.999999999971
2020.02.17,90.99999999999665,-120.00000000000898,0.0,-136.99999999998712,-80.99999999999774,104.99999999999955,-242.99999999999324,-168.99999999999693,-22.00000000000557,180.0000000000024,73.00000000000084,-0.999999999995449,-182.00000000001637,45.99999999999049,-190.00000000000128,-140.99999999999113,378.00000000001165,-75.9999999999983,-309.99999999999915,-376.9999999999829,,-1175.9999999999725
2020.02.17,80.00000000000229,-181.00000000000892,-17.999999999984695,-156.00000000000057,-118.99999999999133,83.9999999999952,-281.99999999998226,-181.9999999999933,-30.000000000001137,185.00000000000182,109.99999999999899,-23.999999999990695,-247.0000000000141,0.0,-52.99999999999194,-219.99999999999798,336.00000000000296,-21.00000000000435,-271.9999999999945,-404.9999999999887,,-1414.9999999999432
2020.02.17,73.00000000000084,-171.00000000001003,-6.999999999979245,-142.99999999998204,-98.99999999999353,108.99999999999244,-268.9999999999859,-170.00000000000347,-42.00000000000159,166.99999999999494,108.00000000000809,-22.999999999995246,-241.00000000001387,-5.000000000010552,-58.99999999998684,-190.00000000000128,383.0,-19.999999999997797,-319.0000000000026,-436.9999999999985,,-1354.9999999999661
2020.02.17,73.00000000000084,-112.000000000001,9.000000000014552,-114.99999999999844,-74.99999999999174,125.99999999999278,-195.9999999999962,-139.00000000000023,-46.999999999997044,155.00000000000514,79.00000000000685,-0.999999999995449,-173.00000000000182,42.999999999993044,-66.99999999999484,-163.9999999999864,385.00000000001313,-18.0000000000069,-304.9999999999997,-405.9999999999952,,-947.9999999999387
2020.02.17,24.999999999997247,-100.99999999999554,1.0000000000065512,-100.99999999999554,-65.99999999999939,140.99999999999113,-175.99999999999838,-120.00000000000898,-106.99999999999932,121.00000000000443,48.000000000003595,-6.999999999990347,-165.99999999999682,15.999999999993797,-134.99999999999625,-131.99999999999878,442.00000000000904,-36.999999999998145,-329.00000000000153,-425.99999999999307,,-1108.9999999999663
2020.02.17,48.99999999999905,-66.99999999999484,-24.999999999986144,-112.000000000001,-92.99999999999864,89.99999999999008,-139.00000000000023,-165.9999999999995,-91.00000000000819,138.00000000000477,78.00000000000028,34.000000000000696,-143.00000000000068,72.0000000000054,-12.999999999996348,-153.00000000000313,348.00000000001495,-21.999999999999797,-295.99999999999625,-404.0000000000044,,-914.9999999999739
2020.02.17,11.00000000000545,-129.00000000000134,-26.999999999999247,-85.99999999998609,-76.99999999999375,115.99999999999389,-160.99999999998892,-148.99999999999915,-134.00000000000034,82.99999999999974,43.999999999999595,0.0,-207.9999999999984,-46.999999999997044,-141.99999999999767,-136.00000000000279,425.0000000000087,-9.00000000000345,-280.00000000000244,-402.9999999999978,,-1308.9999999999611
2020.02.17,14.000000000002899,-126.0000000000039,-64.99999999998174,-86.99999999999264,-44.99999999999504,127.99999999999478,-137.9999999999937,-154.0000000000097,-132.000000000005,85.00000000000173,3.0000000000085514,3.0000000000085514,-213.00000000002228,-32.999999999994145,-159.99999999998238,-70.99999999999883,435.0000000000076,-58.000000000002494,-271.9999999999945,-374.999999999992,,-1260.9999999999443
2020.02.17,5.999999999994898,-188.00000000001037,-112.000000000001,-161.99999999999548,-49.99999999999449,113.99999999999189,-184.99999999999073,-191.99999999999218,-109.99999999999943,111.00000000000554,14.999999999998348,36.0000000000027,-236.00000000001842,-46.0000000000127,-253.99999999999866,46.0000000000127,531.9999999999991,-92.99999999999864,-309.99999999999915,-340.9999999999913,,-1418.9999999999973
2020.02.17,7.9999999999968985,-143.00000000000423,-68.99999999998573,-192.99999999999872,-70.99999999999883,83.9999999999952,-184.99999999999073,-181.00000000000892,-149.0000000000009,151.00000000000114,41.000000000002146,39.00000000000014,-233.0000000000041,85.00000000000173,-161.99999999999548,-42.999999999993044,389.0000000000171,-82.99999999999974,-302.9999999999977,-326.9999999999884,,-1344.9999999999523
2020.02.17,4.999999999999449,-119.00000000000244,-73.99999999999629,-222.99999999999542,-76.99999999999375,36.999999999998145,-121.99999999999989,-177.00000000000495,-152.00000000000102,165.00000000000404,31.000000000003247,46.00000000000159,-209.00000000000318,163.9999999999864,-83.9999999999952,-35.999999999991594,304.9999999999997,-102.99999999999754,-285.00000000000193,-307.99999999999716,,-1215.999999999988
2020.02.17,14.999999999998348,-48.000000000003595,-74.99999999998064,-212.99999999999653,-47.9999999999925,70.99999999999883,-70.99999999999883,-185.99999999999727,-138.00000000000523,168.99999999999693,9.00000000000345,99.00000000000463,-137.00000000000045,252.99999999999213,-53.999999999998494,28.000000000005798,392.9999999999989,-151.00000000000114,-292.9999999999988,-278.9999999999848,,-655.9999999999593
2020.02.17,24.000000000001798,-11.00000000000545,-82.99999999998863,-234.99999999998522,-41.9999999999976,82.99999999999974,-68.00000000000139,-197.00000000000273,-140.00000000000057,187.00000000000384,3.0000000000085514,121.99999999999989,-100.99999999999909,296.0000000000074,-46.999999999997044,59.000000000009045,439.0000000000116,-180.0000000000024,-370.9999999999991,-317.9999999999961,,-579.9999999999334
2020.02.17,34.000000000000696,110.99999999999443,-27.999999999983594,-236.99999999999832,-8.999999999992347,145.9999999999906,77.00000000001594,-133.00000000000534,-127.00000000000955,178.00000000000037,-10.999999999994348,167.00000000000603,31.999999999982265,446.9999999999974,76.0000000000094,41.000000000002146,500.00000000001154,-200.00000000000017,-414.00000000000324,-333.9999999999899,,316.000000000034
2020.02.17,34.000000000000696,126.0000000000039,-20.999999999982144,-237.99999999998266,-8.999999999992347,147.99999999999258,73.00000000001194,-136.00000000000279,-136.0000000000099,189.00000000000583,-21.999999999999797,167.00000000000603,31.999999999982265,507.9999999999973,62.000000000006494,31.000000000003247,483.0000000000112,-207.00000000000162,-408.9999999999927,-339.99999999998477,,335.00000000007276
2020.02.17,43.999999999999595,147.99999999999258,1.0000000000065512,-181.9999999999933,35.00000000000725,183.99999999999528,70.0000000000145,-133.99999999998968,-109.99999999999943,173.9999999999964,-36.999999999998145,162.0000000000066,60.99999999997863,439.99999999999596,-34.000000000000696,114.99999999999844,547.0000000000086,-207.99999999999707,-425.99999999999307,-343.99999999998875,,506.00000000004025
2020.02.17,56.0000000000005,133.99999999998968,8.000000000008,-207.00000000000162,35.00000000000725,187.9999999999993,53.00000000001415,-133.99999999998968,-97.99999999999898,183.99999999999528,-34.99999999999615,130.0000000000079,54.000000000002046,479.0000000000072,-7.999999999985796,70.0000000000145,548.0000000000151,-224.000000000002,-471.99999999999466,-366.999999999984,,394.00000000010795
2020.02.17,5.999999999994898,139.9999999999846,-9.999999999998899,-200.99999999998454,20.0000000000089,158.99999999999804,68.00000000000139,-129.00000000000134,-156.0000000000059,150.00000000000568,-36.999999999998145,162.0000000000066,70.99999999999795,463.9999999999977,29.00000000001235,76.0000000000094,497.99999999999847,-209.9999999999991,-412.00000000000125,-319.999999999987,,368.00000000003996
2020.02.17,12.999999999996348,167.9999999999904,3.0000000000196536,-224.99999999998633,20.0000000000089,146.99999999999713,137.00000000000932,-93.99999999999409,-146.0000000000008,146.00000000000168,-39.00000000000014,162.0000000000066,96.00000000000364,485.99999999998647,69.00000000000794,66.00000000001049,474.0000000000189,-196.00000000000728,-400.00000000000034,-319.0000000000026,,568.0000000000659
2020.02.17,-0.999999999995449,232.99999999999432,-14.999999999987246,-228.99999999999034,-19.999999999997797,82.99999999999974,192.00000000001438,-93.00000000000975,-206.00000000000307,150.00000000000568,-29.000000000001247,216.0000000000051,109.99999999998522,591.9999999999925,204.00000000000418,-0.9999999999843467,341.00000000001353,-199.00000000000472,-373.99999999999653,-288.99999999998374,,665.0000000000604
2020.02.17,12.000000000000899,177.00000000000495,-2.999999999997449,-170.00000000000347,6.0000000000060005,105.99999999999498,167.00000000000603,-92.00000000000318,-183.9999999999975,136.00000000000279,-60.99999999999994,179.00000000000693,54.9999999999784,487.99999999999955,67.00000000001705,58.000000000002494,375.9999999999986,-195.00000000000074,-358.0000000000028,-285.00000000000193,,479.0000000000117
2020.02.17,2.999999999997449,200.99999999998454,24.000000000001798,-175.99999999999838,47.00000000000814,52.99999999999194,157.00000000000713,-58.000000000002494,-206.00000000000307,134.0000000000008,-81.9999999999932,158.0000000000026,24.999999999977263,462.0000000000068,2.0000000000131024,82.00000000000429,131.00000000001444,-221.00000000000452,-332.99999999999443,-235.99999999999176,,167.00000000002245
2020.02.17,-17.999999999995797,177.00000000000495,36.0000000000138,-200.99999999998454,35.00000000000725,73.99999999999629,161.00000000001114,-39.999999999995595,-227.00000000000387,141.99999999999767,-83.9999999999952,148.99999999999915,31.999999999982265,499.000000000005,-15.999999999993797,63.000000000013046,159.00000000002024,-223.00000000000654,-286.99999999999284,-157.99999999999147,,273.0000000000912
2020.02.17,-27.999999999994696,181.9999999999933,19.00000000001345,-210.99999999998343,21.00000000000435,56.99999999999594,206.00000000001728,-31.000000000003247,-231.99999999999932,131.99999999999878,-78.00000000000028,164.00000000000858,48.00000000000182,534.9999999999966,70.99999999999883,55.000000000005045,202.00000000001327,-223.00000000000654,-283.99999999999534,-156.00000000000057,,449.00000000006366
2020.02.17,-32.999999999994145,190.99999999998562,-1.999999999990898,-214.00000000000307,8.000000000008,23.999999999990695,231.0000000000034,-36.999999999998145,-246.00000000000932,117.00000000000044,-83.9999999999952,182.99999999999983,54.9999999999784,530.9999999999926,80.99999999999774,43.999999999999595,151.00000000001222,-209.00000000000364,-249.99999999999466,-136.00000000000279,,404.99999999997664
2020.02.17,-43.00000000000415,184.00000000000637,32.0000000000098,-229.99999999999687,31.000000000003247,41.9999999999976,231.0000000000034,-5.999999999994898,-250.0,124.99999999999733,-100.99999999999554,158.0000000000026,68.9999999999884,534.9999999999966,66.00000000001049,22.0000000000109,119.00000000000244,-234.99999999999633,-254.99999999999412,-102.00000000000209,,392.0000000000452
2020.02.17,-39.999999999995595,177.99999999998929,48.000000000003595,-198.99999999999363,35.00000000000725,61.999999999995396,214.00000000000307,7.0000000000014495,-262.00000000000045,112.000000000001,-83.9999999999952,142.00000000000878,30.000000000001137,514.9999999999987,77.00000000001594,8.000000000008,131.00000000001444,-204.99999999999963,-249.99999999999466,-115.99999999998278,,403.000000000086
2020.02.17,-36.999999999998145,218.99999999999142,58.000000000002494,-180.0000000000024,20.0000000000089,47.9999999999925,248.00000000000378,22.0000000000109,-259.00000000000034,109.00000000000354,-85.99999999999719,152.00000000000767,63.99999999999295,540.0000000000072,121.00000000001555,-5.999999999994898,87.00000000001484,-202.0000000000022,-239.0000000000003,-109.00000000000354,,570.0000000000524
2020.02.17,-46.00000000000159,279.99999999999136,55.000000000005045,-163.00000000000205,37.00000000000925,56.99999999999594,328.00000000001717,22.0000000000109,-268.0000000000007,90.99999999999665,-95.99999999999609,204.99999999999963,134.9999999999909,592.9999999999991,185.99999999999727,9.000000000014552,128.000000000017,-196.00000000000728,-261.99999999999557,-120.99999999999334,,974.0000000000481
2020.02.17,-56.0000000000005,292.9999999999877,43.999999999999595,-158.99999999999804,48.000000000003595,67.9999999999903,355.0000000000164,28.000000000005798,-275.0000000000057,87.99999999999919,-100.99999999999554,218.00000000000708,156.99999999998226,624.0000000000023,209.00000000001472,70.99999999999883,97.9999999999981,-197.00000000000273,-258.9999999999981,-116.99999999998934,,1137.0000000000161
2020.02.17,-56.0000000000005,299.00000000000483,52.000000000007596,-180.0000000000024,34.000000000000696,63.99999999999739,362.00000000001785,22.999999999995246,-274.0000000000009,92.99999999999864,-102.99999999999754,225.00000000000853,151.9999999999868,626.9999999999998,234.00000000000088,36.999999999998145,90.00000000001229,-201.00000000000674,-249.99999999999466,-99.99999999998899,,1128.0000000000368
2020.02.17,-53.999999999998494,297.9999999999983,58.000000000002494,-178.99999999999582,40.00000000000669,36.999999999998145,357.00000000000733,24.000000000001798,-272.00000000000557,80.00000000000229,-98.99999999999353,213.00000000000762,162.9999999999825,626.9999999999998,260.0000000000158,24.000000000001798,46.0000000000127,-195.00000000000074,-244.99999999999523,-97.9999999999981,,1085.00000000005
2020.02.17,-56.0000000000005,292.00000000000335,45.000000000006146,-178.99999999999582,46.00000000000159,53.999999999998494,347.0000000000084,28.000000000005798,-255.00000000000966,87.00000000000374,-126.99999999999933,213.00000000000762,180.99999999998317,600.0000000000006,136.00000000000279,31.000000000003247,79.00000000000685,-234.00000000000088,-256.99999999999613,-69.9999999999923,,961.0000000000371
2020.02.17,-73.00000000000084,282.9999999999888,26.0000000000149,-161.99999999999548,77.00000000000485,49.99999999999449,360.0000000000048,12.000000000012001,-228.9999999999992,73.00000000000084,-153.99999999999858,209.00000000000364,179.00000000000205,588.9999999999951,89.00000000000574,134.00000000001188,93.00000000000975,-258.9999999999981,-297.00000000000284,-69.9999999999923,,930.0000000000613
2020.02.18,-92.00000000000318,261.9999999999845,34.000000000000696,-188.9999999999947,71.00000000000995,64.99999999999284,348.9999999999993,29.999999999996696,-216.00000000000819,46.00000000000159,-161.00000000000003,182.00000000000438,210.9999999999843,612.9999999999969,100.0000000000112,100.0000000000112,113.00000000000753,-275.99999999999847,-326.9999999999995,-70.99999999999883,,843.999999999998
2020.02.18,-92.00000000000318,287.9999999999994,25.00000000000835,-163.00000000000205,59.000000000009045,42.999999999993044,387.000000000004,25.999999999992696,-209.00000000000318,39.999999999995595,-163.99999999999747,216.0000000000051,243.99999999999977,618.0000000000074,111.00000000001664,131.00000000001444,112.000000000001,-255.00000000000523,-300.99999999999574,-68.00000000000139,,1048.0000000000382
2020.02.18,-77.00000000000485,262.999999999991,30.0000000000189,-176.99999999998272,78.00000000000028,30.999999999992145,361.0000000000113,25.999999999992696,-215.0000000000034,60.99999999999994,-204.99999999999963,221.99999999999997,228.999999999985,570.0000000000039,-81.9999999999821,185.00000000001293,134.00000000001188,-301.0000000000068,-247.99999999999267,-49.99999999999449,,835.0000000000532
2020.02.18,-65.99999999999939,253.99999999999866,28.000000000005798,-146.99999999998602,114.00000000000298,62.99999999999084,328.00000000001717,15.999999999993797,-200.00000000000284,65.00000000000395,-178.99999999999582,221.00000000000452,232.99999999997567,550.000000000006,-49.99999999999449,266.0000000000107,211.00000000000563,-278.00000000000045,-251.99999999999667,-38.99999999998904,,1138.0000000000512
2020.02.18,-61.999999999995396,265.99999999998846,31.000000000003247,-144.99999999999514,120.00000000000898,72.99999999998974,333.0000000000055,28.000000000005798,-195.0000000000074,68.99999999999685,-247.99999999999267,203.00000000000873,250.99999999997635,550.9999999999903,-141.99999999999767,239.00000000001143,226.99999999999943,-363.0000000000022,-290.9999999999968,-39.999999999995595,,905.0000000000017
2020.02.18,-46.999999999997044,316.0000000000052,80.00000000001339,-107.99999999999699,145.00000000000622,115.99999999999389,337.0000000000095,42.999999999993044,-161.00000000000136,70.99999999999883,-322.9999999999955,201.00000000000674,331.99999999999363,575.9999999999987,-468.00000000000176,279.00000000000705,273.0000000000121,-461.0000000000003,-383.99999999999545,-32.999999999994145,,784.0000000000557
2020.02.18,-34.99999999999615,336.00000000000296,110.00000000001009,-68.00000000000139,274.00000000000756,218.99999999999142,360.0000000000048,49.99999999999449,-72.00000000000273,28.000000000005798,-346.0000000000019,208.00000000000819,409.9999999999966,506.9999999999908,-495.000000000001,519.0000000000028,495.000000000001,-472.00000000000574,-486.999999999993,-130.99999999999224,,1410.0000000000223
2020.02.18,-21.00000000000435,336.9999999999873,118.00000000001809,-36.999999999998145,282.0000000000045,308.9999999999926,361.0000000000113,59.000000000009045,-88.99999999999864,21.00000000000435,-346.9999999999973,209.00000000000364,403.99999999999636,489.0000000000061,-489.99999999999045,543.0000000000045,735.000000000019,-456.9999999999963,-512.0000000000014,-156.99999999998494,,1757.0000000000855
2020.02.18,-21.00000000000435,346.0000000000019,121.00000000001555,-32.999999999994145,308.00000000000824,335.99999999999187,367.0000000000062,59.99999999999339,-84.00000000000318,11.00000000000545,-373.00000000000114,202.0000000000022,419.9999999999875,461.0000000000003,-583.0000000000002,601.000000000007,802.9999999999982,-470.00000000000375,-553.999999999999,-191.99999999999218,,1726.00000000002
2020.02.18,-70.99999999999883,326.9999999999884,106.00000000000608,29.00000000001235,347.0000000000084,337.99999999999386,364.00000000000875,73.00000000001194,-48.00000000000182,-27.999999999994696,-418.9999999999916,197.00000000000273,475.9999999999991,422.9999999999956,-648.9999999999885,687.0000000000153,824.0000000000025,-480.99999999999807,-497.000000000003,-110.99999999999443,,1887.0000000000737
2020.02.18,-97.9999999999981,304.9999999999997,59.000000000009045,1.0000000000065512,315.0000000000097,312.9999999999966,423.0000000000178,93.99999999999409,-85.00000000000796,-41.000000000002146,-415.99999999999415,211.00000000000563,480.99999999999454,422.9999999999956,-630.9999999999816,695.0000000000011,827.0,-478.0000000000006,-490.999999999997,-119.00000000000244,,1788.0000000000468
2020.02.18,-104.00000000000409,272.00000000000557,59.000000000009045,-17.999999999984695,302.0000000000023,298.9999999999937,402.0000000000135,89.99999999999008,-108.00000000000409,-27.999999999994696,-412.00000000000125,201.00000000000674,421.99999999999704,414.9999999999876,-590.0000000000016,678.0000000000008,778.000000000012,-470.00000000000375,-483.99999999999557,-107.99999999999699,,1596.0000000000312
2020.02.18,-97.00000000000264,280.9999999999979,67.00000000001705,-17.999999999984695,303.0000000000088,279.99999999999136,404.0000000000044,93.99999999999409,-115.99999999999966,-24.000000000001798,-403.99999999999324,208.00000000000819,420.99999999999227,426.9999999999996,-605.9999999999955,668.0000000000019,730.0000000000084,-456.9999999999963,-465.9999999999998,-103.99999999999298,,1591.0000000000573
2020.02.18,-92.99999999999864,307.99999999999716,71.00000000002105,-31.999999999987594,276.00000000000955,254.99999999999412,431.0000000000036,93.00000000000975,-133.00000000000978,-16.0000000000049,-373.99999999999653,226.99999999999943,423.0000000000018,472.00000000000574,-495.99999999998533,582.0000000000158,619.9999999999983,-433.0000000000056,-424.9999999999976,-75.99999999998718,,1680.0000000000828
2020.02.18,-97.00000000000264,323.99999999999096,75.00000000000284,-29.999999999996696,287.0000000000039,272.99999999998994,441.0000000000025,93.00000000000975,-140.00000000000057,-21.00000000000435,-388.9999999999949,231.99999999999886,447.00000000000273,493.99999999999443,-483.99999999999557,609.0000000000151,687.0000000000153,-458.00000000000284,-446.00000000000193,-82.00000000000429,,1815.000000000023
2020.02.18,-93.99999999999409,356.00000000000074,78.00000000000028,-34.99999999998504,298.0000000000094,262.999999999991,466.00000000001086,96.00000000000719,-149.0000000000009,-9.00000000000345,-395.0000000000009,245.0000000000063,456.99999999999363,540.9999999999915,-473.99999999999665,639.9999999999961,666.000000000011,-461.0000000000003,-427.99999999999505,-45.99999999999049,,2015.0000000000514
2020.02.18,-114.00000000000298,295.0000000000008,31.000000000003247,-62.99999999999084,279.00000000000705,258.9999999999981,433.0000000000167,75.00000000000284,-209.00000000000318,-16.0000000000049,-390.0000000000015,240.00000000000688,353.999999999985,506.0000000000064,-475.99999999998755,651.0000000000016,679.0000000000074,-468.00000000000176,-463.9999999999977,-96.99999999999153,,1505.000000000054
2020.02.18,-119.99999999999788,343.00000000000443,48.000000000003595,-58.000000000002494,284.0000000000065,283.99999999999534,490.0000000000126,100.99999999999554,-210.99999999999852,-17.000000000000348,-418.9999999999916,251.00000000000122,391.9999999999959,565.9999999999999,-466.9999999999952,631.0000000000038,741.9999999999982,-475.99999999999864,-492.999999999999,-119.00000000000244,,1752.0000000000307
2020.02.18,-134.0000000000008,309.99999999998806,30.0000000000189,-35.999999999991594,315.0000000000097,288.9999999999948,458.00000000000284,78.00000000000028,-191.0000000000025,-56.0000000000005,-439.99999999999596,256.0000000000007,402.9999999999916,461.0000000000003,-631.9999999999882,693.9999999999947,767.0000000000066,-500.00000000000045,-481.9999999999935,-75.00000000000284,,1515.0000000000323
2020.02.18,-168.00000000000148,304.9999999999997,25.00000000000835,-31.999999999987594,339.0000000000004,310.9999999999946,477.0000000000163,93.00000000000975,-186.9999999999976,-99.00000000000463,-488.999999999995,248.00000000000378,399.0000000000009,412.9999999999967,-697.9999999999986,809.9999999999997,872.0000000000061,-507.0000000000019,-507.0000000000019,-85.00000000000173,,1520.0000000000455
2020.02.18,-122.99999999999534,340.9999999999913,46.0000000000127,-25.999999999992696,334.00000000000097,314.99999999999864,462.0000000000068,83.00000000001084,-141.00000000000534,-82.00000000000429,-491.99999999999244,253.0000000000032,487.99999999999955,428.9999999999905,-661.9999999999848,710.0000000000106,802.9999999999982,-521.0000000000048,-532.9999999999945,-110.99999999999443,,1573.0000000000546
2020.02.18,-116.00000000000499,489.99999999999045,98.0000000000203,70.99999999999883,374.0000000000077,353.99999999999875,585.9999999999976,103.00000000000864,-118.99999999999977,-85.00000000000173,-486.999999999993,309.99999999999915,637.0000000000005,533.99999999999,-573.0000000000013,782.000000000016,863.9999999999981,-501.000000000007,-510.99999999999477,-100.99999999999554,,2710.000000000028
2020.02.18,-112.99999999999643,287.9999999999994,84.0000000000174,133.00000000000534,416.00000000000523,404.99999999999983,421.0000000000047,96.00000000000719,-109.99999999999943,-136.00000000000279,-545.9999999999909,203.00000000000873,443.9999999999884,236.99999999999832,-946.9999999999867,870.0000000000152,965.0000000000158,-536.0000000000032,-571.9999999999948,-139.9999999999846,,1462.000000000107
2020.02.18,-75.00000000000284,309.0000000000037,92.00000000000318,107.99999999999699,418.0000000000073,426.9999999999996,404.0000000000044,73.00000000001194,-96.00000000000364,-92.00000000000318,-514.9999999999987,206.00000000000617,455.99999999998886,296.0000000000074,-864.9999999999825,903.0000000000093,1059.00000000001,-536.0000000000032,-581.9999999999936,-154.99999999999403,,1835.0000000000668
2020.02.18,-75.00000000000284,-19.999999999997797,112.000000000001,73.00000000001194,374.0000000000077,456.9999999999963,63.000000000013046,106.00000000000608,-85.99999999999852,-100.99999999999554,-495.000000000001,-37.99999999999359,131.99999999997658,-102.00000000000209,-1262.9999999999918,771.0000000000106,1061.000000000001,-509.00000000000387,-654.9999999999944,-292.00000000000335,,-486.9999999999607
