date,GBPUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,EURGBP,GBPJPY,EURJPY,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.05.17,-49.99999999999449,-88.99999999998354,-12.000000000000899,0.0,0.0,0.0,-120.99999999999334,-86.00000000001273,-199.00000000001228,-224.99999999999432,-73.99999999999807,-75.00000000000284,,-930.9999999999925
2021.05.17,0.0,-75.99999999998718,26.999999999999247,72.0000000000054,62.000000000006494,84.00000000000318,-110.99999999999443,-33.00000000001546,-121.00000000000932,-59.99999999998806,51.00000000000193,0.0,,-104.9999999999782
2021.05.17,15.00000000000945,-63.99999999999739,86.0000000000083,187.00000000000384,96.99999999999153,197.00000000000273,-158.99999999999804,85.99999999998431,-9.000000000014552,86.00000000001273,118.99999999999977,207.9999999999984,,849.000000000001
2021.05.17,13.000000000018552,-149.9999999999835,117.00000000000044,170.00000000000347,156.00000000000057,331.99999999999363,-170.99999999999892,245.9999999999809,204.00000000000773,177.0000000000067,259.00000000000034,297.9999999999876,,1651.0000000000177
2021.05.17,7.0000000000014495,-150.99999999999002,119.00000000000244,172.00000000000549,156.99999999998494,349.9999999999943,-178.00000000000037,248.99999999999523,227.00000000000387,169.00000000001114,274.0000000000009,308.9999999999975,,1704.000000000007
2021.05.17,55.000000000005045,-98.99999999998244,119.00000000000244,160.00000000000458,151.9999999999966,373.9999999999952,-174.99999999999181,282.99999999998704,235.99999999999,195.0000000000074,277.9999999999916,306.99999999998795,,1884.9999999999936
2021.05.17,-87.99999999999919,-194.99999999998963,-39.999999999995595,43.00000000000415,139.9999999999846,373.9999999999952,-181.9999999999933,247.99999999999045,209.00000000000318,197.00000000000273,152.9999999999916,224.99999999999432,,1083.9999999999886
2021.05.17,-88.99999999998354,-202.9999999999976,-73.00000000000084,21.999999999999797,143.99999999998857,325.00000000000284,-159.9999999999935,204.99999999998408,127.9999999999859,157.0000000000107,94.99999999999886,189.99999999999773,,740.999999999993
2021.05.17,-101.99999999997988,-218.99999999999142,-95.00000000000064,1.0000000000065512,110.99999999999443,260.9999999999957,-159.9999999999935,79.99999999998408,55.999999999983174,85.00000000000796,27.999999999991587,118.99999999999977,,164.9999999999978
2021.05.17,-95.999999999985,-254.999999999983,-85.00000000000173,-28.999999999990145,95.999999999985,247.99999999999045,-157.99999999999147,46.999999999997044,7.000000000005002,38.000000000010914,-4.9999999999954525,46.999999999997044,,-144.9999999999614
2021.05.17,-151.9999999999966,-315.99999999998295,-146.00000000000168,-61.999999999995396,92.99999999998754,222.99999999999898,-178.00000000000037,7.000000000005002,-14.000000000010004,19.000000000005457,-69.00000000000261,12.999999999991019,,-582.0000000000016
2021.05.17,-160.99999999998892,-322.00000000000006,-144.99999999999514,-42.999999999993044,103.99999999999298,177.99999999999727,-174.99999999999181,31.00000000000591,24.00000000000091,20.000000000010232,-36.000000000001364,48.99999999999238,,-475.99999999997067
2021.05.17,-86.99999999999264,-255.99999999998957,-86.99999999999264,-61.999999999995396,133.99999999998968,173.00000000000182,-158.99999999999804,34.99999999999659,-16.999999999995907,10.000000000005116,-27.000000000001023,-13.00000000000523,,-355.99999999997726
2021.05.17,-82.99999999998863,-283.99999999999534,-141.99999999999767,-113.99999999999189,126.99999999998823,218.00000000000352,-148.99999999999915,49.000000000006594,7.999999999981355,3.0000000000001137,-58.000000000006935,-42.00000000000159,,-467.00000000000136
2021.05.17,-94.99999999997843,-283.99999999999534,-173.00000000000094,-139.00000000000023,129.99999999998568,231.99999999999932,-137.9999999999937,72.00000000000273,6.000000000000227,19.000000000005457,-67.00000000000728,-55.00000000000682,,-491.99999999998926
2021.05.17,-111.99999999997878,-241.99999999998667,-173.9999999999964,-123.99999999999079,154.99999999999403,246.9999999999999,-134.99999999999625,115.99999999998545,30.000000000001137,87.0000000000033,-64.99999999999773,-22.00000000000557,,-238.99999999996834
2021.05.17,-120.99999999999334,-218.99999999999142,-134.99999999999625,-123.99999999999079,136.00000000000279,197.00000000000273,-134.99999999999625,61.9999999999834,-20.000000000010232,94.99999999999886,-30.000000000001137,-2.0000000000095497,,-296.0000000000012
2021.05.17,-139.00000000000023,-219.99999999999798,-153.99999999999858,-109.99999999999899,126.0000000000039,180.99999999999739,-140.99999999999113,2.999999999985903,-60.000000000002274,61.00000000000705,-79.9999999999983,-37.00000000000614,,-569.9999999999994
2021.05.17,-108.99999999998133,-220.99999999998232,-156.99999999999602,-105.99999999999498,153.9999999999875,134.00000000000034,-119.99999999999788,-3.0000000000143245,-106.99999999999932,33.00000000000125,-96.00000000000364,-60.000000000002274,,-657.9999999999831
2021.05.17,18.0000000000069,-102.00000000000209,-81.9999999999932,-46.999999999997044,200.99999999998454,140.99999999999113,-86.99999999999264,38.99999999998727,-97.00000000000841,56.000000000011596,-76.00000000000762,-44.00000000001114,,-80.00000000003072
2021.05.17,98.0000000000203,-119.00000000000244,-90.99999999999665,-102.99999999999754,219.99999999999798,147.99999999999613,-88.99999999999464,66.99999999997885,-111.00000000001842,37.00000000000614,-87.0000000000033,-105.00000000000398,,-135.00000000001756
2021.05.17,-111.99999999997878,-197.99999999998707,-200.00000000000017,-207.99999999999707,146.00000000000168,73.99999999999807,-165.9999999999995,-93.00000000001774,-117.999999999995,-9.999999999990905,-212.0000000000033,-219.0000000000083,,-1315.9999999999777
2021.05.17,-73.99999999999629,-177.99999999998929,-164.99999999999292,-180.99999999999784,204.99999999998852,96.00000000000364,-158.99999999999804,4.9999999999954525,-66.0000000000025,58.000000000006935,-126.00000000000477,-148.00000000001035,,-732.9999999999975
