,name,direction
0,GBPUSD,B
1,USDCAD,S
2,AUDUSD,B
3,NZDUSD,B
4,GBPCHF,B
5,CHFJPY,B
6,EURGBP,S
7,GBPJPY,B
8,EURJPY,B
9,CADJPY,B
10,AUDJPY,B
11,NZDJPY,B
