date,USDJPY,USDCAD,EURCHF,GBPAUD,AUDCAD,empty,sum
2015.11.02,-152.9999999999916,-53.999999999998494,-7.0000000000014495,-3.999999999981796,-39.00000000000014,,-256.9999999999735
2015.11.02,-125.0,-63.99999999999739,201.99999999999108,146.00000000002387,54.999999999993946,,214.0000000000115
2015.11.02,-185.99999999999284,-69.00000000000794,222.99999999999542,201.99999999999108,108.99999999999244,,278.9999999999782
2015.11.02,-170.0000000000017,-53.00000000001415,200.00000000000017,401.00000000000693,136.00000000000279,,513.9999999999941
2015.11.02,-143.99999999999125,-75.00000000000284,200.00000000000017,391.00000000003024,200.99999999999562,,573.000000000032
2015.11.02,-164.00000000000148,-97.00000000001374,242.99999999999324,520.0000000000316,251.00000000000122,,753.0000000000108
2015.11.02,-115.99999999999966,-113.00000000000753,272.00000000000557,462.0000000000068,190.00000000000128,,695.0000000000065
2015.11.02,-123.99999999999523,-66.99999999999484,322.00000000000006,465.0000000000265,182.99999999999983,,779.0000000000364
2015.11.02,-66.99999999999307,-41.000000000002146,306.00000000000625,703.0000000000314,268.0000000000016,,1169.000000000044
2015.11.02,-55.999999999997385,-36.0000000000138,314.99999999999864,750.0000000000284,281.99999999999335,,1255.0000000000093
2015.11.02,-12.999999999991019,-1.0000000000065512,337.99999999999386,805.9999999999956,268.99999999999704,,1398.9999999999889
2015.11.02,45.000000000001705,4.999999999988347,337.99999999999386,757.999999999992,251.99999999999667,,1397.9999999999725
2015.11.02,15.000000000000568,-15.999999999993797,329.99999999998585,689.0000000000284,242.99999999999324,,1261.0000000000143
2015.11.02,15.000000000000568,-53.999999999998494,329.00000000000153,690.9999999999972,261.99999999999557,,1242.9999999999964
2015.11.02,39.00000000000148,-83.9999999999952,329.00000000000153,682.0000000000271,256.99999999999613,,1223.000000000031
2015.11.02,23.000000000010346,-63.000000000013046,322.00000000000006,686.0000000000089,258.0000000000027,,1226.0000000000089
2015.11.02,-55.999999999997385,-29.999999999996696,270.99999999999903,743.000000000027,288.9999999999948,,1217.0000000000266
2015.11.02,-56.99999999998795,-70.0000000000145,246.99999999999721,754.0000000000102,317.0000000000006,,1191.0000000000057
2015.11.02,-106.99999999999932,-119.00000000000244,265.0000000000041,588.000000000033,256.99999999999613,,884.0000000000314
2015.11.02,-134.9999999999909,-150.00000000000568,292.00000000000335,655.9999999999899,264.999999999993,,927.9999999999895
2015.11.02,-135.99999999999568,-188.9999999999947,248.99999999998812,803.0000000000203,370.9999999999991,,1098.0000000000173
2015.11.02,-301.00000000000193,-336.00000000000296,258.0000000000027,692.0000000000038,458.00000000000284,,771.0000000000043
2015.11.02,-304.9999999999926,-358.00000000001387,285.00000000000193,452.99999999999227,468.9999999999972,,543.999999999985
2015.11.02,-307.9999999999927,-425.0000000000087,258.99999999998704,-192.99999999997652,442.9999999999934,,-223.9999999999975
2015.11.02,-295.99999999999227,-463.9999999999977,174.99999999999181,-205.99999999997289,414.9999999999987,,-375.99999999997243
2015.11.02,-216.99999999999875,-436.9999999999985,124.99999999999733,-103.99999999997078,492.999999999999,,-139.9999999999718
2015.11.02,-241.99999999999022,-408.00000000000836,146.00000000000168,87.99999999999919,456.9999999999963,,40.99999999999858
2015.11.02,-265.99999999999113,-334.9999999999964,133.99999999998968,140.99999999999113,419.00000000000273,,92.99999999999602
2015.11.02,-262.999999999991,-316.0000000000052,150.00000000000568,79.99999999999119,395.99999999999636,,46.9999999999971
2015.11.02,-241.99999999999022,-373.00000000000114,195.9999999999962,44.0000000000218,390.99999999999693,,16.000000000023533
2015.11.02,-214.9999999999892,-373.00000000000114,278.9999999999848,71.00000000002105,383.99999999999545,,146.00000000001097
2015.11.02,-161.00000000000136,-411.0000000000058,252.99999999999213,117.00000000001154,437.999999999994,,235.9999999999905
2015.11.02,-188.99999999999295,-320.00000000000915,326.0000000000041,198.00000000000927,363.0000000000022,,378.0000000000135
2015.11.02,-208.99999999998897,-374.0000000000077,204.00000000000418,308.0000000000194,407.0000000000018,,336.0000000000288
2015.11.02,-271.0000000000008,-263.99999999999756,197.00000000000273,349.0000000000215,395.99999999999636,,407.00000000002217
2015.11.02,-290.9999999999968,-280.9999999999979,41.99999999998649,346.0000000000019,342.9999999999933,,158.99999999998687
2015.11.02,-393.0000000000007,-280.9999999999979,45.000000000006146,710.999999999995,405.9999999999952,,487.9999999999977
