date,GBPUSD,EURUSD,GBPCHF,EURGBP,EURNZD,empty,sum
2015.02.24,280.9999999999979,-770.000000000004,-1952.0000000000205,-652.9999999999925,-25.00000000000835,,-3119.0000000000273
2015.02.24,493.99999999999443,-639.9999999999961,-2188.0000000000123,-667.9999999999908,68.00000000000139,,-2934.0000000000036
2015.02.24,356.00000000000074,-897.9999999999987,-2054.0000000000005,-744.0000000000002,202.9999999999976,,-3137.0000000000005
2015.02.24,376.9999999999829,-923.9999999999915,-2072.0000000000073,-783.9999999999958,232.99999999999432,,-3170.0000000000173
2015.02.24,504.9999999999999,-812.999999999997,-1952.0000000000205,-752.9999999999926,227.99999999998377,,-2785.000000000027
2015.02.24,544.9999999999955,-621.9999999999892,-1911.0000000000182,-678.9999999999962,343.99999999998875,,-2323.0000000000196
2015.02.24,485.0000000000021,-631.9999999999882,-1886.00000000001,-634.9999999999967,346.9999999999862,,-2321.0000000000064
2015.02.24,516.9999999999897,-570.9999999999882,-1975.0000000000157,-663.999999999998,180.99999999998673,,-2512.000000000025
2015.02.24,553.0000000000035,-587.9999999999885,-1992.000000000016,-644.0000000000001,73.99999999999629,,-2597.0000000000045
2015.02.24,547.999999999993,-605.9999999999955,-2026.0000000000166,-661.0000000000005,-52.000000000007596,,-2797.0000000000273
2015.02.24,604.9999999999889,-534.9999999999966,-2128.0000000000186,-635.9999999999922,92.99999999998754,,-2601.000000000031
2015.02.24,546.9999999999864,-526.9999999999886,-2105.0000000000014,-612.9999999999969,0.0,,-2698.0000000000005
2015.02.24,534.9999999999966,-547.999999999993,-2148.0000000000164,-634.0000000000013,-26.999999999999247,,-2822.000000000013
2015.02.25,539.0000000000006,-546.9999999999864,-2085.0000000000036,-634.0000000000013,-31.000000000003247,,-2757.999999999994
2015.02.25,512.0000000000014,-577.0000000000052,-2076.0000000000114,-610.9999999999949,20.999999999982144,,-2731.000000000028
2015.02.25,526.0000000000042,-580.999999999987,-2060.0000000000173,-618.9999999999918,13.999999999980695,,-2720.000000000011
2015.02.25,546.000000000002,-580.999999999987,-2015.0000000000111,-634.9999999999967,118.99999999998023,,-2566.0000000000127
2015.02.25,573.0000000000013,-550.9999999999903,-2086.00000000001,-673.9999999999968,-441.0000000000025,,-3178.999999999998
2015.02.25,702.9999999999869,-507.9999999999973,-2043.000000000017,-675.9999999999989,-486.00000000000864,,-3010.000000000035
2015.02.25,692.0000000000038,-506.0000000000064,-2136.0000000000045,-654.9999999999944,-402.0000000000135,,-3007.0000000000155
2015.02.25,719.000000000003,-514.9999999999987,-2187.0000000000055,-684.9999999999911,-841.0000000000028,,-3508.9999999999955
2015.02.25,713.9999999999924,-522.0000000000002,-2188.0000000000123,-675.9999999999989,-745.0000000000178,,-3417.000000000037
2015.02.25,730.9999999999927,-500.9999999999959,-2148.0000000000164,-671.9999999999948,-680.0000000000139,,-3270.000000000028
2015.02.25,756.0000000000011,-507.9999999999973,-2163.0000000000036,-685.9999999999977,-702.0000000000026,,-3303.0
2015.02.25,746.9999999999866,-499.9999999999893,-2147.00000000001,-669.9999999999928,-699.0000000000052,,-3269.000000000011
2015.02.25,773.0000000000015,-492.0000000000035,-2198.000000000011,-683.9999999999957,-886.000000000009,,-3487.0000000000177
2015.02.25,773.9999999999858,-503.99999999999335,-2256.0000000000136,-684.9999999999911,-978.0000000000122,,-3649.0000000000246
2015.02.25,773.9999999999858,-502.9999999999868,-2249.0000000000123,-684.9999999999911,-1004.0000000000049,,-3667.0000000000095
2015.02.25,793.9999999999836,-490.999999999997,-2227.0000000000014,-684.9999999999911,-1152.0000000000198,,-3761.0000000000255
2015.02.25,797.0000000000033,-462.0000000000068,-2196.00000000002,-670.9999999999993,-1078.0000000000011,,-3610.0000000000236
2015.02.25,795.9999999999967,-462.0000000000068,-2195.0000000000136,-734.0000000000014,-1116.000000000006,,-3711.000000000031
2015.02.25,922.0000000000006,-441.99999999998687,-2151.000000000014,-718.9999999999918,-1215.0000000000105,,-3605.0000000000027
2015.02.25,1034.0000000000016,-269.9999999999925,-2176.0,-679.9999999999917,-817.000000000001,,-2908.9999999999836
2015.02.25,966.9999999999845,-371.99999999999454,-2357.000000000009,-735.9999999999923,-814.0000000000036,,-3312.000000000015
2015.02.25,1109.0000000000043,-331.999999999999,-2468.0000000000036,-742.9999999999936,-851.0000000000017,,-3284.9999999999936
2015.02.25,1228.9999999999911,-242.99999999999324,-2512.000000000003,-759.999999999994,-846.0000000000134,,-3132.0000000000127
2015.02.25,1130.9999999999932,-312.00000000000114,-2473.000000000014,-769.999999999993,-948.9999999999999,,-3373.000000000015
2015.02.25,1062.9999999999918,-341.99999999999784,-2300.000000000013,-742.9999999999936,-979.0000000000188,,-3301.0000000000314
2015.02.25,1034.0000000000016,-513.0000000000078,-2366.0000000000014,-844.9999999999958,-1158.9999999999989,,-3849.0000000000027
2015.02.25,995.9999999999969,-496.99999999999187,-2411.0000000000077,-817.9999999999965,-1158.9999999999989,,-3888.999999999998
2015.02.25,1014.9999999999882,-533.99999999999,-2429.0000000000146,-822.0000000000005,-1169.00000000002,,-3939.000000000037
2015.02.25,882.9999999999893,-529.0000000000017,-2383.000000000002,-805.0000000000001,-1179.0000000000189,,-4013.0000000000327
2015.02.25,714.999999999999,-565.9999999999999,-2199.0000000000177,-745.9999999999911,-1063.0000000000139,,-3859.0000000000236
2015.02.25,726.9999999999887,-587.0000000000042,-2185.0000000000146,-740.9999999999917,-1119.0000000000034,,-3905.0000000000255
2015.02.25,922.999999999985,-478.0000000000006,-2225.0000000000105,-769.999999999993,-1138.0000000000168,,-3688.000000000036
2015.02.25,873.999999999997,-546.9999999999864,-2275.000000000005,-774.9999999999924,-1100.000000000012,,-3822.999999999999
2015.02.25,900.9999999999962,-537.9999999999941,-2294.000000000018,-773.9999999999969,-1063.0000000000139,,-3768.0000000000264
2015.02.25,914.9999999999991,-492.9999999999879,-2225.0000000000105,-758.9999999999985,-1086.000000000009,,-3648.000000000007
2015.02.25,898.9999999999832,-442.9999999999934,-2244.0000000000014,-749.9999999999951,-1107.0000000000136,,-3645.0000000000205
2015.02.25,909.0000000000042,-411.99999999999017,-2310.000000000012,-708.999999999993,-884.0000000000181,,-3406.000000000009
2015.02.25,915.9999999999835,-414.9999999999876,-2360.0000000000064,-696.999999999992,-835.000000000008,,-3391.000000000011
2015.02.25,975.9999999999991,-401.00000000000693,-2368.999999999999,-735.9999999999923,-855.0000000000058,,-3385.000000000005
2015.02.25,983.0000000000006,-400.00000000000034,-2280.0000000000155,-728.9999999999908,-796.0000000000189,,-3222.0000000000246
2015.02.25,1085.0000000000027,-405.9999999999952,-2384.000000000008,-783.0000000000003,-841.0000000000028,,-3329.0000000000036
2015.02.25,1080.9999999999986,-409.99999999999926,-2383.000000000002,-831.9999999999994,-926.0000000000045,,-3470.0000000000064
2015.02.25,1159.9999999999832,-394.00000000000546,-2307.0000000000146,-830.9999999999928,-986.0000000000202,,-3358.00000000005
2015.02.25,1258.0000000000036,-402.9999999999978,-2362.0000000000196,-849.9999999999952,-1016.0000000000169,,-3373.000000000026
2015.02.25,1271.0,-378.999999999996,-2296.000000000009,-841.9999999999983,-920.0000000000097,,-3166.0000000000127
2015.02.25,1265.9999999999893,-368.9999999999971,-2438.000000000007,-841.9999999999983,-887.9999999999999,,-3271.0000000000127
2015.02.25,1273.9999999999973,-336.00000000000296,-2443.0000000000173,-828.9999999999909,-747.0000000000088,,-3081.0000000000223
2015.02.25,1244.999999999985,-364.9999999999931,-2467.000000000019,-841.9999999999983,-1097.999999999999,,-3527.0000000000246
2015.02.26,1239.9999999999966,-347.9999999999928,-2429.9999999999986,-844.9999999999958,-1062.0000000000073,,-3444.9999999999977
2015.02.26,1292.0000000000043,-333.0000000000055,-2468.0000000000036,-827.9999999999955,-1402.0000000000143,,-3739.0000000000146
2015.02.26,1292.0000000000043,-343.00000000000443,-2480.0000000000155,-827.9999999999955,-1402.9999999999986,,-3762.0000000000095
2015.02.26,1293.9999999999952,-337.99999999999386,-2540.000000000009,-820.999999999994,-1356.0000000000016,,-3761.0000000000036
2015.02.26,1279.9999999999923,-323.0000000000066,-2505.000000000002,-812.999999999997,-1274.0000000000196,,-3635.0000000000327
2015.02.26,1241.9999999999875,-363.0000000000022,-2537.0000000000114,-837.9999999999943,-1296.0000000000082,,-3792.0000000000286
2015.02.26,1275.9999999999882,-341.99999999999784,-2582.0000000000177,-817.9999999999965,-1080.0000000000143,,-3546.000000000038
2015.02.26,1343.9999999999895,-307.99999999999716,-2652.00000000001,-844.0000000000003,-922.0000000000006,,-3382.0000000000186
2015.02.26,1373.000000000002,-299.00000000000483,-2751.0000000000146,-893.9999999999948,-1002.9999999999983,,-3574.00000000001
2015.02.26,1463.9999999999986,-306.9999999999906,-2794.0000000000077,-880.9999999999984,-1094.0000000000173,,-3612.0000000000155
2015.02.26,1472.999999999991,-314.99999999999864,-2784.0000000000086,-888.9999999999953,-1147.000000000009,,-3662.000000000021
2015.02.26,1496.9999999999927,-289.9999999999903,-2736.000000000005,-883.9999999999959,-1163.000000000003,,-3576.000000000001
2015.02.26,1497.9999999999993,-273.9999999999965,-2761.0000000000136,-883.9999999999959,-1187.0000000000048,,-3608.000000000012
2015.02.26,1525.999999999983,-238.0000000000049,-2770.000000000006,-876.9999999999944,-1219.0000000000146,,-3578.000000000037
2015.02.26,1506.9999999999916,-266.999999999995,-2751.999999999999,-878.9999999999965,-1255.0000000000061,,-3646.0000000000055
2015.02.26,1418.9999999999925,-310.9999999999946,-2711.000000000019,-884.9999999999914,-1216.000000000017,,-3704.00000000003
2015.02.26,1410.0000000000002,-312.00000000000114,-2697.000000000016,-876.9999999999944,-1187.0000000000048,,-3663.0000000000164
2015.02.26,1392.9999999999998,-306.9999999999906,-2639.0000000000136,-862.9999999999916,-1309.0000000000045,,-3725.000000000001
2015.02.26,1383.9999999999852,-302.0000000000023,-2614.000000000005,-881.9999999999939,-1314.9999999999995,,-3729.0000000000155
2015.02.26,1322.000000000001,-459.99999999999375,-2655.0000000000073,-927.0,-1509.0000000000048,,-4229.000000000005
2015.02.26,1256.999999999997,-434.000000000001,-2651.000000000003,-940.9999999999918,-1828.0000000000075,,-4597.000000000006
2015.02.26,1203.999999999983,-448.000000000004,-2407.0000000000036,-849.9999999999952,-1928.0000000000186,,-4429.000000000038
2015.02.26,1237.9999999999836,-497.99999999999847,-2284.0000000000196,-912.0000000000017,-1889.0000000000073,,-4345.000000000044
2015.02.26,1258.999999999988,-445.0000000000065,-2155.000000000018,-913.9999999999926,-1800.0000000000016,,-4055.000000000031
2015.02.26,1354.999999999995,-303.9999999999932,-2117.000000000013,-839.0000000000009,-1914.0000000000157,,-3819.000000000028
2015.02.26,1254.9999999999839,-343.99999999998875,-2057.00000000002,-828.9999999999909,-2089.0000000000077,,-4064.0000000000236
2015.02.26,1158.9999999999989,-414.9999999999876,-2000.0000000000018,-840.9999999999917,-2053.000000000016,,-4149.999999999998
2015.02.26,1161.9999999999964,-451.99999999998573,-2117.000000000013,-836.9999999999989,-1985.0000000000146,,-4229.000000000016
2015.02.26,1117.9999999999968,-645.0000000000067,-2434.0000000000027,-931.9999999999995,-2025.0000000000102,,-4918.000000000023
2015.02.26,984.9999999999915,-817.000000000001,-2560.000000000007,-1015.9999999999947,-2185.999999999999,,-5594.00000000001
2015.02.26,909.0000000000042,-835.9999999999923,-2373.0000000000027,-983.0000000000006,-2346.0000000000036,,-5628.9999999999945
2015.02.26,669.9999999999928,-1502.0000000000034,-2565.0000000000173,-1273.9999999999973,-2511.0000000000186,,-7182.000000000044
2015.02.26,424.00000000000216,-1554.9999999999952,-2574.0000000000095,-1275.9999999999993,-2601.0000000000086,,-7582.000000000011
2015.02.26,164.99999999999292,-1743.0000000000057,-2353.000000000005,-1249.9999999999955,-2685.000000000004,,-7866.000000000016
2015.02.26,72.99999999998974,-1906.0000000000077,-2204.000000000006,-1285.9999999999982,-2945.00000000002,,-8268.000000000042
2015.02.26,14.999999999987246,-1953.999999999989,-2161.0000000000127,-1268.999999999998,-2846.000000000015,,-8215.000000000027
2015.02.26,103.99999999999298,-1818.999999999993,-2173.0000000000027,-1250.999999999991,-2999.000000000018,,-8138.000000000012
2015.02.26,163.9999999999864,-1876.9999999999955,-2301.0000000000196,-1320.9999999999943,-3007.000000000004,,-8342.000000000027
2015.02.26,170.99999999998784,-1909.9999999999895,-2332.000000000001,-1322.9999999999964,-2991.0000000000105,,-8385.00000000001
2015.02.26,66.99999999999484,-2068.9999999999877,-2240.0000000000196,-1356.999999999997,-3024.0000000000045,,-8623.000000000015
2015.02.26,21.999999999988695,-2106.0000000000077,-2225.0000000000105,-1375.9999999999995,-3044.0000000000023,,-8729.000000000031
2015.02.26,55.99999999998939,-2010.0000000000007,-2088.000000000001,-1330.9999999999934,-2795.9999999999986,,-8169.000000000004
2015.02.26,120.99999999999334,-2024.0000000000036,-2127.0000000000123,-1371.9999999999955,-2728.000000000019,,-8130.000000000037
2015.02.26,95.999999999985,-2001.9999999999927,-2069.0000000000095,-1336.9999999999993,-2732.000000000001,,-8044.000000000017
2015.02.26,-12.999999999996348,-2011.9999999999916,-2061.000000000002,-1317.0000000000016,-2625.0000000000105,,-8028.000000000002
2015.02.26,32.999999999994145,-2007.9999999999875,-2107.9999999999986,-1329.999999999998,-2592.0000000000164,,-8005.000000000006
2015.02.26,73.99999999999629,-2001.9999999999927,-2076.0000000000114,-1340.9999999999923,-2736.000000000005,,-8081.0000000000055
2015.02.26,89.99999999999008,-2002.9999999999993,-2023.0000000000193,-1349.0000000000002,-2816.0000000000186,,-8101.000000000047
2015.02.27,82.99999999998863,-2012.9999999999982,-1993.0000000000002,-1341.9999999999986,-2784.0000000000086,,-8049.000000000018
2015.02.27,112.000000000001,-2004.0000000000057,-1907.0000000000143,-1339.9999999999968,-2713.00000000001,,-7852.000000000026
2015.02.27,119.99999999998678,-1997.9999999999886,-2032.0000000000116,-1352.9999999999932,-2808.0000000000105,,-8071.000000000018
2015.02.27,180.99999999998673,-1956.9999999999866,-2075.0000000000045,-1344.0000000000007,-2861.0000000000023,,-8056.000000000007
2015.02.27,168.99999999999693,-1934.9999999999977,-2215.0000000000114,-1337.9999999999948,-2904.0000000000177,,-8223.000000000025
2015.02.27,245.99999999999068,-1868.9999999999873,-2254.0000000000005,-1323.9999999999918,-2907.9999999999995,,-8108.999999999989
2015.02.27,231.0000000000034,-1926.9999999999898,-2214.000000000005,-1352.9999999999932,-2844.0000000000023,,-8106.999999999987
2015.02.27,226.99999999999943,-1951.9999999999982,-2202.9999999999995,-1378.0000000000014,-2911.000000000019,,-8217.000000000018
2015.02.27,282.0000000000045,-1919.000000000004,-2195.0000000000136,-1383.9999999999964,-2865.0000000000064,,-8081.0000000000155
2015.02.27,271.99999999998334,-1919.000000000004,-2080.000000000015,-1366.0000000000005,-2807.000000000004,,-7900.00000000004
2015.02.27,340.9999999999913,-1878.0000000000018,-2053.000000000016,-1368.999999999998,-2902.0000000000045,,-7861.000000000029
2015.02.27,366.999999999984,-1848.0000000000052,-1912.0000000000025,-1364.999999999994,-2896.0000000000095,,-7654.000000000027
2015.02.27,376.9999999999829,-1854.0,-1908.0000000000207,-1366.999999999996,-2863.0000000000155,,-7615.000000000049
2015.02.27,387.99999999998835,-1848.0000000000052,-2183.000000000002,-1371.0,-2825.000000000011,,-7839.000000000029
2015.02.27,417.99999999998505,-1834.9999999999866,-2076.0000000000114,-1373.9999999999975,-2763.0000000000045,,-7630.000000000015
2015.02.27,417.0000000000007,-1834.9999999999866,-2078.0000000000023,-1386.9999999999939,-2825.000000000011,,-7707.999999999993
2015.02.27,482.999999999989,-1817.000000000002,-1821.000000000006,-1392.9999999999998,-2925.0,,-7473.000000000019
2015.02.27,302.0000000000023,-1929.000000000003,-1873.0000000000136,-1410.0000000000002,-2988.0000000000127,,-7898.000000000027
2015.02.27,282.0000000000045,-1940.9999999999927,-1821.000000000006,-1392.9999999999998,-2921.000000000018,,-7794.000000000012
2015.02.27,358.9999999999982,-1838.0000000000064,-1832.0000000000114,-1366.999999999996,-2882.000000000007,,-7560.000000000022
2015.02.27,204.00000000000418,-1974.9999999999934,-1709.000000000005,-1419.999999999999,-2966.000000000002,,-7865.999999999995
2015.02.27,-85.00000000000173,-1852.9999999999936,-1667.0000000000184,-1290.9999999999977,-2911.000000000019,,-7807.00000000003
2015.02.27,-100.99999999999554,-1788.9999999999961,-1516.0000000000061,-1161.000000000001,-2833.0000000000186,,-7400.000000000016
2015.02.27,-19.00000000001345,-1760.000000000006,-1564.0000000000098,-1141.9999999999986,-2907.9999999999995,,-7393.000000000027
2015.02.27,-113.00000000000753,-1907.9999999999986,-1429.0000000000136,-1188.9999999999957,-3063.000000000016,,-7702.000000000031
2015.02.27,-39.999999999995595,-1758.9999999999995,-1394.0000000000064,-1129.9999999999977,-2865.0000000000064,,-7188.000000000006
2015.02.27,8.999999999992347,-1608.9999999999939,-1551.0000000000134,-1112.9999999999973,-2875.0000000000055,,-7139.000000000018
2015.02.27,174.99999999999181,-1739.999999999986,-1626.0000000000164,-1263.9999999999984,-2984.000000000009,,-7439.000000000018
2015.02.27,316.99999999998954,-1778.9999999999973,-1701.000000000019,-1313.999999999993,-3054.0000000000014,,-7531.000000000022
2015.02.27,395.99999999999636,-1766.000000000001,-1701.000000000019,-1327.0000000000005,-3061.0000000000027,,-7459.000000000026
2015.02.27,404.0000000000044,-1611.0000000000068,-1475.000000000004,-1256.0000000000016,-2960.0000000000073,,-6898.0000000000155
