date,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CADCHF,EURGBP,GBPAUD,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2018.08.06,-27.00000000002145,-66.99999999999307,-14.999999999987246,-69.9999999999923,-43.999999999999595,-198.99999999999363,-109.99999999999899,-30.000000000007798,-121.99999999999989,-39.00000000001125,-79.00000000000685,-13.00000000000523,-82.99999999999841,-5.000000000009663,-65.99999999999939,-180.99999999999784,,-1150.0000000000227
2018.08.06,-7.0000000000014495,-42.00000000000159,-24.999999999986144,-92.99999999999864,-57.00000000000705,-253.99999999999866,-146.00000000000168,93.99999999999409,-127.00000000001043,-12.000000000012001,19.999999999997797,-57.00000000000216,-101.99999999998965,-14.000000000010004,-70.99999999999883,6.0000000000060005,,-887.0000000000205
2018.08.06,-9.000000000014552,-7.000000000005002,-24.999999999986144,-95.00000000000064,-51.000000000001044,-258.0000000000027,-166.99999999999494,88.99999999999464,-100.0000000000112,-37.00000000002035,95.00000000000064,-61.00000000000705,-18.999999999991246,-25.000000000005684,-14.999999999998348,4.999999999999449,,-680.0000000000441
2018.08.06,21.999999999988695,-3.0000000000001137,150.00000000000568,-69.9999999999923,-35.00000000000725,-283.000000000011,-85.99999999999719,70.99999999999883,-48.000000000003595,141.99999999999767,104.99999999999955,63.00000000000239,-48.00000000000182,-9.000000000000341,75.9999999999983,94.00000000000519,,140.9999999999826
2018.08.06,30.999999999981043,-3.0000000000001137,178.99999999999582,-57.99999999999139,-36.0000000000027,-300.00000000001137,-68.00000000000139,64.99999999999284,0.0,140.99999999999113,104.99999999999955,72.00000000000273,-43.99999999999693,-2.0000000000095497,88.99999999999464,101.00000000000664,,271.99999999995094
2018.08.06,53.999999999998494,-10.99999999999568,192.00000000001438,-63.99999999999739,-35.00000000000725,-297.9999999999983,-63.99999999999739,51.99999999999649,-14.000000000002899,136.99999999998712,55.99999999998939,85.99999999999852,-51.00000000000193,-9.000000000000341,93.99999999999409,114.99999999999844,,239.99999999997576
2018.08.06,41.99999999998649,-4.9999999999954525,156.00000000000057,-74.99999999999174,-45.000000000006146,-278.00000000000045,-102.99999999999754,64.99999999999284,-65.00000000000395,80.99999999999774,43.999999999999595,48.00000000000182,-63.99999999999295,-22.00000000000557,60.99999999999994,106.00000000000608,,-54.0000000000087
2018.08.06,41.99999999998649,-24.00000000000091,106.00000000000608,-69.9999999999923,-89.00000000000574,-285.00000000000193,-116.00000000000499,76.99999999999375,-22.0000000000109,51.99999999998539,-73.00000000001194,21.99999999999136,-57.999999999992724,-58.000000000006935,41.9999999999976,95.00000000000064,,-359.0000000000671
2018.08.06,41.99999999998649,-51.00000000000193,99.00000000000463,-68.99999999999685,-87.00000000000374,-286.00000000000847,-124.99999999999733,72.99999999998974,-41.000000000002146,36.999999999998145,-72.0000000000054,52.99999999999727,-116.99999999999022,-36.000000000001364,25.999999999992696,97.00000000000264,,-457.0000000000358
2018.08.06,-2.0000000000131024,-27.000000000001023,0.0,-125.99999999999278,-107.00000000000153,-290.9999999999968,-168.99999999999693,83.9999999999952,-188.9999999999947,-25.00000000000835,-62.000000000006494,-51.00000000000193,-70.99999999999795,-91.99999999999875,25.999999999992696,82.00000000000429,,-1020.000000000018
2018.08.06,14.999999999987246,25.99999999999625,-51.000000000001044,-147.99999999999258,-141.99999999999767,-262.999999999991,-200.00000000000017,100.99999999999554,-238.0000000000049,-81.00000000001995,-148.00000000001478,-129.99999999999545,29.000000000010573,-173.00000000000182,19.00000000000235,53.00000000000304,,-1331.0000000000248
2018.08.06,37.99999999998249,79.9999999999983,12.999999999996348,-90.99999999999665,-77.00000000000485,-278.00000000000045,-200.00000000000017,112.99999999999643,-202.9999999999976,-63.000000000013046,-24.000000000001798,-115.99999999999966,37.00000000000614,-127.00000000000955,-13.00000000000745,50.0000000000056,,-861.000000000046
2018.08.06,47.99999999998139,112.99999999999955,36.999999999998145,-66.99999999999484,-65.00000000000395,-293.99999999999426,-185.99999999999727,104.99999999999955,-117.00000000001154,-38.0000000000047,-21.00000000000435,-97.99999999999898,10.000000000005116,-114.00000000000432,-36.0000000000027,31.999999999998696,,-691.0000000000344
2018.08.06,33.99999999997849,96.00000000000364,39.00000000001125,-41.9999999999976,-43.00000000000415,-303.0000000000088,-190.99999999999673,108.99999999999244,-22.0000000000109,-13.000000000018552,65.00000000000395,-93.00000000000352,-4.9999999999954525,-81.00000000000307,-36.0000000000027,31.000000000003247,,-455.0000000000485
2018.08.06,50.99999999997884,105.99999999999454,72.0000000000054,-19.999999999997797,-29.999999999996696,-316.0000000000052,-185.99999999999727,86.99999999999264,-5.000000000010552,-24.000000000001798,100.99999999999554,-70.99999999999795,-16.999999999995907,-64.00000000000716,-41.9999999999976,21.999999999999797,,-336.00000000004115
2018.08.06,88.99999999998354,117.00000000000443,80.00000000001339,-7.0000000000014495,2.000000000002,-299.00000000000483,-187.9999999999993,89.99999999999008,-12.999999999996348,-39.00000000001125,99.99999999998899,-73.0000000000075,-12.999999999991019,-43.00000000000637,-41.000000000002146,7.0000000000014495,,-231.0000000000364
2018.08.06,112.99999999998533,73.0000000000075,124.00000000001299,6.0000000000060005,26.999999999999247,-296.9999999999917,-172.00000000000549,83.9999999999952,14.999999999987246,-21.00000000000435,136.99999999998712,-46.999999999997044,-88.99999999999864,-21.000000000000796,-48.000000000003595,4.000000000004,,-112.00000000001697
2018.08.06,89.99999999999008,87.0000000000033,121.00000000001555,-10.999999999994348,0.999999999995449,-317.9999999999961,-175.00000000000293,80.99999999999774,-14.000000000002899,-36.0000000000138,88.99999999998354,-28.999999999996362,-67.99999999999784,-27.000000000001023,-34.000000000000696,-12.000000000000899,,-255.00000000002126
2018.08.06,96.99999999999153,31.999999999996476,121.99999999999989,-17.000000000000348,9.999999999998899,-343.00000000000443,-192.00000000000327,78.99999999999574,-29.00000000001235,-31.000000000003247,82.99999999998863,-25.000000000005684,-87.99999999999386,-14.000000000010004,-26.000000000003798,13.00000000000745,,-329.0000000000584
2018.08.06,32.999999999994145,28.999999999996362,89.00000000000574,-68.99999999999685,-26.000000000003798,-384.9999999999909,-211.00000000000563,70.99999999999883,-90.00000000001229,-12.000000000012001,51.99999999998539,-49.99999999999716,-81.00000000000307,-63.00000000000239,-1.0000000000065512,31.999999999998696,,-682.0000000000514
2018.08.06,27.999999999983594,55.00000000000682,87.99999999999919,-51.99999999999649,-26.000000000003798,-391.9999999999924,-211.00000000000563,85.99999999999719,-133.00000000000534,-13.000000000018552,75.99999999998718,-48.00000000000182,-43.99999999999693,-45.000000000001705,-17.000000000000348,33.000000000005244,,-615.0000000000438
2018.08.06,-10.000000000021103,31.999999999996476,97.9999999999981,-80.99999999999774,-56.0000000000005,-262.999999999991,-194.0000000000053,144.99999999999514,-383.0,0.0,69.9999999999923,-21.000000000000796,-66.99999999999307,-55.999999999997385,13.999999999991797,51.000000000001044,,-721.0000000000321
2018.08.06,10.999999999983245,13.00000000000523,104.00000000001519,-66.99999999999484,-29.000000000001247,-137.9999999999937,-202.0000000000022,275.99999999999847,-485.0000000000021,80.99999999999774,123.99999999999079,21.000000000000796,-45.000000000001705,-20.000000000010232,34.99999999999615,31.999999999998696,,-289.0000000000197
2018.08.06,61.99999999998429,-16.999999999995907,145.00000000001734,-57.99999999999139,-19.00000000000235,-35.999999999991594,-165.9999999999995,290.9999999999968,-590.0000000000016,56.99999999999594,92.99999999998754,43.99999999999693,-66.99999999999307,-9.000000000000341,66.99999999999484,53.00000000000304,,-149.99999999999895
2018.08.06,57.99999999998029,1.9999999999953388,156.00000000000057,-64.99999999999284,21.999999999999797,-17.000000000000348,-160.00000000000458,303.9999999999932,-548.9999999999995,85.99999999998609,116.00000000000499,30.000000000001137,-76.99999999999818,24.00000000000091,65.99999999999939,53.999999999998494,,49.99999999996467
2018.08.06,41.99999999998649,49.99999999999716,103.00000000000864,-71.99999999999429,-19.999999999997797,-60.99999999999994,-165.9999999999995,304.9999999999997,-567.0000000000064,46.999999999997044,104.99999999999955,-15.000000000000568,-0.999999999990564,-32.00000000001069,68.99999999999685,52.000000000007596,,-161.00000000000665
2018.08.06,43.999999999999595,70.00000000000739,90.99999999999665,-73.00000000000084,-29.999999999996696,9.999999999998899,-236.99999999999832,324.9999999999975,-697.0000000000143,-80.00000000001339,63.99999999999739,-58.000000000006935,-33.00000000000125,-46.00000000000648,-3.0000000000085514,6.0000000000060005,,-647.0000000000433
2018.08.06,204.99999999998852,201.99999999999818,214.00000000000307,7.0000000000014495,42.999999999993044,-76.99999999999375,-282.0000000000045,287.9999999999994,-721.000000000016,-165.00000000001512,-70.99999999999883,-63.00000000000239,-6.999999999990791,-54.000000000002046,-9.00000000000345,21.00000000000435,,-469.0000000000389
2018.08.06,276.9999999999939,219.0000000000083,211.00000000000563,14.999999999998348,58.000000000002494,-73.99999999999629,-302.9999999999977,311.99999999999005,-717.9999999999964,-178.00000000001148,-48.000000000003595,-73.99999999999807,-0.999999999990564,-50.00000000001137,-7.0000000000014495,-29.000000000001247,,-390.0000000000093
2018.08.06,257.99999999998045,253.0000000000001,249.00000000001032,46.00000000000159,98.99999999999353,7.0000000000014495,-265.0000000000041,339.99999999999585,-741.0000000000139,-118.00000000001809,72.99999999998974,-82.00000000000784,-6.000000000000227,-21.000000000000796,-14.000000000002899,-34.000000000000696,,43.99999999992461
2018.08.06,251.99999999998556,245.9999999999951,253.00000000001432,36.999999999998145,104.99999999999955,22.999999999995246,-251.99999999999667,376.99999999999403,-811.0000000000061,-48.000000000003595,113.99999999999189,-61.99999999999761,11.00000000000989,-18.000000000000682,19.00000000000235,-2.999999999997449,,242.99999999998388
2018.08.06,213.99999999998087,236.0000000000042,343.00000000000443,58.000000000002494,95.99999999999609,79.00000000000685,-209.00000000000364,425.99999999999307,-778.000000000012,31.999999999987594,122.99999999998423,-30.000000000001137,-27.000000000001023,-33.00000000000125,47.9999999999925,37.00000000000925,,614.9999999999426
2018.08.06,171.99999999999437,203.00000000000296,270.00000000001467,25.00000000000835,86.99999999999264,-51.000000000001044,-236.99999999999832,384.9999999999909,-737.0000000000099,68.99999999998573,157.99999999999147,-22.00000000000557,-15.999999999991132,-14.000000000010004,47.9999999999925,36.0000000000027,,375.9999999999603
2018.08.06,191.99999999999218,201.99999999999818,328.00000000001717,62.000000000006494,109.99999999999899,-42.0000000000087,-248.00000000000378,419.9999999999982,-661.0000000000005,98.99999999998244,200.99999999998454,9.000000000000341,-96.9999999999942,18.000000000000682,-14.999999999998348,21.999999999999797,,599.9999999999735
2018.08.06,49.99999999999449,128.0000000000001,177.00000000000495,36.999999999998145,64.99999999999284,-76.99999999999375,-275.99999999999847,409.99999999999926,-526.0000000000042,43.999999999999595,252.99999999999213,-60.000000000002274,-72.00000000000273,-2.0000000000095497,-62.000000000006494,-19.999999999997797,,68.99999999996615
2018.08.06,58.99999999998684,117.999999999995,94.00000000001629,19.00000000000235,63.99999999999739,-76.0000000000094,-300.99999999999574,432.9999999999945,-660.0000000000161,-30.0000000000189,269.9999999999925,-147.99999999999613,-61.99999999999761,-37.00000000000614,-74.00000000000739,-73.99999999999629,,-405.00000000005895
2018.08.06,-20.000000000020002,168.99999999999693,59.000000000009045,-26.999999999999247,41.000000000002146,-8.000000000008,-307.99999999999716,439.99999999999596,-751.9999999999972,-30.0000000000189,261.9999999999845,-152.00000000000102,9.000000000000341,-39.00000000000148,-65.00000000000395,-79.99999999999119,,-501.00000000004917
2018.08.06,-13.000000000018552,170.0000000000017,8.000000000008,-34.99999999999615,41.9999999999976,25.999999999992696,-312.00000000000114,461.99999999999574,-726.0000000000044,-46.0000000000127,283.99999999999534,-165.99999999999682,52.99999999999727,-36.000000000001364,-58.99999999999794,-83.9999999999952,,-432.0000000000359
2018.08.06,44.99999999998394,210.00000000000796,52.000000000007596,-25.999999999992696,61.999999999995396,46.999999999997044,-290.00000000000136,464.9999999999932,-740.0000000000073,-10.000000000021103,288.99999999998374,-158.00000000000125,58.000000000006935,-46.00000000000648,-38.0000000000047,-69.9999999999923,,-150.00000000005127
2018.08.06,30.999999999981043,180.00000000000682,94.00000000001629,-32.999999999994145,54.999999999993946,29.999999999996696,-278.00000000000045,468.9999999999972,-744.0000000000114,13.999999999980695,309.99999999998806,-124.00000000000944,55.00000000000682,-35.0000000000108,-9.999999999998899,-56.0000000000005,,-42.000000000057916
2018.08.06,54.99999999998284,185.00000000000227,73.99999999999629,-37.99999999999359,58.000000000002494,38.99999999998904,-314.99999999999864,467.9999999999906,-777.0000000000055,-38.0000000000047,290.9999999999968,-159.00000000000603,58.9999999999975,-27.000000000001023,-46.00000000000159,-92.99999999999864,,-264.0000000000518
