date,GBPUSD,USDJPY,EURAUD,EURNZD,NZDJPY,AUDCAD,empty,sum
2016.12.20,831.000000000004,-10.99999999999568,65.00000000000395,-338.0000000000161,-658.0000000000013,-253.99999999999866,,-365.00000000000375
2016.12.20,885.0000000000025,4.0000000000048885,75.00000000000284,-295.0000000000008,-528.0000000000058,-258.9999999999981,,-117.99999999999449
2016.12.20,878.000000000001,-242.999999999995,-89.00000000000574,-339.0000000000004,-512.0000000000005,-229.00000000000142,,-534.000000000002
2016.12.20,956.0000000000013,-300.9999999999877,-130.0000000000079,-424.00000000000216,-441.99999999999307,-124.00000000000189,,-464.9999999999914
2016.12.20,892.0000000000039,-301.9999999999925,-217.0000000000005,-446.0000000000131,-540.9999999999968,-126.99999999999933,,-740.9999999999984
2016.12.20,891.0000000000196,-152.9999999999916,-310.0000000000103,-541.0000000000136,-578.9999999999935,-60.99999999999994,,-752.9999999999895
2016.12.20,922.0000000000006,-195.99999999999795,-347.0000000000084,-649.999999999995,-694.9999999999932,-53.00000000000304,,-1018.999999999997
2016.12.20,1070.0000000000155,-109.99999999999943,-435.0000000000076,-740.0000000000073,-775.9999999999962,-36.999999999998145,,-1027.9999999999932
2016.12.20,1108.00000000002,-1.9999999999953388,-424.00000000000216,-757.0000000000076,-801.9999999999925,2.000000000002,,-874.9999999999757
2016.12.20,1089.0000000000066,-0.999999999990564,-354.9999999999942,-754.0000000000102,-868.9999999999998,71.99999999999429,,-817.999999999994
2016.12.20,1250.0000000000177,-151.9999999999868,-391.9999999999924,-814.0000000000036,-847.999999999999,126.99999999999933,,-828.9999999999648
2016.12.20,1318.000000000019,-235.99999999999,-212.00000000001216,-707.9999999999975,-850.9999999999991,95.00000000000064,,-593.999999999979
2016.12.20,1292.0000000000043,-266.9999999999959,-60.99999999999994,-632.0000000000103,-799.9999999999972,66.99999999999484,,-401.00000000000426
2016.12.20,1312.000000000002,-245.9999999999951,-123.00000000000644,-703.0000000000092,-829.9999999999983,110.99999999999443,,-479.00000000001273
2016.12.20,1347.0000000000093,-192.99999999999784,-225.00000000000853,-699.0000000000052,-799.9999999999972,200.00000000000017,,-369.9999999999994
2016.12.20,1402.0000000000143,-256.9999999999908,-243.99999999999977,-730.0000000000084,-792.0000000000016,182.99999999999983,,-437.9999999999863
2016.12.20,1416.0000000000173,-225.9999999999991,-235.00000000000742,-609.0000000000151,-698.9999999999981,168.99999999999693,,-184.00000000000546
2016.12.20,1195.0000000000127,-183.9999999999975,-249.00000000001032,-583.0000000000002,-703.9999999999935,117.99999999999588,,-406.99999999999295
2016.12.20,1167.0000000000068,-194.99999999999318,-143.00000000000423,-480.99999999999807,-585.9999999999985,129.9999999999968,,-107.99999999999037
2016.12.20,1164.0000000000095,-198.99999999999807,-121.99999999999989,-446.9999999999974,-584.9999999999937,88.99999999999464,,-99.9999999999849
2016.12.20,1146.0000000000025,52.00000000000671,-165.9999999999995,-405.9999999999952,-593.0000000000035,117.99999999999588,,151.00000000000668
2016.12.20,1161.000000000012,41.00000000001103,-139.00000000000023,-373.00000000000114,-587.9999999999939,121.99999999999989,,224.00000000002785
2016.12.20,1085.0000000000027,112.00000000000898,-127.00000000001043,-378.999999999996,-632.000000000005,87.99999999999919,,146.99999999999955
2016.12.20,1074.0000000000193,76.00000000000762,-25.999999999992696,-303.0000000000088,-581.9999999999936,61.999999999995396,,301.000000000027
2016.12.20,1074.0000000000193,95.00000000001307,-21.00000000000435,-303.0000000000088,-676.9999999999925,31.000000000003247,,199.00000000002984
2016.12.20,1087.0000000000157,104.00000000001342,-35.00000000000725,-419.0000000000138,-695.999999999998,41.000000000002146,,82.00000000001215
2016.12.20,1053.9999999999993,98.00000000001319,-1.0000000000065512,-409.0000000000149,-688.999999999993,104.99999999999955,,157.9999999999976
2016.12.20,1094.0000000000173,81.00000000000307,11.999999999989797,-417.0000000000007,-688.0000000000024,102.99999999999754,,185.00000000000472
2016.12.20,1088.0,96.00000000000364,65.99999999998829,-435.0000000000076,-688.0000000000024,56.99999999999594,,183.99999999997775
2016.12.20,1065.0000000000048,85.00000000000796,76.99999999999375,-507.000000000013,-691.9999999999931,61.999999999995396,,89.99999999999574
2016.12.21,1069.0000000000089,11.00000000000989,75.00000000000284,-412.00000000001234,-649.0000000000009,34.000000000000696,,128.00000000000887
2016.12.21,1057.000000000019,9.000000000000341,93.00000000000975,-404.0000000000044,-605.000000000004,-39.00000000000014,,111.00000000002089
2016.12.21,1032.0000000000107,53.00000000001148,165.9999999999995,-273.0000000000121,-534.000000000006,-50.0000000000056,,393.9999999999982
2016.12.21,1056.0000000000125,49.000000000006594,192.99999999999872,-285.00000000000193,-554.000000000002,-85.00000000000173,,374.00000000001205
2016.12.21,1079.0000000000077,26.00000000001046,194.99999999998963,-256.99999999999613,-599.9999999999943,-84.0000000000063,,359.00000000001097
2016.12.21,1119.0000000000034,-7.999999999995566,187.00000000000384,-297.9999999999983,-519.999999999996,-90.99999999999665,,389.00000000002063
2016.12.21,1188.0000000000114,-128.99999999999068,102.00000000000209,-304.9999999999997,-518.0000000000007,-95.00000000000064,,243.00000000002166
2016.12.21,1094.0000000000173,-14.999999999986358,106.00000000000608,-174.00000000000747,-474.9999999999943,-68.00000000000139,,468.0000000000339
2016.12.21,967.0000000000067,137.00000000000045,-137.00000000000932,-232.00000000000998,-516.0000000000053,-92.00000000000318,,126.99999999997942
2016.12.21,930.0000000000086,229.00000000001342,-232.99999999999432,-269.00000000000813,-572.0000000000027,19.999999999997797,,105.00000000001462
2016.12.21,928.0000000000177,253.0000000000001,-285.00000000000193,-370.00000000000364,-603.9999999999992,76.99999999999375,,-0.9999999999932925
2016.12.21,946.0000000000024,208.00000000001262,-329.00000000000153,-395.000000000012,-614.9999999999949,129.00000000000134,,-55.99999999999213
2016.12.21,948.9999999999999,256.0000000000002,-283.99999999999534,-539.0000000000006,-721.0000000000036,121.99999999999989,,-216.99999999999966
2016.12.21,931.9999999999995,364.0000000000043,-241.00000000000233,-527.0000000000108,-765.0000000000006,92.99999999999864,,-144.00000000001114
2016.12.21,945.0000000000181,327.0000000000124,-228.99999999999034,-541.9999999999981,-746.9999999999999,88.99999999999464,,-156.99999999996328
2016.12.21,992.0000000000151,275.0000000000057,-236.99999999999832,-512.0000000000014,-731.9999999999993,104.99999999999955,,-108.99999999997863
2016.12.21,998.00000000001,257.000000000005,-181.00000000000892,-470.9999999999992,-724.0000000000038,70.0000000000034,,-50.99999999999342
2016.12.21,975.0000000000148,349.00000000000375,-246.99999999999721,-497.99999999999847,-757.9999999999956,53.00000000000304,,-125.99999999996956
2016.12.21,1027.0000000000002,370.00000000000455,-232.00000000000998,-487.99999999999955,-739.0000000000043,95.00000000000064,,32.999999999991545
2016.12.21,1044.0000000000005,320.0000000000074,-302.0000000000023,-432.0000000000102,-718.0000000000035,144.99999999999514,,56.99999999998684
2016.12.21,1118.0000000000189,226.0000000000133,-296.9999999999917,-470.00000000001484,-724.0000000000038,192.00000000000327,,45.00000000002521
2016.12.21,1202.9999999999984,187.00000000001182,-374.999999999992,-699.0000000000052,-834.0000000000032,195.9999999999962,,-321.99999999999403
2016.12.21,1320.00000000001,254.0000000000049,-398.00000000000944,-743.0000000000048,-954.9999999999983,183.99999999999528,,-338.00000000000233
2016.12.21,1321.0000000000166,337.0000000000033,-374.0000000000077,-727.0000000000109,-917.0000000000016,166.99999999999494,,-193.0000000000053
2016.12.21,1295.0000000000018,341.0000000000082,-212.99999999999653,-597.0000000000031,-926.9999999999925,107.00000000000153,,6.000000000019384
2016.12.21,1248.0000000000045,446.00000000001216,-289.9999999999903,-716.0000000000056,-959.9999999999937,39.999999999995595,,-231.99999999997712
2016.12.21,1072.0000000000064,405.00000000000114,-246.99999999999721,-780.000000000003,-980.9999999999945,3.999999999992898,,-526.9999999999943
2016.12.21,1095.0000000000016,449.0000000000123,-262.999999999991,-825.0000000000091,-1016.0000000000053,34.99999999999615,,-524.9999999999956
2016.12.21,887.9999999999999,502.00000000000955,-289.0000000000059,-860.0000000000163,-1054.9999999999927,-65.00000000000395,,-879.0000000000093
2016.12.21,953.0000000000039,664.0000000000015,-312.00000000000114,-855.0000000000058,-1049.0000000000066,-80.00000000000229,,-679.0000000000103
2016.12.21,944.0000000000115,547.0000000000113,-253.99999999999866,-828.0000000000065,-992.999999999995,-102.99999999999754,,-686.9999999999749
2016.12.21,907.0000000000133,617.0000000000044,-307.99999999999716,-860.0000000000163,-992.999999999995,-100.00000000000009,,-736.9999999999909
2016.12.21,934.0000000000126,604.0000000000134,-439.0000000000116,-936.0000000000035,-948.9999999999981,-182.00000000000438,,-967.9999999999916
2016.12.21,869.0000000000086,636.0000000000099,-642.9999999999936,-971.9999999999951,-962.9999999999939,-177.00000000000495,,-1249.999999999969
2016.12.21,859.0000000000098,419.00000000001114,-756.0000000000011,-1200.0000000000011,-959.0000000000032,-4.000000000004,,-1640.9999999999886
2016.12.21,852.0000000000083,210.00000000000796,-754.0000000000102,-1217.0000000000014,-929.000000000002,-39.00000000000014,,-1876.9999999999975
2016.12.21,985.0000000000136,161.00000000000136,-720.0000000000095,-1259.00000000001,-897.9999999999961,-89.00000000000574,,-1820.0000000000064
2016.12.21,1180.0000000000032,71.00000000001216,-699.0000000000052,-1283.9999999999964,-885.9999999999957,0.999999999995449,,-1616.9999999999864
2016.12.21,1184.0000000000073,133.00000000000978,-747.9999999999931,-1348.000000000016,-914.0000000000015,-24.999999999997247,,-1717.9999999999907
2016.12.21,1225.0000000000093,229.00000000001342,-700.999999999996,-1290.0000000000134,-938.0000000000024,-104.00000000000409,,-1578.9999999999932
2016.12.21,1202.000000000014,276.00000000001046,-709.0000000000041,-1253.9999999999995,-948.9999999999981,-138.00000000000477,,-1571.999999999982
2016.12.21,1260.0000000000166,319.0000000000026,-670.9999999999993,-1290.0000000000134,-966.9999999999987,-87.00000000000374,,-1435.999999999996
2016.12.21,1282.0000000000055,319.0000000000026,-703.9999999999935,-1283.0000000000118,-969.9999999999989,-51.000000000001044,,-1406.999999999997
2016.12.21,1267.0000000000182,377.00000000000955,-676.9999999999943,-1262.0000000000075,-993.9999999999998,-24.999999999997247,,-1313.9999999999711
2016.12.21,1166.0000000000005,375.0,-683.9999999999957,-1225.0000000000093,-975.9999999999991,-68.00000000000139,,-1412.000000000005
2016.12.21,1156.0000000000014,364.0000000000043,-666.9999999999953,-1277.000000000017,-987.9999999999995,-80.99999999999774,,-1493.000000000004
2016.12.21,1146.0000000000025,370.00000000000455,-696.999999999992,-1404.0000000000052,-1084.9999999999936,-62.000000000006494,,-1731.9999999999905
2016.12.21,1179.0000000000189,293.00000000000637,-805.9999999999956,-1397.0000000000039,-1171.999999999997,24.000000000001798,,-1878.9999999999695
2016.12.22,1189.0000000000177,402.000000000001,-912.0000000000017,-1424.000000000003,-1117.0000000000045,-36.0000000000027,,-1897.9999999999932
2016.12.22,1182.0000000000164,449.0000000000123,-1039.9999999999966,-1395.000000000013,-1123.0000000000045,-68.99999999999685,,-1995.9999999999823
2016.12.22,1207.0000000000025,358.0000000000041,-1039.9999999999966,-1312.000000000002,-1061.9999999999977,-97.9999999999981,,-1946.999999999988
2016.12.22,1214.0000000000039,307.00000000000216,-968.9999999999976,-1314.0000000000152,-1013.0000000000052,-78.00000000000028,,-1853.0000000000125
2016.12.22,1102.000000000003,312.0000000000118,-916.0000000000057,-1293.000000000011,-998.0000000000047,-136.00000000000279,,-1929.000000000009
2016.12.22,1049.0000000000111,230.00000000000398,-842.0000000000094,-1280.9999999999989,-971.9999999999942,-207.00000000000162,,-2022.999999999989
2016.12.22,977.0000000000057,289.0000000000015,-811.9999999999905,-1269.000000000009,-897.9999999999961,-258.9999999999981,,-1971.9999999999866
2016.12.22,1012.0000000000128,343.0000000000035,-771.0000000000106,-1156.0000000000014,-825.9999999999934,-270.0000000000036,,-1667.9999999999927
2016.12.22,1068.0000000000023,297.00000000001125,-879.0000000000075,-1297.0000000000148,-908.0000000000013,-253.0000000000032,,-1972.0000000000132
2016.12.22,1088.0,303.0000000000115,-866.0000000000113,-1337.0000000000105,-906.0000000000059,-196.00000000000728,,-1914.0000000000236
2016.12.22,1079.0000000000077,336.00000000001273,-842.9999999999937,-1320.00000000001,-924.0000000000066,-178.00000000000037,,-1849.9999999999905
2016.12.22,1063.9999999999982,353.00000000000864,-906.0000000000068,-1419.0000000000148,-984.9999999999994,-157.00000000000713,,-2050.0000000000214
2016.12.22,1084.0000000000182,328.00000000000296,-948.9999999999999,-1537.0000000000107,-1048.0000000000018,-129.9999999999968,,-2251.999999999988
2016.12.22,1125.0000000000205,333.0000000000126,-1025.0000000000093,-1610.0000000000002,-1106.9999999999993,-128.00000000000588,,-2411.9999999999814
2016.12.22,1157.000000000008,265.00000000000057,-1116.000000000006,-1448.0000000000048,-983.9999999999947,-60.99999999999994,,-2186.999999999997
2016.12.22,1162.0000000000186,277.000000000001,-1099.0000000000055,-1394.0000000000064,-944.9999999999932,-58.000000000002494,,-2056.9999999999877
2016.12.22,1149.0,195.0000000000074,-1088.0,-1347.0000000000093,-876.9999999999953,-51.000000000001044,,-2018.9999999999984
2016.12.22,1138.0000000000168,224.00000000000375,-1051.0000000000018,-1218.000000000008,-817.9999999999978,-106.00000000000608,,-1830.9999999999934
2016.12.22,1052.0000000000084,243.0000000000092,-1164.9999999999939,-1337.0000000000105,-819.9999999999932,-84.0000000000063,,-2110.999999999986
2016.12.22,1067.000000000018,261.0000000000099,-1183.0000000000007,-1285.0000000000027,-817.9999999999978,-53.999999999998494,,-2011.999999999972
2016.12.22,1116.000000000006,196.00000000001216,-1428.9999999999914,-1418.0000000000082,-850.9999999999991,-46.999999999997044,,-2432.9999999999773
2016.12.22,1195.0000000000127,256.0000000000002,-1486.0000000000095,-1506.0000000000073,-903.0000000000058,-19.00000000000235,,-2463.000000000012
2016.12.22,1256.0000000000127,299.0000000000066,-1540.9999999999923,-1439.9999999999968,-859.9999999999994,24.000000000001798,,-2261.9999999999673
2016.12.22,1311.0000000000177,273.00000000001035,-1611.9999999999911,-1506.0000000000073,-912.0000000000061,37.99999999999359,,-2407.9999999999827
2016.12.22,1340.000000000008,326.0000000000076,-1905.0000000000011,-1780.0000000000039,-995.9999999999951,46.999999999997044,,-2967.9999999999873
2016.12.22,1330.0000000000089,351.0000000000133,-1957.0000000000086,-1790.0000000000027,-995.0000000000045,65.99999999999939,,-2994.999999999994
2016.12.22,1258.0000000000036,356.00000000000875,-2096.999999999993,-1907.0000000000143,-1037.0000000000061,60.99999999999994,,-3366.000000000002
2016.12.22,1372.0000000000177,250.0,-2113.9999999999936,-1946.0000000000032,-1073.9999999999982,158.0000000000026,,-3353.9999999999745
2016.12.22,1259.00000000001,232.00000000001353,-1838.0000000000064,-1797.000000000004,-1031.9999999999964,2.999999999997449,,-3172.999999999986
2016.12.22,1227.0000000000002,255.00000000000966,-1729.0000000000027,-1685.0000000000032,-983.9999999999947,-109.99999999999899,,-3025.9999999999895
2016.12.22,1279.000000000008,197.00000000000273,-1583.0000000000011,-1580.0000000000036,-1009.0000000000003,-135.00000000000733,,-2831.000000000002
2016.12.22,1341.0000000000143,64.00000000000716,-1648.000000000005,-1651.0000000000025,-1009.0000000000003,-326.9999999999995,,-3229.999999999986
2016.12.22,1410.0000000000002,106.00000000000875,-1689.9999999999916,-1646.9999999999984,-888.0000000000052,-360.0000000000048,,-3068.999999999991
2016.12.22,1419.999999999999,242.00000000000443,-1722.0000000000014,-1643.0000000000166,-935.9999999999928,-351.99999999999676,,-2991.000000000004
2016.12.22,1295.0000000000018,272.00000000000557,-2071.0000000000005,-1871.0000000000005,-962.9999999999939,-397.99999999999835,,-3735.9999999999854
2016.12.22,1341.9999999999986,347.0000000000084,-1852.000000000009,-1771.0000000000114,-939.9999999999977,-261.0000000000001,,-3135.000000000011
2016.12.22,1649.0000000000116,370.00000000000455,-1605.000000000012,-1587.000000000005,-984.9999999999994,-285.00000000000193,,-2443.0000000000023
2016.12.22,1741.0000000000148,369.000000000014,-1654.0,-1541.9999999999989,-986.9999999999948,-158.0000000000026,,-2230.9999999999677
2016.12.22,1717.000000000013,260.0000000000051,-1644.000000000001,-1512.0000000000023,-974.9999999999943,-148.99999999999915,,-2302.999999999978
2016.12.22,1713.0000000000089,275.0000000000057,-1635.999999999993,-1507.9999999999982,-998.9999999999952,-180.99999999999784,,-2335.9999999999695
2016.12.22,1704.0000000000166,331.00000000000307,-1649.0000000000116,-1544.000000000012,-1007.000000000005,-179.00000000000693,,-2344.000000000016
2016.12.22,1763.0000000000034,262.00000000000045,-1627.0000000000007,-1520.0000000000102,-968.0000000000035,-170.00000000000347,,-2260.000000000014
2016.12.22,1814.0000000000045,248.00000000000466,-1635.999999999993,-1530.000000000009,-1031.9999999999964,-141.00000000000225,,-2276.9999999999914
2016.12.22,1852.000000000009,299.0000000000066,-1646.9999999999984,-1504.0000000000164,-1010.9999999999957,-163.99999999999747,,-2174.9999999999923
2016.12.22,1860.0000000000173,320.0000000000074,-1547.0000000000095,-1441.0000000000034,-1028.9999999999964,-202.0000000000022,,-2038.999999999987
2016.12.22,1846.0000000000143,337.0000000000033,-1532.0,-1435.0000000000084,-1013.9999999999958,-250.00000000000577,,-2047.999999999992
2016.12.22,1862.0000000000082,362.000000000009,-1506.0000000000073,-1435.0000000000084,-1024.000000000001,-219.00000000000253,,-1960.0000000000018
2016.12.22,1844.0000000000011,372.0000000000141,-1478.0000000000016,-1444.000000000001,-1037.0000000000061,-234.00000000000088,,-1976.999999999994
2016.12.23,1890.9999999999982,393.0000000000007,-1428.9999999999914,-1496.0000000000084,-1105.000000000004,-224.000000000002,,-1970.0000000000068
2016.12.23,1866.000000000012,341.0000000000082,-1428.000000000007,-1436.9999999999993,-1051.9999999999925,-219.00000000000253,,-1928.9999999999814
2016.12.23,1842.0000000000102,332.00000000000784,-1428.000000000007,-1391.0000000000089,-1010.0000000000051,-268.99999999999704,,-1923.9999999999998
2016.12.23,1851.0000000000027,381.0000000000002,-1320.9999999999943,-1388.0000000000114,-993.9999999999998,-272.00000000000557,,-1743.0000000000082
2016.12.23,1921.000000000017,378.0000000000001,-1347.9999999999936,-1408.0000000000093,-1013.0000000000052,-312.9999999999966,,-1782.9999999999875
2016.12.23,1962.0000000000193,428.0000000000115,-1323.9999999999918,-1364.0000000000095,-1028.9999999999964,-341.99999999999784,,-1668.9999999999645
2016.12.23,1968.000000000014,430.0000000000068,-1486.9999999999939,-1431.0000000000045,-1021.0000000000008,-329.999999999997,,-1870.9999999999752
