date,USDCHF,EURUSD,USDJPY,AUDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2020.02.10,-40.00000000000669,0.0,-39.00000000000148,0.0,-70.99999999999883,-84.99999999999375,-1.999999999990898,0.0,-12.999999999996348,-87.00000000001751,-95.00000000000064,-23.00000000001745,-9.000000000014552,-57.999999999992724,-91.99999999999875,-76.99999999999818,0.0,,-691.0000000000279
2020.02.10,-17.000000000000348,-2.0000000000131024,-67.99999999999784,36.0000000000027,-78.00000000000028,-75.00000000000284,17.000000000000348,31.999999999998696,-29.999999999996696,-164.0000000000157,-147.00000000000824,-1.0000000000065512,41.99999999998649,-75.00000000000284,-114.00000000000432,-102.99999999999443,67.00000000000594,,-680.000000000049
2020.02.10,-19.999999999997797,2.999999999997449,-93.00000000000352,51.000000000001044,-62.000000000006494,-66.0000000000025,21.00000000000435,51.000000000001044,-3.999999999992898,-137.00000000000045,-140.99999999999113,42.999999999993044,40.99999999997994,-73.99999999999807,-189.00000000000716,-128.0000000000001,114.99999999999844,,-589.0000000000249
2020.02.10,-46.00000000000159,29.999999999996696,-18.000000000000682,-4.999999999999449,-51.99999999998539,-70.99999999999795,-6.999999999990347,3.0000000000085514,34.000000000000696,-56.000000000011596,-191.00000000000784,-176.00000000002058,-185.00000000001293,-25.99999999999625,-111.99999999999477,-66.99999999999307,41.000000000002146,,-904.0000000000044
2020.02.10,-35.00000000000725,56.99999999999594,6.000000000000227,9.00000000000345,-31.000000000003247,-85.99999999999852,-2.999999999997449,31.000000000003247,53.00000000000304,-76.00000000002183,-198.99999999999363,-126.0000000000039,-131.00000000001444,-27.000000000001023,-126.00000000000477,-21.000000000000796,91.00000000000774,,-614.0000000000332
2020.02.10,-39.00000000000014,75.99999999998718,-24.999999999991473,82.00000000000429,-21.00000000000435,-103.9999999999992,2.000000000002,99.00000000000463,40.00000000000669,-99.00000000001796,-231.0000000000034,65.99999999998829,14.999999999987246,-57.999999999992724,-153.0000000000058,-66.0000000000025,151.00000000000114,,-265.0000000000361
2020.02.10,-30.000000000007798,86.99999999999264,-21.99999999999136,70.0000000000034,-14.999999999987246,-101.99999999998965,1.0000000000065512,77.00000000000485,56.0000000000005,-102.00000000000387,-195.00000000001182,-12.000000000012001,-45.000000000006146,-36.000000000001364,-182.00000000000216,-69.00000000000261,153.00000000000313,,-366.00000000000495
2020.02.10,-2.000000000002,68.99999999998573,-125.0,109.00000000000354,19.00000000001345,-128.0000000000001,26.000000000003798,130.0000000000079,21.00000000000435,-267.00000000002433,-195.9999999999962,120.99999999999334,64.99999999998174,-132.99999999999557,-346.9999999999942,-170.0000000000017,208.00000000000819,,-600.000000000012
2020.02.10,31.999999999998696,75.99999999998718,-177.99999999999727,202.0000000000022,49.00000000001015,-165.99999999999682,64.0000000000085,252.0000000000078,26.000000000003798,-354.0000000000134,-178.00000000001148,376.9999999999829,308.9999999999815,-212.99999999999386,-516.9999999999959,-283.9999999999918,311.00000000000574,,-192.0000000000121
2020.02.10,86.99999999999264,82.99999999998863,-191.0000000000025,326.0000000000041,129.00000000000134,-123.99999999999523,176.0000000000095,412.00000000000125,7.9999999999968985,-397.0000000000198,-114.99999999999844,644.0000000000001,578.9999999999961,-245.9999999999951,-551.0000000000019,-277.000000000001,395.0000000000009,,937.9999999999775
