names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,20,"['EURCHF', 'GBPJPY', 'GBPAUD']",100.0,0.8836666666666666,S
EURUSD,15,['EURJPY'],80.0,-0.4970647130647133,B
USDJPY,10,['CADCHF'],80.0,-0.4084761904761906,B
USDCAD,10,"['EURAUD', 'AUDCAD', 'AUDCHF', 'EURCHF']",80.0,-0.08,B
AUDUSD,20,"['EURCHF', 'NZDCAD']",100.0,-0.7181895326895328,B
NZDUSD,15,['EURCHF'],100.0,-0.5537135642135644,B
GBPCHF,10,['EURUSD'],80.0,-0.99,B
CHFJPY,15,['EURJPY'],100.0,-0.28453957153957143,B
CADCHF,10,['GBPAUD'],80.0,0.7,S
EURGBP,10,['EURUSD'],80.0,1.0,S
GBPJPY,10,"['USDCHF', 'EURUSD', 'CADCHF']",100.0,-1.0,B
GBPCAD,10,"['GBPCAD', 'GBPJPY']",100.0,0.76,S
GBPAUD,20,"['NZDCHF', 'USDCHF']",80.0,-0.22513092463092463,B
EURJPY,20,"['CADJPY', 'USDJPY', 'NZDJPY', 'AUDJPY', 'GBPCHF', 'EURJPY']",100.0,-0.812,B
EURCAD,10,"['EURAUD', 'AUDCAD', 'AUDCHF']",80.0,-0.5679682539682538,B
EURNZD,10,['NZDCAD'],80.0,1.0,S
CADJPY,10,['CADCHF'],80.0,-0.39550793650793653,B
NZDJPY,30,"['CADCHF', 'CHFJPY', 'NZDJPY', 'NZDCAD']",100.0,-0.40755755355755374,B
AUDNZD,10,"['GBPCAD', 'EURNZD', 'EURCAD']",80.0,1.0,S
