date,USDCHF,USDJPY,EURGBP,empty,sum
2021.01.04,-173.00000000000094,-135.00000000000512,-31.000000000003247,,-339.00000000000927
2021.01.04,-147.99999999999258,-114.00000000000432,-3.0000000000085514,,-265.00000000000546
2021.01.04,-203.99999999999307,-192.99999999999784,2.000000000002,,-394.9999999999889
2021.01.04,-141.99999999999767,-195.0000000000074,29.999999999996696,,-307.00000000000836
2021.01.04,-164.99999999999292,-140.00000000000057,-19.00000000000235,,-323.99999999999585
2021.01.04,-180.0000000000024,7.999999999995566,-19.00000000000235,,-191.00000000000918
2021.01.04,-200.99999999999562,-2.0000000000095497,21.999999999999797,,-181.00000000000537
2021.01.04,-214.99999999999852,-2.0000000000095497,34.000000000000696,,-183.0000000000074
2021.01.04,-159.9999999999935,46.999999999997044,24.000000000001798,,-88.99999999999466
2021.01.04,-159.9999999999935,85.99999999999852,46.999999999997044,,-26.999999999997925
2021.01.04,-178.99999999999582,114.99999999999488,80.99999999999774,,16.999999999996803
2021.01.04,-200.99999999999562,129.99999999999545,78.00000000000028,,7.000000000000114
2021.01.04,-207.99999999999707,112.99999999999955,71.99999999999429,,-23.00000000000324
2021.01.04,-232.99999999999432,76.99999999999818,37.99999999999359,,-118.00000000000254
2021.01.04,-237.99999999999378,57.00000000000216,19.999999999997797,,-160.9999999999938
2021.01.04,-215.99999999999397,66.99999999999307,0.0,,-149.0000000000009
2021.01.04,-224.000000000002,59.99999999998806,24.000000000001798,,-140.00000000001214
2021.01.04,-195.9999999999962,90.99999999999397,17.000000000000348,,-88.00000000000188
2021.01.04,-121.99999999999989,108.99999999999466,-2.000000000002,,-15.00000000000723
2021.01.04,-117.00000000000044,147.99999999999613,-29.000000000001247,,1.999999999994447
2021.01.04,-86.99999999999264,198.99999999999807,-152.00000000000767,,-40.000000000002245
2021.01.04,126.0000000000039,290.9999999999968,-195.00000000000074,,221.99999999999994
2021.01.04,158.99999999999804,309.99999999998806,-290.00000000000136,,178.99999999998477
2021.01.04,217.0000000000005,345.9999999999894,-375.0000000000031,,187.99999999998687
2021.01.04,197.00000000000273,345.9999999999894,-336.9999999999984,,205.99999999999375
2021.01.04,207.00000000000162,317.99999999999784,-278.00000000000045,,246.99999999999898
2021.01.04,243.99999999999977,284.9999999999966,-290.00000000000136,,238.999999999995
2021.01.04,213.00000000000762,245.9999999999951,-368.00000000000165,,91.00000000000108
2021.01.04,182.00000000000438,192.99999999999784,-492.0000000000035,,-117.00000000000131
2021.01.04,265.99999999999955,183.9999999999975,-529.0000000000017,,-79.00000000000466
2021.01.04,263.99999999999756,121.99999999999989,-705.0000000000001,,-319.0000000000027
2021.01.04,250.00000000000577,65.99999999998829,-678.0000000000008,,-362.0000000000067
2021.01.04,197.99999999999818,42.00000000000159,-750.0000000000063,,-510.0000000000065
2021.01.04,123.00000000000644,43.99999999999693,-774.000000000008,,-607.0000000000045
2021.01.04,31.000000000003247,-79.00000000000773,-866.0000000000001,,-914.0000000000045
2021.01.04,21.00000000000435,-131.00000000000023,-867.0000000000067,,-977.0000000000026
2021.01.04,168.00000000000148,-50.00000000001137,-809.0000000000042,,-691.0000000000141
2021.01.04,77.00000000000485,-85.00000000000796,-858.9999999999986,,-867.0000000000017
2021.01.04,80.00000000000229,-67.99999999999784,-901.0000000000074,,-889.000000000003
2021.01.04,43.999999999999595,-78.00000000000296,-896.000000000008,,-930.0000000000114
2021.01.04,51.000000000001044,-58.000000000006935,-770.000000000004,,-777.0000000000099
2021.01.04,50.0000000000056,-52.00000000000671,-777.0000000000055,,-779.0000000000066
2021.01.04,65.00000000000395,-67.99999999999784,-775.9999999999989,,-778.9999999999927
2021.01.04,90.0000000000012,-53.00000000001148,-789.0000000000064,,-752.0000000000166
2021.01.04,86.0000000000083,-29.000000000010573,-787.0000000000043,,-730.0000000000066
2021.01.04,60.00000000000449,-73.0000000000075,-753.0000000000036,,-766.0000000000066
2021.01.04,63.00000000000195,-46.00000000000648,-697.0000000000032,,-680.0000000000077
2021.01.04,72.0000000000054,-53.00000000001148,-745.0000000000068,,-726.000000000013
2021.01.05,62.000000000006494,-2.0000000000095497,-680.9999999999983,,-621.0000000000014
2021.01.05,75.9999999999983,3.0000000000001137,-652.0000000000082,,-573.0000000000098
2021.01.05,86.0000000000083,-50.00000000001137,-705.0000000000001,,-669.0000000000032
2021.01.05,82.00000000000429,-32.00000000001069,-741.9999999999982,,-692.0000000000045
2021.01.05,52.000000000007596,-70.00000000000739,-739.0000000000008,,-757.0000000000006
2021.01.05,72.0000000000054,-40.00000000000625,-746.0000000000023,,-714.0000000000032
2021.01.05,58.000000000002494,-34.000000000006025,-756.0000000000011,,-732.0000000000047
2021.01.05,69.00000000000794,-39.00000000000148,-746.9999999999976,,-716.9999999999911
2021.01.05,65.00000000000395,-30.000000000001137,-758.0000000000031,,-723.0000000000002
2021.01.05,119.99999999999788,-26.00000000001046,-744.0000000000002,,-650.0000000000128
2021.01.05,165.00000000000404,-5.000000000009663,-733.0000000000059,,-573.0000000000116
2021.01.05,185.00000000000182,42.00000000000159,-760.0000000000051,,-533.0000000000017
2021.01.05,172.00000000000549,73.99999999999807,-756.0000000000011,,-509.9999999999976
2021.01.05,167.00000000000603,85.99999999999852,-743.0000000000048,,-490.0000000000002
2021.01.05,180.0000000000024,126.99999999999534,-714.999999999999,,-408.00000000000125
2021.01.05,162.0000000000066,140.99999999999113,-678.0000000000008,,-375.00000000000307
