date,AUDUSD,EURGBP,empty,sum
2016.07.18,0.0,-168.00000000000148,,-168.00000000000148
2016.07.18,-18.0000000000069,-103.00000000000864,,-121.00000000001555
2016.07.18,5.999999999994898,-424.00000000000216,,-418.0000000000073
2016.07.18,-90.0000000000012,-353.0000000000033,,-443.0000000000045
2016.07.18,-28.000000000005798,-375.0000000000031,,-403.0000000000089
2016.07.18,-45.000000000006146,-290.00000000000136,,-335.0000000000075
2016.07.18,-125.00000000000844,-253.0000000000032,,-378.00000000001165
2016.07.18,-104.00000000000409,-281.00000000000904,,-385.00000000001313
2016.07.18,-98.0000000000092,-304.00000000000426,,-402.0000000000135
2016.07.18,-54.00000000000959,-308.00000000000824,,-362.00000000001785
2016.07.18,2.999999999997449,-270.0000000000036,,-267.00000000000614
2016.07.18,-23.00000000000635,-231.99999999999886,,-255.0000000000052
2016.07.18,-19.00000000000235,-153.00000000000313,,-172.00000000000549
2016.07.18,21.999999999999797,-123.00000000000644,,-101.00000000000664
2016.07.18,-2.000000000002,-77.00000000000485,,-79.00000000000685
2016.07.18,12.999999999996348,-186.00000000000838,,-173.00000000001205
2016.07.18,26.999999999999247,-195.00000000000074,,-168.00000000000148
2016.07.18,40.99999999999105,-155.00000000000514,,-114.0000000000141
2016.07.18,3.999999999992898,-167.00000000000603,,-163.00000000001313
2016.07.18,-73.00000000000084,-136.99999999999824,,-209.9999999999991
2016.07.18,-23.00000000000635,-369.0000000000082,,-392.00000000001455
2016.07.18,74.99999999999174,-362.00000000000676,,-287.000000000015
2016.07.18,53.999999999998494,-524.0000000000023,,-470.00000000000375
2016.07.18,103.99999999999298,-484.00000000000665,,-380.00000000001364
2016.07.18,93.99999999999409,-464.00000000000887,,-370.0000000000148
2016.07.18,-4.000000000004,-435.0000000000076,,-439.0000000000116
2016.07.18,-4.000000000004,-319.99999999999807,,-324.00000000000205
2016.07.18,-3.0000000000085514,-280.00000000000244,,-283.00000000001097
2016.07.18,3.999999999992898,-253.0000000000032,,-249.00000000001032
2016.07.18,5.999999999994898,-347.0000000000084,,-341.00000000001353
2016.07.18,3.999999999992898,-380.00000000000256,,-376.00000000000966
2016.07.18,-112.000000000001,-348.9999999999993,,-461.00000000000034
2016.07.18,-121.99999999999989,-330.0000000000081,,-452.00000000000796
2016.07.18,-121.00000000000443,-267.00000000000614,,-388.0000000000106
2016.07.18,-80.00000000000229,-252.0000000000078,,-332.00000000001006
2016.07.18,-135.00000000000733,-448.9999999999994,,-584.0000000000067
2016.07.18,-64.0000000000085,-479.0000000000072,,-543.0000000000157
2016.07.18,24.999999999997247,-491.0000000000081,,-466.0000000000108
2016.07.18,28.999999999990145,-350.00000000000585,,-321.0000000000157
2016.07.18,-47.00000000000814,-331.999999999999,,-379.0000000000071
2016.07.18,7.9999999999968985,-286.00000000000847,,-278.0000000000116
2016.07.18,48.99999999999905,-285.00000000000193,,-236.0000000000029
2016.07.18,56.0000000000005,-273.000000000001,,-217.0000000000005
2016.07.18,34.99999999999615,-251.00000000000122,,-216.00000000000506
2016.07.18,34.99999999999615,-261.0000000000001,,-226.00000000000398
2016.07.18,115.99999999999389,-235.00000000000742,,-119.00000000001353
2016.07.18,68.99999999999685,-214.00000000000307,,-145.00000000000622
2016.07.18,17.000000000000348,-199.00000000000472,,-182.00000000000438
2016.07.19,-141.00000000000225,-216.0000000000051,,-357.00000000000733
2016.07.19,-133.00000000000534,-192.00000000000327,,-325.00000000000864
2016.07.19,-84.0000000000063,-289.0000000000059,,-373.0000000000122
2016.07.19,-109.00000000000354,-295.0000000000008,,-404.0000000000043
2016.07.19,-188.00000000001037,-295.0000000000008,,-483.00000000001114
2016.07.19,-236.00000000000287,-303.0000000000088,,-539.0000000000117
2016.07.19,-465.9999999999998,-306.00000000000625,,-772.000000000006
2016.07.19,-511.0000000000059,-240.00000000000688,,-751.0000000000127
2016.07.19,-468.00000000000176,-230.000000000008,,-698.0000000000098
2016.07.19,-796.0000000000078,-147.00000000000824,,-943.0000000000161
2016.07.19,-791.0000000000084,3.999999999992898,,-787.0000000000155
2016.07.19,-692.0000000000038,-4.999999999999449,,-697.0000000000032
2016.07.19,-667.0000000000065,18.999999999991246,,-648.0000000000152
2016.07.19,-628.0000000000064,2.000000000002,,-626.0000000000043
2016.07.19,-687.9999999999998,7.0000000000014495,,-680.9999999999983
