names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['CHFJPY', 'GBPCAD']",100.0,-1.0,S
GBPUSD,10,"['AUDNZD', 'AUDUSD', 'NZDCAD', 'NZDUSD']",80.0,0.578404761904762,B
EURUSD,10,"['NZDCAD', 'AUDUSD', 'NZDUSD', 'EURJPY']",80.0,0.98,B
USDJPY,10,"['CHFJPY', 'GBPCAD']",100.0,-1.0,S
GBPCHF,15,"['CHFJPY', 'AUDJPY', 'AUDCHF']",80.0,-0.9966666666666666,S
EURCHF,10,"['NZDJPY', 'GBPJPY', 'CHFJPY']",80.0,-0.22,S
CHFJPY,15,"['AUDJPY', 'CADCHF']",80.0,0.7726864246864246,B
CADCHF,10,"['CHFJPY', 'GBPCAD']",80.0,-1.0,S
AUDCHF,10,"['EURUSD', 'CHFJPY']",80.0,0.32,B
NZDCHF,10,['USDCAD'],100.0,-1.0,S
EURGBP,30,"['EURGBP', 'AUDUSD', 'EURCAD', 'CADCHF']",80.0,0.9620000000000001,B
GBPJPY,20,"['NZDCHF', 'GBPAUD', 'EURCHF']",80.0,-0.4456190476190477,S
GBPCAD,15,['EURCAD'],80.0,-0.7716984126984126,S
GBPAUD,20,"['USDCAD', 'EURCAD']",80.0,-0.420939504939505,S
EURJPY,10,['CADCHF'],80.0,0.3154682539682539,B
EURCAD,10,"['EURUSD', 'CHFJPY']",80.0,-0.4,S
EURAUD,30,"['USDCAD', 'EURUSD', 'CHFJPY', 'NZDUSD', 'EURCAD']",100.0,0.6315555555555555,B
EURNZD,10,"['USDCAD', 'EURUSD']",80.0,-0.22,S
CADJPY,50,['GBPCHF'],80.0,-0.41563201978069125,S
AUDJPY,10,['EURUSD'],100.0,0.9380000000000002,B
AUDCAD,10,['EURUSD'],100.0,0.986,B
