date,GBPUSD,USDJPY,USDCAD,GBPCHF,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,CADJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2021.05.31,-136.99999999998712,-120.00000000000455,-41.000000000002146,-162.00000000001768,-93.99999999999409,-164.99999999999204,-154.99999999999403,-92.00000000000318,0.0,-148.99999999999915,-150.00000000000568,-75.00000000000284,-4.000000000004,-52.99999999999727,-162.9999999999967,-70.99999999999883,-66.99999999999484,,-1697.9999999999945
2021.05.31,-161.99999999999548,-79.00000000000773,-65.00000000000395,-213.00000000001873,-31.999999999987594,-30.9999999999917,-181.9999999999933,-95.00000000000064,152.00000000001523,-191.99999999999218,-16.999999999995907,-43.999999999999595,52.99999999999194,-37.00000000000614,-150.00000000000568,-87.00000000000374,-73.00000000000084,,-1253.999999999996
2021.05.31,-178.99999999999582,-124.00000000000944,-137.9999999999937,-254.00000000002086,-9.999999999998899,10.000000000005116,-156.00000000000057,-56.0000000000005,326.0000000000218,-265.0000000000041,10.99999999999568,21.00000000000435,113.00000000000753,-67.99999999999784,-153.0000000000058,-109.00000000000354,-70.99999999999883,,-1101.9999999999955
2021.05.31,-129.00000000000134,-126.00000000000477,-137.9999999999937,-178.00000000001148,24.000000000001798,118.00000000000921,-158.99999999999804,-1.0000000000065512,341.0000000000082,-248.00000000000378,58.9999999999975,93.00000000000975,171.00000000001003,-66.0000000000025,-131.00000000000023,-114.99999999999844,-54.999999999993946,,-539.9999999999783
2021.05.31,-140.0000000000068,-131.00000000000023,-126.0000000000039,-195.00000000001182,39.999999999995595,109.99999999999943,-181.9999999999933,8.999999999992347,350.9999999999991,-236.99999999999832,63.99999999999295,97.9999999999981,127.99999999999478,-82.00000000000784,-129.0000000000049,-131.99999999999878,-41.9999999999976,,-596.0000000000512
2021.05.31,-104.99999999999955,-186.00000000000705,-158.99999999999804,-183.00000000002203,55.000000000005045,118.99999999999977,-187.9999999999993,17.000000000000348,342.00000000001296,-241.99999999998667,74.99999999998863,99.00000000000463,140.99999999999113,-85.99999999999852,-109.99999999999943,-135.00000000000733,-14.999999999998348,,-561.0000000000138
2021.05.31,-58.99999999998684,-187.00000000001182,-188.00000000001037,-189.00000000001694,53.999999999998494,97.00000000000841,-176.99999999999383,15.999999999993797,302.99999999999727,-197.00000000000273,42.999999999977945,68.00000000000139,165.9999999999995,-87.0000000000033,-76.99999999999818,-107.00000000000153,33.000000000005244,,-488.00000000004354
2021.05.31,-106.99999999999044,-186.00000000000705,-217.0000000000005,-196.0000000000184,35.999999999991594,-25.99999999999625,-183.99999999999528,0.0,162.00000000000614,-292.9999999999877,-116.00000000001387,79.00000000000685,113.00000000000753,-75.00000000000284,-7.000000000005002,-161.00000000000003,9.00000000000345,,-1169.000000000002
2021.05.31,-200.00000000000017,-73.99999999999807,-175.99999999999838,-197.00000000000273,31.000000000003247,-39.99999999999204,-253.99999999999866,-12.000000000000899,133.00000000000978,-302.9999999999866,-138.00000000000523,117.99999999999588,-49.00000000001015,30.000000000001137,3.0000000000001137,-250.00000000000577,-27.999999999994696,,-1405.9999999999832
2021.05.31,-228.99999999999034,21.000000000000796,-148.99999999999915,-196.0000000000184,11.00000000000545,-9.999999999990905,-246.00000000000176,-19.999999999997797,135.00000000001933,-360.9999999999891,-123.00000000001887,134.00000000001188,-36.999999999998145,69.99999999999318,-40.99999999999682,-282.99999999999994,-73.00000000000084,,-1396.9999999999716
