date,USDCAD,GBPCHF,EURGBP,GBPJPY,EURJPY,EURNZD,CADJPY,AUDJPY,empty,sum
2021.06.21,-53.00000000001415,-474.0000000000189,0.0,-225.9999999999991,-201.00000000002183,-224.000000000002,-276.9999999999868,-173.00000000000182,,-1628.0000000000446
2021.06.21,34.000000000000696,-215.00000000000963,129.00000000000134,-246.00000000000932,-305.0000000000068,60.99999999999994,-262.00000000000045,-176.00000000000193,,-980.0000000000263
2021.06.21,-156.00000000000057,-191.00000000000784,204.99999999999963,-149.0000000000009,-275.0000000000057,249.00000000001032,-353.9999999999992,-215.0000000000034,,-886.0000000000076
2021.06.21,-177.00000000000495,-240.00000000001796,207.99999999999707,-239.00000000000432,-270.00000000001023,191.00000000000784,-390.00000000000057,-351.0000000000133,,-1268.0000000000464
2021.06.21,-165.9999999999995,-252.0000000000078,212.00000000000108,-286.00000000000136,-314.9999999999977,205.00000000001074,-384.00000000000034,-356.00000000000875,,-1342.0000000000036
2021.06.21,-162.00000000001768,-268.0000000000016,202.9999999999976,-300.00000000001137,-314.9999999999977,175.00000000001404,-387.999999999991,-377.00000000000955,,-1432.0000000000173
2021.06.21,-206.00000000001728,-272.00000000000557,200.00000000000017,-340.0000000000034,-348.0000000000132,137.00000000000932,-429.9999999999926,-405.00000000000114,,-1664.0000000000239
2021.06.21,-238.0000000000049,-289.0000000000059,156.99999999999602,-401.00000000001046,-349.00000000001796,11.00000000000545,-459.99999999999375,-431.0000000000116,,-2000.000000000043
2021.06.21,-233.00000000001654,-287.000000000015,143.9999999999997,-403.00000000002,-338.99999999999864,-120.99999999999334,-468.9999999999941,-435.0000000000023,,-2143.00000000004
2021.06.21,-206.00000000001728,-243.99999999999977,164.99999999999292,-289.0000000000157,-256.0000000000002,-113.99999999999189,-396.0000000000008,-442.0000000000073,,-1782.00000000004
2021.06.21,-204.00000000000418,-215.00000000000963,178.00000000000037,-78.00000000000296,-81.00000000001728,-380.9999999999869,-301.9999999999925,-432.00000000000216,,-1515.0000000000155
2021.06.21,-205.00000000001074,-209.00000000001472,188.9999999999947,-35.00000000002501,-90.00000000000341,-442.9999999999934,-308.9999999999975,-409.000000000006,,-1511.000000000056
2021.06.21,-134.99999999999625,-191.00000000000784,193.99999999999417,25.999999999982037,-19.000000000005457,-373.00000000000114,-240.99999999999966,-318.00000000001205,,-1057.0000000000462
2021.06.21,31.999999999987594,-123.00000000000644,222.99999999999542,438.99999999999295,274.0000000000009,-299.99999999998914,26.00000000001046,-16.000000000005343,,554.9999999999865
2021.06.21,72.99999999998974,-134.00000000001188,234.99999999999633,422.9999999999734,257.99999999998136,-215.99999999999397,56.000000000011596,-14.000000000010004,,680.9999999999366
2021.06.21,86.99999999999264,-181.00000000000892,254.99999999999412,448.99999999998386,234.99999999998522,-109.00000000000354,81.00000000000307,43.99999999999693,,860.9999999999434
2021.06.21,87.99999999999919,-159.00000000002024,243.99999999999977,442.99999999998363,231.99999999999932,-51.000000000001044,96.00000000000364,44.999999999987494,,937.9999999999518
2021.06.21,129.99999999998568,-135.00000000001845,251.99999999999667,309.99999999997385,144.9999999999818,-52.99999999999194,80.0000000000125,-26.00000000001046,,702.9999999999296
2021.06.21,-48.000000000003595,-176.00000000002058,247.99999999999267,120.9999999999809,-55.00000000000682,-200.00000000000017,-125.99999999999056,-179.00000000000205,,-415.0000000000502
2021.06.21,-94.00000000001629,-195.00000000001182,225.99999999999287,27.999999999991587,-84.00000000000318,-235.99999999999176,-138.9999999999958,-210.00000000000796,,-704.0000000000423
2021.06.21,-15.00000000000945,-299.00000000000483,156.99999999999602,33.999999999991815,-22.999999999996135,-52.99999999999194,-89.9999999999892,-100.00000000000853,,-389.0000000000122
