names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,10,['NZDJPY'],100.0,0.74,S
EURUSD,15,['NZDCAD'],80.0,-0.7319999999999999,B
USDJPY,30,"['AUDCAD', 'GBPAUD', 'EURJPY', 'GBPCAD']",100.0,-0.036000000000000004,B
AUDUSD,15,"['USDCAD', 'AUDUSD']",80.0,-1.0,B
NZDUSD,20,"['AUDCAD', 'CHFJPY', 'EURAUD', 'GBPJPY', 'EURJPY']",100.0,-0.42,B
GBPCHF,15,"['USDCHF', 'EURUSD', 'USDCAD', 'EURAUD', 'AUDCHF', 'EURCAD', 'AUDUSD', 'USDJPY', 'CHFJPY', 'GBPJPY']",100.0,-0.52,B
EURCHF,50,"['GBPAUD', 'EURGBP']",80.0,-0.26468908215967035,B
CADCHF,10,"['CHFJPY', 'USDCHF', 'EURJPY', 'CADCHF']",80.0,-0.52,B
AUDCHF,10,"['NZDUSD', 'CHFJPY']",80.0,0.08,S
NZDCHF,20,['CADJPY'],80.0,0.26055799755799763,S
EURGBP,15,"['USDCHF', 'EURUSD', 'USDCAD', 'EURAUD', 'AUDCHF', 'EURCAD', 'AUDUSD', 'USDJPY', 'NZDJPY', 'CHFJPY']",100.0,-0.48,B
GBPCAD,10,['EURCHF'],80.0,1.0,S
GBPAUD,50,"['EURNZD', 'NZDCHF', 'AUDNZD', 'NZDCAD', 'AUDCHF', 'USDCHF', 'GBPAUD']",80.0,0.20242857142857143,S
EURJPY,10,"['CHFJPY', 'USDCHF', 'EURUSD', 'EURJPY']",80.0,0.56,S
EURCAD,10,"['NZDUSD', 'CHFJPY']",80.0,0.12,S
EURAUD,10,"['NZDUSD', 'CHFJPY']",80.0,-0.32,B
EURNZD,10,"['USDJPY', 'AUDUSD']",80.0,0.3853809523809524,S
CADJPY,10,['AUDJPY'],80.0,0.28143650793650793,S
AUDJPY,10,"['GBPCHF', 'EURGBP']",80.0,0.4444761904761907,S
NZDJPY,15,['USDCHF'],80.0,0.29000577200577204,S
AUDCAD,10,"['GBPCAD', 'NZDJPY', 'CADJPY']",80.0,0.44,S
NZDCAD,10,['AUDCAD'],80.0,-1.0,B
