date,USDJPY,GBPCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,CADJPY,AUDCAD,AUDNZD,empty,sum
2016.11.14,-742.999999999995,-185.99999999999727,-107.00000000000153,-758.9999999999861,-581.9999999999936,-448.0000000000075,-271.99999999999136,414.00000000000324,-878.000000000001,,-3560.99999999997
2016.11.14,-825.0000000000028,-187.99999999998818,-73.00000000000084,-651.9999999999868,-470.9999999999992,-507.000000000005,-370.00000000000455,412.9999999999967,-950.9999999999908,,-3623.9999999999814
2016.11.14,-950.0000000000028,-112.000000000001,-59.000000000009045,-450.9999999999934,-63.99999999999739,-403.0000000000058,-403.99999999999636,409.0000000000149,-897.9999999999987,,-2931.9999999999895
2016.11.14,-1114.999999999995,-175.99999999999838,-97.00000000000264,-656.0000000000059,9.999999999998899,-431.0000000000116,-507.99999999999557,373.00000000000114,-887.9999999999999,,-3488.000000000009
2016.11.14,-1100.999999999999,-181.9999999999933,-125.00000000000844,-620.0000000000045,-72.99999999998974,-351.0000000000133,-441.0000000000025,398.00000000000944,-854.9999999999835,,-3349.999999999985
2016.11.14,-1099.9999999999943,-219.99999999999798,-153.00000000000313,-586.9999999999891,-18.0000000000069,-356.00000000000875,-444.9999999999932,473.99999999999665,-878.000000000001,,-3282.9999999999973
2016.11.14,-1049.0000000000066,-310.9999999999946,-93.00000000000975,-604.0000000000134,-205.99999999999508,-349.00000000000375,-433.9999999999975,521.0000000000159,-868.000000000002,,-3393.0000000000073
2016.11.14,-1156.000000000006,-550.9999999999903,-226.00000000000398,-930.0000000000068,-482.00000000000466,-496.9999999999999,-456.99999999999363,469.0000000000083,-814.0000000000036,,-4644.000000000001
2016.11.14,-1311.000000000007,-617.9999999999852,-235.00000000000742,-1149.000000000001,-466.00000000001086,-664.0000000000015,-605.000000000004,297.0000000000139,-736.0000000000033,,-5487.000000000006
2016.11.14,-1146.000000000001,-570.9999999999882,-203.00000000000873,-965.0000000000034,-537.9999999999941,-615.0000000000091,-486.0000000000042,351.99999999999676,-768.9999999999975,,-4941.000000000009
2016.11.14,-1025.0000000000057,-685.0000000000023,-178.00000000000037,-817.0000000000073,-259.9999999999936,-583.0000000000126,-500.0,365.99999999999966,-788.9999999999952,,-4471.000000000017
2016.11.14,-1084.0000000000032,-822.9999999999959,-259.0000000000092,-963.9999999999986,-276.9999999999939,-457.00000000000784,-584.9999999999937,313.00000000000773,-793.9999999999836,,-4929.999999999978
2016.11.14,-1106.9999999999993,-895.0000000000014,-239.0000000000003,-1080.0000000000125,-270.99999999999903,-595.0000000000131,-691.9999999999931,236.00000000001398,-848.0000000000043,,-5491.000000000009
2016.11.14,-1055.0000000000068,-913.9999999999926,-259.0000000000092,-1078.000000000003,-252.0000000000078,-519.0000000000055,-643.9999999999912,294.0000000000165,-902.9999999999872,,-5329.999999999987
2016.11.14,-1260.000000000005,-600.0000000000006,-139.00000000000023,-829.0000000000077,160.99999999998892,-507.000000000005,-737.9999999999995,392.9999999999989,-885.9999999999868,,-4405.000000000016
2016.11.14,-1585.9999999999986,-583.9999999999845,-282.99999999999994,-1032.999999999987,293.0000000000099,-499.00000000000944,-920.0000000000017,289.0000000000059,-922.0000000000006,,-5244.999999999966
2016.11.14,-1638.0000000000052,-500.9999999999959,-239.0000000000003,-987.9999999999995,336.00000000000296,-503.0000000000001,-887.0000000000005,383.0,-930.999999999993,,-4967.999999999991
2016.11.14,-1614.999999999995,-319.0000000000026,-142.00000000000878,-814.9999999999977,347.0000000000084,-585.000000000008,-822.9999999999933,289.0000000000059,-858.0000000000032,,-4520.9999999999945
2016.11.14,-1697.0000000000027,-160.00000000000458,-116.00000000000499,-919.9999999999875,512.0000000000014,-669.0000000000111,-914.999999999992,299.00000000000483,-905.9999999999845,,-4571.999999999982
2016.11.14,-1579.0000000000077,-205.99999999999508,-133.00000000000534,-795.9999999999923,316.99999999998954,-519.0000000000055,-766.9999999999959,411.0000000000058,-906.9999999999911,,-4178.999999999997
2016.11.14,-1549.0000000000066,-324.9999999999975,-191.00000000000784,-930.0000000000068,112.000000000001,-510.0000000000051,-728.9999999999992,438.00000000000506,-807.0000000000022,,-4491.000000000019
2016.11.14,-1278.9999999999964,-387.99999999998835,-170.00000000000347,-822.0000000000027,25.999999999992696,-507.000000000005,-609.9999999999994,385.99999999999744,-724.9999999999978,,-4089.000000000003
2016.11.14,-1362.9999999999995,-458.9999999999872,-143.9999999999997,-907.999999999987,31.000000000003247,-576.0000000000076,-706.9999999999936,337.0000000000095,-676.9999999999943,,-4465.999999999956
2016.11.14,-1546.999999999997,-458.9999999999872,-161.00000000000003,-1114.0000000000043,82.00000000000429,-724.0000000000038,-865.9999999999997,409.99999999999926,-695.9999999999856,,-5074.9999999999745
2016.11.14,-1555.9999999999973,-517.9999999999962,-238.0000000000049,-1151.0000000000105,102.00000000000209,-676.0000000000019,-873.9999999999952,351.0000000000124,-649.999999999995,,-5209.999999999985
2016.11.14,-1695.0000000000073,-541.9999999999981,-274.00000000000756,-1268.0000000000007,209.9999999999991,-704.0000000000077,-978.9999999999992,323.0000000000066,-719.9999999999873,,-5649.000000000002
2016.11.14,-1677.9999999999973,-547.999999999993,-253.0000000000032,-1318.000000000012,190.00000000000128,-754.0000000000049,-987.9999999999995,381.0000000000091,-702.0000000000026,,-5670.000000000003
2016.11.14,-1609.9999999999995,-516.9999999999897,-208.00000000000819,-1193.9999999999884,266.999999999995,-724.0000000000038,-957.9999999999984,358.9999999999982,-753.9999999999881,,-5338.999999999983
2016.11.14,-1596.999999999994,-514.9999999999987,-220.00000000000907,-1234.0000000000089,282.9999999999888,-776.0000000000105,-971.0000000000036,361.0000000000113,-730.9999999999927,,-5400.000000000018
2016.11.14,-1638.0000000000052,-499.000000000005,-232.00000000000998,-1354.9999999999898,188.00000000001037,-803.0000000000115,-990.9999999999997,396.00000000001853,-696.999999999992,,-5630.9999999999845
2016.11.15,-1582.9999999999984,-452.99999999999227,-313.00000000000773,-1239.0000000000043,259.0000000000092,-732.0000000000135,-962.9999999999939,451.0000000000014,-583.0000000000002,,-5155.999999999999
2016.11.15,-1531.9999999999964,-461.99999999998465,-225.00000000000853,-1204.0000000000077,256.99999999999613,-692.0000000000073,-921.999999999997,453.99999999999886,-624.9999999999867,,-4950.999999999993
2016.11.15,-1474.0000000000036,-550.9999999999903,-276.00000000000955,-1241.9999999999902,164.00000000000858,-662.0000000000061,-905.9999999999917,501.0000000000181,-620.9999999999827,,-5066.999999999947
2016.11.15,-1387.0000000000005,-598.999999999994,-271.0000000000101,-1186.000000000007,161.99999999999548,-615.0000000000091,-879.9999999999955,558.0000000000141,-541.9999999999981,,-4760.0000000000055
2016.11.15,-1412.9999999999968,-558.9999999999984,-263.0000000000021,-1188.999999999993,133.00000000000534,-612.9999999999995,-905.9999999999917,536.0000000000032,-592.9999999999991,,-4866.999999999972
2016.11.15,-1210.000000000008,-357.99999999999164,-128.00000000000588,-866.0000000000139,278.00000000000045,-556.0000000000116,-789.999999999992,473.0000000000123,-480.99999999999807,,-3638.0000000000077
2016.11.15,-1165.0000000000064,-190.99999999998562,-17.000000000000348,-719.9999999999989,462.0000000000068,-529.0000000000106,-742.999999999995,473.0000000000123,-565.9999999999999,,-2995.9999999999777
2016.11.15,-1250.0,-221.00000000000452,-18.0000000000069,-770.0000000000102,507.9999999999973,-597.0000000000084,-808.9999999999975,448.000000000004,-646.9999999999976,,-3356.0000000000236
2016.11.15,-1385.000000000005,-241.00000000000233,-30.000000000007798,-887.0000000000005,411.99999999999017,-648.0000000000103,-804.000000000002,396.00000000001853,-638.9999999999895,,-3826.000000000009
2016.11.15,-1454.0000000000077,-360.9999999999891,-68.00000000000139,-977.0000000000039,398.00000000000944,-700.0000000000028,-897.9999999999961,476.0000000000098,-727.9999999999953,,-4311.999999999976
2016.11.15,-1439.9999999999977,-397.0000000000029,-62.000000000006494,-1002.0000000000095,421.0000000000047,-714.0000000000128,-896.0000000000008,480.00000000001376,-810.999999999984,,-4420.999999999996
2016.11.15,-1325.0000000000027,-354.9999999999942,-56.0000000000005,-850.9999999999991,475.0000000000032,-599.0000000000038,-840.0000000000034,436.9999999999985,-723.9999999999914,,-3837.9999999999927
2016.11.15,-1296.0000000000064,-304.9999999999997,-36.0000000000027,-774.0000000000009,584.9999999999911,-556.0000000000116,-846.0000000000036,450.00000000001705,-659.999999999994,,-3438.0000000000114
2016.11.15,-1388.0000000000052,-341.99999999999784,-60.00000000000449,-890.9999999999911,533.0000000000057,-615.0000000000091,-870.0000000000045,423.0000000000178,-741.9999999999982,,-3951.9999999999877
2016.11.15,-1326.0000000000077,-280.9999999999979,-29.000000000001247,-768.0000000000007,591.0000000000082,-571.0000000000122,-849.9999999999943,426.00000000001523,-775.9999999999989,,-3583.999999999989
2016.11.15,-1385.000000000005,-236.99999999999832,-1.0000000000065512,-729.0000000000134,601.9999999999915,-623.0000000000047,-834.0000000000032,287.9999999999994,-729.0000000000018,,-3648.0000000000423
2016.11.15,-1382.000000000005,-170.00000000000347,52.99999999999194,-723.9999999999895,676.9999999999943,-623.0000000000047,-847.999999999999,216.00000000001617,-681.9999999999826,,-3482.999999999982
2016.11.15,-1445.0000000000073,-221.00000000000452,41.9999999999976,-824.9999999999886,754.0000000000102,-708.0000000000126,-956.9999999999936,116.00000000000499,-672.9999999999902,,-3916.9999999999836
2016.11.15,-1527.000000000001,-229.99999999999687,48.99999999999905,-894.0000000000055,760.9999999999894,-827.0000000000124,-1009.0000000000003,162.00000000001768,-590.0000000000016,,-4105.000000000011
2016.11.15,-1314.9999999999977,-229.99999999999687,89.99999999999008,-752.9999999999859,794.9999999999901,-813.0000000000024,-971.0000000000036,131.00000000001444,-514.9999999999987,,-3580.9999999999905
2016.11.15,-1313.0000000000023,-156.99999999998494,188.9999999999947,-829.0000000000077,842.0000000000094,-913.0000000000109,-1028.9999999999964,116.00000000000499,-641.999999999987,,-3735.99999999998
2016.11.15,-1207.0000000000077,1.0000000000065512,322.00000000000006,-578.000000000003,920.0000000000097,-1063.0000000000023,-938.0000000000024,199.00000000001583,-700.999999999996,,-3044.999999999979
2016.11.15,-1305.9999999999973,367.0000000000062,578.0000000000007,-421.99999999999704,1163.000000000003,-1134.0000000000005,-950.9999999999934,248.00000000000378,-659.999999999994,,-2116.9999999999686
2016.11.15,-1477.0000000000039,473.99999999999665,655.9999999999899,-266.9999999999959,1370.9999999999889,-1228.0000000000086,-1030.9999999999918,263.99999999999756,-658.0000000000031,,-1896.0000000000305
2016.11.15,-1424.9999999999973,473.99999999999665,658.9999999999985,-326.9999999999982,1401.0000000000077,-1152.000000000001,-977.9999999999944,263.00000000001324,-609.9999999999994,,-1694.999999999974
2016.11.15,-1453.000000000003,449.9999999999948,705.0000000000001,-294.9999999999875,1478.0000000000016,-1125.0,-992.999999999995,253.99999999999866,-607.0000000000019,,-1585.9999999999923
2016.11.15,-1483.9999999999945,439.0000000000116,657.9999999999919,-161.00000000000136,1554.9999999999952,-1025.0000000000057,-963.9999999999986,321.0000000000157,-629.9999999999973,,-1290.9999999999832
2016.11.15,-1477.0000000000039,147.00000000000824,467.9999999999906,-424.0000000000066,1503.9999999999943,-964.0000000000128,-1091.9999999999986,273.0000000000121,-588.9999999999951,,-2154.000000000012
2016.11.15,-1551.0000000000018,195.9999999999962,472.9999999999901,-418.00000000000637,1540.000000000008,-950.0000000000028,-1117.999999999995,268.0000000000016,-648.9999999999885,,-2208.9999999999986
2016.11.15,-1471.0000000000036,113.00000000000753,508.9999999999928,-234.00000000000887,1600.0000000000014,-927.0000000000067,-1033.0000000000014,296.0000000000074,-739.9999999999851,,-1886.9999999999968
2016.11.15,-1483.9999999999945,-85.99999999998609,380.999999999998,-417.0000000000016,1435.9999999999927,-856.0000000000088,-1039.0000000000014,206.00000000001728,-750.9999999999906,,-2609.999999999975
2016.11.15,-1945.0000000000073,-93.99999999999409,287.9999999999994,-807.9999999999927,1522.0000000000011,-1056.0000000000116,-1290.9999999999968,22.0000000000109,-756.9999999999854,,-4118.999999999976
2016.11.15,-2069.0000000000027,-187.00000000000384,214.99999999999852,-1007.000000000005,1456.9999999999973,-1160.000000000011,-1448.9999999999982,-221.99999999998886,-697.9999999999986,,-5120.000000000013
2016.11.15,-2123.0000000000045,-151.9999999999966,250.9999999999901,-981.9999999999993,1652.000000000009,-1151.0000000000105,-1572.9999999999932,-329.00000000000153,-777.9999999999898,,-5184.999999999996
2016.11.15,-2109.9999999999995,72.0000000000054,378.00000000000057,-907.999999999987,2144.999999999997,-1319.0000000000027,-1763.999999999996,-279.99999999999136,-914.9999999999991,,-4700.999999999973
2016.11.15,-2149.000000000001,121.00000000001555,439.0000000000005,-890.9999999999911,2367.9999999999923,-1305.0000000000068,-1840.0000000000034,-237.99999999998266,-912.0000000000017,,-4406.999999999979
2016.11.15,-2216.000000000008,-66.99999999999484,223.99999999999088,-1152.9999999999916,2188.9999999999964,-1265.0000000000005,-1893.0000000000007,-336.00000000000296,-771.9999999999949,,-5289.0000000000055
2016.11.15,-2129.000000000005,-181.9999999999933,227.99999999999488,-1066.0000000000025,2174.000000000009,-1208.0000000000127,-1831.0000000000032,-356.9999999999851,-777.9999999999898,,-5148.999999999987
2016.11.15,-2114.0000000000045,-269.9999999999925,190.99999999999673,-1138.0000000000052,2292.000000000005,-1196.0000000000123,-1896.000000000001,-378.999999999996,-784.9999999999912,,-5295.000000000001
2016.11.15,-2049.9999999999973,-270.99999999999903,124.99999999999733,-1173.0000000000018,2098.0,-1117.0000000000045,-1899.000000000001,-348.9999999999993,-763.0000000000026,,-5399.000000000008
2016.11.15,-2066.0000000000027,-272.99999999998994,132.99999999999423,-1205.9999999999889,1970.9999999999895,-1195.0000000000073,-1808.9999999999975,-303.9999999999932,-785.9999999999978,,-5534.9999999999945
2016.11.15,-2221.0000000000036,-435.9999999999919,19.999999999997797,-1367.999999999995,2002.9999999999993,-1181.0000000000116,-1923.9999999999923,-307.99999999999716,-841.0000000000028,,-6255.999999999997
2016.11.15,-2344.999999999999,-500.9999999999959,-29.000000000001247,-1633.9999999999861,1951.9999999999982,-1340.0000000000034,-2031.9999999999964,-308.9999999999815,-902.0000000000028,,-7139.999999999969
2016.11.15,-2490.9999999999995,-1095.999999999986,-429.0000000000016,-2289.999999999992,1204.9999999999893,-1471.0000000000036,-2176.9999999999927,-353.0000000000033,-886.9999999999934,,-9988.999999999982
2016.11.15,-2489.0000000000045,-784.9999999999912,-213.00000000000762,-2092.0000000000127,1639.999999999997,-1477.0000000000039,-2123.0000000000045,-258.99999999998704,-897.9999999999987,,-8696.000000000013
2016.11.15,-2427.9999999999973,-556.9999999999853,-40.00000000000669,-1819.9999999999932,1947.0000000000098,-1463.0000000000082,-2155.000000000001,-234.99999999998522,-902.9999999999872,,-7653.9999999999545
2016.11.15,-2415.0000000000064,-541.9999999999981,-30.000000000007798,-1830.9999999999889,2045.9999999999923,-1508.0000000000098,-2194.0000000000027,-266.999999999995,-862.9999999999916,,-7604.000000000008
2016.11.15,-2373.0000000000045,-527.9999999999951,-49.00000000001015,-1723.9999999999895,2029.9999999999984,-1453.000000000003,-2158.999999999992,-278.9999999999848,-865.999999999989,,-7400.999999999969
2016.11.16,-2355.9999999999945,-580.999999999987,-87.00000000000374,-1771.9999999999914,1916.999999999991,-1371.0000000000093,-2144.999999999996,-296.9999999999917,-818.9999999999919,,-7510.9999999999745
2016.11.16,-2263.999999999996,-452.99999999999227,-21.00000000000435,-1586.999999999989,2113.9999999999936,-1278.000000000006,-2024.000000000001,-293.99999999999426,-814.999999999988,,-6621.999999999977
2016.11.16,-2307.0000000000023,-458.00000000000284,8.999999999992347,-1581.9999999999936,2099.999999999991,-1354.0000000000134,-2025.9999999999964,-373.00000000000114,-865.999999999989,,-6857.0000000000155
2016.11.16,-2290.999999999997,-493.99999999999443,-7.0000000000014495,-1581.9999999999936,2090.9999999999986,-1349.0000000000036,-2018.0000000000007,-292.9999999999877,-912.0000000000017,,-6854.999999999982
2016.11.16,-2256.0,-556.0000000000009,-51.000000000001044,-1597.0000000000084,2080.9999999999995,-1274.000000000001,-2052.9999999999973,-427.99999999998397,-924.9999999999981,,-7058.999999999991
2016.11.16,-2221.0000000000036,-448.000000000004,30.999999999992145,-1555.0000000000068,2191.0000000000095,-1412.0000000000061,-2099.0000000000036,-529.0000000000017,-861.0000000000007,,-6903.000000000025
2016.11.16,-2212.000000000003,-478.999999999985,48.99999999999905,-1568.9999999999884,2137.9999999999955,-1392.00000000001,-2099.0000000000036,-506.9999999999908,-912.0000000000017,,-6982.999999999988
2016.11.16,-2100.999999999999,-495.99999999998533,8.999999999992347,-1599.9999999999943,2105.0000000000014,-1326.0000000000077,-2039.999999999992,-475.0000000000032,-924.9999999999981,,-6848.999999999985
2016.11.16,-2203.0000000000027,-598.999999999994,-17.000000000000348,-1784.9999999999966,2010.0000000000007,-1481.0000000000086,-2138.999999999996,-391.9999999999924,-871.9999999999839,,-7477.999999999974
2016.11.16,-2198.999999999998,-519.0000000000028,8.999999999992347,-1800.9999999999877,2065.99999999999,-1592.000000000013,-2153.9999999999964,-322.00000000000006,-868.9999999999865,,-7381.000000000002
2016.11.16,-2344.000000000008,-431.0000000000036,76.99999999999375,-1931.0000000000116,2035.9999999999934,-1698.0000000000075,-2224.9999999999945,-393.99999999998323,-863.9999999999981,,-7774.00000000002
2016.11.16,-2332.999999999998,-444.9999999999843,36.999999999998145,-1925.0000000000114,1994.0000000000068,-1691.0000000000025,-2221.0000000000036,-438.9999999999894,-914.9999999999991,,-7937.999999999984
2016.11.16,-2305.9999999999973,-435.9999999999919,35.999999999991594,-1786.0000000000014,2062.9999999999927,-1581.0000000000032,-2221.999999999994,-414.00000000000324,-919.0000000000032,,-7565.000000000009
2016.11.16,-2287.0000000000064,-417.99999999998505,76.99999999999375,-1753.9999999999907,2238.999999999991,-1547.0000000000114,-2201.999999999998,-499.9999999999893,-856.9999999999967,,-7248.999999999993
2016.11.16,-2287.999999999997,-405.9999999999952,78.99999999999574,-1712.9999999999939,2217.0000000000023,-1512.0000000000005,-2179.9999999999927,-574.9999999999922,-820.9999999999828,,-7198.999999999955
2016.11.16,-2325.0000000000027,-497.99999999999847,15.999999999993797,-1889.00000000001,2116.999999999991,-1615.000000000009,-2221.0000000000036,-608.9999999999928,-737.9999999999942,,-7762.000000000027
2016.11.16,-2326.999999999998,-510.99999999999477,-25.00000000000835,-1925.0000000000114,1974.9999999999934,-1612.9999999999995,-2218.0000000000036,-691.9999999999815,-773.9999999999858,,-8109.999999999989
2016.11.16,-2344.000000000008,-523.9999999999911,-35.00000000000725,-2026.9999999999868,1995.9999999999977,-1663.000000000011,-2250.0,-688.9999999999841,-717.9999999999964,,-8253.999999999985
2016.11.16,-2596.999999999994,-848.0000000000043,-263.0000000000021,-2442.0000000000073,1554.000000000011,-1742.0000000000045,-2302.9999999999973,-692.9999999999881,-706.999999999991,,-10040.999999999976
2016.11.16,-2652.000000000001,-912.999999999986,-385.000000000002,-2462.9999999999936,1618.9999999999927,-1683.0000000000068,-2373.9999999999955,-760.9999999999894,-626.9999999999998,,-10238.999999999982
2016.11.16,-2650.0000000000055,-892.0000000000039,-383.0,-2401.999999999987,1659.9999999999948,-1573.0000000000075,-2378.0,-743.9999999999891,-688.9999999999841,,-10050.999999999982
2016.11.16,-2777.000000000001,-862.9999999999916,-295.0000000000008,-2490.000000000009,1561.9999999999968,-1743.9999999999998,-2370.999999999995,-708.9999999999818,-560.9999999999893,,-10247.99999999997
2016.11.16,-2712.000000000003,-774.9999999999924,-215.00000000000963,-2366.99999999999,1702.0000000000034,-1776.0000000000105,-2353.999999999999,-634.0000000000013,-578.9999999999961,,-9709.999999999998
2016.11.16,-2710.9999999999986,-839.9999999999964,-172.00000000000549,-2288.000000000011,1712.0000000000025,-1770.0000000000102,-2316.0000000000027,-673.9999999999968,-519.0000000000028,,-9578.000000000022
2016.11.16,-2745.999999999995,-829.9999999999974,-174.00000000000747,-2268.000000000001,1652.9999999999934,-1670.0000000000018,-2280.000000000001,-873.999999999997,-490.999999999997,,-9680.000000000002
2016.11.16,-2846.999999999994,-848.9999999999886,-176.0000000000095,-2219.999999999999,1649.999999999996,-1751.0000000000048,-2325.0000000000027,-963.999999999987,-483.99999999999557,,-9965.999999999985
2016.11.16,-2909.9999999999964,-707.9999999999975,-98.0000000000092,-2271.9999999999914,1866.9999999999964,-1754.000000000005,-2322.999999999993,-1047.9999999999823,-487.99999999999955,,-9733.999999999978
2016.11.16,-2894.999999999996,-625.9999999999932,-39.00000000000014,-2093.999999999994,1934.9999999999977,-1705.0000000000125,-2298.9999999999923,-1058.9999999999877,-448.9999999999883,,-9230.999999999967
2016.11.16,-2903.9999999999964,-668.9999999999862,-95.00000000000064,-2094.999999999999,1878.0000000000018,-1672.0000000000114,-2265.999999999991,-1183.999999999985,-516.9999999999897,,-9523.999999999956
2016.11.16,-2838.000000000008,-675.0000000000034,-95.00000000000064,-2094.999999999999,1862.9999999999925,-1629.000000000005,-2263.0000000000055,-1251.000000000002,-400.9999999999847,,-9384.000000000016
2016.11.16,-2781.000000000006,-646.9999999999976,-77.00000000000485,-2000.0,2004.9999999999902,-1565.0000000000118,-2250.0,-1302.0000000000032,-316.99999999998954,,-8934.000000000024
2016.11.16,-2576.999999999998,-690.9999999999972,-81.00000000000884,-1932.9999999999927,1984.000000000008,-1526.0000000000105,-2233.000000000004,-1353.9999999999886,-346.9999999999862,,-8757.999999999976
2016.11.16,-2540.0000000000064,-919.9999999999875,-265.99999999999955,-2069.999999999993,1863.999999999999,-1407.0000000000107,-2253.0,-1326.9999999999893,-373.99999999998545,,-9292.999999999973
2016.11.16,-2486.000000000004,-807.9999999999865,-194.0000000000053,-1868.9999999999998,1899.9999999999907,-1329.0000000000077,-2227.0000000000036,-1359.9999999999834,-381.99999999999346,,-8754.999999999993
2016.11.16,-2463.9999999999986,-834.0000000000014,-221.99999999999997,-1871.0000000000093,2008.0000000000098,-1273.0000000000105,-2171.9999999999973,-1405.9999999999961,-334.9999999999964,,-8568.999999999998
2016.11.16,-2751.0000000000045,-960.0000000000053,-309.0000000000037,-2146.9999999999914,1744.9999999999966,-1385.000000000005,-2576.999999999998,-1624.0000000000032,-326.9999999999884,,-10335.000000000005
2016.11.16,-2745.999999999995,-757.999999999992,-339.0000000000004,-1908.9999999999918,2641.9999999999886,-1257.000000000005,-2575.9999999999936,-1634.000000000002,-322.9999999999844,,-8899.999999999976
2016.11.16,-2474.9999999999945,-719.9999999999873,-319.0000000000026,-1781.000000000006,2587.000000000006,-1091.0000000000082,-2456.9999999999936,-1635.999999999993,-323.99999999999096,,-8215.99999999997
2016.11.16,-2323.0000000000073,-539.0000000000006,-214.00000000000307,-1707.9999999999984,2405.999999999997,-1172.0000000000114,-2343.999999999994,-1408.9999999999936,-226.99999999999943,,-7530.000000000011
2016.11.16,-2378.0,-492.0000000000035,-196.00000000000728,-1746.9999999999857,2540.000000000009,-1192.0000000000073,-2382.9999999999955,-1469.9999999999936,-167.9999999999904,,-7485.999999999974
2016.11.16,-2430.9999999999973,-483.99999999999557,-225.00000000000853,-1668.0000000000064,2617.0000000000027,-1109.0000000000089,-2376.9999999999955,-1549.0000000000005,-140.99999999999113,,-7367.0
2016.11.16,-2524.000000000001,-583.0000000000002,-322.00000000000006,-1750.0,2659.999999999996,-1021.0000000000008,-2444.0000000000027,-1564.999999999994,-96.99999999999153,,-7645.999999999995
2016.11.16,-2519.0000000000055,-598.999999999994,-328.0000000000061,-1769.0000000000055,2587.000000000006,-1026.0000000000105,-2433.9999999999973,-1563.9999999999877,-150.99999999999002,,-7802.99999999999
2016.11.16,-2500.0,-581.9999999999936,-295.0000000000008,-1681.999999999988,2448.99999999999,-977.0000000000039,-2358.000000000004,-1472.999999999991,-219.99999999999798,,-7637.999999999989
2016.11.16,-2323.0000000000073,-527.9999999999951,-284.0000000000065,-1592.000000000013,2446.999999999999,-987.000000000009,-2213.9999999999986,-1453.9999999999998,-163.9999999999864,,-7099.000000000017
