date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,GBPCHF,EURCHF,GBPJPY,EURCAD,empty,sum
2019.01.07,-464.00000000000887,-438.9999999999894,-496.00000000000756,-273.9999999999965,-207.00000000000162,154.99999999999403,-49.00000000001015,-251.99999999998113,336.00000000000296,,-1689.9999999999982
2019.01.07,-491.0000000000081,-385.99999999999744,-512.0000000000014,-313.99999999999204,-217.0000000000005,231.0000000000034,-35.00000000000725,-187.99999999998818,236.99999999999832,,-1674.999999999993
2019.01.07,-553.0000000000035,-470.9999999999992,-565.9999999999999,-386.9999999999818,-261.0000000000001,229.99999999999687,-26.999999999999247,-271.99999999999136,275.000000000003,,-2031.9999999999752
2019.01.07,-589.0000000000061,-509.99999999998823,-629.0000000000128,-402.9999999999978,-263.0000000000021,234.00000000000088,-19.00000000001345,-424.99999999998295,263.99999999999756,,-2340.000000000005
2019.01.07,-641.0000000000027,-607.9999999999864,-724.9999999999978,-332.9999999999833,-232.00000000000998,215.99999999999397,-78.00000000000028,-450.9999999999934,434.000000000001,,-2417.999999999979
2019.01.07,-695.0000000000011,-638.9999999999895,-767.0000000000066,-442.9999999999934,-248.99999999999923,273.9999999999965,-50.0000000000167,-444.9999999999932,449.9999999999948,,-2564.0000000000086
2019.01.07,-728.0000000000064,-702.9999999999869,-748.9999999999997,-705.0000000000001,-243.99999999999977,211.99999999998997,-29.00000000001235,-697.9999999999791,147.99999999999258,,-3496.0000000000014
2019.01.07,-722.0000000000005,-666.9999999999953,-739.0000000000008,-751.9999999999972,-236.00000000000287,62.99999999999084,-236.00000000001398,-729.9999999999898,-7.0000000000014495,,-4026.0000000000114
2019.01.07,-563.9999999999978,-588.9999999999951,-739.0000000000008,-752.9999999999815,-229.00000000000142,32.999999999994145,-259.0000000000092,-620.9999999999809,92.00000000000318,,-3628.999999999969
2019.01.07,-583.0000000000002,-480.99999999999807,-736.0000000000033,-930.999999999993,-312.00000000000114,252.99999999999213,-190.00000000000128,-656.9999999999823,-99.99999999998899,,-3736.999999999976
2019.01.07,-626.9999999999998,-602.999999999998,-740.0000000000073,-870.9999999999995,-311.00000000000574,218.99999999999142,-192.00000000001438,-789.999999999992,-39.999999999995595,,-3955.000000000021
2019.01.07,-599.0000000000051,-597.0000000000031,-751.9999999999972,-922.999999999985,-328.0000000000061,139.9999999999846,-191.00000000000784,-812.9999999999882,-99.00000000000463,,-4162.000000000013
2019.01.07,-604.0000000000045,-625.9999999999932,-863.9999999999981,-1007.9999999999867,-356.00000000000074,127.99999999999478,-241.00000000000233,-909.9999999999966,-143.00000000000423,,-4623.999999999992
2019.01.07,-624.9999999999977,-608.9999999999928,-831.000000000004,-992.9999999999994,-343.9999999999999,214.00000000000307,-192.00000000001438,-867.999999999995,-63.99999999999739,,-4311.999999999997
2019.01.07,-640.0000000000073,-536.9999999999875,-863.9999999999981,-886.9999999999934,-310.0000000000103,258.99999999998704,-199.00000000001583,-751.9999999999811,48.000000000003595,,-3882.0000000000036
2019.01.07,-658.0000000000031,-553.9999999999878,-836.9999999999989,-847.9999999999822,-302.0000000000023,287.9999999999994,-163.00000000000205,-745.0000000000045,106.00000000000608,,-3712.999999999976
2019.01.07,-663.999999999998,-541.9999999999981,-841.0000000000028,-872.9999999999905,-303.0000000000088,302.9999999999866,-150.00000000000568,-870.9999999999809,69.9999999999923,,-3871.000000000005
2019.01.07,-651.0000000000016,-548.9999999999995,-807.0000000000022,-855.9999999999901,-338.00000000000495,309.0000000000037,-126.0000000000039,-915.9999999999968,78.00000000000028,,-3855.999999999995
2019.01.07,-644.0000000000001,-547.999999999993,-811.0000000000061,-846.9999999999977,-321.0000000000046,316.0000000000052,-123.00000000000644,-860.99999999999,76.0000000000094,,-3762.9999999999836
2019.01.07,-663.0000000000025,-651.9999999999859,-805.0000000000113,-832.9999999999949,-351.0000000000013,215.99999999999397,-114.99999999999844,-989.9999999999807,109.00000000000354,,-4083.9999999999773
2019.01.08,-656.000000000001,-697.9999999999986,-794.0000000000058,-838.9999999999898,-345.0000000000064,132.99999999998312,-130.0000000000079,-1037.9999999999825,59.99999999999339,,-4307.0000000000155
2019.01.08,-689.0000000000063,-720.9999999999939,-815.9999999999945,-898.9999999999832,-328.0000000000061,21.00000000000435,-146.00000000000168,-1014.9999999999864,18.0000000000069,,-4574.99999999996
2019.01.08,-696.0000000000077,-722.9999999999848,-844.0000000000003,-885.9999999999868,-331.0000000000035,178.99999999999582,-119.00000000000244,-1004.9999999999955,90.00000000001229,,-4334.999999999973
2019.01.08,-724.0000000000024,-715.9999999999833,-838.0000000000055,-866.9999999999956,-326.9999999999995,188.9999999999947,-120.00000000000898,-998.9999999999952,126.0000000000039,,-4275.999999999992
2019.01.08,-700.0000000000006,-703.9999999999935,-883.9999999999959,-913.9999999999926,-354.0000000000099,207.99999999998596,-147.00000000000824,-1058.9999999999975,85.00000000000173,,-4469.000000000011
2019.01.08,-690.0000000000017,-679.9999999999917,-836.9999999999989,-898.9999999999832,-321.0000000000046,200.99999999998454,-137.00000000000932,-1060.0000000000023,-31.000000000003247,,-4454.000000000011
2019.01.08,-650.0000000000061,-636.9999999999986,-733.0000000000059,-895.9999999999857,-307.0000000000017,200.00000000000017,-77.00000000001594,-1019.9999999999818,-103.99999999999298,,-4223.999999999989
2019.01.08,-619.9999999999983,-598.999999999994,-649.999999999995,-835.9999999999923,-234.00000000000088,215.99999999999397,-11.00000000000545,-793.0000000000064,-231.99999999998778,,-3758.999999999986
2019.01.08,-531.9999999999991,-527.9999999999951,-543.0000000000045,-847.9999999999822,-269.00000000000813,154.99999999999403,-25.00000000000835,-736.9999999999948,-266.999999999995,,-3593.999999999993
2019.01.08,-544.0,-570.0000000000039,-571.9999999999948,-994.9999999999903,-347.0000000000084,137.9999999999937,-38.0000000000047,-912.0000000000061,-417.0000000000007,,-4257.0000000000155
2019.01.08,-536.9999999999986,-561.9999999999958,-554.00000000001,-1049.9999999999955,-303.0000000000088,137.9999999999937,0.0,-936.9999999999834,-506.0000000000064,,-4311.000000000005
2019.01.08,-516.0000000000053,-517.9999999999962,-503.000000000009,-1069.9999999999932,-247.00000000000833,104.99999999999955,-20.000000000020002,-1013.0000000000052,-662.000000000007,,-4444.000000000045
2019.01.08,-413.0000000000078,-431.99999999998795,-425.0000000000087,-985.999999999998,-157.00000000000713,102.00000000000209,-48.000000000003595,-1058.9999999999975,-631.0000000000038,,-4049.000000000012
2019.01.08,-456.00000000000085,-448.000000000004,-439.99999999999596,-991.9999999999928,-175.00000000000293,122.99999999998423,-12.000000000012001,-1132.000000000005,-563.0000000000024,,-4095.0000000000314
2019.01.08,-486.00000000000864,-463.9999999999977,-461.0000000000003,-1034.999999999986,-167.00000000000603,171.99999999999437,12.999999999996348,-1132.000000000005,-574.9999999999922,,-4135.000000000005
2019.01.08,-499.000000000005,-475.0000000000032,-480.99999999999807,-1034.999999999986,-179.00000000000693,173.99999999998528,17.999999999984695,-1001.0000000000048,-573.0000000000013,,-4051.000000000035
2019.01.08,-596.0000000000076,-678.0000000000008,-594.0000000000057,-1112.0000000000018,-172.00000000000549,116.99999999998934,2.999999999997449,-1121.9999999999857,-523.9999999999911,,-4678.000000000011
2019.01.08,-575.0000000000033,-587.0000000000042,-561.9999999999958,-1095.999999999986,-158.0000000000026,173.99999999998528,28.999999999990145,-1103.999999999985,-557.0000000000075,,-4436.000000000009
2019.01.08,-550.000000000006,-807.9999999999865,-564.9999999999933,-1082.9999999999895,-181.00000000000892,-63.99999999999739,4.999999999988347,-1481.9999999999993,-652.9999999999925,,-5380.999999999985
2019.01.08,-545.0000000000066,-629.9999999999973,-517.0000000000119,-990.000000000002,-129.00000000000134,92.99999999998754,39.999999999995595,-1366.9999999999902,-543.999999999989,,-4589.0000000000155
2019.01.08,-568.0000000000018,-509.99999999998823,-522.0000000000002,-990.000000000002,-135.00000000000733,181.9999999999933,29.999999999996696,-1144.9999999999818,-512.0000000000014,,-4169.999999999993
2019.01.08,-558.9999999999984,-668.9999999999862,-547.0000000000086,-1030.999999999982,-207.00000000000162,88.99999999998354,-40.0000000000178,-1253.9999999999907,-479.99999999999153,,-4697.999999999994
2019.01.08,-604.0000000000045,-695.0000000000011,-617.0000000000009,-1098.9999999999834,-252.0000000000078,44.99999999998394,-7.0000000000014495,-1328.9999999999793,-496.00000000000756,,-5054.000000000002
2019.01.08,-624.9999999999977,-663.999999999998,-651.0000000000016,-1118.9999999999811,-243.00000000000432,161.99999999999548,-4.000000000004,-1168.9999999999827,-458.00000000000284,,-4770.999999999977
2019.01.08,-562.0000000000069,-499.9999999999893,-557.9999999999918,-1048.9999999999889,-152.00000000000767,258.99999999998704,19.999999999997797,-1038.9999999999873,-629.9999999999973,,-4210.999999999985
2019.01.08,-587.0000000000042,-485.0000000000021,-537.0000000000097,-1049.9999999999955,-141.00000000000225,246.99999999999721,39.999999999995595,-900.0000000000057,-519.9999999999872,,-3933.0000000000136
2019.01.08,-540.0000000000072,-431.99999999998795,-565.9999999999999,-1020.9999999999831,-148.0000000000037,255.00000000000523,-9.999999999998899,-780.0000000000011,-506.0000000000064,,-3747.9999999999827
2019.01.08,-675.0000000000034,-632.9999999999947,-730.9999999999927,-1044.0000000000005,-232.00000000000998,255.00000000000523,-26.999999999999247,-1022.9999999999961,-479.99999999999153,,-4589.999999999984
2019.01.08,-712.0000000000015,-617.9999999999852,-717.000000000012,-1031.9999999999884,-323.0000000000066,258.0000000000027,-1.0000000000065512,-969.9999999999989,-309.99999999998806,,-4424.9999999999845
2019.01.08,-621.0000000000049,-574.9999999999922,-644.0000000000001,-1017.9999999999856,-302.0000000000023,255.00000000000523,-35.00000000000725,-870.0000000000045,-324.9999999999975,,-4134.999999999989
2019.01.08,-528.0000000000063,-381.99999999999346,-537.0000000000097,-890.9999999999974,-257.0000000000072,246.99999999999721,-29.00000000001235,-816.9999999999789,-435.9999999999919,,-3630.0
2019.01.08,-443.0000000000045,-285.00000000000193,-476.0000000000098,-878.000000000001,-226.00000000000398,218.99999999999142,-66.00000000001049,-746.9999999999857,-507.9999999999973,,-3410.0000000000236
2019.01.08,-385.000000000002,-302.0000000000023,-394.00000000000546,-849.9999999999952,-182.00000000000438,221.00000000000452,-29.00000000001235,-840.9999999999798,-502.00000000000244,,-3263.9999999999995
2019.01.08,-492.999999999999,-256.99999999999613,-479.0000000000072,-973.0000000000016,-308.00000000000824,288.99999999998374,-43.999999999999595,-844.9999999999989,-510.99999999999477,,-3621.000000000021
2019.01.08,-473.0000000000012,-193.99999999998306,-461.0000000000003,-997.9999999999878,-265.0000000000041,402.9999999999978,-1.0000000000065512,-676.9999999999925,-612.9999999999969,,-3278.9999999999745
2019.01.08,-508.00000000000847,-156.99999999998494,-476.0000000000098,-953.9999999999882,-147.00000000000824,434.000000000001,7.999999999985796,-453.00000000000296,-523.0000000000068,,-2776.0000000000223
2019.01.08,-541.0000000000026,-180.0000000000024,-527.0000000000108,-937.9999999999944,-186.00000000000838,470.9999999999992,10.999999999983245,-388.00000000000523,-469.99999999999267,,-2748.0000000000346
2019.01.08,-575.0000000000033,-226.99999999999943,-524.9999999999977,-770.9999999999884,-197.00000000000273,486.999999999993,24.999999999986144,-287.9999999999825,-236.99999999999832,,-2307.9999999999936
2019.01.08,-533.0000000000057,-68.99999999998573,-513.0000000000078,-841.9999999999872,-251.00000000000122,604.9999999999889,15.999999999993797,-201.99999999999818,-309.99999999998806,,-2098.9999999999914
2019.01.08,-563.9999999999978,-80.99999999999774,-594.0000000000057,-842.9999999999937,-308.00000000000824,632.9999999999947,-36.0000000000138,-206.99999999999363,-287.9999999999994,,-2288.0000000000155
2019.01.08,-558.9999999999984,-86.99999999999264,-629.9999999999973,-838.9999999999898,-318.00000000000716,636.9999999999986,-49.00000000001015,-237.99999999999955,-239.99999999999577,,-2322.9999999999923
2019.01.08,-552.0000000000081,-68.99999999998573,-550.000000000006,-919.9999999999875,-281.00000000000904,642.9999999999936,7.999999999985796,-245.9999999999809,-435.0000000000076,,-2402.0000000000055
2019.01.08,-513.0000000000078,31.000000000003247,-485.0000000000021,-953.9999999999882,-260.00000000000466,676.9999999999943,21.999999999988695,-179.00000000000205,-489.99999999999045,,-2151.000000000009
2019.01.08,-504.9999999999999,-17.000000000000348,-480.00000000001376,-1036.999999999999,-271.0000000000101,624.0000000000023,22.999999999995246,-240.99999999998545,-568.9999999999973,,-2473.000000000008
2019.01.08,-486.00000000000864,-21.00000000000435,-463.0000000000134,-1008.9999999999932,-261.0000000000001,577.9999999999897,-3.0000000000196536,-286.00000000000136,-590.0000000000016,,-2541.0000000000528
2019.01.08,-464.00000000000887,-45.99999999999049,-446.9999999999974,-1051.0000000000018,-264.0000000000087,558.9999999999984,-1.0000000000065512,-427.99999999999727,-624.0000000000023,,-2766.000000000015
2019.01.08,-465.9999999999998,-31.000000000003247,-456.9999999999963,-1063.9999999999982,-282.99999999999994,583.9999999999845,0.0,-418.00000000000637,-614.0000000000034,,-2749.0000000000227
2019.01.08,-483.0000000000001,-19.999999999997797,-456.00000000001194,-1063.9999999999982,-287.9999999999994,592.9999999999991,2.999999999997449,-433.9999999999975,-624.0000000000023,,-2773.0000000000105
2019.01.09,-531.9999999999991,-41.000000000002146,-476.0000000000098,-1068.0000000000023,-257.0000000000072,597.0000000000031,0.9999999999843467,-377.9999999999859,-631.0000000000038,,-2785.0000000000227
2019.01.09,-507.0000000000019,-41.000000000002146,-463.0000000000134,-1061.9999999999852,-318.00000000000716,550.9999999999903,-2.0000000000131024,-453.9999999999793,-631.9999999999882,,-2928.0
2019.01.09,-502.9999999999979,-139.00000000000023,-520.9999999999936,-1092.9999999999884,-304.00000000000426,507.9999999999973,-32.0000000000098,-590.9999999999798,-617.0000000000009,,-3291.9999999999773
2019.01.09,-531.9999999999991,-226.99999999999943,-622.0000000000115,-1356.0000000000016,-580.0000000000027,489.99999999999045,-73.00000000001194,-633.9999999999861,-737.9999999999942,,-4272.000000000016
2019.01.09,-556.0000000000009,-251.00000000000122,-663.999999999998,-1337.9999999999948,-557.0000000000075,490.999999999997,-78.00000000000028,-691.9999999999789,-716.0000000000056,,-4360.99999999999
2019.01.09,-548.9999999999995,-217.0000000000005,-625.9999999999932,-1312.000000000002,-517.0000000000008,512.0000000000014,-76.0000000000094,-657.999999999987,-699.9999999999895,,-4142.999999999982
2019.01.09,-562.0000000000069,-263.99999999999756,-629.0000000000128,-1368.999999999998,-446.00000000000193,475.99999999998755,-51.000000000001044,-661.0000000000014,-757.999999999992,,-4264.000000000024
2019.01.09,-587.9999999999997,-323.99999999999096,-703.0000000000092,-1408.9999999999936,-496.00000000000756,442.9999999999934,-87.00000000001484,-679.000000000002,-787.9999999999887,,-4631.000000000015
2019.01.09,-533.0000000000057,-241.00000000000233,-646.9999999999976,-1441.9999999999877,-470.00000000000375,435.9999999999919,-92.00000000000318,-800.9999999999877,-917.9999999999966,,-4707.999999999993
2019.01.09,-487.0000000000041,-245.99999999999068,-601.000000000007,-1508.9999999999825,-533.0000000000057,398.9999999999938,-113.00000000000753,-908.9999999999918,-958.9999999999987,,-4957.9999999999945
2019.01.09,-468.00000000000176,-258.0000000000027,-636.9999999999986,-1512.0000000000023,-511.0000000000059,366.999999999984,-155.00000000001623,-822.9999999999791,-929.9999999999864,,-4927.000000000009
2019.01.09,-465.0000000000043,-261.0000000000001,-639.0000000000118,-1522.0000000000011,-506.0000000000064,357.99999999999164,-168.0000000000126,-818.9999999999884,-933.9999999999905,,-4956.000000000024
2019.01.09,-453.99999999999886,-205.99999999999508,-600.0000000000006,-1502.9999999999877,-485.0000000000021,398.9999999999938,-151.00000000001222,-805.0000000000068,-950.9999999999908,,-4756.000000000001
2019.01.09,-457.0000000000074,-268.0000000000016,-641.0000000000027,-1510.9999999999957,-472.00000000000574,353.0000000000033,-174.00000000000747,-778.9999999999964,-947.9999999999933,,-4897.000000000007
2019.01.09,-491.0000000000081,-323.99999999999096,-675.0000000000034,-1522.0000000000011,-454.00000000000995,333.9999999999899,-180.0000000000024,-835.9999999999843,-912.999999999986,,-5060.999999999996
2019.01.09,-497.000000000003,-295.99999999998516,-683.0000000000114,-1507.9999999999982,-455.0000000000054,373.99999999998545,-165.00000000001512,-787.0000000000061,-899.0000000000053,,-4916.000000000045
2019.01.09,-501.000000000007,-262.999999999991,-693.0000000000102,-1501.9999999999811,-415.0000000000098,397.99999999998727,-164.00000000000858,-754.9999999999955,-882.9999999999893,,-4778.0000000000055
2019.01.09,-495.000000000001,-246.99999999999721,-679.9999999999917,-1499.9999999999902,-414.00000000000324,407.99999999998613,-162.00000000001768,-729.9999999999898,-899.9999999999897,,-4719.9999999999945
2019.01.09,-519.9999999999983,-268.0000000000016,-717.9999999999964,-1498.9999999999836,-438.00000000000506,431.0000000000036,-170.00000000000347,-900.999999999982,-865.999999999989,,-4948.999999999956
2019.01.09,-621.0000000000049,-312.00000000000114,-828.0000000000065,-1552.9999999999823,-461.0000000000003,415.99999999999415,-169.00000000001913,-954.9999999999841,-819.9999999999985,,-5303.000000000002
2019.01.09,-579.0000000000073,-376.9999999999829,-768.0000000000131,-1491.9999999999823,-445.0000000000065,360.9999999999891,-177.00000000000495,-917.0000000000016,-763.0000000000026,,-5157.000000000012
2019.01.09,-589.0000000000061,-612.9999999999969,-802.9999999999982,-1434.9999999999864,-482.00000000000466,187.00000000000384,-175.99999999999838,-1158.9999999999918,-719.000000000003,,-5788.999999999981
2019.01.09,-672.0000000000059,-522.0000000000002,-737.0000000000099,-1407.0000000000027,-486.00000000000864,268.0000000000016,-77.00000000001594,-1122.9999999999905,-751.9999999999972,,-5508.000000000029
2019.01.09,-696.0000000000077,-473.99999999999665,-757.999999999992,-1422.9999999999966,-499.000000000005,397.99999999998727,-30.0000000000189,-1072.0000000000027,-764.9999999999934,,-5319.000000000026
2019.01.09,-644.0000000000001,-373.00000000000114,-673.9999999999968,-1481.9999999999834,-499.000000000005,471.9999999999835,-7.0000000000014495,-948.9999999999839,-879.9999999999919,,-5035.99999999998
2019.01.09,-595.0000000000011,-146.99999999998602,-629.9999999999973,-1431.9999999999889,-508.00000000000847,634.9999999999856,-5.000000000010552,-716.9999999999845,-937.9999999999944,,-4336.999999999986
2019.01.09,-587.0000000000042,-160.99999999998892,-595.9999999999966,-1429.999999999998,-543.0000000000045,570.9999999999882,8.999999999992347,-723.9999999999895,-899.9999999999897,,-4360.999999999991
2019.01.09,-536.9999999999986,-211.99999999998997,-605.0000000000111,-1438.9999999999902,-574.0000000000078,492.0000000000035,-60.000000000015596,-764.9999999999864,-933.000000000006,,-4633.000000000002
2019.01.09,-569.0000000000084,-218.99999999999142,-605.9999999999955,-1459.9999999999945,-564.000000000009,514.9999999999987,-41.000000000002146,-780.0000000000011,-956.0000000000013,,-4680.000000000005
2019.01.09,-558.9999999999984,-404.9999999999887,-629.9999999999973,-1444.000000000001,-539.0000000000006,356.00000000000074,-55.000000000005045,-991.9999999999902,-933.9999999999905,,-5201.999999999971
2019.01.09,-586.0000000000088,-300.99999999999574,-622.9999999999958,-1492.9999999999889,-561.0000000000003,378.999999999996,-60.000000000015596,-834.9999999999795,-944.9999999999958,,-5024.9999999999845
2019.01.09,-816.0000000000056,-275.000000000003,-686.0000000000089,-1451.0000000000023,-572.0000000000058,549.9999999999839,-13.000000000018552,-669.9999999999875,-923.0000000000072,,-4856.0000000000555
2019.01.09,-872.0000000000061,-319.0000000000026,-795.9999999999967,-1434.9999999999864,-581.0000000000093,767.9999999999909,112.99999999998533,-573.9999999999839,-653.999999999999,,-4350.000000000007
2019.01.09,-1150.0000000000066,-740.9999999999917,-1297.999999999999,-1636.9999999999995,-718.0000000000075,675.9999999999877,-87.99999999999919,-787.9999999999825,-604.9999999999889,,-6348.999999999987
2019.01.09,-1279.000000000008,-870.9999999999995,-1449.0000000000114,-1984.9999999999923,-804.0000000000047,699.9999999999895,-129.00000000000134,-794.9999999999875,-550.9999999999903,,-7163.000000000004
2019.01.09,-1116.000000000006,-727.9999999999953,-1354.0000000000107,-1583.9999999999854,-641.0000000000027,737.9999999999942,-182.99999999999983,-454.9999999999841,-89.99999999999008,,-5412.999999999979
2019.01.09,-968.0000000000022,-390.9999999999858,-1309.0000000000045,-1775.9999999999998,-638.0000000000052,791.9999999999927,-309.0000000000037,-158.99999999999181,-357.99999999999164,,-5115.999999999993
2019.01.09,-983.0000000000006,-537.9999999999941,-1418.9999999999925,-1818.999999999993,-654.0000000000101,757.999999999992,-347.0000000000084,-426.9999999999925,-371.99999999999454,,-5800.999999999994
2019.01.09,-1009.9999999999998,-563.9999999999867,-1357.9999999999925,-1673.9999999999977,-604.0000000000045,734.9999999999968,-259.0000000000092,-424.0000000000066,-218.00000000000708,,-5376.000000000006
2019.01.09,-1049.0,-637.9999999999831,-1388.999999999996,-1702.999999999988,-662.000000000007,719.9999999999873,-250.00000000001688,-460.9999999999843,-146.00000000000168,,-5577.999999999991
2019.01.09,-1045.000000000007,-652.9999999999925,-1414.000000000004,-1759.9999999999839,-685.0000000000023,692.9999999999881,-268.0000000000016,-453.9999999999793,-191.99999999999218,,-5777.999999999974
2019.01.09,-1134.0000000000016,-736.0000000000033,-1446.9999999999982,-1710.999999999996,-729.0000000000018,717.9999999999964,-264.0000000000198,-521.9999999999914,-123.00000000000644,,-5948.000000000023
2019.01.09,-1214.0000000000039,-821.9999999999894,-1621.0000000000057,-1805.9999999999966,-778.0000000000009,653.999999999999,-272.00000000000557,-572.9999999999791,-160.00000000000458,,-6591.999999999986
2019.01.09,-1158.0000000000034,-808.9999999999931,-1534.0000000000132,-1656.9999999999973,-704.0000000000047,625.9999999999932,-269.00000000000813,-653.9999999999964,-14.000000000002899,,-6173.0000000000255
2019.01.09,-1148.0000000000045,-824.0000000000025,-1532.0,-1708.9999999999827,-745.0000000000068,649.999999999995,-290.00000000001245,-650.999999999982,51.000000000001044,,-6197.999999999995
2019.01.09,-1263.000000000003,-868.9999999999865,-1590.0000000000025,-1708.9999999999827,-725.000000000009,682.9999999999892,-239.00000000001143,-461.9999999999891,45.000000000006146,,-6128.999999999989
2019.01.09,-1263.9999999999984,-873.999999999997,-1593.0,-1647.9999999999827,-681.0000000000093,774.9999999999924,-172.0000000000166,-376.9999999999811,124.00000000001299,,-5709.999999999979
