date,USDCHF,EURUSD,USDCAD,AUDUSD,EURCHF,CHFJPY,GBPJPY,EURJPY,EURAUD,CADJPY,AUDJPY,AUDCAD,empty,sum
2020.09.07,-55.000000000005045,-8.999999999992347,-9.999999999998899,-7.0000000000014495,-32.999999999994145,-155.00000000000114,-107.99999999997567,-34.99999999999659,-134.00000000001188,-5.000000000009663,-6.000000000000227,-182.99999999999983,,-739.9999999999868
2020.09.07,-52.000000000007596,5.999999999994898,31.999999999987594,-46.00000000000159,-21.00000000000435,-81.99999999999363,-73.99999999998386,7.000000000005002,-83.00000000001084,36.99999999999193,-45.000000000001705,-154.0000000000097,,-475.0000000000339
2020.09.07,-35.00000000000725,38.99999999998904,92.99999999998754,9.00000000000345,-14.000000000002899,-67.99999999999784,-34.99999999999659,25.000000000005684,-242.00000000000887,74.99999999998863,10.99999999999568,-163.00000000000205,,-305.0000000000455
2020.09.07,-31.999999999998696,29.999999999996696,185.99999999999727,13.00000000000745,-18.0000000000069,-126.99999999999534,-39.99999999999204,-1.9999999999953388,-215.00000000000963,90.99999999999397,10.99999999999568,-159.00000000000912,,-262.00000000001603
2020.09.07,-30.000000000007798,24.000000000001798,171.99999999999437,-14.999999999998348,-17.000000000000348,-134.00000000000034,-53.999999999973625,-22.00000000000557,-120.99999999999334,69.99999999999318,-33.00000000000125,-189.00000000000583,,-348.99999999999704
2020.09.07,-16.0000000000049,48.000000000003595,183.99999999998417,-21.999999999999797,-14.999999999987246,-141.9999999999959,-25.999999999982037,-19.99999999999602,-90.99999999999665,60.99999999999284,-46.999999999997044,-193.00000000000983,,-278.99999999998886
2020.09.07,-8.000000000008,82.00000000000429,220.99999999998232,-12.000000000000899,8.999999999992347,-134.00000000000034,-7.999999999981355,19.000000000005457,-83.9999999999952,92.99999999998931,-28.999999999996362,-229.00000000000142,,-80.00000000000986
2020.09.07,-21.00000000000435,34.000000000000696,165.9999999999995,-122.99999999999534,-14.999999999987246,-235.99999999999,-164.99999999999204,-96.00000000000364,-22.999999999995246,1.9999999999953388,-182.00000000000216,-320.00000000000915,,-978.9999999999836
2020.09.07,-2.999999999997449,58.000000000002494,212.99999999999653,-60.99999999999994,-32.999999999994145,-191.99999999999307,-156.99999999998226,-67.00000000000728,-34.000000000000696,37.9999999999967,-106.99999999999932,-270.99999999999903,,-615.9999999999775
2020.09.07,7.0000000000014495,48.000000000003595,165.9999999999995,-81.9999999999932,-45.99999999999049,-117.999999999995,-55.999999999983174,-27.000000000001023,22.999999999995246,57.999999999992724,-106.99999999999932,-275.000000000003,,-408.9999999999727
