date,USDCHF,EURUSD,USDCAD,AUDUSD,EURCHF,CHFJPY,GBPJPY,EURJPY,EURAUD,CADJPY,AUDJPY,AUDCAD,empty,sum
2020.09.07,-31.999999999998696,11.00000000000545,129.99999999998568,-2.999999999997449,-21.00000000000435,-63.99999999999295,-62.99999999998818,16.000000000005343,17.000000000000348,137.00000000000045,10.99999999999568,-143.00000000000423,,-3.999999999992923
2020.09.07,-31.999999999998696,59.99999999999339,112.000000000001,23.00000000000635,56.000000000011596,-25.99999999999625,9.000000000014552,34.99999999999659,-59.000000000009045,117.999999999995,10.99999999999568,-72.0000000000054,,235.00000000000472
2020.09.07,-8.000000000008,53.999999999998494,265.99999999998846,79.00000000000685,-8.999999999992347,-46.999999999997044,135.00000000001933,69.00000000000261,-187.00000000000384,162.9999999999967,102.00000000000387,-121.00000000000443,,496.0000000000107
2020.09.07,-12.000000000000899,55.000000000005045,248.00000000000378,48.99999999999905,-1.999999999990898,-104.99999999998977,4.000000000019099,19.99999999999602,-123.00000000000644,120.99999999999511,42.00000000000159,-143.9999999999997,,153.00000000003203
2020.09.07,2.000000000002,72.0000000000054,231.0000000000034,17.000000000000348,-7.0000000000014495,-86.99999999998909,63.0000000000166,34.99999999999659,-36.999999999998145,110.99999999999,9.000000000000341,-176.0000000000095,,233.00000000001648
2020.09.07,7.9999999999968985,116.99999999998934,258.99999999998704,50.0000000000056,28.000000000005798,-128.99999999999068,-3.9999999999906777,31.00000000000591,-48.000000000003595,96.9999999999942,13.999999999995794,-148.99999999999915,,273.9999999999965
2020.09.07,13.999999999991797,113.99999999999189,276.9999999999939,26.999999999999247,15.999999999993797,-79.9999999999983,40.000000000020464,78.00000000000296,2.999999999997449,132.99999999999557,19.000000000005457,-191.00000000000784,,449.99999999998647
2020.09.07,0.0,99.00000000000463,231.0000000000034,-7.0000000000014495,19.999999999997797,-189.99999999999773,-133.99999999998613,-37.00000000000614,52.99999999999194,48.99999999999238,-79.9999999999983,-206.00000000000617,,-202.00000000000574
2020.09.07,14.999999999998348,93.99999999999409,231.0000000000034,-8.999999999992347,-1.999999999990898,-107.99999999998988,-8.99999999998613,24.00000000000091,53.999999999998494,90.99999999999397,-39.99999999999204,-201.00000000000674,,140.00000000003124
2020.09.07,36.999999999998145,96.99999999999153,234.00000000000088,-2.000000000002,-25.999999999992696,-46.999999999997044,14.000000000010004,63.99999999999295,38.99999999998904,110.99999999999,-10.99999999999568,-203.00000000000873,,306.99999999997647
2020.09.07,78.00000000000028,126.0000000000039,272.99999999998994,11.00000000000545,-46.999999999997044,19.000000000005457,96.00000000000364,99.99999999999432,48.000000000003595,137.99999999999102,6.000000000000227,-213.00000000000762,,634.9999999999932
2020.09.07,78.00000000000028,110.99999999999443,285.00000000000193,12.000000000000899,-62.000000000006494,6.000000000000227,116.00000000001387,75.9999999999934,25.999999999992696,146.0000000000008,4.9999999999954525,-221.00000000000452,,577.9999999999831
2020.09.07,73.99999999999629,117.99999999999588,313.99999999999204,23.00000000000635,-46.999999999997044,-24.00000000000091,110.00000000001364,61.99999999999761,12.999999999996348,149.0000000000009,1.0000000000047748,-230.000000000008,,562.999999999998
2020.09.07,31.999999999998696,95.00000000000064,300.99999999999574,-5.999999999994898,-21.999999999988695,-69.99999999999318,70.0000000000216,42.999999999992156,42.0000000000087,143.00000000000068,-25.99999999999625,-261.0000000000001,,341.000000000045
2020.09.07,48.99999999999905,116.00000000000499,366.999999999984,3.0000000000085514,-19.999999999997797,-40.99999999999682,182.00000000001637,73.99999999999807,45.99999999999049,185.00000000000227,-10.000000000005116,-289.0000000000059,,661.9999999999981
2020.09.07,64.99999999999284,119.99999999998678,394.9999999999898,12.000000000000899,-31.999999999987594,13.00000000000523,269.00000000000546,112.99999999999955,42.999999999993044,234.99999999999943,21.000000000000796,-301.0000000000068,,952.9999999999795
2020.09.07,76.99999999999375,114.99999999999844,432.9999999999945,4.999999999999449,-55.99999999998939,13.00000000000523,312.0000000000118,90.99999999999397,52.000000000007596,241.99999999999022,3.0000000000001137,-338.00000000000495,,949.0000000000005
2020.09.07,71.99999999999429,165.9999999999995,489.99999999999045,72.0000000000054,-7.999999999985796,-24.00000000000091,353.00000000000864,111.99999999999477,-18.0000000000069,259.00000000000034,49.99999999999716,-286.00000000000847,,1237.9999999999884
2020.09.07,70.99999999999883,207.00000000000162,573.9999999999857,148.0000000000037,34.000000000000696,-7.999999999995566,536.0000000000014,185.00000000000227,-140.0000000000068,325.9999999999934,149.0000000000009,-250.00000000000577,,1831.9999999999807
2020.09.07,82.99999999999974,177.00000000000495,543.999999999989,97.9999999999981,-5.999999999994898,31.00000000000591,570.0000000000216,170.0000000000017,-72.0000000000054,316.99999999999307,106.99999999999932,-304.00000000000426,,1715.0000000000086
2020.09.07,-112.000000000001,68.99999999998573,543.999999999989,39.00000000000014,121.99999999999989,-146.0000000000008,435.0000000000023,134.00000000000034,-97.9999999999981,364.9999999999949,91.00000000000819,-376.00000000000966,,1066.999999999971
2020.09.07,-41.9999999999976,79.00000000000685,566.9999999999842,87.00000000000374,55.000000000005045,-60.000000000002274,344.0000000000225,141.9999999999959,-187.00000000000384,376.99999999999534,141.00000000000534,-330.0000000000081,,1173.0000000000068
2020.09.07,-111.00000000000554,24.000000000001798,512.0000000000014,30.000000000007798,78.00000000000028,-96.9999999999942,466.0000000000082,135.99999999999568,-130.99999999999224,376.99999999999534,114.99999999999488,-367.0000000000062,,1032.0000000000075
2020.09.07,-43.00000000000415,136.00000000000279,560.9999999999893,45.000000000006146,100.0000000000112,-72.99999999999329,739.0000000000043,185.00000000000227,-15.999999999993797,364.9999999999949,88.00000000000807,-384.00000000000654,,1703.0000000000211
2020.09.07,41.000000000002146,131.99999999999878,533.99999999999,29.000000000001247,-1.999999999990898,20.000000000010232,781.0000000000059,168.99999999999693,15.999999999993797,337.99999999999386,64.00000000000716,-385.000000000002,,1737.000000000007
2020.09.07,15.999999999993797,174.99999999999181,590.0000000000016,24.000000000001798,68.00000000000139,-7.999999999995566,713.9999999999986,216.99999999999875,86.0000000000083,375.0,60.000000000002274,-430.00000000000813,,1886.9999999999945
2020.09.07,142.99999999999312,330.9999999999924,637.9999999999831,109.00000000000354,62.000000000006494,91.00000000000819,1081.0000000000173,317.99999999999784,109.00000000000354,362.99999999999955,108.99999999999466,-353.0000000000033,,3000.999999999997
2020.09.07,64.99999999999284,265.99999999998846,542.9999999999824,78.00000000000028,95.00000000000064,22.00000000000557,1129.000000000019,283.00000000000125,89.99999999999008,323.99999999999807,94.99999999999886,-326.0000000000041,,2663.999999999973
2020.09.07,73.99999999999629,228.00000000000597,456.9999999999963,64.0000000000085,49.00000000001015,51.00000000000193,1100.0000000000227,254.99999999999545,65.99999999998829,280.9999999999917,91.00000000000819,-282.0000000000045,,2434.000000000021
2020.09.07,71.99999999999429,253.99999999999866,455.99999999998977,14.999999999998348,73.00000000001194,21.000000000000796,963.0000000000223,257.99999999999557,212.99999999999653,263.9999999999958,22.00000000000557,-347.0000000000084,,2264.000000000001
