date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2021.01.04,-173.00000000000094,-8.999999999992347,-114.99999999999844,-135.00000000000512,-137.9999999999937,-102.00000000000209,-17.000000000000348,-0.9999999999843467,0.0,-17.999999999995797,-59.99999999999339,0.0,0.0,-136.00000000000279,-46.999999999997044,-148.00000000001478,-164.00000000000858,-60.99999999999994,-33.00000000000125,-31.00000000000591,-114.99999999999844,-46.00000000000159,,-1548.9999999999968
2021.01.04,-147.99999999999258,69.00000000000794,-68.00000000000139,-114.00000000000432,-150.99999999999002,-55.000000000005045,-14.999999999998348,17.000000000000348,146.0000000000008,13.00000000000745,-7.9999999999968985,15.00000000000945,159.9999999999966,236.99999999999832,147.99999999999258,-164.00000000000858,-205.99999999999508,-62.000000000006494,6.999999999990791,33.00000000000125,-25.999999999992696,7.0000000000014495,,-164.99999999998448
2021.01.04,-203.99999999999307,107.99999999999699,-91.00000000001884,-192.99999999999784,-152.99999999998093,-85.00000000000173,-36.0000000000027,83.00000000001084,106.00000000000875,48.000000000003595,21.00000000000435,57.00000000000705,298.0000000000018,214.99999999998744,204.00000000000418,-175.99999999999838,-205.99999999999508,-113.00000000000753,7.999999999995566,27.999999999991587,-49.99999999999449,-17.999999999995797,,-148.99999999997422
2021.01.04,-141.99999999999767,219.99999999999798,0.0,-195.0000000000074,-74.99999999998064,69.9999999999923,51.000000000001044,121.99999999999989,299.0000000000066,94.00000000000519,116.00000000000499,126.0000000000039,501.9999999999811,364.9999999999931,228.00000000000597,-290.9999999999968,-168.99999999999693,-202.9999999999976,182.00000000000216,134.00000000000034,126.0000000000039,67.00000000000594,,1627.0000000000275
2021.01.04,-164.99999999999292,205.99999999999508,10.999999999983245,-140.00000000000057,-130.99999999999224,-38.0000000000047,5.999999999994898,153.00000000000313,103.00000000000864,104.99999999999955,67.00000000000594,130.0000000000079,248.99999999999523,351.99999999999676,182.99999999999983,-282.0000000000045,-337.0000000000095,-241.00000000000233,-35.0000000000108,-7.000000000005002,23.00000000000635,53.999999999998494,,265.99999999997243
2021.01.04,-180.0000000000024,141.00000000001333,-9.000000000014552,7.999999999995566,-162.99999999997982,-177.00000000000495,-65.00000000000395,155.00000000001623,-31.999999999996476,111.00000000000554,-39.00000000000014,75.00000000000284,122.99999999999045,395.99999999999636,541.9999999999981,-276.00000000000955,-544.9999999999955,-363.0000000000022,-216.99999999999875,-146.0000000000008,-124.99999999999733,-36.999999999998145,,-822.9999999999861
2021.01.04,-200.99999999999562,259.9999999999936,2.999999999997449,-2.0000000000095497,-127.99999999999478,-120.00000000000898,-63.00000000000195,154.0000000000097,19.99999999999602,118.00000000000699,-3.999999999992898,68.00000000000139,245.9999999999809,417.0000000000007,534.9999999999966,-229.00000000001253,-441.0000000000025,-344.99999999999534,-154.00000000001057,-112.99999999999955,-78.00000000000028,-66.99999999999484,,-124.00000000003605
2021.01.04,-214.99999999999852,314.00000000001427,18.999999999991246,-2.0000000000095497,-4.999999999988347,12.999999999996348,-43.999999999999595,233.00000000001654,15.000000000000568,226.99999999999943,162.0000000000066,130.0000000000079,338.99999999999864,300.99999999999574,259.9999999999936,-110.00000000001009,-177.00000000000495,-312.00000000000114,21.99999999999136,-60.000000000002274,2.000000000002,-95.00000000000064,,1016.9999999999991
2021.01.04,-159.9999999999935,357.00000000000733,112.99999999998533,46.999999999997044,110.00000000001009,124.99999999999733,121.99999999999989,242.00000000000887,-9.999999999990905,239.0000000000003,213.00000000000762,230.000000000008,304.9999999999784,295.0000000000008,239.99999999999577,-121.99999999999989,-70.99999999999883,-56.000000000011596,60.99999999999284,52.99999999999727,48.000000000003595,34.000000000000696,,2414.9999999999973
2021.01.04,-159.9999999999935,375.0000000000142,99.99999999998899,85.99999999999852,131.00000000001444,111.99999999998988,103.99999999999298,230.00000000001907,-42.00000000000159,255.00000000000523,200.00000000000017,217.0000000000005,301.9999999999925,293.99999999999426,316.99999999998954,-72.0000000000054,-80.00000000001339,-87.99999999999919,48.99999999999238,22.999999999996135,0.0,-7.9999999999968985,,2344.9999999999786
2021.01.04,-178.99999999999582,442.00000000000904,104.99999999999955,114.99999999999488,181.00000000000892,134.99999999999625,139.00000000000023,248.00000000000378,-67.99999999999784,275.000000000003,221.00000000000452,242.00000000000887,334.0000000000032,295.99999999998516,367.0000000000062,-25.00000000000835,-49.00000000001015,-39.999999999995595,55.999999999997385,39.99999999999204,0.0,-12.000000000000899,,2823.0000000000045
2021.01.04,-200.99999999999562,473.99999999999665,89.99999999999008,129.99999999999545,195.00000000001182,144.99999999999514,151.9999999999966,280.0000000000136,-123.00000000000466,302.0000000000023,242.00000000000887,260.00000000000466,306.99999999998795,299.99999999998914,364.9999999999931,-4.000000000004,-63.99999999999739,-42.0000000000087,24.999999999991473,16.999999999995907,8.000000000008,-4.999999999999449,,2852.999999999971
2021.01.04,-207.99999999999707,395.99999999999636,85.00000000000173,112.99999999999955,187.00000000000384,107.99999999999699,139.00000000000023,281.0000000000201,-120.99999999999511,302.9999999999977,237.00000000000944,284.0000000000065,286.9999999999777,242.99999999999324,418.0000000000073,4.000000000004,-80.99999999999774,24.999999999986144,24.999999999991473,39.99999999999204,-31.999999999998696,-2.999999999997449,,2729.9999999999986
