date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,GBPJPY,GBPCAD,GBPAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,empty,sum
2021.06.21,177.00000000000495,218.99999999999142,139.00000000000023,-45.99999999999227,356.00000000000074,162.00000000001768,78.00000000000028,58.9999999999975,-181.9999999999933,-297.9999999999983,19.000000000005457,-339.0000000000004,120.99999999999334,-329.99999999998585,301.9999999999925,-398.00000000001035,365.99999999999966,,405.00000000002325
2021.06.21,204.00000000000418,200.00000000000017,104.99999999999955,-60.99999999999284,295.0000000000008,176.00000000002058,83.9999999999952,1.9999999999953388,-164.99999999999292,-265.0000000000041,-26.999999999986812,-412.9999999999967,11.999999999989797,-363.9999999999866,237.99999999999955,-319.0000000000026,350.00000000000585,,52.000000000048374
2021.06.21,221.00000000000452,58.99999999998684,36.999999999998145,-246.9999999999999,146.99999999999713,74.0000000000185,41.99999999998649,-225.00000000000853,-81.9999999999932,-141.00000000000225,-439.9999999999977,-465.0000000000043,-171.00000000001003,-174.00000000000747,-31.00000000000591,-14.000000000010004,283.99999999999534,,-1126.0000000000523
2021.06.21,256.99999999999613,0.9999999999843467,11.999999999989797,-289.99999999999204,102.00000000000209,71.00000000002105,61.99999999998429,-319.0000000000026,-74.99999999999174,-122.99999999999534,-560.9999999999786,-476.9999999999941,-207.00000000000162,-195.9999999999962,-106.99999999999932,67.99999999999784,270.99999999999903,,-1510.9999999999768
2021.06.21,248.99999999999923,0.9999999999843467,38.0000000000047,-307.9999999999927,63.99999999999739,60.99999999999994,75.99999999998718,-325.00000000000284,-42.999999999993044,-85.99999999999719,-585.9999999999843,-534.0000000000123,-292.00000000000335,-82.00000000000429,-149.0000000000009,121.99999999999989,258.9999999999981,,-1535.00000000002
2021.06.21,255.00000000000523,63.99999999999739,109.00000000000354,-298.9999999999924,124.99999999999733,128.000000000017,151.9999999999966,-328.00000000000296,-75.9999999999983,-148.99999999999915,-501.9999999999811,-548.9999999999995,-225.00000000000853,-31.999999999987594,-109.00000000000887,47.99999999998761,300.99999999999574,,-1086.999999999978
2021.06.21,255.00000000000523,63.99999999999739,83.9999999999952,-260.0000000000051,43.999999999999595,123.00000000000644,121.99999999999989,-280.00000000000114,-23.999999999990695,-71.99999999999429,-452.99999999997453,-665.0000000000044,-428.00000000000614,62.000000000006494,-141.00000000000534,106.99999999999932,263.99999999999756,,-1197.9999999999745
2021.06.21,200.99999999999562,153.9999999999875,137.00000000000932,-230.99999999999454,144.99999999999514,133.00000000000534,109.99999999998789,-180.00000000000682,-13.999999999991797,-124.00000000000189,-309.99999999997385,-710.999999999995,-304.9999999999997,-45.99999999999049,-80.0000000000125,-23.000000000010346,353.99999999999875,,-789.9999999999972
2021.06.21,170.99999999999892,187.99999999998818,207.00000000000162,-132.99999999999557,207.99999999999707,121.99999999999989,132.99999999998312,-33.00000000000125,-90.0000000000012,-161.00000000000003,-137.9999999999768,-509.00000000000387,-184.00000000000637,-170.00000000000347,122.99999999999045,-171.00000000000648,300.99999999999574,,-136.00000000004013
2021.06.21,155.00000000000514,253.99999999999866,205.99999999999508,-194.99999999999318,149.99999999999457,162.00000000001768,116.00000000000499,-84.00000000000318,-46.999999999997044,-92.00000000000318,-151.9999999999868,-663.999999999998,-418.0000000000073,9.999999999998899,35.99999999998715,-58.000000000006935,268.0000000000016,,-352.9999999999918
2021.06.21,312.00000000000114,112.000000000001,66.00000000001049,-108.99999999999466,56.0000000000005,247.00000000001944,164.99999999999292,-190.00000000001194,-51.000000000001044,-124.00000000000189,-187.99999999998818,-771.0000000000106,-468.00000000000176,104.99999999999955,-41.00000000001103,-17.000000000010118,302.0000000000023,,-594.0000000000038
2021.06.21,143.9999999999997,390.9999999999858,268.0000000000016,-63.00000000000239,168.00000000000148,274.00000000001864,160.99999999998892,81.99999999999363,-17.000000000000348,-102.00000000000209,184.00000000002592,-886.000000000009,-561.0000000000115,36.999999999998145,115.99999999999966,-177.0000000000067,317.9999999999961,,336.9999999999774
2021.06.21,148.0000000000037,401.99999999999125,307.99999999999716,-87.0000000000033,117.99999999999588,289.0000000000059,205.99999999999508,46.999999999997044,-34.000000000000696,-60.99999999999994,162.00000000000614,-870.9999999999995,-695.0000000000011,249.99999999999466,110.99999999999,-105.00000000000398,243.00000000000432,,430.9999999999725
2021.06.21,75.9999999999983,470.9999999999992,381.99999999999346,-161.00000000000136,173.9999999999964,251.00000000000122,184.99999999999073,55.999999999997385,-10.999999999994348,-56.0000000000005,132.000000000005,-869.999999999993,-652.0000000000082,164.00000000000858,93.99999999999409,-108.00000000000409,261.99999999999557,,388.99999999997823
2021.06.21,104.99999999999955,748.9999999999997,387.000000000004,22.00000000000557,315.9999999999941,551.0000000000126,225.99999999999287,219.99999999999886,-170.99999999999892,-207.99999999999707,696.0000000000264,-900.0000000000119,-673.0000000000125,-109.99999999998789,403.99999999999636,-402.000000000001,268.0000000000016,,1480.000000000022
2021.06.21,100.99999999999554,768.9999999999975,426.9999999999996,13.999999999995794,319.99999999999807,562.0000000000181,255.99999999998957,214.9999999999892,-212.00000000000108,-209.9999999999991,706.0000000000173,-825.0000000000091,-692.0000000000038,-24.999999999986144,451.9999999999982,-402.000000000001,217.99999999999596,,1673.999999999995
2021.06.21,119.00000000000244,730.9999999999927,397.0000000000029,28.999999999996362,268.99999999999704,552.0000000000191,251.00000000000122,204.9999999999983,-204.99999999999963,-175.99999999999838,685.0000000000023,-828.0000000000065,-765.0000000000157,124.00000000001299,435.99999999999284,-357.00000000001353,182.99999999999983,,1649.9999999999848
2021.06.21,85.00000000000173,834.9999999999858,402.9999999999978,31.00000000000591,339.0000000000004,600.0000000000006,217.99999999998488,251.99999999999534,-214.99999999999852,-214.99999999999852,799.0000000000066,-863.9999999999981,-724.9999999999978,12.999999999996348,481.9999999999993,-434.0000000000117,221.99999999999997,,1825.99999999997
2021.06.21,100.00000000000009,881.9999999999828,388.0000000000106,9.000000000000341,358.9999999999982,663.0000000000135,217.99999999998488,212.99999999999386,-229.99999999999687,-243.00000000000432,823.0000000000075,-917.0000000000123,-744.0000000000114,-133.00000000000534,472.999999999999,-441.0000000000025,241.00000000000233,,1660.9999999999607
2021.06.21,65.99999999999939,827.9999999999843,400.00000000000034,1.0000000000047748,371.99999999999454,565.0000000000155,190.00000000000128,250.0,-225.99999999999287,-231.99999999999886,751.0000000000048,-798.0000000000098,-635.0000000000077,-69.9999999999923,491.9999999999902,-449.0000000000123,229.99999999999687,,1734.9999999999784
2021.06.21,111.00000000000554,781.9999999999939,319.0000000000026,49.000000000006594,317.9999999999961,585.0000000000133,164.99999999999292,240.99999999999966,-259.9999999999936,-216.0000000000051,767.0000000000243,-750.0000000000063,-710.0000000000106,-59.99999999999339,524.9999999999915,-427.0000000000067,168.00000000000148,,1607.0000000000123
2021.06.21,77.00000000000485,800.0000000000007,375.9999999999986,36.000000000001364,285.00000000000193,559.0000000000206,180.99999999998673,268.99999999999125,-290.00000000000136,-160.00000000000458,768.0000000000007,-639.9999999999961,-818.0000000000076,58.000000000002494,581.9999999999936,-380.00000000000966,55.000000000005045,,1757.9999999999882
2021.06.21,22.999999999995246,996.9999999999812,468.00000000000176,96.9999999999942,368.9999999999971,662.000000000007,200.00000000000017,407.99999999998704,-314.99999999999864,-197.99999999999818,1072.0000000000027,-723.0000000000069,-878.000000000001,-68.00000000000139,714.9999999999892,-516.0000000000053,70.99999999999883,,2383.9999999999427
2021.06.21,-36.999999999998145,1040.999999999981,560.0000000000049,117.999999999995,407.0000000000018,624.0000000000023,214.00000000000307,506.9999999999908,-317.0000000000006,-187.00000000000384,1150.0000000000057,-659.999999999994,-841.0000000000028,15.00000000000945,792.9999999999922,-577.0000000000124,56.99999999999594,,2866.9999999999714
2021.06.21,-158.99999999999804,1207.9999999999868,618.9999999999918,75.00000000000284,458.00000000000284,605.0000000000111,122.99999999998423,620.9999999999951,-231.99999999999886,-141.00000000000225,1276.0000000000105,-832.9999999999949,-944.9999999999958,9.999999999998899,776.9999999999868,-600.0000000000085,100.99999999999554,,2962.9999999999673
2021.06.21,-163.00000000000205,1098.9999999999834,556.0000000000009,97.99999999999898,446.00000000000193,499.000000000005,63.99999999999739,650.9999999999962,-256.99999999999613,-126.0000000000039,1188.0000000000166,-635.0000000000077,-822.0000000000116,-69.9999999999923,827.9999999999887,-604.0000000000134,51.000000000001044,,2802.9999999999627
2021.06.21,-177.00000000000495,1217.0000000000014,560.9999999999893,91.00000000000819,465.0000000000043,590.0000000000016,48.99999999998794,659.9999999999966,-287.9999999999994,-134.99999999999625,1309.000000000026,-687.9999999999998,-934.0000000000126,-136.00000000000279,871.9999999999999,-618.9999999999998,21.00000000000435,,2858.0000000000036
2021.06.21,-165.00000000000404,1191.9999999999932,537.0000000000097,120.99999999999511,461.99999999999574,586.0000000000198,43.999999999999595,680.9999999999974,-324.9999999999975,-139.99999999999568,1325.000000000017,-594.0000000000057,-910.0000000000108,-174.99999999999181,928.9999999999878,-640.0000000000006,-14.999999999998348,,2913.000000000011
2021.06.21,-161.99999999999548,1271.0,567.0000000000064,91.00000000000819,504.9999999999999,655.0000000000056,69.9999999999923,642.9999999999865,-351.0000000000013,-183.99999999999528,1362.9999999999995,-625.0000000000089,-900.9999999999962,-249.99999999999466,935.9999999999928,-663.0000000000109,4.999999999999449,,2969.999999999987
2021.06.21,-214.99999999999852,1335.9999999999816,639.9999999999961,69.00000000000261,544.0,645.0000000000067,78.99999999998464,687.9999999999882,-310.9999999999946,-177.00000000000495,1409.0000000000202,-705.0000000000001,-895.0000000000014,-180.0000000000024,919.9999999999875,-692.0000000000073,53.00000000000304,,3207.9999999999613
2021.06.21,-227.99999999999488,1340.9999999999923,626.9999999999998,106.99999999999932,580.9999999999982,630.0000000000194,51.99999999998539,741.9999999999902,-304.9999999999997,-204.00000000000418,1462.0000000000175,-699.0000000000052,-812.0000000000127,-299.99999999998914,954.9999999999983,-759.0000000000003,92.99999999999864,,3282.9999999999927
2021.06.21,-178.99999999999582,1349.9999999999845,590.0000000000016,183.9999999999975,573.0000000000013,710.0000000000106,73.99999999999629,763.9999999999958,-349.99999999999477,-231.0000000000034,1583.0000000000268,-695.0000000000011,-852.0000000000083,-297.9999999999983,1024.9999999999914,-805.0000000000068,70.0000000000034,,3513.0
2021.06.21,-200.99999999999562,1388.999999999996,592.9999999999991,141.00000000000534,588.9999999999951,714.0000000000147,48.000000000003595,746.9999999999999,-354.9999999999942,-231.99999999999886,1567.0000000000073,-700.0000000000117,-853.9999999999992,-327.99999999999494,1015.9999999999911,-796.0000000000065,68.00000000000139,,3406.0000000000123
2021.06.21,-170.00000000000347,1339.9999999999857,530.9999999999926,192.00000000000728,566.9999999999953,718.0000000000186,34.000000000000696,761.9999999999862,-384.9999999999909,-231.99999999999886,1583.0000000000268,-625.0000000000089,-846.9999999999977,-339.0000000000004,1061.9999999999977,-806.0000000000116,31.000000000003247,,3416.0000000000023
2021.06.21,-221.99999999999997,1402.9999999999986,619.9999999999983,204.00000000000773,571.9999999999948,696.0000000000077,49.99999999999449,840.999999999994,-361.0000000000002,-199.00000000000472,1669.0000000000111,-672.0000000000059,-909.0000000000042,-208.99999999999253,1091.9999999999986,-823.0000000000075,21.00000000000435,,3772.9999999999955
2021.06.21,-256.99999999999613,1375.9999999999995,635.9999999999922,186.00000000000705,604.0000000000045,626.9999999999998,21.999999999988695,865.9999999999997,-318.99999999999153,-204.00000000000418,1615.000000000009,-663.999999999998,-804.0000000000047,-195.9999999999962,1062.9999999999882,-844.0000000000083,75.9999999999983,,3782.999999999988
2021.06.21,-212.00000000000108,1339.0000000000014,608.9999999999928,231.99999999999932,595.9999999999966,647.0000000000198,53.999999999998494,865.9999999999997,-335.99999999999187,-226.99999999999943,1638.0000000000052,-656.9999999999965,-771.0000000000106,-116.99999999998934,1078.9999999999936,-867.0000000000044,85.99999999999719,,3959.000000000011
2021.06.21,-231.99999999999886,1392.9999999999998,635.0000000000077,218.9999999999941,590.999999999997,599.0000000000161,-2.999999999997449,801.9999999999925,-269.9999999999925,-185.00000000000182,1586.0000000000127,-651.0000000000016,-853.0000000000149,-121.99999999999989,1015.0000000000006,-845.0000000000131,4.999999999999449,,3684.0
2021.06.22,-260.00000000000466,1402.9999999999986,608.9999999999928,180.00000000000682,521.0000000000048,624.0000000000023,15.999999999993797,840.999999999994,-288.9999999999948,-107.00000000000153,1645.0000000000102,-682.0000000000048,-939.0000000000009,-251.99999999998556,1040.9999999999968,-748.0000000000047,-14.999999999998348,,3588.0000000000045
2021.06.22,-246.00000000000176,1414.9999999999884,641.0000000000027,206.00000000000307,570.9999999999993,637.0000000000209,31.000000000003247,823.9999999999981,-290.00000000000136,-158.0000000000026,1650.0000000000057,-702.0000000000026,-879.0000000000075,-279.99999999999136,1052.9999999999973,-809.0000000000117,31.999999999998696,,3695.9999999999977
2021.06.22,-239.99999999999577,1383.9999999999852,632.9999999999947,177.99999999999727,622.9999999999958,656.0000000000122,41.000000000002146,829.9999999999983,-298.9999999999937,-232.99999999999432,1614.0000000000043,-737.9999999999942,-756.0000000000011,-190.99999999998562,1018.0000000000007,-864.0000000000043,134.0000000000008,,3790.0000000000227
2021.06.22,-192.99999999999872,1350.9999999999911,587.0000000000042,230.99999999999454,585.9999999999976,696.0000000000077,55.99999999998939,828.9999999999935,-312.00000000000114,-229.00000000000142,1655.0000000000011,-768.9999999999975,-817.000000000001,-224.99999999998633,1027.9999999999916,-859.0000000000089,126.0000000000039,,3740.9999999999814
2021.06.22,-199.00000000000472,1351.9999999999977,605.0000000000111,230.99999999999454,612.0000000000015,680.0000000000139,65.00000000000395,839.9999999999892,-322.00000000000006,-253.99999999999866,1648.0000000000246,-726.0000000000044,-743.0000000000048,-221.00000000000452,1045.9999999999923,-887.0000000000005,136.99999999999824,,3864.0000000000086
2021.06.22,-153.00000000000313,1295.9999999999861,570.0000000000039,280.00000000000114,534.0000000000011,702.0000000000026,86.99999999999264,837.9999999999939,-336.9999999999984,-217.99999999999596,1661.0000000000014,-713.0000000000081,-866.9999999999956,-102.00000000000209,1062.9999999999882,-839.0000000000128,68.99999999999685,,3870.9999999999513
2021.06.22,-151.00000000000114,1236.9999999999993,560.0000000000049,159.00000000000603,480.0000000000027,643.0000000000158,79.99999999999119,698.9999999999981,-310.9999999999946,-166.99999999999494,1420.000000000016,-699.0000000000052,-914.0000000000148,-5.999999999994898,928.9999999999878,-688.0000000000024,36.999999999998145,,3308.0000000000123
2021.06.22,-121.99999999999989,1195.999999999997,531.9999999999991,165.99999999999682,454.9999999999943,640.0000000000183,87.99999999999919,671.999999999997,-318.99999999999153,-165.00000000000404,1382.000000000005,-676.9999999999943,-921.0000000000163,-42.999999999993044,915.9999999999968,-662.0000000000061,21.00000000000435,,3159.000000000002
2021.06.22,-87.99999999999919,1102.9999999999873,497.99999999999847,174.99999999999716,409.0000000000038,605.0000000000111,96.99999999999153,632.9999999999956,-334.00000000000097,-151.00000000000114,1294.0000000000111,-595.0000000000122,-910.0000000000108,25.999999999992696,910.9999999999872,-621.9999999999999,-17.000000000000348,,3033.99999999995
2021.06.22,-92.00000000000318,1153.9999999999884,516.0000000000053,216.99999999999875,405.9999999999952,646.0000000000132,106.99999999999044,688.999999999993,-334.9999999999964,-143.00000000000423,1409.0000000000202,-649.999999999995,-987.0000000000045,21.00000000000435,950.9999999999934,-650.0000000000057,-26.999999999999247,,3231.9999999999945
2021.06.22,-92.00000000000318,1197.999999999988,510.99999999999477,329.9999999999983,398.9999999999938,687.0000000000153,99.99999999998899,812.9999999999882,-354.9999999999942,-127.99999999999478,1614.0000000000043,-661.0000000000005,-1069.0000000000089,-42.999999999993044,1061.9999999999977,-724.0000000000038,-65.00000000000395,,3576.999999999966
2021.06.22,-80.99999999999774,1198.9999999999945,547.0000000000086,281.0000000000059,305.99999999999517,705.0000000000001,148.99999999999915,742.999999999995,-341.99999999999784,-63.99999999999739,1550.0000000000114,-717.9999999999964,-1292.0000000000043,134.99999999999625,1000.0,-593.0000000000035,-148.99999999999915,,3376.000000000009
2021.06.22,-134.99999999999625,1259.9999999999945,600.0000000000006,307.00000000000216,337.99999999999386,687.0000000000153,133.99999999998968,839.9999999999892,-342.9999999999933,-53.00000000000304,1654.0000000000248,-686.0000000000089,-1295.0000000000018,130.0000000000079,1071.9999999999886,-644.0000000000055,-163.00000000000205,,3702.9999999999955
2021.06.22,-109.00000000000354,1189.99999999998,567.9999999999907,320.0000000000074,341.0000000000024,655.0000000000056,134.99999999999625,821.9999999999885,-356.00000000000074,-75.9999999999983,1596.0000000000036,-615.00000000001,-1195.0000000000127,110.00000000001009,1073.9999999999982,-658.0000000000013,-151.9999999999966,,3649.999999999959
2021.06.22,-87.00000000000374,1173.9999999999861,541.9999999999981,310.0000000000023,387.99999999999943,675.0000000000034,137.9999999999937,780.9999999999917,-369.99999999999255,-136.00000000000279,1565.0000000000261,-605.0000000000111,-1056.9999999999968,-38.0000000000047,1062.9999999999882,-702.0000000000124,-85.99999999999719,,3554.9999999999686
2021.06.22,-51.000000000001044,1159.9999999999832,476.9999999999941,355.99999999999454,375.0000000000031,710.0000000000106,122.99999999998423,783.9999999999918,-380.999999999998,-151.00000000000114,1612.9999999999995,-629.9999999999973,-1066.9999999999957,-48.000000000003595,1077.9999999999886,-723.0000000000132,-82.00000000000429,,3542.9999999999354
2021.06.22,24.999999999997247,1048.9999999999889,426.9999999999996,370.9999999999951,309.0000000000037,717.000000000012,165.9999999999995,700.9999999999934,-395.0000000000009,-148.0000000000037,1512.0000000000005,-602.999999999998,-1088.0,53.999999999998494,1033.9999999999918,-660.0000000000108,-104.00000000000409,,3366.999999999963
2021.06.22,58.99999999999794,996.9999999999812,367.99999999999056,391.00000000000534,265.0000000000041,714.0000000000147,151.9999999999966,674.9999999999972,-408.9999999999927,-129.9999999999968,1481.000000000023,-570.0000000000039,-1124.0000000000139,114.99999999999844,1029.9999999999868,-623.0000000000047,-141.99999999999767,,3248.999999999987
2021.06.22,-0.999999999995449,1055.9999999999902,409.99999999999926,355.99999999999454,314.0000000000032,687.9999999999998,120.99999999999334,716.9999999999987,-388.9999999999949,-131.99999999999878,1497.000000000014,-580.0000000000027,-1083.9999999999961,-90.99999999999665,1037.9999999999968,-654.0000000000106,-114.99999999999844,,3150.9999999999955
2021.06.22,-29.999999999996696,1079.999999999992,438.9999999999894,310.0000000000023,375.9999999999986,663.0000000000135,112.000000000001,711.9999999999891,-405.9999999999952,-161.00000000000003,1460.000000000008,-513.9999999999923,-966.0000000000002,-276.9999999999939,1048.9999999999923,-686.000000000007,-87.99999999999919,,3073.000000000002
2021.06.22,-83.9999999999952,962.9999999999806,483.99999999999557,340.0000000000034,295.99999999999625,481.0000000000203,92.00000000000318,811.9999999999976,-332.99999999999443,-48.99999999999905,1371.0000000000093,-435.0000000000076,-1002.000000000014,-133.00000000000534,1035.9999999999873,-620.0000000000045,-151.9999999999966,,3066.9999999999764
2021.06.22,-87.00000000000374,912.0000000000017,466.9999999999952,388.00000000000523,226.00000000000398,432.0000000000102,68.99999999998573,865.9999999999997,-290.00000000000136,19.00000000000235,1381.0000000000002,-466.00000000001086,-1109.0000000000043,17.000000000000348,1029.9999999999868,-578.000000000003,-192.00000000000327,,3084.999999999965
2021.06.22,-43.00000000000415,734.9999999999968,405.0000000000109,367.999999999995,146.99999999999713,329.00000000000153,65.00000000000395,786.9999999999919,-306.9999999999906,60.00000000000449,1154.0000000000248,-285.00000000000193,-1070.9999999999998,49.00000000001015,989.9999999999949,-476.0000000000133,-263.99999999999756,,2643.000000000024
2021.06.22,-24.999999999997247,731.9999999999993,418.0000000000073,384.00000000000034,182.00000000000438,353.0000000000033,95.999999999985,780.9999999999917,-325.99999999999295,14.000000000002899,1176.0000000000161,-272.00000000000557,-978.0000000000122,-72.0000000000054,1007.9999999999956,-527.000000000001,-226.00000000000398,,2717.9999999999873
2021.06.22,-24.999999999997247,815.9999999999945,377.9999999999894,373.9999999999952,200.99999999999562,430.00000000001927,61.99999999998429,770.9999999999866,-376.99999999999403,-4.999999999999449,1253.0000000000143,-261.0000000000001,-1046.999999999998,-148.99999999999915,1058.9999999999975,-538.0000000000109,-266.999999999995,,2674.9999999999823
2021.06.22,104.00000000000409,771.9999999999949,286.00000000000847,353.9999999999992,188.9999999999947,568.000000000013,126.99999999998823,579.9999999999983,-426.9999999999996,-88.99999999999464,1177.000000000021,-330.9999999999924,-1017.0000000000013,-219.99999999999798,979.9999999999898,-510.0000000000051,-214.00000000000307,,2329.0000000000173
2021.06.22,27.999999999994696,808.9999999999931,344.99999999999534,305.0000000000068,256.0000000000007,501.0000000000181,96.99999999999153,625.0,-383.0,-95.00000000000064,1155.0000000000011,-340.00000000000693,-914.0000000000148,-279.99999999999136,961.9999999999891,-551.0000000000019,-153.99999999999858,,2365.9999999999764
2021.06.22,4.000000000004,834.0000000000014,384.00000000000654,358.99999999999466,273.9999999999965,488.00000000002177,100.99999999999554,717.9999999999893,-395.0000000000009,-95.00000000000064,1255.0000000000239,-297.9999999999983,-892.0000000000039,-249.99999999999466,1042.9999999999923,-611.0000000000042,-168.00000000000148,,2751.0000000000223
2021.06.22,-26.000000000003798,956.0000000000013,424.00000000000216,393.0000000000007,361.9999999999957,558.0000000000141,103.99999999999298,791.9999999999874,-351.99999999999676,-153.00000000000313,1439.0000000000214,-495.000000000001,-839.9999999999964,-370.00000000000364,1046.999999999997,-734.0000000000089,-31.999999999998696,,3073.0000000000005
2021.06.22,-0.999999999995449,1058.9999999999877,390.0000000000015,426.00000000000193,370.00000000000364,691.0000000000193,100.99999999999554,798.9999999999924,-361.0000000000002,-178.00000000000037,1602.0000000000039,-653.999999999999,-958.9999999999987,-449.9999999999948,1059.9999999999882,-767.0000000000101,-12.000000000000899,,3115.9999999999936
2021.06.22,11.00000000000545,983.0000000000006,347.0000000000084,471.9999999999942,256.0000000000007,634.0000000000013,76.99999999999375,827.9999999999887,-322.00000000000006,-82.00000000000429,1576.0000000000218,-666.9999999999953,-1130.0000000000089,-334.9999999999964,1036.9999999999918,-673.0000000000018,-88.99999999999464,,2923.0000000000055
2021.06.22,26.000000000003798,901.9999999999806,378.999999999996,596.0000000000036,241.99999999999778,578.0000000000118,121.99999999999989,948.9999999999981,-308.9999999999926,-82.99999999999974,1661.0000000000014,-619.9999999999983,-1055.000000000006,-182.99999999999983,1109.9999999999995,-755.0000000000097,-78.00000000000028,,3481.9999999999864
2021.06.22,-77.00000000000485,1046.999999999998,540.9999999999915,593.0000000000035,353.0000000000033,571.0000000000103,149.9999999999835,1076.9999999999982,-312.00000000000114,-107.99999999999699,1816.0000000000025,-602.0000000000136,-981.0000000000097,-249.99999999999466,1210.9999999999986,-871.9999999999999,-48.99999999999905,,4107.99999999997
2021.06.22,-38.0000000000047,991.9999999999928,486.999999999993,570.999999999998,253.99999999999866,578.0000000000118,146.99999999998602,993.9999999999998,-376.99999999999403,-49.99999999999449,1722.0000000000084,-459.99999999999375,-1147.000000000009,-164.99999999999292,1228.999999999999,-750.0,-205.99999999999508,,3781.000000000004
2021.06.22,-75.00000000000284,1151.9999999999975,512.0000000000014,591.0000000000082,348.00000000000387,675.0000000000034,129.00000000000134,1069.9999999999932,-373.99999999999653,-104.00000000000409,1934.000000000026,-598.999999999994,-1131.0000000000152,-343.99999999998875,1280.9999999999918,-868.0000000000092,-126.99999999999933,,4070.000000000017
2021.06.22,26.999999999999247,1210.9999999999843,442.9999999999934,632.000000000005,351.99999999999676,864.0000000000203,178.99999999999582,982.9999999999899,-392.9999999999989,-183.99999999999528,2055.000000000007,-815.0000000000101,-1198.9999999999945,-373.00000000000114,1239.999999999995,-900.0000000000057,-43.999999999999595,,4077.9999999999804
2021.06.22,14.000000000002899,1250.99999999998,482.00000000000466,692.0000000000073,448.000000000004,883.0000000000116,197.99999999998707,1065.9999999999882,-479.99999999999153,-261.0000000000001,2183.000000000021,-644.0000000000001,-1032.0000000000107,-584.0000000000067,1401.9999999999868,-1051.0000000000018,-48.99999999999905,,4517.9999999999845
