USDCHF__50,USDCHF_50,USDCHF__30,USDCHF_30,USDCHF__20,USDCHF_20,USDCHF__15,USDCHF_15,USDCHF__10,USDCHF_10,GBPUSD__50,GBPUSD_50,GBPUSD__30,GBPUSD_30,GBPUSD__20,GBPUSD_20,GBPUSD__15,GBPUSD_15,GBPUSD__10,GBPUSD_10,EURUSD__50,EURUSD_50,EURUSD__30,EURUSD_30,EURUSD__20,EURUSD_20,EURUSD__15,EURUSD_15,EURUSD__10,EURUSD_10,USDJPY__50,USDJPY_50,USDJPY__30,USDJPY_30,USDJPY__20,USDJPY_20,USDJPY__15,USDJPY_15,USDJPY__10,USDJPY_10,USDCAD__50,USDCAD_50,USDCAD__30,USDCAD_30,USDCAD__20,USDCAD_20,USDCAD__15,USDCAD_15,USDCAD__10,USDCAD_10,AUDUSD__50,AUDUSD_50,AUDUSD__30,AUDUSD_30,AUDUSD__20,AUDUSD_20,AUDUSD__15,AUDUSD_15,AUDUSD__10,AUDUSD_10,NZDUSD__50,NZDUSD_50,NZDUSD__30,NZDUSD_30,NZDUSD__20,NZDUSD_20,NZDUSD__15,NZDUSD_15,NZDUSD__10,NZDUSD_10,GBPCHF__50,GBPCHF_50,GBPCHF__30,GBPCHF_30,GBPCHF__20,GBPCHF_20,GBPCHF__15,GBPCHF_15,GBPCHF__10,GBPCHF_10,EURCHF__50,EURCHF_50,EURCHF__30,EURCHF_30,EURCHF__20,EURCHF_20,EURCHF__15,EURCHF_15,EURCHF__10,EURCHF_10,CHFJPY__50,CHFJPY_50,CHFJPY__30,CHFJPY_30,CHFJPY__20,CHFJPY_20,CHFJPY__15,CHFJPY_15,CHFJPY__10,CHFJPY_10,CADCHF__50,CADCHF_50,CADCHF__30,CADCHF_30,CADCHF__20,CADCHF_20,CADCHF__15,CADCHF_15,CADCHF__10,CADCHF_10,AUDCHF__50,AUDCHF_50,AUDCHF__30,AUDCHF_30,AUDCHF__20,AUDCHF_20,AUDCHF__15,AUDCHF_15,AUDCHF__10,AUDCHF_10,NZDCHF__50,NZDCHF_50,NZDCHF__30,NZDCHF_30,NZDCHF__20,NZDCHF_20,NZDCHF__15,NZDCHF_15,NZDCHF__10,NZDCHF_10,EURGBP__50,EURGBP_50,EURGBP__30,EURGBP_30,EURGBP__20,EURGBP_20,EURGBP__15,EURGBP_15,EURGBP__10,EURGBP_10,GBPJPY__50,GBPJPY_50,GBPJPY__30,GBPJPY_30,GBPJPY__20,GBPJPY_20,GBPJPY__15,GBPJPY_15,GBPJPY__10,GBPJPY_10,GBPCAD__50,GBPCAD_50,GBPCAD__30,GBPCAD_30,GBPCAD__20,GBPCAD_20,GBPCAD__15,GBPCAD_15,GBPCAD__10,GBPCAD_10,GBPAUD__50,GBPAUD_50,GBPAUD__30,GBPAUD_30,GBPAUD__20,GBPAUD_20,GBPAUD__15,GBPAUD_15,GBPAUD__10,GBPAUD_10,EURJPY__50,EURJPY_50,EURJPY__30,EURJPY_30,EURJPY__20,EURJPY_20,EURJPY__15,EURJPY_15,EURJPY__10,EURJPY_10,EURCAD__50,EURCAD_50,EURCAD__30,EURCAD_30,EURCAD__20,EURCAD_20,EURCAD__15,EURCAD_15,EURCAD__10,EURCAD_10,EURAUD__50,EURAUD_50,EURAUD__30,EURAUD_30,EURAUD__20,EURAUD_20,EURAUD__15,EURAUD_15,EURAUD__10,EURAUD_10,EURNZD__50,EURNZD_50,EURNZD__30,EURNZD_30,EURNZD__20,EURNZD_20,EURNZD__15,EURNZD_15,EURNZD__10,EURNZD_10,CADJPY__50,CADJPY_50,CADJPY__30,CADJPY_30,CADJPY__20,CADJPY_20,CADJPY__15,CADJPY_15,CADJPY__10,CADJPY_10,AUDJPY__50,AUDJPY_50,AUDJPY__30,AUDJPY_30,AUDJPY__20,AUDJPY_20,AUDJPY__15,AUDJPY_15,AUDJPY__10,AUDJPY_10,NZDJPY__50,NZDJPY_50,NZDJPY__30,NZDJPY_30,NZDJPY__20,NZDJPY_20,NZDJPY__15,NZDJPY_15,NZDJPY__10,NZDJPY_10,AUDCAD__50,AUDCAD_50,AUDCAD__30,AUDCAD_30,AUDCAD__20,AUDCAD_20,AUDCAD__15,AUDCAD_15,AUDCAD__10,AUDCAD_10,NZDCAD__50,NZDCAD_50,NZDCAD__30,NZDCAD_30,NZDCAD__20,NZDCAD_20,NZDCAD__15,NZDCAD_15,NZDCAD__10,NZDCAD_10,AUDNZD__50,AUDNZD_50,AUDNZD__30,AUDNZD_30,AUDNZD__20,AUDNZD_20,AUDNZD__15,AUDNZD_15,AUDNZD__10,AUDNZD_10
CHFJPY,0.30358,EURJPY,0.38536,CADJPY,0.35635,AUDNZD,0.34247,GBPCAD,0.53452,NZDJPY,0.18647,GBPJPY,0.31127,USDCAD,0.49237,USDCAD,0.6001,USDCAD,0.80178,AUDUSD,0.22653,USDCAD,0.30208,USDCAD,0.45833,AUDCAD,0.49099,USDCAD,0.65465,AUDCAD,0.40825,AUDCAD,0.38446,AUDCAD,0.32824,AUDCAD,0.49099,AUDCAD,0.6,USDCAD,0.21506,NZDJPY,0.53747,NZDJPY,0.57907,NZDJPY,0.6001,USDCAD,0.80178,EURNZD,0.22935,EURNZD,0.39551,EURNZD,0.50252,EURNZD,0.6001,EURNZD,0.58333,EURCHF,0.21868,GBPJPY,0.31127,GBPJPY,0.34641,AUDCAD,0.49099,USDCHF,0.53452,EURUSD,0.32904,EURUSD,0.47246,AUDJPY,0.37284,NZDCHF,0.6001,CHFJPY,0.80178,USDJPY,0.41667,USDJPY,0.43939,AUDNZD,0.35635,AUDNZD,0.64466,USDCHF,0.65465,NZDCAD,0.24878,EURCAD,0.31175,EURCAD,0.39394,CADCHF,0.44444,EURCAD,0.66667,AUDCAD,0.20186,AUDCHF,0.34717,AUDCHF,0.45303,NZDUSD,0.6001,AUDCHF,0.58333,AUDUSD,0.1653,GBPUSD,0.28868,AUDCAD,0.39394,AUDCAD,0.49099,AUDCAD,0.8165,GBPCHF,0.20599,GBPCHF,0.28868,EURJPY,0.5,AUDNZD,0.49237,USDCHF,0.53452,EURCAD,0.24982,EURCAD,0.30208,EURGBP,0.37796,EURGBP,0.4264,EURGBP,0.42857,EURAUD,0.27146,EURGBP,0.25622,EURGBP,0.37796,EURGBP,0.49237,USDCAD,0.80178,EURJPY,0.30467,AUDNZD,0.46291,NZDCHF,0.59216,NZDCHF,0.75593,AUDNZD,0.76376,EURGBP,0.36395,NZDJPY,0.41298,NZDUSD,0.50252,NZDUSD,0.6001,NZDUSD,0.40825,GBPCHF,0.2364,CHFJPY,0.30241,USDCAD,0.4714,EURJPY,0.45227,USDCAD,1.0,EURJPY,0.35635,NZDJPY,0.34247,EURJPY,0.30151,NZDCHF,0.33929,NZDJPY,0.66667,NZDCHF,0.19612,NZDJPY,0.34247,NZDJPY,0.43644,GBPCAD,0.44444,NZDUSD,0.40825,AUDCHF,0.29417,USDCHF,0.40089,EURNZD,0.50252,EURNZD,0.49099,EURGBP,0.80178,GBPCHF,0.27126,GBPJPY,0.35355,CADJPY,0.43463,NZDUSD,0.46429,USDCAD,0.65465,CHFJPY,0.18711,CADCHF,0.25661,EURCAD,0.41414,AUDCAD,0.49099,EURGBP,0.65465,GBPCHF,0.30556,USDCHF,0.46657,USDCAD,0.47076,USDCHF,0.60714,USDCHF,0.80178,EURJPY,0.25992,NZDUSD,0.33072,AUDJPY,0.41414,AUDJPY,0.49099,GBPCAD,0.65465,EURCHF,0.1959,AUDNZD,0.30826,EURJPY,0.45227,AUDNZD,0.49237,USDCHF,0.53452,GBPUSD,0.24131,GBPCAD,0.46291,AUDNZD,0.42857,GBPCAD,0.57735,USDCHF,0.53452
EURJPY,0.24251,CADJPY,0.38052,GBPCHF,0.35635,CADCHF,0.32733,CHFJPY,0.53452,NZDUSD,0.15795,USDCAD,0.22591,GBPJPY,0.40618,EURJPY,0.53452,EURJPY,0.61237,NZDUSD,0.22653,CADCHF,0.2789,AUDCAD,0.32824,USDCAD,0.49099,AUDCAD,0.6,USDJPY,0.28,USDJPY,0.30208,NZDUSD,0.32824,NZDJPY,0.49099,EURJPY,0.5,EURGBP,0.13234,USDCAD,0.38446,USDCAD,0.375,USDCAD,0.6001,EURJPY,0.61237,EURGBP,0.16667,NZDUSD,0.38052,NZDUSD,0.41414,AUDJPY,0.49099,AUDJPY,0.40825,GBPCHF,0.15309,USDCHF,0.29579,AUDCAD,0.30151,EURJPY,0.46771,USDCAD,0.53452,AUDUSD,0.24379,NZDUSD,0.35,NZDCHF,0.37284,NZDUSD,0.6001,NZDCHF,0.58333,NZDJPY,0.27443,AUDJPY,0.33887,AUDJPY,0.32824,NZDJPY,0.49099,AUDNZD,0.65465,CHFJPY,0.24379,CADCHF,0.25661,NZDCAD,0.30151,CADJPY,0.44444,CADJPY,0.40825,USDCHF,0.18684,USDCHF,0.32077,AUDJPY,0.45303,AUDCHF,0.49099,NZDUSD,0.40825,AUDNZD,0.13234,AUDNZD,0.20787,AUDUSD,0.39394,AUDUSD,0.49099,CHFJPY,0.53452,AUDCAD,0.19852,GBPJPY,0.27217,GBPJPY,0.34641,EURJPY,0.40825,USDCAD,0.53452,NZDCAD,0.17898,GBPUSD,0.28868,USDJPY,0.3118,USDJPY,0.37796,GBPCAD,0.42857,EURUSD,0.2286,AUDJPY,0.25622,AUDJPY,0.37284,AUDCHF,0.49099,EURJPY,0.61237,EURUSD,0.27891,NZDJPY,0.4264,EURCHF,0.53452,EURCHF,0.66144,NZDCAD,0.61237,GBPCHF,0.30054,NZDUSD,0.37796,AUDNZD,0.43644,AUDNZD,0.43082,AUDCAD,0.40825,USDJPY,0.21822,USDCAD,0.27696,GBPAUD,0.34641,USDCAD,0.43082,EURJPY,0.76376,CADJPY,0.33333,EURJPY,0.34247,NZDJPY,0.28511,EURNZD,0.33929,EURNZD,0.58333,NZDUSD,0.15505,NZDUSD,0.33072,AUDCAD,0.30151,EURJPY,0.40825,AUDCAD,0.40825,EURNZD,0.24418,EURUSD,0.40089,EURJPY,0.45227,EURGBP,0.43082,AUDCHF,0.66667,GBPCAD,0.23599,CADCHF,0.30861,CADCHF,0.34066,AUDJPY,0.33929,CADJPY,0.6,AUDCAD,0.16667,AUDCAD,0.24661,AUDCAD,0.39394,EURJPY,0.46771,AUDCAD,0.6,GBPCAD,0.18542,GBPJPY,0.40007,EURJPY,0.41931,USDCAD,0.6001,USDCAD,0.80178,CADJPY,0.21612,AUDUSD,0.32733,NZDUSD,0.41414,AUDUSD,0.44444,AUDJPY,0.6,GBPCHF,0.17459,EURUSD,0.27866,AUDNZD,0.37284,EURJPY,0.40825,USDCAD,0.53452,USDCHF,0.18021,GBPCHF,0.30861,GBPCAD,0.42857,USDCHF,0.47246,GBPCAD,0.53452
GBPJPY,0.24251,CHFJPY,0.31175,AUDUSD,0.28721,CADJPY,0.32733,CADJPY,0.40825,AUDNZD,0.15309,GBPCHF,0.19565,USDCHF,0.32824,GBPJPY,0.47246,GBPJPY,0.58333,EURJPY,0.21807,EURNZD,0.27866,GBPJPY,0.2357,EURJPY,0.46771,EURJPY,0.5,EURCAD,0.24019,CADCHF,0.23757,AUDJPY,0.32824,CHFJPY,0.49099,GBPJPY,0.40825,CADJPY,0.12157,AUDNZD,0.2789,EURJPY,0.35722,EURJPY,0.53452,NZDJPY,0.58333,AUDCHF,0.16667,AUDJPY,0.31175,AUDJPY,0.41414,EURJPY,0.40825,EURJPY,0.40825,EURNZD,0.14744,GBPUSD,0.19565,EURJPY,0.25,GBPJPY,0.37796,AUDNZD,0.53452,USDCHF,0.19061,GBPUSD,0.35,NZDUSD,0.37284,AUDJPY,0.49099,NZDCAD,0.58333,AUDJPY,0.24379,NZDJPY,0.3385,EURCAD,0.32824,EURCHF,0.33929,EURUSD,0.40825,EURCAD,0.23753,USDCAD,0.22591,USDCAD,0.28721,EURCAD,0.44444,NZDUSD,0.40825,CHFJPY,0.18542,EURJPY,0.26318,NZDUSD,0.45303,AUDJPY,0.49099,CADJPY,0.40825,USDJPY,0.12157,CADCHF,0.20787,GBPUSD,0.32824,GBPUSD,0.46429,CADCHF,0.40825,EURCHF,0.1653,USDCHF,0.21822,AUDCAD,0.30151,NZDCAD,0.38889,AUDNZD,0.53452,USDJPY,0.12157,USDCAD,0.25,EURCHF,0.3118,GBPAUD,0.37796,EURUSD,0.35635,GBPAUD,0.20338,GBPAUD,0.2001,AUDCHF,0.37284,AUDJPY,0.49099,AUDCHF,0.58333,CADJPY,0.24379,NZDCHF,0.39129,AUDNZD,0.52381,NZDJPY,0.57735,EURCHF,0.61237,AUDCAD,0.29778,AUDNZD,0.26245,NZDJPY,0.43644,EURJPY,0.40825,EURJPY,0.40825,CHFJPY,0.21822,GBPAUD,0.26189,EURGBP,0.33333,EURGBP,0.36364,USDCHF,0.52381,NZDJPY,0.29554,CADJPY,0.33072,CADJPY,0.28511,EURAUD,0.33929,NZDCHF,0.58333,AUDCAD,0.13074,NZDCHF,0.25882,NZDUSD,0.30151,USDCAD,0.38889,EURJPY,0.40825,USDCHF,0.23775,EURNZD,0.40089,AUDCAD,0.41414,EURJPY,0.40825,USDCAD,0.53452,CADJPY,0.18542,CADJPY,0.25,GBPJPY,0.30261,AUDCHF,0.33929,CADCHF,0.6,NZDJPY,0.15513,EURCAD,0.24661,EURAUD,0.30151,EURGBP,0.34247,EURJPY,0.5,EURCHF,0.15795,EURUSD,0.32077,USDCHF,0.38516,EURJPY,0.53452,EURJPY,0.61237,EURGBP,0.21506,AUDNZD,0.26245,AUDUSD,0.39394,GBPCAD,0.44444,GBPAUD,0.6,CADJPY,0.16116,USDCHF,0.27866,CHFJPY,0.32824,NZDCAD,0.38889,AUDNZD,0.53452,USDJPY,0.1633,NZDJPY,0.26318,USDCHF,0.35635,AUDNZD,0.4264,AUDNZD,0.53452
CADJPY,0.22018,GBPCHF,0.23783,CADCHF,0.25678,AUDUSD,0.32733,AUDUSD,0.40825,EURAUD,0.14379,EURAUD,0.17216,NZDCAD,0.30151,AUDNZD,0.34247,CADCHF,0.40825,EURNZD,0.19485,EURJPY,0.23324,NZDCAD,0.20412,GBPJPY,0.37796,AUDCHF,0.40825,AUDUSD,0.20602,USDCHF,0.21822,NZDJPY,0.3118,EURJPY,0.46771,USDJPY,0.40825,AUDCAD,0.1158,USDCHF,0.27866,AUDNZD,0.3118,USDCHF,0.33929,AUDUSD,0.40825,EURJPY,0.14548,AUDCHF,0.31175,NZDJPY,0.37284,AUDCAD,0.38889,GBPAUD,0.40825,EURJPY,0.14548,NZDUSD,0.19565,AUDNZD,0.21822,AUDNZD,0.26189,GBPAUD,0.40825,EURJPY,0.18931,AUDNZD,0.30861,AUDCHF,0.37284,EURCHF,0.49099,EURCHF,0.58333,CADCHF,0.24379,GBPCAD,0.28868,NZDJPY,0.3118,AUDJPY,0.33929,NZDJPY,0.40825,NZDUSD,0.18846,NZDCAD,0.19767,CADJPY,0.28511,EURUSD,0.32733,CADCHF,0.40825,CADJPY,0.18542,GBPJPY,0.21822,AUDUSD,0.38982,AUDUSD,0.44444,GBPAUD,0.40825,GBPCHF,0.12157,EURGBP,0.19767,EURGBP,0.29013,EURGBP,0.34247,EURJPY,0.40825,AUDUSD,0.1653,AUDNZD,0.20787,EURCAD,0.30151,AUDCAD,0.38889,GBPAUD,0.40825,EURGBP,0.1158,CADCHF,0.23757,CHFJPY,0.3118,GBPUSD,0.37796,USDJPY,0.35635,EURNZD,0.18389,USDCAD,0.19305,USDCAD,0.35635,USDCAD,0.44444,EURGBP,0.53452,NZDCHF,0.21868,EURUSD,0.33072,GBPAUD,0.43644,AUDNZD,0.533,NZDCHF,0.61237,GBPAUD,0.23153,AUDCAD,0.26068,AUDCAD,0.30151,NZDJPY,0.38889,GBPCHF,0.40825,GBPCAD,0.2068,EURAUD,0.23324,EURJPY,0.28868,AUDCHF,0.26189,EURGBP,0.42857,AUDJPY,0.28843,CADCHF,0.26245,NZDCHF,0.19192,NZDJPY,0.32733,NZDCAD,0.58333,EURCAD,0.12179,EURUSD,0.20536,EURCAD,0.30151,AUDCAD,0.38889,GBPCHF,0.40825,GBPAUD,0.23684,GBPAUD,0.40089,EURGBP,0.40618,NZDCAD,0.38889,USDCHF,0.53452,CHFJPY,0.15795,GBPCAD,0.25,EURUSD,0.25678,USDCAD,0.32733,EURJPY,0.5,AUDJPY,0.13457,USDCHF,0.15714,EURJPY,0.30151,EURAUD,0.33929,EURUSD,0.40825,NZDCHF,0.15309,GBPCHF,0.30861,GBPAUD,0.31449,AUDNZD,0.34247,EURUSD,0.58333,EURCHF,0.1653,EURJPY,0.26189,EURAUD,0.30151,EURUSD,0.32733,EURNZD,0.40825,AUDCAD,0.14804,AUDUSD,0.24716,USDCAD,0.32824,AUDCAD,0.38889,GBPAUD,0.40825,CADJPY,0.15309,USDCHF,0.26245,NZDJPY,0.28571,AUDCAD,0.28868,AUDCAD,0.40825
AUDNZD,0.21246,GBPJPY,0.23544,USDCAD,0.25,GBPCHF,0.32733,GBPCHF,0.40825,GBPAUD,0.1317,USDCHF,0.15714,EURJPY,0.30151,GBPAUD,0.33929,AUDCAD,0.40825,CHFJPY,0.19061,EURAUD,0.22172,EURNZD,0.20412,NZDJPY,0.21822,NZDCAD,0.40825,GBPCAD,0.20602,AUDJPY,0.19767,USDJPY,0.25,NZDUSD,0.46429,NZDJPY,0.40825,AUDNZD,0.1158,EURNZD,0.26068,NZDUSD,0.28721,NZDCHF,0.33929,NZDUSD,0.40825,EURCHF,0.13457,GBPUSD,0.23783,GBPAUD,0.30151,NZDJPY,0.38889,AUDCAD,0.40825,AUDUSD,0.13457,GBPCHF,0.19565,GBPCHF,0.21822,NZDCAD,0.21822,AUDCAD,0.40825,AUDCHF,0.18711,AUDUSD,0.28868,EURUSD,0.35635,GBPUSD,0.49099,AUDCHF,0.58333,AUDCAD,0.23814,GBPCHF,0.28868,EURCHF,0.25,GBPAUD,0.33929,EURCAD,0.40825,NZDCHF,0.13457,EURCHF,0.19767,NZDUSD,0.21212,NZDUSD,0.32733,USDCAD,0.35635,EURCAD,0.17485,AUDJPY,0.19623,EURUSD,0.25678,EURUSD,0.32733,CADCHF,0.40825,AUDCHF,0.1158,EURNZD,0.19094,CADJPY,0.28511,NZDCHF,0.33929,CADJPY,0.40825,CADJPY,0.1317,USDJPY,0.16477,AUDNZD,0.21822,USDCAD,0.38889,AUDCAD,0.40825,AUDCHF,0.1158,EURGBP,0.19767,GBPUSD,0.3118,EURCHF,0.37796,EURCHF,0.35635,NZDCAD,0.15032,NZDCAD,0.19305,CADJPY,0.28571,NZDUSD,0.32733,AUDCAD,0.40825,USDCAD,0.21868,CADCHF,0.30861,NZDJPY,0.42857,NZDUSD,0.47246,NZDUSD,0.5,AUDNZD,0.21506,GBPUSD,0.23623,NZDCHF,0.30151,AUDCAD,0.38889,EURGBP,0.35635,GBPAUD,0.20338,USDJPY,0.2231,CHFJPY,0.2357,AUDJPY,0.26189,USDJPY,0.35635,GBPJPY,0.26726,USDJPY,0.26068,AUDUSD,0.19192,CADJPY,0.32733,CADJPY,0.40825,USDCAD,0.1144,GBPJPY,0.20045,NZDCHF,0.30151,NZDJPY,0.38889,EURGBP,0.35635,AUDCAD,0.21246,AUDCHF,0.34586,AUDCHF,0.39394,AUDCAD,0.38889,EURJPY,0.40825,GBPJPY,0.15417,GBPCHF,0.25,USDCAD,0.25678,AUDUSD,0.32733,AUDCHF,0.40825,EURCAD,0.13074,EURUSD,0.15714,EURGBP,0.29013,EURCAD,0.32733,EURAUD,0.40825,USDCHF,0.14379,GBPCAD,0.30861,GBPJPY,0.30261,USDJPY,0.33929,USDJPY,0.58333,AUDCHF,0.13234,EURAUD,0.26068,GBPAUD,0.30151,EURAUD,0.32733,EURAUD,0.40825,GBPAUD,0.14368,NZDUSD,0.23783,NZDCAD,0.30151,USDCAD,0.38889,AUDCAD,0.40825,EURUSD,0.14804,AUDJPY,0.25661,AUDCAD,0.28511,NZDJPY,0.28868,GBPCHF,0.40825
EURUSD,0.20646,EURAUD,0.22172,GBPJPY,0.2357,NZDJPY,0.21822,CADCHF,0.40825,NZDCHF,0.10206,GBPAUD,0.15714,GBPAUD,0.30151,USDCHF,0.33929,CADJPY,0.40825,EURUSD,0.17138,AUDCAD,0.18552,GBPAUD,0.20412,CADJPY,0.21822,GBPJPY,0.40825,NZDCAD,0.20261,EURGBP,0.19767,USDCAD,0.25,GBPJPY,0.37796,EURNZD,0.40825,USDCHF,0.10895,NZDUSD,0.23783,NZDCHF,0.28721,EURNZD,0.33929,GBPAUD,0.40825,AUDJPY,0.11775,GBPJPY,0.23544,EURGBP,0.29013,GBPAUD,0.32733,NZDUSD,0.40825,AUDNZD,0.08333,EURUSD,0.15714,CADJPY,0.21822,USDCAD,0.21822,EURJPY,0.40825,GBPCAD,0.18542,NZDJPY,0.2665,EURCHF,0.3118,AUDCHF,0.49099,AUDCAD,0.40825,EURCAD,0.22018,EURCHF,0.25,GBPUSD,0.25,GBPUSD,0.33929,USDJPY,0.40825,USDJPY,0.12361,CADJPY,0.19565,NZDCHF,0.21212,GBPJPY,0.28868,EURAUD,0.25,NZDCAD,0.16864,EURGBP,0.19623,NZDCHF,0.24232,NZDCHF,0.32733,AUDJPY,0.40825,AUDCAD,0.1158,AUDCAD,0.16477,EURCAD,0.21212,NZDUSD,0.33929,AUDUSD,0.40825,USDJPY,0.12157,AUDCAD,0.16477,CADJPY,0.21822,GBPUSD,0.32733,EURJPY,0.40825,USDCAD,0.1158,CHFJPY,0.19767,GBPAUD,0.21822,CHFJPY,0.28868,CADCHF,0.21822,CADJPY,0.14548,USDJPY,0.16434,EURJPY,0.21822,NZDCHF,0.32733,AUDJPY,0.40825,NZDJPY,0.21398,EURCHF,0.28868,AUDCAD,0.37284,AUDCHF,0.37796,GBPAUD,0.5,CHFJPY,0.20599,GBPAUD,0.20536,EURCAD,0.30151,CHFJPY,0.38889,GBPCAD,0.35635,EURNZD,0.18389,GBPCAD,0.2132,USDCHF,0.2357,EURNZD,0.26189,AUDCHF,0.35635,NZDUSD,0.20602,GBPCAD,0.23623,AUDCAD,0.19192,EURCAD,0.32733,AUDJPY,0.40825,GBPJPY,0.11412,EURJPY,0.19138,EURJPY,0.25,EURUSD,0.32733,GBPCAD,0.35635,EURUSD,0.19678,EURAUD,0.33634,AUDJPY,0.39394,USDCAD,0.38889,GBPCHF,0.40825,GBPUSD,0.13395,GBPUSD,0.25,AUDCHF,0.24232,CADJPY,0.32733,NZDJPY,0.40825,NZDCAD,0.1158,CHFJPY,0.14833,CADJPY,0.28511,NZDCAD,0.21822,EURCAD,0.40825,EURNZD,0.14379,GBPUSD,0.30861,AUDUSD,0.24232,GBPAUD,0.33929,EURGBP,0.53452,CHFJPY,0.1317,AUDCHF,0.25882,EURGBP,0.29013,NZDUSD,0.32733,GBPUSD,0.40825,NZDJPY,0.12588,GBPCHF,0.23783,GBPJPY,0.29013,USDCHF,0.32733,EURJPY,0.40825,GBPCAD,0.13457,EURGBP,0.19623,GBPCHF,0.19048,GBPCHF,0.28868,USDJPY,0.25
EURGBP,0.19612,USDCAD,0.16477,GBPAUD,0.20412,USDCAD,0.21822,GBPAUD,0.40825,EURGBP,0.10206,AUDCHF,0.13876,CADJPY,0.28511,NZDCAD,0.32733,GBPAUD,0.40825,NZDJPY,0.15418,CHFJPY,0.17216,CADCHF,0.17118,AUDUSD,0.21822,NZDCHF,0.40825,GBPAUD,0.20261,NZDJPY,0.18464,EURCHF,0.25,AUDNZD,0.34247,EURCHF,0.40825,EURNZD,0.10895,GBPUSD,0.23783,USDCHF,0.25,NZDUSD,0.33929,USDCHF,0.35635,NZDUSD,0.11775,NZDJPY,0.23324,GBPJPY,0.29013,NZDUSD,0.32733,GBPCAD,0.35635,USDCAD,0.08333,AUDJPY,0.13876,USDCHF,0.20412,AUDUSD,0.21822,GBPCAD,0.35635,NZDUSD,0.15795,AUDCHF,0.24456,GBPUSD,0.3118,NZDCAD,0.44444,AUDJPY,0.40825,GBPCHF,0.21875,CADCHF,0.23757,USDCHF,0.25,USDCHF,0.33929,EURCHF,0.40825,EURJPY,0.12114,GBPUSD,0.19565,AUDCHF,0.19192,EURJPY,0.27217,EURUSD,0.25,EURJPY,0.15417,AUDCAD,0.16147,CADJPY,0.20588,USDCHF,0.21822,AUDUSD,0.40825,EURNZD,0.10895,GBPCAD,0.14434,AUDJPY,0.21212,NZDJPY,0.32733,GBPCAD,0.35635,AUDCHF,0.1158,EURCAD,0.16477,GBPCHF,0.21822,GBPAUD,0.32733,GBPCAD,0.35635,EURCHF,0.08515,AUDCHF,0.19767,GBPCAD,0.19048,NZDJPY,0.28868,CADJPY,0.21822,GBPCHF,0.14548,CADCHF,0.15478,GBPAUD,0.21822,EURJPY,0.27217,CADJPY,0.40825,GBPJPY,0.2129,EURJPY,0.2665,EURJPY,0.32733,AUDJPY,0.37796,GBPUSD,0.40825,NZDCHF,0.19852,EURUSD,0.19643,EURJPY,0.25,NZDCHF,0.32733,AUDNZD,0.35635,EURAUD,0.18389,GBPCHF,0.2132,USDJPY,0.2357,GBPAUD,0.26189,EURUSD,0.35635,CADCHF,0.20602,GBPJPY,0.20045,CADCHF,0.17911,CADCHF,0.32733,CADCHF,0.40825,GBPCHF,0.11342,USDCAD,0.19094,AUDNZD,0.21822,NZDUSD,0.32733,AUDNZD,0.35635,GBPUSD,0.15549,EURCAD,0.33634,EURCAD,0.39394,AUDCHF,0.32733,AUDCAD,0.40825,EURGBP,0.11775,CHFJPY,0.24456,NZDUSD,0.24232,CADCHF,0.32733,EURCAD,0.40825,EURAUD,0.09829,AUDJPY,0.14833,AUDCHF,0.21212,USDCAD,0.21822,AUDCHF,0.40825,EURAUD,0.14379,EURCAD,0.2789,EURCAD,0.24232,EURUSD,0.33929,NZDUSD,0.40825,GBPCHF,0.12157,AUDJPY,0.25882,EURUSD,0.28721,GBPAUD,0.32733,AUDCHF,0.40825,AUDUSD,0.11289,GBPUSD,0.23783,USDCHF,0.28721,EURUSD,0.32733,GBPCAD,0.35635,EURJPY,0.12729,GBPAUD,0.17496,AUDCHF,0.15352,EURCAD,0.28868,GBPUSD,0.25
