date,USDCHF,GBPUSD,EURUSD,USDCAD,GBPCHF,CADCHF,AUDCHF,EURGBP,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.08.20,-137.9999999999937,-15.999999999993797,202.9999999999976,-56.000000000011596,-24.999999999986144,-95.99999999999609,-24.999999999997247,14.000000000002899,-56.99999999999594,12.000000000012001,-397.0000000000029,214.00000000000307,-239.99999999999577,-77.99999999998875,-191.99999999999307,2.999999999997449,-246.00000000000176,-344.99999999999534,,-1464.999999999939
2018.08.20,-180.99999999999784,19.999999999997797,278.9999999999848,-121.00000000001555,63.000000000013046,-95.99999999999609,-17.000000000000348,36.0000000000027,-39.999999999995595,106.00000000000608,-368.00000000001273,163.9999999999864,-219.00000000001364,-63.99999999999295,-210.99999999999852,31.999999999998696,-246.99999999999721,-304.00000000001535,,-1168.0000000000464
2018.08.20,-166.99999999999494,-9.999999999998899,248.99999999998812,-124.99999999999733,88.0000000000214,-80.99999999999774,-31.999999999998696,48.99999999999905,52.99999999999194,99.00000000000463,-329.00000000000153,190.99999999998562,-191.00000000000784,-37.9999999999967,-182.00000000000216,5.999999999994898,-185.00000000000182,-282.0000000000045,,-887.0000000000166
2018.08.20,-166.99999999999494,-8.999999999992347,239.99999999999577,-215.00000000000963,24.000000000001798,-51.99999999999649,2.000000000002,27.999999999994696,36.999999999998145,104.99999999999955,-289.0000000000059,109.00000000000354,-222.00000000001108,-21.99999999999136,-234.99999999999943,3.999999999992898,-185.00000000000182,-289.0000000000059,,-1136.0000000000205
2018.08.20,-185.99999999999727,-92.00000000000318,261.0000000000001,-245.0000000000063,64.0000000000196,-60.99999999999994,8.000000000008,54.999999999993946,62.000000000006494,212.00000000001216,-319.0000000000026,45.99999999999049,-255.00000000000523,-16.999999999995907,-242.00000000000443,41.000000000002146,-209.00000000000364,-285.00000000000193,,-1161.9999999999875
2018.08.20,-121.99999999999989,-246.99999999999721,174.99999999999181,-187.00000000000384,184.00000000000637,-12.999999999996348,48.99999999999905,131.99999999999878,273.9999999999965,424.00000000000216,-215.00000000000963,28.999999999990145,-314.00000000001427,9.000000000000341,-203.00000000000296,2.000000000002,-158.99999999999804,-243.00000000001543,,-425.0000000000505
2018.08.20,-39.999999999995595,-300.99999999999574,119.99999999998678,-177.00000000000495,188.00000000001037,24.000000000001798,87.99999999999919,143.9999999999997,412.9999999999967,516.0000000000053,-131.00000000001444,-26.0000000000149,-378.00000000001165,41.00000000001103,-236.0000000000042,19.00000000000235,-173.00000000000094,-251.00000000000122,,-160.00000000003047
2018.08.20,-34.000000000000696,-275.9999999999874,150.99999999999002,-321.0000000000157,135.00000000001845,26.000000000003798,82.99999999999974,119.99999999999788,384.00000000000654,487.99999999999955,-138.0000000000159,-35.00000000000725,-368.00000000001273,39.00000000000148,-248.99999999999523,-53.999999999998494,-178.00000000000037,-249.99999999999466,,-477.000000000011
2018.08.20,-24.000000000001798,-241.99999999998667,50.99999999997884,-317.9999999999961,77.00000000001594,123.00000000000644,87.00000000000374,66.99999999999484,522.0000000000002,401.99999999999125,38.99999999998904,-66.99999999999484,-319.0000000000026,167.0000000000016,-246.9999999999999,-111.00000000000554,-53.00000000000304,-215.00000000000963,,-61.00000000001822
2018.08.20,16.0000000000049,-333.0000000000055,-3.0000000000196536,-284.00000000001756,47.00000000001925,100.00000000000009,117.00000000000044,80.00000000000229,479.0000000000072,466.9999999999952,-11.00000000000545,-121.99999999999989,-356.00000000000074,149.0000000000009,-254.99999999999545,-60.99999999999994,-58.99999999999794,-161.99999999999548,,-191.0000000000074
2018.08.20,104.00000000000409,-341.99999999999784,-4.000000000004,-128.000000000017,63.000000000013046,97.00000000000264,147.00000000000824,86.99999999999264,397.0000000000029,500.9999999999959,-84.0000000000174,-121.00000000001555,-451.0000000000014,108.00000000000409,-310.0000000000023,-40.00000000000669,-185.99999999999727,-231.0000000000034,,-393.0000000000393
2018.08.20,95.00000000000064,-305.9999999999841,-68.00000000000139,-133.00000000000534,31.000000000003247,89.00000000000574,126.99999999999933,19.999999999997797,374.999999999992,409.99999999999926,-60.000000000015596,-121.99999999999989,-592.0000000000148,91.00000000000819,-310.0000000000023,-36.999999999998145,-182.00000000000438,-322.00000000000006,,-894.0000000000198
2018.08.20,56.0000000000005,-333.0000000000055,-65.00000000000395,-165.00000000001512,19.00000000001345,86.0000000000083,109.99999999999899,20.999999999993246,363.0000000000022,391.9999999999924,17.000000000000348,-148.00000000001478,-565.9999999999999,109.00000000000887,-305.0000000000068,-53.999999999998494,-157.00000000000713,-304.00000000001535,,-924.0000000000488
2018.08.20,31.000000000003247,-245.99999999999068,-77.00000000001594,-168.0000000000126,22.0000000000109,42.0000000000087,87.99999999999919,-40.00000000000669,273.9999999999965,358.9999999999982,47.99999999998139,-184.00000000000637,-597.0000000000031,72.00000000000273,-290.00000000000625,-29.000000000001247,-179.00000000000693,-279.00000000000705,,-1153.000000000056
2018.08.20,24.999999999997247,-373.99999999998545,-176.00000000002058,-329.00000000000153,102.00000000000209,-1.999999999990898,59.000000000009045,-14.999999999998348,258.0000000000027,394.00000000000546,-26.999999999999247,-209.9999999999991,-663.0000000000135,44.00000000001114,-347.999999999999,-129.00000000000134,-226.99999999999943,-314.99999999999864,,-1932.9999999999795
2018.08.20,58.000000000002494,-452.99999999999227,-266.0000000000107,-301.0000000000179,81.00000000001995,86.0000000000083,57.00000000000705,-56.0000000000005,418.9999999999916,324.9999999999975,203.99999999998198,-209.00000000001472,-663.999999999998,150.00000000000568,-340.999999999994,-109.99999999999899,-128.00000000000588,-314.00000000001427,,-1462.0000000000325
2018.08.20,146.00000000000168,-476.9999999999941,-262.00000000000665,-55.000000000005045,124.00000000001299,107.00000000000153,41.000000000002146,-40.00000000000669,531.9999999999991,363.0000000000022,232.99999999999432,-219.00000000001364,-672.0000000000059,166.00000000001103,-278.0000000000058,-138.00000000000477,-114.99999999999844,-320.00000000000915,,-864.0000000000252
2018.08.20,160.00000000000458,-449.9999999999948,-247.00000000001944,-97.9999999999981,109.00000000000354,106.00000000000608,74.00000000000739,-36.0000000000027,524.9999999999977,411.0000000000058,234.99999999998522,-239.00000000001143,-739.0000000000008,154.00000000001057,-319.9999999999932,-123.00000000000644,-119.00000000000244,-344.99999999999534,,-942.0000000000038
2018.08.20,179.00000000000693,-439.99999999999596,-258.0000000000027,-75.00000000000284,79.00000000000685,126.0000000000039,72.0000000000054,-43.00000000000415,487.99999999999955,350.00000000000585,264.9999999999819,-195.9999999999962,-724.0000000000135,185.00000000000227,-329.9999999999983,-129.00000000000134,-118.00000000000699,-341.99999999999784,,-911.0000000000072
2018.08.20,202.9999999999976,-439.99999999999596,-253.00000000001432,-25.00000000000835,31.000000000003247,123.00000000000644,81.00000000000884,-41.000000000002146,452.99999999999227,347.9999999999928,207.00000000000162,-174.00000000000747,-652.0000000000082,213.00000000000807,-329.9999999999983,-101.00000000000664,-107.00000000000153,-319.0000000000026,,-783.0000000000347
2018.08.20,263.0000000000021,-488.9999999999839,-343.00000000000443,24.999999999986144,14.000000000002899,141.00000000000225,94.00000000000519,-70.99999999999883,452.00000000000796,312.00000000000114,248.99999999998812,-252.0000000000078,-751.9999999999972,181.0000000000116,-314.9999999999977,-106.00000000000608,-128.00000000000588,-351.0000000000124,,-1076.0000000000068
2018.08.20,273.000000000001,-448.000000000004,-322.00000000000006,54.99999999998284,8.000000000008,145.00000000000622,78.00000000000028,-79.00000000000685,431.0000000000036,280.9999999999979,270.99999999999903,-178.99999999999582,-722.0000000000005,190.00000000001194,-319.0000000000026,-134.99999999999625,-116.00000000000499,-358.00000000001387,,-946.0000000000141
2018.08.20,255.00000000000523,-480.99999999999807,-420.00000000002035,41.000000000002146,-15.999999999993797,126.0000000000039,34.000000000000696,-139.00000000000023,356.00000000000074,123.99999999999079,271.99999999998334,-165.00000000001512,-696.0000000000077,180.00000000000682,-325.00000000000284,-162.0000000000066,-99.00000000000463,-361.0000000000113,,-1476.000000000067
2018.08.20,302.9999999999977,-556.0000000000009,-480.00000000001376,112.000000000001,-9.999999999998899,131.00000000000333,14.000000000002899,-136.00000000000279,395.000000000012,95.00000000000064,298.9999999999826,-209.9999999999991,-826.0000000000156,179.00000000000205,-358.99999999999466,-238.0000000000049,-140.0000000000068,-426.00000000001523,,-1853.0000000000502
2018.08.20,358.9999999999982,-573.9999999999857,-480.00000000001376,153.9999999999875,-34.000000000000696,141.00000000000225,37.00000000000925,-139.00000000000023,397.0000000000029,100.0000000000112,314.99999999999864,-168.99999999999693,-644.0000000000001,225.00000000000853,-382.000000000005,-207.00000000000162,-124.99999999999733,-320.00000000000915,,-1345.999999999992
2018.08.21,299.00000000000483,-560.0000000000049,-538.0000000000163,129.99999999998568,-4.999999999988347,148.99999999999915,-12.000000000000899,-158.99999999999804,436.9999999999985,59.000000000009045,354.9999999999942,-165.00000000001512,-707.0000000000132,234.99999999999943,-375.0,-243.99999999999977,-112.000000000001,-377.0000000000051,,-1590.0000000000518
2018.08.21,370.00000000000364,-564.9999999999933,-540.0000000000072,176.99999999998272,-7.999999999985796,147.00000000000824,16.0000000000049,-172.00000000000549,391.9999999999924,72.0000000000054,367.99999999999056,-165.9999999999995,-710.0000000000106,233.0000000000041,-289.0000000000015,-226.99999999999943,-45.000000000006146,-353.0000000000033,,-1300.0000000000202
2018.08.21,380.00000000000256,-564.9999999999933,-548.0000000000151,174.99999999999181,-4.999999999988347,148.99999999999915,14.000000000002899,-172.00000000000549,422.00000000001125,62.000000000006494,415.99999999999415,-178.99999999999582,-675.0000000000034,249.00000000000944,-293.00000000000637,-224.000000000002,-24.000000000001798,-347.0000000000084,,-1165.0000000000025
2018.08.21,389.000000000006,-594.0000000000057,-552.0000000000191,171.99999999999437,-18.999999999991246,175.00000000000293,14.000000000002899,-167.00000000000603,428.9999999999905,75.00000000000284,421.99999999998903,-178.99999999999582,-689.0000000000063,264.00000000001,-340.999999999994,-258.0000000000027,-17.000000000000348,-340.00000000000693,,-1216.0000000000293
2018.08.21,419.9999999999982,-594.0000000000057,-562.0000000000181,134.99999999999625,-54.99999999998284,191.00000000000784,28.000000000005798,-172.00000000000549,445.0000000000065,52.000000000007596,430.9999999999814,-293.99999999999426,-714.0000000000147,300.00000000001137,-341.99999999999875,-253.0000000000032,-13.00000000000745,-375.9999999999986,,-1373.000000000014
2018.08.21,431.0000000000036,-626.9999999999998,-559.0000000000206,119.99999999998678,-38.99999999998904,214.00000000000307,77.00000000000485,-146.00000000000168,506.9999999999908,161.00000000001114,449.9999999999948,-334.00000000001205,-858.0000000000032,302.0000000000067,-390.00000000000057,-211.00000000000563,-75.00000000000284,-348.00000000001495,,-1325.0000000000487
2018.08.21,436.9999999999985,-668.9999999999862,-621.0000000000049,130.99999999999224,-133.99999999998968,225.00000000000853,129.00000000000134,-153.99999999999858,539.0000000000006,300.99999999999574,453.99999999999886,-370.00000000000364,-876.0000000000101,334.0000000000032,-438.0000000000024,-209.9999999999991,-90.0000000000012,-368.00000000001273,,-1380.0000000000093
2018.08.21,583.0000000000002,-798.9999999999942,-1052.0000000000084,205.99999999999508,-258.99999999998704,307.0000000000017,153.00000000000313,-402.00000000000233,520.9999999999936,170.00000000000347,534.9999999999966,-683.0000000000114,-1219.9999999999989,305.0000000000068,-393.0000000000007,-275.99999999999847,-36.0000000000027,-368.00000000001273,,-2708.0000000000164
2018.08.21,641.0000000000027,-866.9999999999956,-942.0000000000206,239.99999999999577,-154.99999999999403,301.0000000000068,126.99999999999933,-300.0000000000003,644.0000000000001,178.00000000001148,717.9999999999964,-490.0000000000126,-1093.0000000000107,280.00000000000114,-350.9999999999991,-287.0000000000039,-14.999999999998348,-400.00000000000034,,-1771.0000000000218
2018.08.21,641.0000000000027,-834.9999999999858,-843.0000000000159,248.00000000000378,-91.99999999998099,296.0000000000074,133.00000000000534,-226.00000000000398,614.0000000000034,235.99999999999176,646.9999999999976,-466.9999999999952,-1113.0000000000084,261.0000000000099,-355.99999999999454,-256.99999999999613,-94.00000000000519,-412.00000000001234,,-1618.9999999999766
2018.08.21,648.9999999999995,-825.9999999999934,-821.000000000005,241.99999999998667,-93.99999999999409,329.00000000000153,145.00000000000622,-200.00000000000017,680.9999999999983,259.0000000000092,679.9999999999917,-448.000000000004,-1036.999999999999,234.00000000000887,-307.00000000000216,-265.99999999999955,-26.999999999999247,-375.9999999999986,,-1182.9999999999932
2018.08.21,640.0000000000073,-865.999999999989,-849.0000000000109,218.99999999999142,-85.99999999998609,328.0000000000061,157.00000000000713,-201.00000000000674,695.0000000000011,320.00000000000915,662.9999999999914,-428.00000000000614,-879.0000000000075,207.9999999999984,-203.00000000000296,-263.0000000000021,36.0000000000027,-304.00000000001535,,-813.0000000000122
2018.08.21,636.0000000000032,-856.9999999999967,-853.0000000000149,234.99999999998522,-73.99999999999629,292.9999999999988,123.00000000000644,-214.99999999999852,670.9999999999993,283.99999999999534,708.9999999999818,-419.9999999999982,-931.9999999999995,195.0000000000074,-221.00000000000364,-272.00000000000557,31.999999999998696,-330.0000000000081,,-996.0000000000451
2018.08.21,634.0000000000013,-922.999999999985,-898.000000000021,287.9999999999994,-31.999999999987594,272.00000000000557,58.000000000002494,-219.99999999999798,670.9999999999993,204.00000000000418,703.9999999999935,-412.9999999999967,-927.0000000000111,87.0000000000033,-180.00000000000682,-309.99999999999915,34.000000000000696,-360.0000000000048,,-1311.0000000000005
2018.08.21,613.000000000008,-916.0000000000057,-891.0000000000196,300.99999999999574,23.00000000001745,264.0000000000087,69.00000000000794,-209.9999999999991,689.9999999999907,252.99999999999213,722.0000000000005,-397.0000000000029,-921.0000000000163,81.00000000000307,-108.99999999999466,-284.0000000000065,41.9999999999976,-351.0000000000124,,-1021.0000000000352
2018.08.21,614.0000000000034,-933.000000000006,-974.0000000000082,307.99999999999716,24.000000000001798,259.0000000000092,43.999999999999595,-251.00000000000122,700.999999999996,184.99999999999073,739.9999999999851,-394.00000000000546,-819.9999999999985,142.00000000001012,-96.00000000000364,-329.999999999997,104.99999999999955,-273.9999999999965,,-950.000000000024
2018.08.21,626.9999999999998,-954.9999999999948,-1004.0000000000049,327.99999999999494,13.000000000018552,259.0000000000092,39.00000000000014,-251.00000000000122,683.0000000000114,173.00000000000094,754.9999999999945,-418.0000000000073,-778.000000000012,61.00000000000705,-36.000000000001364,-326.0000000000041,143.9999999999997,-262.00000000000665,,-947.9999999999964
2018.08.21,595.0000000000011,-994.000000000006,-1021.0000000000052,333.9999999999899,81.00000000001995,241.00000000000233,14.999999999998348,-253.99999999999866,744.0000000000114,208.99999999999253,756.9999999999854,-422.9999999999956,-787.0000000000043,75.00000000000284,13.999999999995794,-324.00000000000205,168.00000000000148,-224.000000000002,,-794.0000000000125
2018.08.21,607.0000000000019,-1042.9999999999939,-992.9999999999994,276.9999999999939,27.00000000002145,250.00000000000577,30.000000000007798,-207.00000000000162,744.0000000000114,218.99999999999142,731.9999999999993,-422.9999999999956,-636.9999999999986,134.00000000000034,-16.000000000005343,-339.0000000000004,212.99999999999653,-161.00000000001114,,-585.9999999999764
2018.08.21,628.0000000000064,-984.9999999999915,-894.000000000017,249.99999999999466,-5.999999999994898,295.0000000000008,99.00000000000463,-162.0000000000066,753.0000000000036,316.0000000000052,651.0000000000016,-421.0000000000047,-608.0000000000085,158.00000000000125,-31.999999999996476,-290.9999999999968,205.99999999999508,-136.00000000000279,,-179.00000000000622
2018.08.21,648.0000000000041,-929.000000000002,-857.0000000000189,244.9999999999841,-70.99999999999883,295.0000000000008,114.00000000000298,-163.99999999999747,686.9999999999932,246.99999999999721,598.999999999994,-304.9999999999997,-629.0000000000128,111.0000000000042,-34.99999999999659,-306.00000000000625,127.99999999999478,-212.00000000001216,,-434.0000000000695
2018.08.21,652.0000000000082,-909.0000000000042,-825.0000000000091,268.0000000000016,-176.99999999998272,300.0000000000003,128.00000000000588,-150.00000000000568,639.9999999999961,289.0000000000059,531.9999999999991,-324.0000000000132,-605.0000000000111,88.99999999999864,-84.00000000000318,-282.99999999999994,107.00000000000153,-192.99999999999872,,-545.0000000000106
2018.08.21,670.000000000004,-912.0000000000017,-843.0000000000159,268.0000000000016,-200.00000000000017,313.00000000000773,99.00000000000463,-219.00000000000253,597.0000000000031,78.00000000000028,596.9999999999809,-290.00000000001245,-560.0000000000049,44.00000000001114,31.00000000000591,-316.0000000000052,170.99999999999892,-187.00000000000384,,-659.0000000000285
2018.08.21,682.0000000000048,-906.9999999999911,-1031.000000000004,314.99999999999864,-197.99999999998707,318.00000000000716,91.00000000000774,-316.0000000000052,585.9999999999976,5.999999999994898,651.0000000000016,-367.0000000000062,-687.0000000000153,14.000000000010004,67.99999999999784,-375.0000000000031,193.99999999999417,-229.00000000001253,,-1185.0000000000102
2018.08.21,743.0000000000048,-909.9999999999886,-979.0000000000188,305.9999999999841,-230.9999999999812,367.0000000000062,121.00000000000443,-292.00000000000335,608.0000000000085,58.000000000002494,722.0000000000005,-356.00000000000074,-700.999999999996,3.0000000000001137,81.00000000000307,-361.0000000000002,173.00000000000094,-228.00000000000597,,-875.9999999999798
2018.08.21,682.0000000000048,-812.999999999997,-886.000000000009,261.9999999999845,-232.99999999999432,321.0000000000046,125.00000000000844,-263.0000000000021,540.9999999999915,63.99999999999739,631.9999999999882,-356.00000000000074,-689.0000000000063,-12.000000000000455,79.9999999999983,-304.9999999999997,137.9999999999937,-219.00000000001364,,-931.0000000000521
2018.08.21,699.0000000000052,-912.999999999986,-879.0000000000075,324.9999999999975,-159.99999999998238,297.00000000000284,77.00000000000485,-238.0000000000049,560.0000000000049,110.00000000001009,593.9999999999834,-297.9999999999983,-670.000000000015,-42.00000000000159,93.99999999999409,-336.00000000000296,119.00000000000244,-287.9999999999994,,-948.9999999999925
2018.08.21,723.0000000000069,-937.9999999999944,-899.0000000000053,364.9999999999931,-132.99999999998312,311.00000000000574,79.00000000000685,-209.00000000000364,608.0000000000085,86.99999999999264,604.9999999999889,-221.00000000000452,-656.9999999999965,-77.99999999998875,102.99999999999443,-355.0000000000053,120.99999999999334,-290.9999999999968,,-778.999999999988
2018.08.21,738.0000000000053,-1017.9999999999856,-922.0000000000006,339.0000000000004,-141.99999999999767,321.0000000000046,107.00000000000153,-173.00000000000094,639.0000000000118,150.00000000000568,585.9999999999976,-290.9999999999968,-699.0000000000052,-56.99999999998795,69.99999999999318,-324.9999999999975,102.00000000000209,-272.00000000000557,,-846.9999999999557
2018.08.21,696.0000000000077,-1008.9999999999932,-919.0000000000032,356.9999999999851,-103.99999999999298,276.00000000000955,130.0000000000079,-173.00000000000094,561.9999999999958,208.99999999999253,529.0000000000017,-310.0000000000103,-707.0000000000132,-100.99999999999909,69.00000000000261,-270.0000000000036,54.999999999993946,-260.0000000000158,,-970.0000000000352
2018.08.21,594.0000000000057,-853.9999999999992,-818.0000000000076,278.9999999999848,-136.99999999998712,223.00000000000654,119.00000000000244,-182.00000000000438,496.99999999999187,168.0000000000126,278.9999999999848,-293.0000000000099,-655.0000000000056,-170.0000000000017,88.99999999999864,-229.00000000000142,-1.0000000000065512,-256.00000000001177,,-1347.000000000048
2018.08.21,619.0000000000028,-927.9999999999955,-719.000000000003,268.9999999999859,-112.99999999998533,233.00000000000543,175.00000000000293,-79.00000000000685,544.9999999999955,400.00000000000034,300.99999999999574,-272.00000000000557,-478.0000000000006,-146.0000000000008,93.00000000000352,-217.0000000000005,29.999999999996696,-161.99999999999548,,-449.00000000000455
