date,USDCAD,AUDUSD,CHFJPY,empty,sum
2018.11.12,-51.000000000001044,-19.999999999997797,0.0,,-70.99999999999883
2018.11.12,9.999999999998899,-24.000000000001798,13.00000000000523,,-0.9999999999976694
2018.11.12,-63.99999999999739,-41.000000000002146,49.99999999999716,,-55.00000000000239
2018.11.12,-110.99999999999443,-97.00000000000264,46.00000000000648,,-161.9999999999906
2018.11.12,-115.99999999998278,-78.00000000000028,67.00000000000728,,-126.99999999997578
2018.11.12,-140.99999999999113,-80.00000000000229,112.99999999999955,,-107.99999999999386
2018.11.12,-167.9999999999904,-134.0000000000008,161.00000000000136,,-140.99999999998983
2018.11.12,-177.99999999998929,-168.99999999999693,162.00000000000614,,-184.9999999999801
2018.11.12,-212.99999999999653,-187.9999999999993,179.00000000000205,,-221.99999999999375
2018.11.12,-207.99999999998596,-178.99999999999582,186.00000000000705,,-200.99999999997476
2018.11.12,-210.99999999998343,-153.99999999999858,197.00000000000273,,-167.9999999999793
2018.11.12,-202.9999999999976,-175.00000000000293,168.99999999999693,,-209.00000000000364
2018.11.12,-195.9999999999962,-127.99999999999478,162.00000000000614,,-161.99999999998482
2018.11.12,-197.00000000000273,-102.00000000000209,132.99999999999557,,-166.00000000000927
2018.11.12,-176.99999999998272,-85.00000000000173,97.00000000000841,,-164.999999999976
2018.11.12,-144.99999999999514,-0.999999999995449,125.0,,-20.999999999990592
2018.11.12,-175.99999999999838,33.000000000005244,140.00000000000057,,-2.9999999999925535
2018.11.12,-161.99999999999548,56.0000000000005,28.999999999996362,,-76.99999999999862
2018.11.12,-58.000000000002494,131.00000000000333,-1.0000000000047748,,71.99999999999605
2018.11.12,-60.99999999999994,165.9999999999995,-1.0000000000047748,,103.99999999999477
2018.11.12,-38.99999999998904,217.0000000000005,-162.9999999999967,,15.00000000001478
2018.11.12,-29.999999999996696,192.99999999999872,-195.99999999999795,,-32.999999999995936
2018.11.12,-22.999999999995246,151.00000000000114,-141.9999999999959,,-13.999999999990024
2018.11.12,14.000000000002899,180.99999999999784,-233.99999999999466,,-38.99999999999392
2018.11.12,12.000000000012001,188.9999999999947,-322.00000000000273,,-120.99999999999602
2018.11.12,-41.000000000002146,121.00000000000443,-308.9999999999975,,-228.99999999999523
2018.11.12,-17.999999999984695,124.99999999999733,-373.9999999999952,,-266.9999999999826
2018.11.12,-25.999999999992696,131.00000000000333,-328.00000000000296,,-222.99999999999233
2018.11.12,-58.99999999998684,92.99999999999864,-295.0000000000017,,-260.9999999999899
2018.11.12,-93.99999999999409,41.9999999999976,-280.9999999999917,,-332.9999999999882
2018.11.12,-95.00000000000064,41.000000000002146,-356.9999999999993,,-410.99999999999784
2018.11.12,-115.99999999998278,-29.000000000001247,-329.9999999999983,,-474.9999999999823
2018.11.12,-52.99999999999194,21.999999999999797,-313.99999999999295,,-344.9999999999851
2018.11.12,-41.000000000002146,53.999999999998494,-355.000000000004,,-342.0000000000076
2018.11.12,-66.99999999999484,63.99999999999739,-367.999999999995,,-370.99999999999244
2018.11.12,-66.99999999999484,100.00000000000009,-423.0000000000018,,-389.9999999999966
2018.11.12,93.00000000000975,149.99999999999457,-438.0000000000024,,-194.99999999999807
2018.11.12,95.00000000000064,192.00000000000327,-379.99999999999545,,-92.99999999999153
2018.11.12,1.0000000000065512,177.00000000000495,-299.99999999999716,,-121.99999999998568
