date,USDCAD,AUDCHF,GBPJPY,GBPCAD,GBPAUD,CADJPY,NZDJPY,empty,sum
2019.02.04,-39.999999999995595,-19.00000000000235,-180.00000000000682,-59.000000000009045,-119.00000000000244,-15.000000000000568,-73.99999999999807,,-506.0000000000149
2019.02.04,-28.999999999990145,-34.000000000000696,-207.00000000002206,34.99999999998504,-86.0000000000083,-34.000000000006025,-60.99999999999284,,-416.000000000035
2019.02.04,-36.999999999998145,14.000000000002899,-156.0000000000059,78.00000000000028,-49.99999999999449,-31.00000000000591,-52.99999999999727,,-234.99999999999855
2019.02.04,34.000000000000696,38.0000000000047,-152.00000000001523,204.99999999998852,38.0000000000047,-75.00000000000284,-42.999999999992156,,44.999999999988376
2019.02.04,-42.999999999993044,68.00000000000139,-333.00000000002683,173.00000000000094,-28.000000000005798,-72.00000000000273,-158.99999999999181,,-394.00000000001785
2019.02.04,-41.000000000002146,-114.99999999999844,-272.0000000000198,165.9999999999995,-28.999999999990145,-12.000000000000455,-128.0000000000001,,-431.0000000000116
2019.02.04,-21.00000000000435,-75.9999999999983,-314.0000000000214,154.99999999999403,310.9999999999946,24.999999999991473,-185.00000000000227,,-105.00000000004616
2019.02.04,38.0000000000047,-70.0000000000034,-293.00000000000637,246.99999999999721,317.0000000000117,-27.000000000001023,-138.9999999999958,,73.00000000000705
2019.02.04,9.999999999998899,-17.999999999995797,-309.0000000000259,239.99999999999577,212.00000000001216,-1.0000000000047748,-152.9999999999916,,-19.000000000011227
2019.02.04,-19.999999999997797,11.00000000000545,-305.0000000000068,119.00000000000244,228.00000000000597,43.99999999999693,-186.9999999999976,,-109.99999999999142
2019.02.04,-55.000000000005045,-3.999999999992898,-285.000000000025,79.99999999999119,215.99999999999397,51.00000000000193,-165.99999999999682,,-163.00000000003268
2019.02.04,7.0000000000014495,-12.000000000000899,-342.00000000001296,150.99999999999002,348.9999999999993,64.99999999999773,-164.00000000000148,,53.9999999999732
2019.02.04,49.99999999999449,-61.999999999995396,-464.00000000002706,222.99999999999542,442.00000000000904,69.99999999999318,-161.00000000000136,,97.99999999996828
2019.02.04,69.9999999999923,-80.00000000000229,-503.0000000000143,205.99999999999508,493.0000000000101,101.99999999998965,-185.00000000000227,,102.99999999996828
