date,AUDUSD,EURCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,CADJPY,empty,sum
2016.03.07,-17.000000000000348,-191.99999999999218,-38.000000000010914,-195.9999999999962,0.0,-64.99999999999773,-300.99999999999574,-58.9999999999975,-22.999999999996135,,-890.9999999999868
2016.03.07,85.00000000000173,-232.99999999999432,98.99999999998954,-307.0000000000017,17.000000000000348,-37.00000000000614,-419.9999999999982,-46.00000000000648,-30.000000000001137,,-872.0000000000164
2016.03.07,65.99999999999939,-279.99999999999136,94.99999999999886,-324.9999999999975,18.0000000000069,-51.9999999999925,-466.9999999999952,-43.99999999999693,-69.00000000000261,,-1057.999999999971
2016.03.07,39.00000000000014,-261.9999999999845,126.99999999999534,-243.99999999999977,37.00000000000925,33.999999999991815,-348.9999999999993,0.999999999990564,-22.999999999996135,,-639.9999999999926
2016.03.07,-3.0000000000085514,-268.0000000000016,155.00000000000114,-175.99999999999838,53.00000000000304,106.99999999999932,-302.0000000000023,40.99999999999682,39.00000000000148,,-354.000000000009
2016.03.07,-25.00000000000835,-225.99999999999287,188.99999999999295,-180.0000000000024,53.00000000000304,239.00000000000432,-346.0000000000019,149.99999999999147,131.00000000000023,,-15.000000000013472
2016.03.07,83.9999999999952,-181.9999999999933,196.99999999998852,-187.9999999999993,67.00000000000594,313.99999999999295,-388.0000000000106,170.0000000000017,141.00000000000534,,214.99999999998647
2016.03.07,7.0000000000014495,-160.99999999998892,134.9999999999909,-247.99999999999267,47.00000000000814,204.00000000000773,-424.00000000000216,150.99999999999625,111.0000000000042,,-177.99999999997505
2016.03.07,27.999999999994696,-169.99999999998127,161.99999999999193,-270.99999999999903,65.00000000000395,254.99999999999545,-449.9999999999948,147.99999999999613,143.00000000000068,,-89.99999999999227
2016.03.07,68.00000000000139,-218.99999999999142,219.99999999999886,-314.99999999999864,89.00000000000574,354.0000000000134,-466.9999999999952,192.99999999999784,180.00000000000682,,103.00000000003877
2016.03.07,85.00000000000173,-217.0000000000005,236.99999999999477,-317.0000000000006,73.00000000000084,352.00000000000387,-405.9999999999952,189.99999999999773,213.99999999999864,,211.0000000000012
2016.03.07,86.99999999999264,-243.99999999999977,289.0000000000015,-305.99999999999517,70.0000000000034,332.9999999999984,-422.9999999999956,215.99999999999397,198.99999999999807,,220.99999999999739
2016.03.07,78.99999999999574,-257.99999999998045,280.00000000000114,-295.99999999999625,59.000000000009045,289.99999999999204,-417.0000000000007,183.9999999999975,168.00000000000637,,89.00000000002444
2016.03.07,96.99999999999153,-244.9999999999841,170.99999999999227,-287.9999999999994,54.00000000000959,219.99999999999886,-384.00000000000654,126.99999999999534,141.9999999999959,,-106.00000000000648
2016.03.07,26.999999999999247,-218.99999999999142,214.9999999999892,-252.99999999999213,70.99999999999883,240.0000000000091,-344.00000000001097,141.9999999999959,171.00000000000648,,50.00000000000426
2016.03.07,29.999999999996696,-196.99999999998053,241.99999999999022,-197.99999999999818,86.0000000000083,352.00000000000387,-341.99999999999784,204.9999999999983,186.00000000000705,,364.00000000002785
2016.03.07,56.99999999999594,-215.99999999999397,216.99999999999875,-186.99999999999272,76.0000000000094,300.00000000001137,-391.000000000008,179.00000000000205,156.99999999999648,,192.00000000001927
2016.03.07,27.999999999994696,-229.99999999999687,238.9999999999901,-152.99999999999204,64.0000000000085,331.99999999999363,-456.00000000001194,203.99999999999352,192.00000000000728,,219.99999999998687
2016.03.07,27.999999999994696,-200.99999999998454,198.99999999999807,-136.99999999999824,11.00000000000545,373.9999999999952,-500.9999999999959,150.99999999999625,189.00000000000716,,113.00000000001819
2016.03.07,12.000000000000899,-282.9999999999888,318.9999999999884,-141.00000000000225,-6.999999999990347,290.9999999999968,-656.0000000000122,286.9999999999919,150.99999999999625,,-27.00000000001927
2016.03.07,-47.00000000000814,-590.999999999986,536.9999999999919,-447.99999999999284,-0.999999999995449,617.999999999995,-856.9999999999967,432.00000000000216,108.00000000000409,,-248.99999999998602
2016.03.07,-31.999999999998696,-486.999999999993,872.9999999999905,-339.99999999999585,-3.999999999992898,669.0000000000111,-1275.0000000000039,594.9999999999989,186.00000000000705,,185.0000000000232
2016.03.07,-11.00000000000545,-505.99999999998425,912.9999999999967,-313.99999999999204,70.99999999999883,1032.0000000000107,-981.0000000000097,725.9999999999991,308.00000000000693,,1238.000000000021
2016.03.07,-65.99999999999939,-500.9999999999959,952.9999999999887,-324.9999999999975,77.00000000000485,1010.0000000000193,-1114.9999999999993,706.9999999999936,302.0000000000067,,1042.000000000021
2016.03.07,-100.00000000000009,-476.9999999999941,1051.0000000000018,-237.99999999999378,131.99999999999878,1246.0000000000093,-941.9999999999984,805.9999999999974,415.00000000000625,,1893.0000000000273
2016.03.07,-38.0000000000047,-449.9999999999948,1065.9999999999882,-234.00000000000088,169.00000000000804,1385.0000000000193,-1065.0000000000048,862.9999999999995,498.9999999999952,,2195.000000000005
2016.03.07,-52.000000000007596,-424.99999999998647,1024.000000000001,-254.99999999999412,87.00000000000374,1240.000000000009,-1015.9999999999947,819.9999999999932,373.9999999999952,,1797.0000000000193
2016.03.07,-60.00000000000449,-466.9999999999952,1015.9999999999911,-298.9999999999937,91.00000000000774,1180.0000000000068,-1177.000000000006,811.9999999999976,361.0000000000042,,1457.0000000000082
2016.03.07,108.99999999999244,-597.9999999999874,957.9999999999984,-357.99999999999164,53.00000000000304,950.000000000017,-1229.9999999999977,554.9999999999926,355.000000000004,,794.0000000000307
2016.03.07,176.99999999999383,-561.9999999999958,968.9999999999941,-373.00000000000114,62.000000000006494,926.9999999999925,-1390.0000000000023,625.9999999999906,308.9999999999975,,744.9999999999758
2016.03.07,85.99999999999719,-627.9999999999841,1043.9999999999968,-357.99999999999164,104.99999999999955,990.0000000000091,-1367.000000000007,655.9999999999917,326.0000000000076,,854.0000000000191
2016.03.07,78.00000000000028,-668.0000000000019,1103.999999999999,-365.99999999999966,115.00000000000954,1128.0000000000143,-1337.0000000000105,688.0000000000024,418.00000000000637,,1160.00000000002
2016.03.07,95.00000000000064,-562.9999999999802,1086.999999999989,-368.00000000000165,67.00000000000594,1075.000000000017,-1363.0000000000032,724.0000000000038,320.0000000000074,,1074.0000000000389
2016.03.07,166.99999999999494,-539.0000000000006,998.9999999999952,-442.9999999999934,33.000000000005244,960.000000000008,-1499.000000000006,721.9999999999942,222.99999999999898,,622.9999999999966
2016.03.07,268.0000000000016,-482.999999999989,670.0000000000017,-487.99999999999955,43.999999999999595,632.000000000005,-1743.0000000000057,459.99999999999375,76.00000000000762,,-563.999999999985
2016.03.07,442.9999999999934,-627.9999999999841,634.9999999999909,-644.0000000000001,39.00000000000014,525.0000000000057,-1926.0000000000055,393.99999999999125,-40.99999999999682,,-1203.000000000005
2016.03.07,556.9999999999964,-668.9999999999862,835.9999999999985,-668.0000000000019,-37.99999999999359,367.00000000001864,-1839.0000000000127,367.999999999995,-4.9999999999954525,,-1090.9999999999814
2016.03.07,587.9999999999997,-687.9999999999998,621.9999999999999,-622.9999999999958,-84.99999999999064,-79.00000000000773,-1439.9999999999968,49.99999999999716,-123.00000000000466,,-1777.9999999999986
2016.03.07,629.9999999999973,-676.9999999999943,362.99999999999955,-491.99999999999244,-117.00000000000044,-311.00000000000705,-1312.000000000002,-27.000000000001023,-108.99999999999466,,-2051.999999999995
2016.03.07,717.9999999999964,-563.9999999999867,347.999999999999,-465.9999999999998,-81.9999999999932,-256.0000000000002,-1219.9999999999989,-31.999999999996476,-239.99999999999488,,-1793.999999999975
2016.03.07,653.999999999999,-578.9999999999961,382.99999999999557,-424.00000000000216,-100.00000000000009,-257.000000000005,-1293.000000000011,-45.000000000001705,-240.99999999999966,,-1902.000000000021
2016.03.07,626.9999999999998,-587.9999999999885,561.9999999999976,-422.9999999999956,-125.99999999999278,-109.99999999998522,-1122.0000000000007,131.9999999999908,-81.00000000000307,,-1128.9999999999777
2016.03.07,669.9999999999928,-598.999999999994,716.9999999999987,-420.9999999999936,-120.99999999999334,33.00000000001546,-1174.0000000000084,289.0000000000015,3.0000000000001137,,-602.9999999999807
2016.03.07,639.9999999999961,-584.9999999999911,731.9999999999993,-339.0000000000004,-81.9999999999932,266.00000000001955,-1154.0000000000105,384.9999999999909,108.00000000000409,,-28.99999999998522
2016.03.07,631.9999999999992,-574.9999999999922,738.9999999999901,-161.00000000000003,-93.99999999999409,230.0000000000182,-1107.999999999998,364.9999999999949,58.000000000006935,,86.00000000002512
2016.03.07,637.9999999999941,-569.9999999999816,690.9999999999883,-180.99999999999784,-73.99999999999629,159.9999999999966,-1035.0000000000082,289.0000000000015,-3.0000000000001137,,-85.00000000000364
2016.03.07,639.0000000000007,-597.9999999999874,658.0000000000013,-244.99999999999523,-92.99999999999864,57.999999999992724,-1051.0000000000018,209.00000000000318,-15.000000000000568,,-437.9999999999858
2016.03.07,617.9999999999964,-596.9999999999809,661.0000000000014,-427.99999999999505,-84.99999999999064,16.000000000019554,-1070.9999999999998,212.99999999999386,-13.00000000000523,,-685.9999999999604
2016.03.08,605.0,-608.9999999999928,682.0000000000022,-409.99999999999926,-108.99999999999244,85.00000000000796,-1153.000000000004,225.9999999999991,-1.0000000000047748,,-683.9999999999842
2016.03.08,600.0000000000006,-619.9999999999983,756.0000000000002,-388.9999999999949,-61.999999999995396,191.0000000000025,-1131.9999999999998,295.99999999999227,60.000000000002274,,-299.99999999999045
2016.03.08,525.9999999999932,-615.9999999999943,771.0000000000008,-322.00000000000006,-51.99999999999649,257.000000000005,-1009.0000000000155,317.99999999999784,120.00000000000455,,-7.0000000000048885
