date,GBPCHF,CHFJPY,EURGBP,GBPJPY,empty,sum
2017.05.29,-8.999999999992347,-129.99999999999545,-72.0000000000054,0.0,,-210.9999999999932
2017.05.29,76.99999999999375,-171.00000000000648,-70.0000000000034,92.99999999998931,,-71.00000000002683
2017.05.29,144.99999999999514,-231.00000000000875,-94.00000000000519,106.99999999999932,,-73.0000000000195
2017.05.29,164.00000000000858,-186.00000000000705,-85.00000000000173,161.00000000000136,,54.000000000001165
2017.05.29,141.00000000001333,-234.00000000000887,-109.00000000000354,188.99999999999295,,-13.000000000006139
2017.05.29,188.00000000001037,-213.00000000000807,-70.99999999999883,212.99999999999386,,116.99999999999733
2017.05.29,219.00000000001364,-183.9999999999975,-51.000000000001044,168.99999999998272,,152.9999999999978
2017.05.29,283.000000000011,-269.00000000000546,32.999999999994145,288.99999999998727,,335.999999999987
2017.05.29,286.99999999999284,-355.000000000004,41.000000000002146,451.9999999999982,,424.9999999999892
2017.05.29,313.99999999999204,-322.00000000000273,46.00000000000159,436.9999999999834,,474.9999999999743
2017.05.29,280.0000000000136,-239.00000000000432,39.999999999995595,373.9999999999952,,455.0000000000001
2017.05.29,283.000000000011,-221.00000000000364,41.9999999999976,367.999999999995,,472.0
2017.05.29,292.00000000000335,-233.0000000000041,53.00000000000304,401.9999999999868,,513.9999999999891
2017.05.29,286.00000000000847,-234.99999999999943,53.00000000000304,375.0,,479.00000000001205
2017.05.29,316.0000000000052,-207.9999999999984,73.00000000000084,396.99999999999136,,577.999999999999
2017.05.29,426.9999999999996,-183.00000000000693,126.99999999999933,423.0000000000018,,793.9999999999939
2017.05.29,368.9999999999971,-174.99999999999716,97.9999999999981,414.99999999999204,,706.9999999999901
2017.05.29,344.99999999999534,-195.99999999999795,61.999999999995396,384.9999999999909,,595.9999999999836
2017.05.29,377.0000000000051,-167.0000000000016,90.99999999999665,377.9999999999859,,678.9999999999861
2017.05.29,336.00000000000296,-209.00000000000318,60.00000000000449,381.0000000000002,,568.0000000000045
2017.05.29,333.0000000000055,-248.99999999999523,10.999999999994348,411.00000000000136,,506.000000000006
2017.05.29,313.00000000000773,-290.00000000000625,17.000000000000348,433.9999999999975,,473.9999999999993
2017.05.29,303.0000000000088,-387.00000000000045,41.000000000002146,491.9999999999902,,449.00000000000074
2017.05.29,272.00000000000557,-503.0000000000001,21.00000000000435,609.9999999999852,,399.999999999995
2017.05.29,326.0000000000041,-397.99999999999613,56.0000000000005,605.9999999999945,,590.000000000003
2017.05.29,330.9999999999924,-393.0000000000007,43.999999999999595,657.999999999987,,639.9999999999783
2017.05.29,307.00000000001285,-394.00000000000546,43.00000000000415,622.9999999999905,,579.000000000002
2017.05.29,295.0000000000008,-417.0000000000016,53.00000000000304,609.9999999999852,,540.9999999999875
2017.05.29,297.9999999999983,-430.9999999999974,61.999999999995396,631.0000000000002,,559.9999999999966
2017.05.29,283.99999999999534,-423.0000000000018,61.999999999995396,633.9999999999861,,556.999999999975
2017.05.29,395.99999999999636,-358.0000000000041,63.99999999999739,676.9999999999925,,778.9999999999822
2017.05.29,426.9999999999996,-331.00000000000307,58.000000000002494,676.9999999999925,,830.9999999999916
2017.05.29,495.000000000001,-298.0000000000018,85.99999999999719,540.9999999999968,,823.9999999999932
2017.05.29,473.99999999999665,-168.99999999999693,85.00000000000173,458.99999999997476,,848.9999999999762
2017.05.29,493.0000000000101,-123.00000000000466,83.9999999999952,490.99999999998545,,944.9999999999861
2017.05.29,585.0000000000133,-51.00000000000193,110.99999999999443,495.9999999999809,,1140.9999999999868
