date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.12.16,125.00000000000844,-628.9999999999907,-49.99999999999449,-92.99999999998931,-17.999999999984695,-58.99999999999794,-764.0000000000091,107.00000000001265,-94.99999999999886,119.00000000000244,12.000000000000899,12.000000000000899,-302.9999999999977,-790.9999999999968,-778.000000000012,-1122.0000000000007,-41.000000000002146,201.00000000000674,-319.999999999987,-123.99999999999523,-12.000000000000455,-34.99999999999659,32.999999999994145,4.999999999999449,-73.99999999999629,,-4693.9999999999245
2019.12.16,109.00000000000354,-616.9999999999786,-66.00000000001049,-94.99999999999886,-2.999999999997449,-31.000000000003247,-740.0000000000073,99.00000000000463,-112.99999999999955,104.99999999999955,9.00000000000345,14.999999999998348,-287.9999999999994,-781.9999999999823,-783.0000000000003,-1124.0000000000139,-56.99999999999594,221.00000000000452,-286.99999999999284,-117.999999999995,10.000000000005116,-3.0000000000001137,24.999999999997247,-1.0000000000065512,-56.99999999999594,,-4571.999999999962
2019.12.16,126.99999999999933,-568.9999999999973,-66.99999999999484,-93.99999999999409,-24.999999999986144,-82.99999999999974,-699.0000000000052,120.00000000000898,-97.00000000000841,107.00000000000153,-56.0000000000005,-20.999999999993246,-245.99999999999068,-722.9999999999848,-727.0000000000109,-1221.0000000000055,-65.00000000000395,286.99999999999284,-404.9999999999887,-112.99999999999955,-87.99999999999386,-60.000000000002274,46.00000000000159,22.999999999995246,-46.999999999997044,,-4695.999999999958
2019.12.16,129.00000000000134,-530.9999999999926,-69.00000000000794,-93.99999999999409,-15.999999999993797,-75.00000000000284,-675.0000000000034,121.99999999999989,-87.0000000000033,110.99999999999443,-63.99999999999739,-15.999999999993797,-234.00000000000088,-692.0000000000073,-685.0000000000023,-1239.9999999999966,-75.00000000000284,409.99999999999926,-405.9999999999952,-106.99999999999932,-81.00000000000307,-55.999999999997385,119.00000000000244,64.99999999999284,-28.000000000005798,,-4275.000000000008
2019.12.16,117.00000000000044,-578.9999999999961,-102.00000000000209,-93.99999999999409,-22.999999999995246,-75.9999999999983,-695.0000000000011,134.00000000001188,-109.00000000000887,104.99999999999955,-65.99999999999939,-20.999999999993246,-228.99999999999034,-728.999999999985,-711.0000000000172,-1255.0000000000061,-93.99999999999409,432.9999999999945,-443.99999999999994,-128.0000000000001,-87.0000000000033,-49.99999999999716,117.00000000000044,58.99999999999794,-19.999999999997797,,-4546.999999999975
2019.12.16,80.00000000000229,-543.999999999989,-106.00000000000608,-98.99999999998954,14.000000000002899,-78.99999999999574,-658.0000000000031,114.0000000000141,-144.99999999999602,92.99999999999864,-84.99999999999064,-47.9999999999925,-207.99999999999707,-705.9999999999889,-665.0000000000044,-1245.0000000000073,-86.0000000000083,458.00000000000284,-468.00000000000176,-158.00000000000125,-84.00000000000318,-51.9999999999925,126.0000000000039,76.99999999999375,-18.999999999991246,,-4492.999999999939
2019.12.16,47.00000000000814,-537.9999999999941,-121.99999999999989,-97.99999999999898,43.999999999999595,-87.99999999999919,-600.0000000000006,81.00000000001995,-185.00000000000227,95.99999999999609,-112.99999999999643,-68.00000000000139,-202.9999999999976,-683.9999999999975,-616.0000000000165,-1290.0000000000134,-52.000000000007596,492.0000000000035,-499.9999999999893,-168.99999999999693,-108.99999999999466,-67.99999999999784,180.99999999999784,104.99999999999955,-8.999999999992347,,-4465.999999999971
2019.12.16,21.00000000000435,-867.9999999999799,-175.00000000001404,-89.9999999999892,65.00000000000395,-76.99999999999375,-889.0000000000065,83.00000000001084,-201.00000000000762,83.9999999999952,-125.99999999999278,-88.99999999999464,-347.9999999999928,-1039.999999999992,-842.0000000000094,-1602.0000000000146,-58.000000000002494,493.99999999999443,-530.9999999999926,-234.99999999999943,-78.00000000000296,-60.99999999999284,182.99999999999983,124.99999999999733,-35.00000000000725,,-6289.999999999978
2019.12.16,-18.999999999991246,-829.9999999999974,-221.00000000000452,-102.99999999999443,178.99999999999582,-59.99999999999339,-846.0000000000134,113.00000000000753,-263.00000000000523,163.99999999999747,-112.99999999999643,-75.9999999999983,-332.99999999999443,-996.9999999999857,-780.000000000003,-1551.0000000000134,5.999999999994898,489.0000000000061,-542.9999999999824,-302.99999999999727,-54.000000000002046,-40.99999999999682,224.9999999999974,183.99999999999528,-29.999999999996696,,-5802.999999999971
2019.12.16,-26.999999999999247,-754.9999999999945,-246.00000000001288,-128.99999999999068,251.00000000000122,-53.999999999998494,-695.0000000000011,104.00000000001519,-281.9999999999965,158.99999999999804,-127.99999999999478,-90.99999999999665,-248.99999999999923,-938.999999999993,-580.0000000000027,-1449.9999999999957,15.999999999993797,436.9999999999985,-622.9999999999958,-319.9999999999932,-48.99999999999238,-24.999999999991473,225.99999999999287,175.99999999999838,-34.000000000000696,,-5306.999999999953
2019.12.16,24.000000000001798,-544.9999999999955,-202.9999999999976,-165.99999999999682,252.0000000000078,-53.999999999998494,-551.0000000000126,89.00000000000574,-265.00000000000057,192.99999999999872,-58.99999999999794,-44.99999999999504,-141.99999999999767,-727.0000000000039,-361.0000000000113,-1060.0000000000164,45.000000000006146,377.0000000000051,-525.999999999982,-387.00000000000045,-16.999999999995907,-1.9999999999953388,229.00000000000142,178.00000000000037,-45.000000000006146,,-3767.999999999978
2019.12.16,46.00000000000159,-506.9999999999908,-182.99999999999983,-198.99999999999807,283.000000000011,-56.99999999999594,-572.0000000000169,77.00000000001594,-246.9999999999999,234.99999999999633,-66.99999999999484,-41.9999999999976,-197.99999999999818,-765.9999999999911,-212.00000000001216,-1086.000000000009,185.99999999999727,320.9999999999935,-438.9999999999894,-390.99999999999113,-16.000000000005343,-6.999999999990791,295.99999999999625,227.99999999999488,-28.999999999990145,,-3345.999999999964
2019.12.16,101.00000000000664,-291.9999999999812,-63.99999999999739,-181.99999999998795,268.0000000000016,-61.999999999995396,-453.0000000000145,86.0000000000083,-192.99999999999784,268.0000000000016,-79.99999999999119,-7.0000000000014495,-98.99999999999353,-550.9999999999877,15.999999999993797,-790.0000000000018,268.0000000000016,296.9999999999917,-337.99999999999386,-381.0000000000002,-49.99999999999716,10.000000000005116,297.00000000000284,217.99999999999596,9.999999999998899,,-1702.9999999999334
2019.12.16,58.000000000002494,-139.00000000000023,-87.99999999999919,-161.99999999999193,278.00000000000045,-48.99999999999905,-201.00000000000674,52.000000000007596,-227.00000000000387,256.0000000000007,-70.99999999999883,-15.999999999993797,17.000000000000348,-334.0000000000032,282.9999999999888,-585.9999999999976,263.99999999999756,224.000000000002,-310.9999999999946,-378.0000000000001,-40.99999999999682,22.00000000000557,219.99999999999798,107.99999999999699,22.0000000000109,,-798.9999999999745
2019.12.16,-9.999999999998899,-139.9999999999846,-160.00000000000458,-131.00000000000023,326.0000000000041,65.99999999999939,-177.00000000000495,47.00000000001925,-277.000000000001,219.00000000000253,-10.999999999994348,47.00000000000814,48.99999999999905,-294.9999999999875,302.9999999999866,-320.00000000000915,217.0000000000005,198.00000000000927,-146.99999999998602,-367.00000000000443,55.999999999997385,118.99999999999977,195.00000000000074,90.0000000000012,25.00000000000835,,-77.99999999993958
2019.12.16,-22.999999999995246,-319.999999999987,-178.99999999999582,-141.9999999999959,361.0000000000113,78.00000000000028,-392.9999999999989,59.000000000009045,-295.0000000000017,225.99999999999287,-9.999999999998899,53.999999999998494,-44.99999999999504,-495.9999999999809,112.000000000001,-546.000000000002,215.00000000000963,221.99999999998886,-161.99999999999548,-390.00000000000057,87.0000000000033,142.00000000001012,195.9999999999962,88.99999999999464,32.999999999994145,,-1126.999999999938
2019.12.16,77.00000000000485,-380.9999999999869,-161.99999999999548,-138.9999999999958,380.00000000000256,80.00000000000229,-442.00000000000904,136.00000000000279,-186.00000000000705,291.99999999999227,36.0000000000027,102.00000000000209,-66.99999999999484,-554.000000000002,73.99999999999629,-605.0000000000111,262.00000000000665,215.99999999999397,-122.99999999998423,-408.00000000000125,84.00000000000318,143.00000000000068,225.99999999999287,112.000000000001,42.0000000000087,,-804.999999999975
2019.12.16,-8.999999999992347,-388.9999999999949,-185.00000000001293,-153.99999999999636,398.00000000000944,101.00000000000664,-397.0000000000029,100.0000000000112,-310.0000000000023,254.99999999999412,13.00000000000745,84.0000000000063,-49.99999999999449,-609.9999999999852,75.00000000000284,-561.9999999999958,224.000000000002,221.99999999998886,-116.99999999998934,-426.00000000000193,105.99999999999454,165.99999999999682,205.99999999999508,96.99999999999153,45.000000000006146,,-1116.9999999999554
2019.12.16,-34.000000000000696,-384.9999999999909,-195.00000000001182,-159.9999999999966,395.000000000012,102.00000000000209,-355.0000000000164,76.0000000000094,-331.00000000000307,246.99999999999721,13.00000000000745,73.00000000000084,-56.0000000000005,-611.9999999999948,87.99999999999919,-524.0000000000133,225.00000000000853,171.99999999999437,-121.99999999999989,-463.99999999999864,144.00000000000546,189.99999999999773,204.99999999999963,96.99999999999153,8.000000000008,,-1202.9999999999927
2019.12.16,-57.99999999999139,-441.99999999998687,-207.00000000000162,-166.99999999998738,461.0000000000003,82.00000000000429,-336.00000000000296,46.0000000000127,-350.9999999999991,242.99999999999324,-22.999999999995246,19.00000000000235,-73.99999999999629,-645.9999999999866,83.9999999999952,-632.0000000000103,279.99999999999136,202.9999999999976,-207.99999999998596,-468.0000000000035,128.0000000000001,146.0000000000008,234.00000000000088,151.9999999999966,-5.999999999994898,,-1539.9999999999466
2019.12.16,-66.99999999999484,-431.99999999998795,-219.99999999999798,-128.99999999999068,483.99999999999557,75.9999999999983,-337.0000000000095,55.000000000005045,-335.9999999999985,268.99999999999704,-23.999999999990695,21.00000000000435,-67.9999999999903,-621.9999999999857,102.00000000000209,-619.9999999999983,303.9999999999932,154.0000000000097,-202.9999999999976,-492.00000000000443,120.99999999999511,130.00000000000966,244.99999999999523,185.00000000000182,-62.99999999999084,,-1466.9999999999307
2019.12.16,-60.99999999999994,-171.99999999999437,-286.99999999999284,-138.9999999999958,490.999999999997,79.00000000000685,-110.00000000001009,86.0000000000083,-353.00000000000864,278.00000000000045,45.000000000006146,45.000000000006146,109.00000000000354,-343.9999999999941,524.9999999999977,-77.00000000001594,226.99999999999943,51.000000000001044,-246.99999999999721,-501.0000000000048,159.9999999999966,131.00000000000023,153.99999999999858,164.99999999999292,-97.9999999999981,,157.00000000000313
2019.12.16,-76.99999999999375,-96.99999999999153,-275.000000000003,-147.99999999999613,456.9999999999963,87.00000000000374,3.999999999981796,84.0000000000174,-359.99999999999943,241.00000000000233,48.000000000003595,24.000000000001798,177.00000000000495,-275.0000000000057,540.9999999999915,98.99999999998244,221.99999999998886,78.00000000000028,-245.99999999999068,-468.0000000000035,212.0000000000033,156.99999999999648,131.00000000000333,149.99999999999457,-112.99999999998533,,653.0000000000035
2019.12.16,-59.99999999999339,-129.99999999998568,-242.99999999999324,-168.99999999999693,268.0000000000016,31.000000000003247,-36.0000000000138,89.00000000000574,-347.0000000000084,156.00000000000057,4.999999999999449,-26.999999999999247,159.00000000000912,-319.9999999999932,261.0000000000001,-67.00000000001705,15.00000000000945,107.99999999999699,-400.9999999999847,-441.0000000000025,159.9999999999966,102.00000000000387,80.99999999999774,92.99999999999864,-117.99999999999588,,-830.9999999999609
2019.12.16,-79.99999999999119,-266.999999999995,-320.9999999999935,-248.99999999999523,275.000000000003,26.000000000003798,-167.00000000000603,110.00000000001009,-453.00000000000296,148.99999999999915,9.999999999998899,-41.9999999999976,117.00000000000044,-550.9999999999877,124.99999999999733,-211.00000000000563,-19.999999999997797,211.99999999998997,-486.999999999993,-433.9999999999975,171.00000000000648,106.99999999999932,68.99999999999685,97.9999999999981,-143.00000000000423,,-1955.9999999999645
2019.12.16,-2.999999999997449,-127.99999999999478,-201.00000000000674,-324.99999999998863,191.00000000000784,29.000000000001247,-131.99999999999878,113.00000000000753,-403.99999999999636,169.99999999999238,45.000000000006146,11.00000000000545,119.00000000000244,-459.0000000000032,251.00000000000122,-126.0000000000039,43.999999999999595,-43.999999999999595,-324.9999999999975,-444.9999999999932,227.00000000000387,168.99999999999693,-48.99999999999905,34.99999999999615,-164.99999999999292,,-1401.9999999999513
2019.12.16,75.00000000000284,-38.99999999998904,-204.00000000000418,-372.99999999999045,197.00000000000273,-14.999999999998348,-137.00000000000932,144.0000000000108,-409.000000000006,227.99999999999488,112.000000000001,34.000000000000696,132.0000000000099,-497.99999999999045,273.9999999999965,126.0000000000039,93.00000000000975,-65.00000000000395,-424.00000000000216,-516.9999999999959,301.00000000000193,200.00000000000284,-38.0000000000047,51.99999999999649,-207.00000000000162,,-957.999999999962
2019.12.16,82.00000000000429,-69.9999999999923,-182.99999999999983,-365.99999999999966,129.00000000000134,-53.00000000000304,-169.00000000001913,182.0000000000155,-394.999999999996,191.99999999999218,75.00000000000284,-19.999999999997797,138.00000000000477,-501.9999999999811,251.99999999998556,-73.00000000001194,0.0,170.99999999998784,-496.99999999999187,-496.9999999999999,262.00000000000045,141.00000000000534,31.000000000003247,143.9999999999997,-218.99999999999142,,-1244.9999999999807
2019.12.16,65.00000000000395,52.000000000007596,-198.99999999999363,-356.9999999999993,130.0000000000079,-53.999999999998494,-72.0000000000054,176.00000000002058,-421.0000000000065,191.99999999999218,89.00000000000574,-7.0000000000014495,192.00000000000327,-395.9999999999866,283.99999999999534,69.9999999999923,2.999999999997449,112.000000000001,-461.0000000000003,-474.9999999999943,272.00000000000557,147.00000000000557,19.00000000000235,129.9999999999968,-218.00000000000708,,-726.9999999999553
2019.12.16,46.00000000000159,55.000000000005045,-191.00000000000784,-347.999999999999,238.0000000000049,-17.000000000000348,-18.0000000000069,139.00000000000023,-418.99999999999693,210.99999999999451,73.00000000000084,-4.999999999999449,221.99999999999997,-379.99999999999545,421.99999999998903,185.99999999999727,51.000000000001044,126.99999999998823,-409.99999999999926,-477.00000000000387,289.0000000000015,174.0000000000066,51.000000000001044,136.99999999999824,-201.99999999999108,,-46.00000000001003
2019.12.16,-9.999999999998899,45.000000000006146,-200.00000000000017,-327.99999999998875,266.0000000000107,-20.999999999993246,61.99999999998429,102.00000000000209,-445.99999999999795,175.99999999999838,48.99999999999905,-19.999999999997797,225.00000000000853,-319.9999999999932,454.9999999999832,175.99999999999838,86.0000000000083,147.00000000000824,-424.99999999998647,-484.99999999999943,277.000000000001,156.99999999999648,66.99999999999484,143.9999999999997,-190.00000000000128,,-10.999999999957794
2019.12.16,-22.999999999995246,-106.99999999999044,-218.00000000000708,-303.99999999998784,255.00000000000523,4.999999999999449,-39.00000000001125,106.00000000000608,-478.00000000000864,154.99999999999403,31.000000000003247,-37.99999999999359,150.00000000000568,-492.999999999995,283.99999999999534,0.0,41.000000000002146,147.00000000000824,-417.99999999998505,-459.99999999999375,260.0000000000051,156.0000000000059,48.99999999999905,144.99999999999514,-195.9999999999962,,-989.9999999999393
2019.12.16,-27.999999999994696,-120.99999999999334,-208.00000000000819,-323.99999999999807,160.00000000000458,-12.000000000000899,-52.000000000007596,84.0000000000174,-493.0000000000092,93.99999999999409,26.000000000003798,-53.999999999998494,135.00000000000733,-513.9999999999816,157.99999999999147,-51.000000000001044,-42.999999999993044,134.99999999999625,-434.000000000001,-456.99999999999363,280.00000000000114,159.9999999999966,-21.999999999999797,88.99999999999464,-200.00000000000017,,-1691.9999999999736
2019.12.16,-31.999999999998696,-149.9999999999835,-221.00000000000452,-316.99999999999307,107.99999999999699,-21.999999999999797,-91.00000000001884,85.00000000000173,-493.9999999999998,82.99999999999974,25.00000000000835,-74.99999999999174,130.0000000000079,-551.9999999999925,-6.000000000017103,-121.99999999999989,-127.00000000001043,147.99999999999258,-512.9999999999857,-396.99999999999136,275.0000000000057,136.0000000000099,-31.000000000003247,74.99999999999174,-214.99999999998744,,-2299.9999999999623
2019.12.16,-41.000000000002146,-182.99999999999983,-215.99999999999397,-295.99999999999227,90.00000000001229,-51.99999999999649,-104.99999999999955,85.00000000000173,-484.00000000000887,41.9999999999976,-3.999999999992898,-102.00000000000209,93.00000000000975,-581.9999999999936,-60.000000000015596,-239.99999999999577,-147.99999999999258,194.99999999998963,-565.9999999999999,-361.0000000000042,221.9999999999942,105.00000000000398,-29.999999999996696,102.00000000000209,-234.99999999998522,,-2770.999999999961
2019.12.16,-31.999999999998696,-143.99999999998857,-202.00000000001327,-275.99999999999625,96.00000000000719,-39.00000000000014,-80.00000000001339,80.00000000001339,-448.0000000000075,56.99999999999594,-17.999999999995797,-85.99999999999719,111.00000000000554,-507.000000000005,-19.999999999997797,-228.00000000000597,-127.00000000001043,256.99999999999613,-514.9999999999987,-334.0000000000032,206.00000000000307,105.00000000000398,5.999999999994898,95.00000000000064,-173.00000000000094,,-2216.000000000012
2019.12.16,-32.999999999994145,-109.99999999998789,-191.00000000000784,-294.9999999999875,90.99999999999665,-46.999999999997044,-35.00000000000725,73.00000000001194,-456.00000000000307,46.999999999997044,-21.999999999999797,-85.99999999999719,134.0000000000008,-457.9999999999984,48.99999999998794,-182.0000000000155,-116.00000000000499,231.99999999998778,-512.0000000000014,-337.99999999999386,209.00000000000318,111.0000000000042,-6.0000000000060005,88.99999999999464,-200.00000000000017,,-2052.0000000000177
2019.12.16,-56.99999999999594,-36.999999999998145,-185.00000000001293,-288.99999999998727,73.00000000001194,-68.00000000000139,17.999999999984695,41.000000000002146,-453.00000000000296,42.999999999993044,-44.99999999999504,-103.99999999999298,167.00000000000603,-413.99999999998727,95.999999999985,-124.99999999999733,-110.99999999999443,252.0000000000078,-541.9999999999981,-329.9999999999983,179.00000000000205,75.00000000000284,2.000000000002,90.99999999999665,-191.99999999999218,,-1914.99999999996
2019.12.17,-86.99999999999264,-5.999999999994898,-313.00000000000773,-270.9999999999866,109.00000000000354,-81.9999999999932,89.99999999999008,27.00000000002145,-475.0000000000085,-13.00000000000745,-100.99999999999554,-190.00000000000128,178.00000000000037,-322.00000000000273,188.9999999999947,-155.00000000001623,-181.00000000000892,269.00000000000813,-669.9999999999928,-328.00000000000296,128.0000000000001,-3.0000000000001137,59.99999999999339,107.00000000000153,-143.00000000000423,,-2183.0000000000023
2019.12.17,-64.99999999999284,41.000000000002146,-208.99999999999253,-308.9999999999975,97.9999999999981,-93.99999999999409,100.99999999999554,42.0000000000087,-463.0000000000081,29.999999999996696,-123.99999999999079,-119.00000000000244,201.00000000000674,-295.99999999999227,209.9999999999991,-225.00000000000853,-140.0000000000068,350.9999999999902,-526.9999999999886,-352.00000000000387,93.99999999999409,58.9999999999975,88.99999999999464,110.99999999999443,-89.00000000000574,,-1585.0000000000066
2019.12.17,-17.999999999995797,402.0000000000135,-148.99999999999915,-315.9999999999883,69.00000000000794,-97.00000000000264,354.9999999999942,40.0000000000178,-438.0000000000024,66.99999999999484,-101.99999999999099,-130.99999999999224,350.00000000000585,51.00000000001614,740.9999999999917,334.9999999999964,-82.00000000000429,358.9999999999982,-574.9999999999922,-350.9999999999991,111.0000000000042,69.00000000000261,120.99999999999334,130.99999999999224,-96.99999999999153,,845.0000000000703
2019.12.17,24.000000000001798,578.0000000000118,-144.99999999999514,-325.9999999999934,19.999999999997797,-124.99999999999733,574.9999999999922,71.00000000002105,-435.0000000000023,70.99999999999883,-130.99999999999224,-119.99999999999788,512.0000000000014,280.00000000000114,882.9999999999893,468.9999999999861,-96.00000000000719,448.000000000004,-578.9999999999961,-326.9999999999982,31.999999999996476,23.000000000010346,146.99999999999713,125.99999999999278,-83.9999999999952,,1891.0000000000273
2019.12.17,46.00000000000159,552.0000000000191,-126.0000000000039,-282.99999999998704,39.00000000001125,-93.99999999999409,520.9999999999936,71.00000000002105,-376.99999999999534,85.99999999999719,-109.99999999999899,-100.99999999999554,470.00000000000375,260.9999999999957,839.9999999999964,414.00000000000324,-79.00000000000685,387.99999999998835,-512.9999999999857,-298.9999999999924,49.000000000006594,40.00000000000625,112.000000000001,44.99999999999504,-65.00000000000395,,1887.0000000000757
2019.12.17,53.999999999998494,543.0000000000045,-123.00000000000644,-248.99999999999523,26.999999999999247,-54.999999999993946,488.9999999999839,90.00000000001229,-326.0000000000076,85.00000000000173,-125.99999999999278,-43.999999999999595,484.00000000000665,290.9999999999968,812.999999999997,319.0000000000026,-97.9999999999981,398.00000000000944,-412.9999999999967,-269.999999999996,-16.999999999995907,61.00000000000705,104.99999999999955,-21.999999999999797,5.999999999994898,,2022.0000000000323
2019.12.17,46.00000000000159,434.000000000001,-141.00000000001333,-256.0000000000002,32.999999999994145,-36.0000000000027,383.0,105.00000000002174,-343.0000000000035,81.9999999999932,-143.9999999999997,-32.999999999994145,436.00000000000307,165.99999999999682,668.9999999999862,173.00000000000094,-113.00000000000753,479.0000000000072,-420.9999999999825,-266.9999999999959,-13.00000000000523,93.00000000000352,136.99999999999824,2.000000000002,46.999999999997044,,1518.0000000000018
2019.12.17,46.00000000000159,504.9999999999999,-144.0000000000108,-276.9999999999868,-18.999999999991246,-66.99999999999484,468.9999999999861,111.00000000001664,-361.0000000000042,46.999999999997044,-174.99999999999181,-61.999999999995396,476.0000000000098,212.99999999999386,751.9999999999972,171.99999999999437,-168.99999999999693,575.9999999999987,-486.999999999993,-283.00000000000125,-51.00000000000193,57.00000000000216,171.99999999999437,35.999999999991594,83.9999999999952,,1621.0000000000102
2019.12.17,25.00000000000835,523.0000000000068,-171.99999999999437,-259.00000000000034,-14.999999999987246,-75.00000000000284,490.999999999997,106.00000000000608,-350.9999999999991,39.999999999995595,-208.99999999999253,-80.00000000000229,492.0000000000035,259.00000000001455,700.999999999996,129.00000000000134,-191.99999999999218,621.9999999999892,-544.9999999999955,-233.0000000000041,-90.00000000000341,37.9999999999967,166.99999999999494,19.999999999997797,82.00000000000429,,1474.000000000038
2019.12.17,17.000000000000348,514.0000000000144,-188.00000000001037,-242.999999999995,2.0000000000131024,-51.99999999999649,502.00000000000244,121.99999999999989,-364.0000000000043,34.000000000000696,-182.99999999999983,-63.00000000000195,514.9999999999987,252.00000000000955,717.9999999999964,170.99999999998784,-208.00000000000819,652.9999999999925,-507.9999999999973,-234.99999999999943,-40.00000000000625,70.99999999999795,161.00000000000003,15.999999999993797,99.00000000000463,,1762.9999999999932
2019.12.17,-2.999999999997449,426.00000000001523,-205.00000000001074,-257.99999999999557,19.999999999997797,-26.000000000003798,437.99999999998283,124.00000000001299,-397.00000000000557,46.00000000000159,-174.99999999999181,-46.999999999997044,470.9999999999992,151.00000000001046,653.999999999999,86.99999999999264,-195.00000000001182,658.0000000000031,-469.99999999999267,-269.999999999996,-3.0000000000001137,106.00000000000875,182.99999999999983,14.999999999998348,110.00000000001009,,1440.000000000029
