date,EURCAD,empty,sum
2020.06.01,-314.99999999999864,,-314.99999999999864
2020.06.01,-220.99999999998232,,-220.99999999998232
2020.06.01,-247.99999999998158,,-247.99999999998158
2020.06.01,-59.99999999999339,,-59.99999999999339
2020.06.01,-12.999999999996348,,-12.999999999996348
2020.06.01,20.000000000020002,,20.000000000020002
2020.06.01,-421.99999999998903,,-421.99999999998903
2020.06.01,-438.9999999999894,,-438.9999999999894
2020.06.01,-479.99999999999153,,-479.99999999999153
2020.06.01,-442.9999999999934,,-442.9999999999934
2020.06.01,-458.9999999999872,,-458.9999999999872
2020.06.01,-539.999999999985,,-539.999999999985
2020.06.01,-518.9999999999806,,-518.9999999999806
2020.06.01,-365.99999999999966,,-365.99999999999966
2020.06.01,-285.99999999998624,,-285.99999999998624
2020.06.01,-316.99999999998954,,-316.99999999998954
2020.06.01,-317.9999999999961,,-317.9999999999961
2020.06.01,-323.99999999999096,,-323.99999999999096
2020.06.01,-358.9999999999982,,-358.9999999999982
2020.06.01,-479.99999999999153,,-479.99999999999153
2020.06.01,-616.9999999999786,,-616.9999999999786
2020.06.01,-689.9999999999907,,-689.9999999999907
2020.06.01,-736.9999999999877,,-736.9999999999877
2020.06.01,-503.99999999999335,,-503.99999999999335
2020.06.01,-680.9999999999983,,-680.9999999999983
2020.06.01,-669.9999999999928,,-669.9999999999928
2020.06.01,-766.9999999999843,,-766.9999999999843
2020.06.01,-794.9999999999901,,-794.9999999999901
2020.06.01,-803.9999999999825,,-803.9999999999825
2020.06.01,-845.9999999999912,,-845.9999999999912
2020.06.01,-828.9999999999909,,-828.9999999999909
2020.06.01,-838.9999999999898,,-838.9999999999898
2020.06.01,-680.9999999999983,,-680.9999999999983
2020.06.01,-872.9999999999905,,-872.9999999999905
2020.06.01,-1271.0,,-1271.0
2020.06.01,-1513.9999999999932,,-1513.9999999999932
2020.06.01,-1708.9999999999827,,-1708.9999999999827
2020.06.01,-1865.99999999999,,-1865.99999999999
2020.06.01,-1978.9999999999975,,-1978.9999999999975
2020.06.01,-1903.9999999999945,,-1903.9999999999945
2020.06.01,-1904.9999999999789,,-1904.9999999999789
2020.06.01,-1841.9999999999882,,-1841.9999999999882
2020.06.01,-1945.9999999999811,,-1945.9999999999811
2020.06.01,-2008.999999999994,,-2008.999999999994
2020.06.01,-2157.999999999993,,-2157.999999999993
2020.06.01,-2183.999999999986,,-2183.999999999986
2020.06.01,-2094.99999999998,,-2094.99999999998
2020.06.01,-2061.999999999986,,-2061.999999999986
2020.06.02,-2111.9999999999804,,-2111.9999999999804
2020.06.02,-2088.9999999999854,,-2088.9999999999854
2020.06.02,-2079.999999999993,,-2079.999999999993
2020.06.02,-2087.9999999999786,,-2087.9999999999786
2020.06.02,-2021.9999999999905,,-2021.9999999999905
2020.06.02,-2059.999999999995,,-2059.999999999995
2020.06.02,-2299.999999999991,,-2299.999999999991
2020.06.02,-2298.0,,-2298.0
2020.06.02,-2305.999999999986,,-2305.999999999986
2020.06.02,-2295.999999999987,,-2295.999999999987
2020.06.02,-2271.999999999985,,-2271.999999999985
2020.06.02,-2264.9999999999836,,-2264.9999999999836
2020.06.02,-2237.0,,-2237.0
2020.06.02,-2326.99999999999,,-2326.99999999999
2020.06.02,-2383.9999999999864,,-2383.9999999999864
2020.06.02,-2380.9999999999886,,-2380.9999999999886
2020.06.02,-2447.9999999999836,,-2447.9999999999836
2020.06.02,-2482.999999999991,,-2482.999999999991
2020.06.02,-2520.9999999999955,,-2520.9999999999955
2020.06.02,-2569.9999999999836,,-2569.9999999999836
2020.06.02,-2561.9999999999977,,-2561.9999999999977
2020.06.02,-2468.9999999999877,,-2468.9999999999877
2020.06.02,-2491.999999999983,,-2491.999999999983
2020.06.02,-2368.999999999999,,-2368.999999999999
2020.06.02,-2248.99999999999,,-2248.99999999999
2020.06.02,-2210.999999999985,,-2210.999999999985
2020.06.02,-2242.999999999995,,-2242.999999999995
2020.06.02,-2281.999999999984,,-2281.999999999984
2020.06.02,-2242.999999999995,,-2242.999999999995
2020.06.02,-2230.999999999983,,-2230.999999999983
2020.06.02,-2206.9999999999814,,-2206.9999999999814
2020.06.02,-2243.9999999999795,,-2243.9999999999795
2020.06.02,-2043.999999999979,,-2043.999999999979
2020.06.02,-1983.9999999999857,,-1983.9999999999857
2020.06.02,-2199.9999999999795,,-2199.9999999999795
2020.06.02,-2359.0,,-2359.0
2020.06.02,-2322.9999999999864,,-2322.9999999999864
2020.06.02,-2234.999999999987,,-2234.999999999987
2020.06.02,-2267.9999999999814,,-2267.9999999999814
2020.06.02,-2151.999999999998,,-2151.999999999998
2020.06.02,-2216.99999999998,,-2216.99999999998
2020.06.02,-2296.9999999999936,,-2296.9999999999936
2020.06.02,-2275.999999999989,,-2275.999999999989
2020.06.02,-2237.0,,-2237.0
2020.06.02,-2143.9999999999905,,-2143.9999999999905
2020.06.02,-2160.999999999991,,-2160.999999999991
2020.06.02,-2204.9999999999905,,-2204.9999999999905
2020.06.02,-2182.9999999999795,,-2182.9999999999795
2020.06.03,-2225.9999999999945,,-2225.9999999999945
2020.06.03,-2200.9999999999864,,-2200.9999999999864
2020.06.03,-2128.999999999981,,-2128.999999999981
2020.06.03,-2080.9999999999995,,-2080.9999999999995
2020.06.03,-2075.999999999989,,-2075.999999999989
2020.06.03,-2098.999999999984,,-2098.999999999984
2020.06.03,-2085.9999999999877,,-2085.9999999999877
2020.06.03,-2164.9999999999945,,-2164.9999999999945
2020.06.03,-2184.9999999999927,,-2184.9999999999927
2020.06.03,-2164.9999999999945,,-2164.9999999999945
2020.06.03,-2075.999999999989,,-2075.999999999989
2020.06.03,-2014.999999999989,,-2014.999999999989
2020.06.03,-1915.0,,-1915.0
2020.06.03,-1873.999999999998,,-1873.999999999998
2020.06.03,-1834.9999999999866,,-1834.9999999999866
2020.06.03,-1860.9999999999793,,-1860.9999999999793
2020.06.03,-1885.9999999999877,,-1885.9999999999877
2020.06.03,-1898.999999999984,,-1898.999999999984
2020.06.03,-1888.9999999999852,,-1888.9999999999852
2020.06.03,-1860.9999999999793,,-1860.9999999999793
2020.06.03,-1781.9999999999948,,-1781.9999999999948
2020.06.03,-1824.9999999999877,,-1824.9999999999877
2020.06.03,-1701.9999999999814,,-1701.9999999999814
2020.06.03,-1629.9999999999982,,-1629.9999999999982
2020.06.03,-1554.9999999999952,,-1554.9999999999952
2020.06.03,-1629.9999999999982,,-1629.9999999999982
2020.06.03,-1620.9999999999836,,-1620.9999999999836
2020.06.03,-1574.9999999999932,,-1574.9999999999932
2020.06.03,-1440.9999999999811,,-1440.9999999999811
2020.06.03,-1447.9999999999827,,-1447.9999999999827
2020.06.03,-1718.9999999999816,,-1718.9999999999816
