date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,NZDCAD,empty,sum
2017.05.29,13.999999999991797,138.0000000000159,-90.99999999999665,-6.000000000000227,134.00000000001188,-43.999999999999595,101.00000000000664,-124.99999999999733,191.00000000000784,22.00000000000557,15.999999999993797,-51.99999999999649,-90.99999999999665,70.0000000000034,96.99999999997999,245.0000000000063,76.00000000000762,232.99999999999432,75.99999999998718,-143.99999999998857,39.00000000000148,177.00000000000495,,1076.000000000043
2017.05.29,8.999999999992347,156.00000000000057,-99.00000000000463,64.00000000000716,137.9999999999937,-7.9999999999968985,113.00000000000753,-144.0000000000108,154.0000000000097,144.99999999999602,-30.000000000007798,-6.0000000000060005,-65.99999999999939,62.000000000006494,210.9999999999843,359.0000000000204,167.0000000000016,209.9999999999991,263.99999999999756,-236.99999999999832,88.99999999999864,133.00000000000534,,1683.9999999999964
2017.05.29,18.999999999991246,175.99999999999838,-121.99999999999989,5.000000000009663,114.99999999999844,-24.000000000001798,127.00000000001043,-174.99999999999181,191.00000000000784,134.00000000000034,-45.000000000006146,-28.000000000005798,-101.99999999999099,80.00000000000229,168.99999999998272,392.00000000001455,132.000000000005,282.9999999999888,312.00000000000114,-256.99999999999613,64.99999999999773,210.00000000001017,,1657.0000000000264
2017.05.29,-9.00000000000345,232.99999999999432,-161.99999999999548,2.0000000000095497,110.99999999999443,-31.000000000003247,133.00000000000534,-192.99999999999872,200.00000000000017,162.00000000000614,-25.00000000000835,-14.999999999998348,-82.99999999999974,73.99999999999629,225.9999999999991,453.0000000000145,169.00000000001114,340.9999999999913,353.99999999998766,-309.0000000000037,61.99999999999761,212.00000000000108,,1904.999999999998
2017.05.29,19.999999999997797,205.00000000001074,-129.99999999998568,71.00000000001216,112.000000000001,-75.9999999999983,80.00000000000229,-195.9999999999962,195.9999999999962,213.00000000000807,-46.00000000000159,-78.00000000000028,-48.99999999999905,68.99999999999685,288.99999999998727,309.0000000000037,210.00000000000796,295.0000000000008,217.0000000000005,-390.0000000000015,120.00000000000455,136.00000000000279,,1577.00000000005
2017.05.29,46.00000000000159,204.00000000000418,-99.00000000000463,39.00000000000148,168.0000000000126,-39.00000000000014,59.000000000009045,-228.00000000000597,195.00000000001182,147.00000000000557,-36.0000000000027,-60.99999999999994,-51.99999999999649,46.00000000000159,242.999999999995,390.0000000000015,139.00000000001,310.9999999999946,244.9999999999841,-384.00000000000654,60.000000000002274,148.0000000000037,,1541.0000000000225
2017.05.29,91.99999999999208,205.99999999999508,1.0000000000065512,74.00000000001228,190.00000000000128,-14.000000000002899,20.0000000000089,-290.00000000001245,157.99999999999147,128.0000000000001,-58.99999999999794,-72.0000000000054,-47.9999999999925,-32.999999999994145,293.9999999999827,455.0000000000054,70.00000000000739,204.00000000000418,168.99999999999693,-334.9999999999964,73.99999999999807,113.00000000000753,,1397.000000000008
2017.05.29,29.000000000001247,304.00000000001535,-60.99999999999994,140.00000000000057,167.00000000000603,-56.99999999999594,-11.999999999989797,-307.00000000001285,140.99999999999113,269.00000000000546,-28.000000000005798,-68.99999999999685,29.000000000001247,-51.000000000001044,486.99999999999477,489.0000000000061,211.00000000001273,261.0000000000001,164.99999999999292,-499.000000000005,138.00000000000523,53.00000000000304,,1799.0000000000286
2017.05.29,61.999999999995396,285.00000000000193,-15.999999999993797,230.00000000000398,222.99999999999542,-3.999999999992898,-26.999999999999247,-334.00000000001205,134.99999999999625,323.0000000000075,-23.00000000000635,-38.0000000000047,22.0000000000109,-75.00000000000284,578.9999999999793,590.0000000000016,257.000000000005,263.99999999999756,213.99999999998087,-458.9999999999872,170.0000000000017,73.00000000000084,,2450.9999999999795
2017.05.29,81.9999999999932,252.0000000000078,-11.00000000000545,171.00000000000648,251.00000000000122,-83.9999999999952,14.000000000002899,-324.9999999999975,153.00000000000313,236.0000000000042,-21.999999999999797,-131.99999999999878,-32.999999999994145,-56.0000000000005,468.9999999999941,355.0000000000164,186.00000000000705,289.9999999999903,39.999999999995595,-364.00000000000875,108.99999999999466,148.0000000000037,,1729.0000000000205
2017.05.29,60.99999999999994,245.0000000000063,-12.999999999996348,115.0000000000091,232.99999999999432,-103.99999999999298,82.00000000000429,-293.0000000000099,136.00000000000279,204.9999999999983,-14.999999999998348,-136.99999999999824,-86.99999999999264,-48.99999999999905,387.00000000000045,300.00000000001137,130.00000000000966,275.000000000003,7.999999999985796,-211.99999999998997,78.99999999999352,228.00000000000597,,1574.0000000000473
2017.05.29,100.99999999999554,229.00000000001253,25.00000000000835,159.00000000000603,241.00000000000233,-46.00000000000159,143.00000000000423,-330.0000000000081,143.00000000000423,204.00000000000773,-43.00000000000415,-112.000000000001,-173.9999999999964,-68.99999999999685,427.99999999999727,417.0000000000007,139.00000000001,228.99999999999034,69.9999999999923,-26.999999999999247,108.00000000000409,312.00000000000114,,2147.0000000000296
