names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,15,"['GBPAUD', 'USDCHF']",80.0,-0.992,B
GBPUSD,10,['CADJPY'],80.0,-0.8380000000000001,B
EURUSD,10,['GBPAUD'],80.0,0.92,S
USDJPY,15,"['EURCAD', 'NZDCAD', 'EURJPY', 'CHFJPY', 'GBPUSD']",100.0,-0.013333333333333324,B
USDCAD,10,"['GBPCAD', 'AUDCAD', 'GBPJPY']",100.0,-0.94,B
AUDUSD,10,"['GBPUSD', 'GBPCAD']",100.0,0.88,S
NZDUSD,10,"['AUDJPY', 'GBPCAD']",80.0,-0.16,B
GBPCHF,10,['NZDCAD'],100.0,1.0,S
EURCHF,10,"['GBPJPY', 'USDJPY']",100.0,-0.62,B
CHFJPY,10,['AUDJPY'],80.0,-0.9520000000000002,B
CADCHF,10,"['GBPCHF', 'AUDNZD', 'EURGBP', 'AUDCAD', 'EURNZD', 'EURAUD', 'AUDCHF']",100.0,0.86,S
AUDCHF,10,"['GBPCHF', 'AUDNZD']",80.0,0.5113253968253968,S
NZDCHF,10,"['GBPCHF', 'AUDNZD', 'EURGBP', 'AUDCAD', 'EURNZD', 'EURAUD', 'AUDCHF']",80.0,0.92,S
EURGBP,15,['NZDCAD'],80.0,-0.9746666666666667,B
GBPJPY,15,"['EURGBP', 'GBPUSD', 'AUDJPY', 'NZDCAD']",80.0,-0.72,B
GBPAUD,10,"['EURGBP', 'GBPCHF', 'AUDNZD']",80.0,-0.94,B
EURJPY,10,['AUDJPY'],80.0,-0.9840000000000001,B
EURCAD,10,"['GBPCHF', 'AUDCAD', 'EURGBP', 'GBPAUD']",80.0,-0.44,B
EURAUD,10,"['GBPCHF', 'AUDNZD', 'EURGBP', 'AUDCAD', 'EURNZD', 'EURAUD', 'AUDCHF']",100.0,-0.92,B
EURNZD,20,"['GBPCHF', 'AUDNZD', 'EURGBP', 'AUDCAD', 'EURNZD', 'EURAUD', 'AUDCHF', 'CADCHF', 'GBPCAD', 'NZDCHF']",100.0,0.3,S
CADJPY,10,['EURCAD'],80.0,-1.0,B
NZDCAD,10,['AUDUSD'],80.0,-0.4223015873015872,B
