date,AUDUSD,NZDUSD,CADJPY,NZDJPY,empty,sum
2018.09.10,-8.000000000008,-36.0000000000027,0.0,-16.999999999995907,,-61.00000000000661
2018.09.10,-23.00000000000635,-35.00000000000725,29.999999999986926,-30.000000000001137,,-58.00000000002781
2018.09.10,-75.00000000000284,-52.000000000007596,18.999999999991246,-55.999999999997385,,-164.00000000001657
2018.09.10,-99.00000000000463,-43.00000000000415,27.999999999991587,-46.999999999997044,,-161.00000000001424
2018.09.10,-100.00000000000009,-40.00000000000669,101.99999999998965,37.00000000000614,,-1.0000000000109708
2018.09.10,-119.00000000000244,-47.00000000000814,122.99999999999045,21.000000000000796,,-22.000000000019327
2018.09.10,-150.00000000000568,-46.00000000000159,79.9999999999983,8.000000000009777,,-107.9999999999992
2018.09.10,-139.00000000000023,-9.00000000000345,63.99999999999295,18.000000000000682,,-66.00000000001003
2018.09.10,-136.99999999999824,-9.00000000000345,108.99999999999466,50.00000000001137,,13.000000000004349
2018.09.10,-123.00000000000644,1.999999999990898,144.99999999999602,96.00000000000364,,119.99999999998411
2018.09.10,-68.00000000000139,119.99999999999788,153.99999999999636,199.00000000001228,,405.0000000000051
2018.09.10,-48.99999999999905,139.00000000000023,99.99999999999432,165.00000000000625,,355.00000000000176
2018.09.10,-67.00000000000594,126.99999999999933,129.99999999999545,179.00000000000205,,368.9999999999909
2018.09.10,-53.00000000000304,125.99999999999278,116.99999999999022,168.00000000000637,,357.99999999998636
2018.09.10,-48.99999999999905,146.99999999999713,128.0000000000001,178.00000000001148,,404.00000000000966
2018.09.10,-59.000000000009045,134.99999999999625,161.99999999999193,192.00000000000728,,429.9999999999864
2018.09.10,-65.99999999999939,118.99999999999133,167.99999999999216,189.00000000000716,,409.99999999999125
2018.09.10,-126.99999999999933,44.99999999999504,138.9999999999958,91.00000000000819,,147.9999999999997
2018.09.10,-172.00000000000549,-2.000000000002,141.9999999999959,66.0000000000025,,33.99999999999093
2018.09.10,-125.00000000000844,8.999999999992347,153.99999999999636,76.00000000000762,,113.99999999998789
2018.09.10,-30.000000000007798,46.999999999997044,161.99999999999193,65.00000000001194,,243.99999999999312
2018.09.10,-197.00000000000273,-42.0000000000087,76.99999999999818,-37.9999999999967,,-200.00000000000995
2018.09.10,-207.00000000000162,-43.999999999999595,81.99999999999363,-25.99999999999625,,-195.00000000000384
2018.09.10,-213.00000000000762,-25.00000000000835,-17.000000000010118,-51.9999999999925,,-307.0000000000186
2018.09.10,-236.99999999999832,-62.000000000006494,-55.00000000000682,-125.99999999999056,,-480.0000000000022
2018.09.10,-238.0000000000049,-80.00000000000229,-66.0000000000025,-153.99999999999636,,-538.000000000006
2018.09.10,-199.00000000000472,-86.0000000000083,1.9999999999953388,-146.99999999999136,,-430.00000000000904
2018.09.10,-234.00000000000088,-78.00000000000028,57.999999999992724,-146.0000000000008,,-400.0000000000092
2018.09.10,-229.00000000000142,-63.00000000000195,46.999999999997044,-107.99999999998988,,-352.9999999999962
2018.09.10,-200.00000000000017,-73.00000000000084,54.99999999999261,-115.99999999999966,,-334.0000000000081
2018.09.10,-189.00000000000583,-55.000000000005045,47.99999999998761,-105.99999999999454,,-302.0000000000178
2018.09.10,-255.00000000000523,-109.00000000000354,-54.000000000002046,-179.9999999999926,,-598.0000000000034
2018.09.10,-287.0000000000039,-153.00000000000313,-182.00000000000216,-229.99999999998977,,-851.999999999999
2018.09.10,-256.0000000000007,-146.00000000000168,-183.00000000000693,-236.99999999999477,,-822.0000000000041
2018.09.10,-260.00000000000466,-157.00000000000713,-135.00000000000512,-216.99999999999875,,-769.0000000000157
2018.09.10,-238.0000000000049,-133.00000000000534,-95.00000000001307,-186.9999999999976,,-653.0000000000209
2018.09.10,-194.0000000000053,-107.00000000000153,-134.00000000000034,-181.99999999998795,,-616.9999999999951
2018.09.10,-186.00000000000838,-82.00000000000429,-121.99999999999989,-152.9999999999916,,-543.0000000000041
2018.09.10,-148.0000000000037,-52.000000000007596,-75.00000000000284,-92.99999999998931,,-368.0000000000034
2018.09.10,-103.00000000000864,0.0,-109.00000000000887,-63.99999999999295,,-276.00000000001046
2018.09.10,-101.00000000000664,4.999999999999449,-117.00000000000443,-48.99999999999238,,-262.000000000004
2018.09.10,-85.00000000000173,57.99999999999139,-147.00000000000557,15.000000000000568,,-159.00000000001535
2018.09.10,-78.00000000000028,58.99999999999794,-138.00000000000523,16.000000000005343,,-141.00000000000222
2018.09.10,-77.00000000000485,81.9999999999932,-190.00000000001194,-13.999999999995794,,-199.00000000001938
2018.09.10,-87.99999999999919,84.99999999999064,-201.00000000000762,-30.000000000001137,,-234.0000000000173
2018.09.10,-99.00000000000463,75.9999999999983,-184.0000000000117,-13.999999999995794,,-221.00000000001384
2018.09.10,-120.00000000000898,63.99999999999739,-156.0000000000059,-6.000000000000227,,-218.00000000001774
2018.09.10,-114.99999999999844,56.0000000000005,-135.00000000000512,6.000000000000227,,-188.00000000000284
2018.09.11,-121.00000000000443,30.999999999992145,-117.00000000000443,22.00000000000557,,-185.00000000001114
2018.09.11,-121.00000000000443,44.99999999999504,-96.00000000000364,12.000000000000455,,-160.00000000001256
2018.09.11,-118.00000000000699,71.99999999999429,-109.00000000000887,25.000000000005684,,-130.0000000000159
2018.09.11,-107.00000000000153,73.99999999999629,-101.0000000000133,18.000000000000682,,-116.00000000001785
