names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['EURCAD', 'NZDCAD']",80.0,0.6137619047619048,S
GBPUSD,15,"['USDCHF', 'EURUSD', 'GBPCAD', 'GBPJPY', 'GBPUSD', 'EURGBP']",80.0,0.15683333333333335,S
EURUSD,15,"['USDCHF', 'EURUSD', 'GBPCAD', 'GBPJPY', 'GBPUSD', 'EURGBP']",80.0,0.33501587301587293,S
USDJPY,50,"['AUDCAD', 'AUDUSD', 'NZDUSD']",100.0,0.5253397885224511,S
AUDUSD,10,['USDCAD'],100.0,0.4290396825396825,S
NZDUSD,15,"['EURJPY', 'CADCHF', 'EURCAD']",80.0,-0.86,B
GBPCHF,15,"['GBPCHF', 'NZDCHF']",80.0,0.82,S
EURCHF,20,"['NZDCAD', 'AUDNZD', 'NZDUSD', 'EURJPY']",80.0,0.765,S
CADCHF,10,"['NZDCAD', 'EURCAD', 'USDJPY', 'CADCHF', 'CADJPY']",80.0,0.8105000000000001,S
AUDCHF,10,"['NZDJPY', 'USDCAD', 'CHFJPY']",80.0,1.0,S
NZDCHF,15,"['AUDUSD', 'GBPJPY', 'GBPCAD', 'EURUSD', 'EURAUD', 'EURJPY', 'GBPUSD']",100.0,-1.0,B
EURGBP,10,['USDCHF'],80.0,0.3048333333333333,S
GBPAUD,20,['AUDNZD'],100.0,0.7317258297258299,S
EURJPY,15,"['EURGBP', 'EURJPY', 'AUDCHF']",100.0,0.45438095238095244,S
EURCAD,10,['AUDCAD'],80.0,-0.6552460317460317,B
EURAUD,30,"['AUDUSD', 'USDCAD']",100.0,-0.5970195360195363,B
EURNZD,20,"['NZDCAD', 'AUDUSD', 'EURAUD', 'GBPCAD', 'GBPUSD']",80.0,1.0,S
CADJPY,15,"['AUDCAD', 'AUDUSD']",100.0,0.7558778998779,S
AUDCAD,10,['USDCAD'],100.0,0.7331031746031748,S
NZDCAD,10,['AUDCAD'],80.0,-0.6533333333333334,B
AUDNZD,30,"['AUDUSD', 'EURUSD', 'GBPCAD', 'GBPUSD', 'GBPCHF', 'EURJPY', 'CADCHF', 'GBPJPY']",80.0,0.22,S
