date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.10.21,-173.00000000000094,343.00000000000443,7.999999999985796,14.000000000002899,-194.0000000000053,217.99999999999596,-188.00000000001037,215.99999999999397,-328.0000000000061,-281.99999999999335,438.00000000000506,-1029.9999999999975,-121.99999999999989,10.999999999983245,-404.9999999999887,-492.0000000000035,163.00000000000205,263.0000000000021,10.999999999983245,,-1529.0000000000473
2019.10.21,-166.00000000001057,317.9999999999961,3.999999999981796,-8.000000000008,-197.00000000000273,248.00000000000378,-202.00000000001327,226.99999999999943,-331.0000000000035,-261.0000000000001,414.9999999999876,-930.999999999993,-135.00000000000512,10.999999999983245,-364.9999999999931,-446.9999999999974,190.99999999999673,292.00000000000335,22.999999999995246,,-1314.0000000000796
2019.10.21,-191.00000000000784,336.9999999999873,-4.000000000004,-11.00000000000545,-204.00000000000418,241.99999999999778,-226.99999999999943,256.0000000000007,-341.0000000000024,-311.99999999999005,466.9999999999952,-1012.9999999999973,-188.0000000000024,21.999999999988695,-367.99999999999056,-482.999999999989,190.00000000000128,285.9999999999974,15.999999999993797,,-1526.0000000000302
2019.10.21,-218.00000000000708,363.9999999999866,1.999999999990898,-15.999999999993797,-187.00000000000384,190.99999999999673,-248.00000000000378,258.9999999999981,-337.0000000000095,-298.9999999999937,502.00000000000244,-988.9999999999955,-177.0000000000067,34.000000000000696,-345.99999999997965,-414.00000000000324,178.00000000000037,217.0000000000005,36.999999999998145,,-1447.0000000000223
2019.10.21,-220.00000000000907,414.00000000000324,-5.000000000010552,-15.00000000000945,-189.00000000000583,197.99999999999818,-243.00000000001543,259.9999999999936,-339.0000000000004,-334.9999999999964,550.9999999999903,-1029.9999999999975,-162.9999999999967,25.999999999992696,-322.00000000000006,-438.9999999999894,175.99999999999838,220.99999999999343,23.999999999979593,,-1430.0000000000814
2019.10.21,-237.00000000000944,421.99999999998903,-4.000000000004,-18.999999999991246,-195.00000000000074,182.99999999999983,-251.00000000000122,249.99999999999466,-332.00000000001006,-391.9999999999924,591.9999999999925,-1183.0000000000007,-156.99999999999648,29.999999999996696,-375.9999999999986,-381.99999999999346,178.99999999999582,217.0000000000005,85.99999999998609,,-1569.000000000043
2019.10.21,-232.00000000000998,236.99999999999832,24.000000000001798,-1.0000000000065512,-206.00000000000617,184.00000000000637,-215.00000000000963,244.99999999999523,-303.0000000000088,-326.9999999999995,312.9999999999855,-1092.000000000004,-146.0000000000008,41.99999999998649,-427.99999999998397,-391.9999999999924,186.99999999999272,220.99999999999343,82.99999999998863,,-1806.000000000073
2019.10.21,-203.00000000000873,29.999999999996696,-5.000000000010552,-11.00000000000545,-253.0000000000032,178.99999999999582,-226.00000000001506,271.9999999999945,-322.00000000000006,-175.99999999999838,65.99999999998829,-834.0000000000014,-192.00000000000728,22.999999999995246,-517.9999999999962,-398.9999999999938,251.00000000000122,202.9999999999976,125.99999999998168,,-1989.000000000089
2019.10.21,-248.00000000000378,17.000000000000348,14.999999999987246,-18.999999999991246,-217.0000000000005,146.00000000000168,-236.00000000001398,201.99999999999108,-289.0000000000059,-233.99999999998977,43.999999999999595,-929.000000000002,-144.99999999999602,19.999999999997797,-480.99999999999807,-304.9999999999997,217.99999999999596,173.00000000000094,172.99999999997874,,-2095.0000000000477
2019.10.21,-132.0000000000099,-26.999999999999247,-65.00000000000395,-65.00000000000395,-256.99999999999613,180.99999999999784,-182.0000000000155,228.99999999999034,-263.0000000000021,-181.9999999999933,60.99999999999994,-852.9999999999926,-290.00000000000625,6.999999999979245,-450.9999999999792,-333.0000000000055,224.9999999999974,163.00000000000205,161.99999999999548,,-2072.0000000000455
2019.10.21,-131.00000000000333,-632.0000000000103,-189.00000000001694,-163.00000000000205,-309.99999999999915,173.9999999999964,-283.000000000011,280.9999999999979,-292.00000000000335,-46.999999999997044,-600.0000000000006,-512.9999999999857,-519.0000000000055,-56.000000000011596,-508.9999999999817,-317.9999999999961,236.99999999999832,151.9999999999966,184.99999999999073,,-3533.0000000000455
2019.10.21,-104.00000000000409,-602.999999999998,-179.00000000001802,-221.99999999998886,-356.9999999999962,268.99999999999704,-294.0000000000165,303.9999999999932,-319.0000000000026,94.00000000000519,-570.0000000000039,-343.00000000000443,-507.99999999999557,-36.0000000000138,-537.9999999999941,-434.000000000001,268.99999999999704,222.99999999999542,156.99999999998494,,-3191.000000000064
2019.10.21,-127.00000000001043,-451.0000000000014,-97.9999999999981,-231.0000000000034,-345.0000000000064,278.9999999999959,-232.00000000000998,314.99999999999864,-388.0000000000106,90.0000000000012,-290.00000000001245,-377.0000000000051,-359.00000000000887,96.99999999999153,-598.999999999994,-553.9999999999878,253.99999999999866,224.9999999999974,122.99999999998423,,-2668.0000000000814
2019.10.21,-136.00000000000279,-435.0000000000076,-101.00000000001774,-280.9999999999979,-358.0000000000028,333.0000000000055,-241.00000000000233,371.99999999999454,-411.0000000000058,80.00000000000229,-268.0000000000016,-475.0000000000032,-334.0000000000032,158.99999999999804,-638.9999999999895,-615.9999999999943,242.99999999999324,258.0000000000027,67.9999999999792,,-2782.000000000053
2019.10.21,-201.00000000000674,-435.0000000000076,-83.00000000001084,-293.99999999999426,-360.0000000000048,363.99999999999767,-266.999999999995,388.9999999999949,-481.0000000000092,123.00000000000644,-175.99999999999838,-441.0000000000025,-322.00000000000273,222.99999999999542,-684.9999999999801,-777.9999999999898,225.99999999999287,268.99999999999704,49.99999999999449,,-2879.0000000000227
2019.10.21,-213.00000000000762,-429.00000000001273,-80.00000000001339,-290.9999999999968,-351.99999999999676,350.00000000000585,-287.9999999999994,378.999999999996,-464.00000000000887,129.00000000000134,-187.00000000000384,-367.0000000000062,-311.9999999999976,219.99999999999798,-650.9999999999794,-716.9999999999899,197.00000000000273,253.99999999999866,50.99999999997884,,-2771.0000000000314
2019.10.21,-150.00000000000568,-395.000000000012,-91.00000000001884,-256.99999999999613,-343.9999999999999,346.9999999999973,-239.99999999999577,319.99999999999807,-409.0000000000038,104.00000000000409,-222.99999999999542,-363.0000000000022,-314.00000000000716,139.9999999999846,-614.9999999999877,-659.999999999994,212.99999999999653,263.0000000000021,74.99999999998064,,-2599.000000000056
2019.10.21,-181.00000000000892,-638.0000000000052,-128.000000000017,-259.0000000000092,-360.0000000000048,334.9999999999964,-287.000000000015,366.9999999999951,-425.0000000000087,158.0000000000026,-523.0000000000068,-234.00000000000088,-346.00000000000364,113.99999999999189,-647.9999999999819,-607.9999999999864,239.0000000000003,246.00000000000176,107.99999999999699,,-3070.000000000063
2019.10.21,-144.0000000000108,-642.9999999999936,-133.00000000000534,-282.0000000000045,-361.0000000000002,341.0000000000024,-259.0000000000092,347.9999999999928,-411.0000000000058,203.00000000000873,-487.99999999999955,-192.99999999999872,-341.0000000000082,140.99999999999113,-647.9999999999819,-642.9999999999936,215.99999999999397,236.99999999999832,107.99999999999699,,-2952.0000000000273
2019.10.21,-115.00000000000954,-608.0000000000085,-53.00000000001415,-327.00000000001063,-358.9999999999982,304.00000000000426,-182.0000000000155,327.99999999999494,-369.0000000000082,209.00000000000364,-408.9999999999927,-167.00000000000603,-268.0000000000007,273.9999999999965,-665.9999999999889,-642.9999999999936,185.00000000000182,170.99999999999892,112.99999999998533,,-2582.000000000061
2019.10.21,-132.0000000000099,-446.9999999999974,-24.000000000001798,-265.0000000000041,-334.9999999999964,294.00000000000534,-160.00000000000458,320.9999999999935,-396.00000000000745,161.00000000000003,-303.0000000000088,-310.9999999999946,-180.99999999999739,223.99999999997976,-661.0000000000005,-713.9999999999924,190.00000000000128,192.00000000000327,59.99999999999339,,-2487.000000000039
2019.10.21,-169.00000000000804,-500.9999999999959,8.999999999992347,-249.00000000001032,-314.99999999999864,278.9999999999959,-158.0000000000137,281.99999999999335,-374.0000000000077,227.00000000001052,-327.99999999999494,-140.0000000000068,-135.99999999999568,220.99999999998232,-699.9999999999895,-683.9999999999957,171.99999999999437,195.00000000000074,80.99999999999774,,-2288.0000000000496
2019.10.21,-136.00000000000279,-605.0000000000111,-5.000000000010552,-313.99999999999204,-351.99999999999676,277.000000000005,-148.00000000001478,312.9999999999966,-370.00000000000364,246.00000000000176,-463.9999999999977,-123.00000000000644,-138.00000000000523,258.99999999998704,-747.9999999999931,-706.0000000000066,144.99999999999514,127.99999999999478,107.99999999999699,,-2633.000000000063
2019.10.21,-271.0000000000101,-526.0000000000042,28.999999999990145,-314.99999999999864,-292.00000000000335,104.99999999999955,-182.0000000000155,315.9999999999941,-320.00000000000915,142.00000000000878,-296.0000000000074,-388.9999999999949,-123.99999999999523,361.9999999999957,-676.9999999999943,-543.0000000000045,2.999999999997449,-95.00000000000064,172.99999999997874,,-2900.000000000073
2019.10.21,-351.0000000000013,-404.0000000000044,136.00000000000279,-320.9999999999935,-204.00000000000418,102.99999999999754,-225.00000000000853,320.9999999999935,-343.00000000000443,260.00000000000466,-113.00000000000753,-68.00000000000139,-78.00000000000296,525.999999999982,-637.9999999999831,-465.99999999998863,7.0000000000014495,-92.00000000000318,202.9999999999976,,-1747.0000000000236
2019.10.21,-361.0000000000002,-405.0000000000109,150.99999999999002,-312.00000000000114,-226.99999999999943,117.99999999999588,-236.00000000001398,358.9999999999982,-330.0000000000081,308.00000000000824,-175.00000000001404,-4.000000000004,-66.0000000000025,522.0000000000002,-662.9999999999914,-418.0000000000073,24.999999999997247,-67.00000000000594,232.99999999999432,,-1548.0000000000753
2019.10.21,-257.0000000000072,-462.0000000000068,37.99999999998249,-449.9999999999948,-284.0000000000065,156.99999999999602,-201.00000000000674,337.99999999999386,-320.00000000000915,257.0000000000072,-70.0000000000145,-99.99999999998899,-134.00000000000034,490.999999999997,-641.999999999987,-426.9999999999996,29.999999999996696,-31.999999999998696,212.99999999999653,,-1855.0000000000507
2019.10.21,-212.00000000000108,-436.9999999999985,39.999999999995595,-458.00000000000284,-282.99999999999994,202.9999999999976,-189.00000000001694,335.99999999999187,-328.0000000000061,210.00000000001017,7.999999999985796,-119.00000000000244,-141.9999999999959,553.9999999999878,-626.9999999999998,-496.00000000000756,-17.000000000000348,-57.00000000000705,163.9999999999864,,-1850.0000000000832
2019.10.21,-221.99999999999997,-304.9999999999997,78.00000000000028,-425.0000000000087,-238.0000000000049,204.00000000000418,-180.0000000000024,288.9999999999948,-336.00000000000296,142.00000000000878,127.99999999999478,-195.9999999999962,-141.00000000000534,543.999999999989,-585.9999999999976,-504.9999999999999,-53.999999999998494,-14.999999999998348,125.99999999998168,,-1692.0000000000412
2019.10.21,-193.00000000000983,-215.99999999999397,79.99999999999119,-418.0000000000073,-214.99999999999852,209.9999999999991,-133.00000000000534,265.99999999999955,-306.00000000000625,115.00000000000954,241.99999999998667,-289.9999999999903,-150.00000000000568,564.9999999999933,-536.9999999999875,-537.9999999999941,-35.00000000000725,0.999999999995449,98.99999999998244,,-1453.0000000000489
2019.10.21,-173.00000000000094,-269.00000000000813,68.99999999998573,-486.999999999993,-238.0000000000049,226.00000000000398,-117.99999999999588,282.99999999999994,-305.0000000000108,110.00000000001009,229.99999999999687,-323.0000000000066,-140.00000000000057,609.9999999999994,-571.9999999999948,-526.9999999999886,-48.99999999999905,-29.999999999996696,126.99999999998823,,-1576.0000000000161
2019.10.21,-188.00000000001037,-272.00000000000557,82.99999999998863,-468.00000000000176,-239.0000000000003,219.99999999999798,-113.00000000000753,278.9999999999959,-307.0000000000017,175.00000000000293,246.99999999999721,-207.99999999998596,-171.00000000000648,627.9999999999841,-607.9999999999864,-578.9999999999961,-68.00000000000139,-36.0000000000027,88.99999999998354,,-1536.000000000056
2019.10.21,-201.00000000000674,-248.00000000000378,116.99999999998934,-480.99999999999807,-231.0000000000034,229.00000000000142,-117.99999999999588,271.9999999999945,-363.0000000000022,187.00000000000384,304.9999999999997,-197.99999999998707,-164.00000000000148,703.9999999999935,-605.9999999999955,-670.9999999999993,-100.00000000000009,-28.000000000005798,54.99999999998284,,-1540.0000000000339
2019.10.21,-208.00000000000819,-222.99999999999542,108.99999999998133,-486.999999999993,-236.99999999999832,268.0000000000016,-131.00000000001444,315.9999999999941,-374.0000000000077,153.00000000000313,347.9999999999928,-316.0000000000052,-176.00000000000193,687.9999999999998,-626.9999999999998,-705.0000000000001,-63.99999999999739,5.999999999994898,45.99999999999049,,-1614.0000000000634
2019.10.21,-205.00000000001074,-156.00000000000057,104.99999999999955,-486.999999999993,-238.0000000000049,268.99999999999704,-137.00000000000932,317.0000000000006,-371.00000000001023,134.0000000000008,411.99999999999017,-340.9999999999913,-171.00000000000648,678.9999999999852,-629.9999999999973,-709.9999999999884,-60.00000000000449,14.000000000002899,27.999999999983594,,-1548.0000000000568
2019.10.21,-198.00000000000927,-144.0000000000108,100.99999999999554,-492.0000000000035,-236.99999999999832,280.9999999999979,-141.00000000001333,304.9999999999997,-382.00000000000455,109.00000000000354,367.0000000000062,-380.9999999999869,-156.0000000000059,635.9999999999922,-644.9999999999844,-773.0000000000015,-60.99999999999994,29.000000000001247,-7.0000000000014495,,-1789.0000000000239
2019.10.22,-203.00000000000873,-194.0000000000053,107.99999999999699,-489.0000000000061,-236.99999999999832,209.9999999999991,-140.0000000000068,244.99999999999523,-367.0000000000062,138.00000000000477,265.0000000000041,-475.0000000000032,-159.9999999999966,620.9999999999827,-658.9999999999874,-963.0000000000027,-65.00000000000395,9.00000000000345,-73.00000000001194,,-2429.0000000000505
2019.10.22,-238.0000000000049,-175.99999999999838,95.999999999985,-455.99999999998977,-231.99999999999886,233.00000000000543,-144.99999999999514,265.99999999999955,-390.0000000000015,146.00000000000168,314.99999999999864,-390.9999999999858,-132.99999999999557,613.9999999999812,-684.9999999999801,-770.000000000004,-102.00000000000209,17.999999999995797,1.999999999990898,,-2027.9999999999975
2019.10.22,-216.0000000000051,-188.9999999999947,78.00000000000028,-439.99999999999596,-229.99999999999687,270.99999999999903,-148.99999999999915,268.99999999999704,-381.0000000000091,128.00000000000588,329.99999999998585,-343.00000000000443,-132.000000000005,615.9999999999943,-597.9999999999874,-726.9999999999887,-58.99999999999794,53.999999999998494,-5.000000000010552,,-1723.0000000000136
2019.10.22,-208.00000000000819,-202.00000000001327,100.99999999999554,-441.0000000000025,-229.99999999999687,292.9999999999988,-144.0000000000108,301.9999999999912,-422.00000000000017,161.00000000000003,323.99999999999096,-225.99999999999287,-147.00000000000557,637.9999999999831,-594.99999999999,-811.0000000000061,-57.00000000000705,71.99999999999429,-25.00000000000835,,-1617.000000000088
2019.10.22,-227.00000000001052,-177.00000000000495,106.99999999999044,-436.9999999999985,-219.00000000000253,314.0000000000032,-158.0000000000137,307.99999999999716,-425.0000000000087,155.00000000000514,347.9999999999928,-255.00000000000523,-147.99999999999613,636.9999999999986,-578.9999999999961,-802.9999999999982,-60.00000000000449,97.9999999999981,-47.00000000001925,,-1568.000000000073
2019.10.22,-224.000000000002,-241.00000000000233,85.99999999998609,-445.0000000000065,-265.99999999999955,316.0000000000052,-171.00000000001003,325.99999999999295,-470.00000000000375,163.00000000000205,268.9999999999859,-263.99999999999756,-161.00000000000136,618.9999999999918,-646.9999999999976,-883.9999999999959,-41.9999999999976,102.00000000000209,-60.000000000015596,,-1994.000000000064
2019.10.22,-303.0000000000088,-285.00000000000193,79.99999999999119,-482.999999999989,-295.99999999999625,367.0000000000062,-261.0000000000001,356.00000000000074,-624.0000000000023,192.00000000000327,197.00000000000273,-322.00000000000006,-278.99999999999636,615.9999999999943,-726.9999999999887,-1156.0000000000014,-11.00000000000545,164.99999999999292,-175.00000000001404,,-2949.000000000013
2019.10.22,-294.00000000000534,-246.99999999999721,61.99999999998429,-526.0000000000042,-336.9999999999984,451.0000000000014,-266.0000000000107,430.9999999999925,-654.0000000000101,170.00000000000347,323.99999999999096,-455.99999999998977,-299.99999999999716,664.9999999999823,-781.9999999999939,-1255.0000000000061,0.0,246.00000000000176,-196.0000000000184,,-2964.0000000000746
2019.10.22,-259.0000000000092,-326.0000000000041,35.999999999991594,-601.9999999999915,-387.99999999999943,489.0000000000061,-256.99999999999613,430.9999999999925,-714.0000000000035,170.00000000000347,347.9999999999928,-520.9999999999936,-331.00000000000307,674.9999999999811,-858.9999999999875,-1421.99999999999,4.999999999999449,278.00000000000045,-236.00000000001398,,-3483.0000000000246
2019.10.22,-278.00000000000045,-312.00000000000114,48.99999999998794,-575.9999999999987,-356.9999999999962,443.0000000000045,-258.0000000000027,386.9999999999929,-667.0000000000065,206.00000000000617,278.00000000000045,-397.0000000000029,-298.0000000000018,685.9999999999866,-798.9999999999942,-1293.9999999999952,-58.99999999999794,214.00000000000307,-211.00000000000563,,-3243.000000000021
2019.10.22,-300.0000000000003,-307.99999999999716,81.9999999999821,-517.9999999999962,-241.00000000000233,426.00000000000415,-239.00000000001143,354.9999999999942,-613.000000000008,220.00000000000907,239.99999999999577,-123.00000000000644,-213.99999999999864,661.0000000000005,-597.9999999999874,-1195.999999999997,-112.000000000001,214.00000000000307,-262.00000000000665,,-2526.0000000000236
2019.10.22,-288.00000000001046,-346.0000000000019,65.99999999998829,-520.9999999999936,-289.0000000000059,480.99999999999807,-256.00000000001177,367.99999999999056,-692.0000000000038,228.00000000000597,222.99999999999542,-212.99999999999653,-228.9999999999992,673.9999999999968,-681.9999999999826,-1367.9999999999914,-75.9999999999983,282.99999999999994,-338.0000000000161,,-2975.0000000000364
2019.10.22,-290.00000000000136,-394.00000000000546,81.9999999999821,-503.99999999999335,-287.9999999999994,497.99999999999847,-249.00000000001032,414.9999999999987,-692.0000000000038,228.00000000000597,146.00000000000168,-251.00000000000122,-213.99999999999864,665.9999999999889,-708.9999999999818,-1373.9999999999864,-34.000000000000696,315.9999999999941,-338.0000000000161,,-2986.000000000029
2019.10.22,-298.0000000000094,-314.99999999999864,93.99999999999409,-503.99999999999335,-300.99999999999574,485.0000000000021,-249.00000000001032,425.99999999999307,-644.0000000000001,240.00000000000688,217.0000000000005,-272.00000000000557,-215.0000000000034,680.9999999999983,-759.999999999983,-1266.999999999996,3.999999999992898,281.99999999999335,-251.00000000000122,,-2647.000000000016
2019.10.22,-282.0000000000045,-334.00000000001205,71.99999999998319,-520.9999999999936,-317.0000000000006,497.99999999999847,-252.0000000000078,442.9999999999934,-657.0000000000076,231.0000000000034,228.99999999999034,-286.99999999999284,-215.0000000000034,678.0000000000008,-772.9999999999793,-1295.0000000000018,7.0000000000014495,297.9999999999983,-232.00000000000998,,-2709.0000000000446
2019.10.22,-290.00000000000136,-373.00000000000114,72.99999999998974,-512.0000000000014,-326.9999999999995,500.9999999999959,-263.99999999999756,425.99999999999307,-678.0000000000008,240.00000000000688,181.9999999999933,-273.9999999999965,-212.0000000000033,679.9999999999917,-766.0,-1312.9999999999864,-2.000000000002,303.9999999999932,-246.00000000001288,,-2851.0000000000387
2019.10.22,-281.00000000000904,-391.9999999999924,36.999999999998145,-544.9999999999955,-368.9999999999971,541.0000000000026,-269.00000000000813,461.99999999999574,-725.000000000009,250.00000000000577,163.00000000000205,-350.00000000000585,-251.00000000000477,662.9999999999914,-836.9999999999989,-1441.0000000000034,36.999999999998145,351.0000000000013,-263.00000000001324,,-3219.000000000042
2019.10.22,-273.000000000001,-385.99999999999744,41.99999999998649,-534.9999999999966,-370.00000000000364,533.0000000000057,-268.0000000000016,454.9999999999943,-708.0000000000086,249.00000000001032,156.00000000000057,-314.99999999999864,-242.999999999995,646.9999999999976,-815.9999999999945,-1392.9999999999998,53.00000000000304,349.99999999999477,-249.00000000001032,,-3071.000000000014
2019.10.22,-276.00000000000955,-347.0000000000084,36.999999999998145,-507.9999999999973,-339.99999999999585,516.0000000000053,-282.0000000000045,440.9999999999914,-739.0000000000008,156.00000000000057,154.99999999999403,-442.9999999999934,-201.99999999999818,615.9999999999943,-784.9999999999912,-1441.0000000000034,41.000000000002146,343.9999999999999,-324.0000000000132,,-3381.00000000003
2019.10.22,-301.0000000000068,-297.9999999999983,46.999999999997044,-499.000000000005,-326.9999999999995,519.9999999999983,-289.0000000000059,423.9999999999911,-736.0000000000033,135.00000000000733,262.00000000000665,-480.99999999999807,-203.00000000000296,626.9999999999998,-774.9999999999924,-1428.9999999999914,14.999999999998348,341.99999999999784,-325.0000000000197,,-3291.0000000000273
2019.10.22,-358.0000000000028,-297.9999999999983,99.99999999998899,-492.0000000000035,-339.99999999999585,524.0000000000023,-270.00000000001467,422.00000000000017,-745.0000000000068,137.00000000000932,263.99999999999756,-612.9999999999969,-118.99999999999977,641.999999999987,-878.9999999999853,-1519.999999999988,34.99999999999615,365.99999999999966,-289.0000000000059,,-3433.0000000000173
2019.10.22,-383.0,-59.000000000009045,136.99999999998712,-482.999999999989,-297.00000000000284,460.00000000000483,-309.0000000000037,428.9999999999905,-731.0000000000039,-41.9999999999976,503.99999999999335,-914.9999999999991,-34.99999999999659,667.9999999999798,-817.9999999999854,-1451.0000000000023,-14.000000000002899,288.9999999999948,-315.0000000000208,,-3365.0000000000623
2019.10.22,-454.00000000000995,-80.99999999999774,134.99999999999625,-466.9999999999952,-270.0000000000036,431.0000000000036,-336.00000000000296,444.9999999999954,-755.0000000000057,39.00000000000014,441.99999999998687,-655.9999999999899,-34.000000000006025,664.9999999999823,-738.9999999999785,-1465.9999999999895,-60.99999999999994,273.9999999999965,-347.0000000000084,,-3235.0000000000264
2019.10.22,-517.0000000000008,70.99999999999883,173.99999999998528,-482.00000000000466,-194.0000000000053,406.00000000000637,-377.0000000000051,427.99999999999505,-704.0000000000047,-8.999999999992347,656.9999999999965,-676.9999999999943,-4.9999999999954525,757.999999999992,-677.9999999999786,-1302.0000000000032,-112.000000000001,203.99999999999307,-286.00000000000847,,-2645.0000000000264
2019.10.22,-506.0000000000064,48.99999999998794,153.9999999999875,-490.999999999997,-182.99999999999983,370.9999999999991,-371.00000000001023,432.9999999999945,-665.9999999999999,35.00000000000725,700.999999999996,-526.0000000000042,-42.00000000000159,767.9999999999909,-605.9999999999955,-1160.0000000000055,-155.00000000000514,146.99999999999713,-245.0000000000063,,-2293.000000000071
2019.10.22,-510.00000000001046,0.0,157.99999999999147,-526.0000000000042,-185.99999999999727,372.0000000000057,-383.0,436.9999999999985,-675.0000000000034,-24.999999999997247,658.0000000000031,-605.9999999999955,-61.00000000000705,770.9999999999884,-614.9999999999877,-1150.999999999991,-167.00000000000603,139.00000000000023,-237.00000000002052,,-2607.0000000000323
2019.10.22,-498.00000000000955,-133.00000000000534,123.99999999999079,-495.000000000001,-202.9999999999976,373.00000000000114,-414.00000000000324,425.99999999999307,-686.0000000000089,-12.999999999996348,479.0000000000072,-611.9999999999903,-93.00000000000352,730.9999999999927,-575.9999999999987,-1109.9999999999889,-153.99999999999858,149.99999999999457,-241.00000000000233,,-2945.0000000000246
2019.10.22,-482.00000000000466,-232.99999999999432,139.9999999999846,-485.0000000000021,-197.00000000000273,414.00000000000324,-411.0000000000058,447.99999999999284,-702.0000000000026,91.00000000000774,248.00000000000378,-398.9999999999938,-55.999999999997385,682.9999999999892,-606.9999999999798,-1205.999999999996,-112.000000000001,209.9999999999991,-294.0000000000165,,-2950.000000000016
