date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.06.11,70.0000000000034,52.99999999999194,204.00000000000418,167.0000000000016,-217.0000000000005,241.00000000000233,177.99999999998929,310.0000000000103,255.00000000000523,220.99999999999343,295.0000000000008,-224.9999999999974,326.0000000000218,-371.00000000001023,120.99999999999334,449.0000000000123,-103.99999999999298,-81.9999999999821,-21.999999999999797,65.00000000000395,10.999999999983245,,1945.000000000034
2018.06.11,114.99999999999844,34.000000000000696,198.00000000000927,356.9999999999993,-206.00000000000617,212.00000000000108,201.00000000000674,324.9999999999975,285.00000000000193,251.99999999999667,300.0000000000003,-224.9999999999974,526.0000000000105,-348.00000000001495,158.99999999999804,628.0000000000143,-71.99999999998319,-122.99999999998423,-22.999999999995246,53.00000000000304,17.000000000000348,,2665.0000000000564
2018.06.11,111.00000000000554,34.99999999998504,182.0000000000155,409.9999999999966,-203.00000000000873,221.00000000000452,190.00000000000128,309.0000000000037,285.9999999999974,268.0000000000016,304.9999999999997,-214.99999999999852,600.0000000000227,-350.00000000000585,195.9999999999962,681.0000000000116,-90.99999999999665,-79.99999999999119,2.999999999997449,62.000000000006494,41.99999999998649,,2962.00000000003
2018.06.11,95.00000000000064,25.999999999992696,171.00000000001003,433.9999999999975,-194.0000000000053,209.00000000000364,157.99999999999147,282.0000000000045,268.99999999999704,224.9999999999974,287.9999999999994,-212.99999999999653,618.9999999999998,-370.00000000000364,161.99999999999548,687.9999999999882,-110.99999999999443,-83.9999999999952,-25.999999999992696,41.9999999999976,24.999999999986144,,2694.999999999974
2018.06.11,92.99999999999864,36.999999999998145,188.00000000001037,460.9999999999985,-212.00000000000108,224.000000000002,157.99999999999147,283.99999999999534,267.00000000000614,224.9999999999974,283.99999999999534,-233.00000000000543,658.0000000000155,-347.0000000000084,156.99999999998494,734.0000000000089,-86.99999999999264,-108.99999999998133,-19.999999999997797,68.00000000000139,17.999999999984695,,2848.0000000000014
2018.06.11,92.99999999999864,26.999999999999247,212.00000000001216,459.99999999999375,-193.00000000000983,224.000000000002,171.00000000001003,341.00000000001353,257.0000000000072,230.99999999999233,292.9999999999988,-250.00000000000577,668.0000000000064,-344.00000000001097,136.99999999998712,780.0000000000011,-20.999999999982144,-142.99999999998204,-14.999999999998348,70.99999999999883,20.999999999982144,,3020.0000000000136
2018.06.11,92.00000000000318,-9.999999999998899,189.00000000001694,468.9999999999941,-194.0000000000053,226.00000000000398,161.00000000001114,327.00000000001063,241.00000000000233,242.99999999999324,292.9999999999988,-248.00000000000378,632.000000000005,-287.9999999999994,174.99999999999181,763.0000000000052,17.000000000000348,-130.99999999999224,23.00000000000635,101.00000000000664,0.9999999999843467,,3082.000000000034
2018.06.11,123.00000000000644,-35.00000000000725,154.0000000000097,465.0000000000034,-235.00000000000742,223.00000000000654,163.00000000000205,321.0000000000157,239.0000000000003,237.99999999999378,317.0000000000006,-272.00000000000557,582.000000000022,-270.99999999999903,34.99999999998504,704.0000000000077,22.0000000000109,-285.99999999998624,19.00000000000235,73.00000000000084,3.999999999981796,,2583.000000000043
2018.06.11,168.00000000000148,161.99999999999548,284.00000000001756,664.999999999992,-237.00000000000944,209.9999999999991,417.0000000000007,524.9999999999977,300.0000000000003,330.9999999999924,339.99999999999585,-241.00000000000233,1076.0000000000218,-113.00000000000753,-73.99999999999629,1088.9999999999986,143.00000000000423,-339.99999999998477,21.999999999999797,74.00000000000739,78.00000000000028,,4879.000000000025
2018.06.11,4.000000000004,157.99999999999147,314.99999999999864,671.999999999997,-278.00000000000045,218.00000000000708,303.9999999999932,394.00000000000546,206.00000000000617,231.99999999999886,260.00000000000466,-258.9999999999981,1151.0000000000105,-175.99999999999838,-87.99999999999919,1174.0000000000066,121.99999999999989,-386.9999999999818,46.00000000000159,60.00000000000449,89.99999999999008,,4218.000000000042
2018.06.11,55.000000000005045,163.9999999999864,276.00000000000955,652.9999999999916,-259.0000000000092,221.99999999999997,350.00000000000585,409.99999999999926,239.0000000000003,253.99999999999866,270.0000000000036,-238.0000000000049,1052.000000000021,-141.00000000001333,-76.99999999999375,1068.000000000012,68.00000000000139,-331.999999999999,56.0000000000005,75.9999999999983,102.00000000000209,,4268.0000000000155
2018.06.11,26.999999999999247,156.99999999998494,279.00000000000705,653.9999999999964,-277.000000000005,202.9999999999976,201.99999999999108,361.0000000000113,197.99999999999818,256.0000000000007,266.999999999995,-260.00000000000466,1073.0000000000075,-161.99999999999548,72.99999999998974,1088.9999999999986,62.000000000006494,-330.9999999999924,104.99999999999955,89.00000000000574,121.99999999999989,,4186.999999999992
2018.06.11,92.00000000000318,-412.00000000001234,106.00000000000608,644.0000000000055,-240.00000000000688,153.99999999999858,-222.99999999999542,310.0000000000103,229.00000000000142,258.9999999999981,246.99999999999721,-539.0000000000006,423.0000000000018,-856.9999999999967,137.9999999999937,875.0,-99.99999999998899,-314.99999999999864,35.00000000000725,21.999999999999797,133.99999999998968,,982.0000000000133
2018.06.11,158.0000000000026,-440.00000000001813,70.0000000000145,653.9999999999964,-207.00000000000162,85.00000000000173,-200.00000000000017,283.99999999999534,240.00000000000688,273.9999999999965,205.99999999999508,-478.0000000000006,422.00000000002547,-835.000000000008,628.0000000000064,859.0000000000089,-88.99999999998354,-323.99999999999096,48.99999999999905,-30.999999999992145,207.00000000000162,,1532.0000000000553
2018.06.11,190.00000000000128,-422.00000000001125,48.000000000003595,683.9999999999975,-204.00000000000418,82.99999999999974,-137.9999999999937,317.9999999999961,258.9999999999981,300.99999999999574,226.00000000000398,-463.9999999999977,484.00000000000887,-750.0000000000063,652.9999999999925,878.9999999999907,-52.99999999999194,-305.9999999999841,75.00000000000284,-2.999999999997449,213.99999999998087,,2073.9999999999845
2018.06.11,177.00000000000495,-534.9999999999966,131.99999999999878,692.9999999999978,-206.00000000000617,104.00000000000409,-214.00000000000307,357.00000000000733,196.00000000000728,304.9999999999997,226.99999999999943,-548.0000000000041,370.00000000000455,-748.0000000000153,686.9999999999932,973.0000000000132,68.00000000000139,-384.9999999999909,135.00000000000733,31.999999999998696,217.99999999998488,,2038.0000000000064
2018.06.11,247.00000000000833,-599.0000000000161,52.000000000007596,712.0000000000033,-180.0000000000024,118.00000000000699,-231.0000000000034,371.99999999999454,224.9999999999974,319.99999999999807,292.9999999999988,-580.9999999999982,311.00000000000705,-812.999999999997,817.000000000001,907.0000000000107,60.99999999999994,-238.99999999998923,148.99999999999915,117.00000000000044,151.9999999999966,,2210.0000000000236
2018.06.11,220.00000000000907,-565.0000000000155,53.00000000001415,680.9999999999974,-182.00000000000438,117.00000000000044,-241.00000000000233,347.0000000000084,118.00000000000699,322.9999999999955,282.99999999999994,-560.0000000000049,319.0000000000168,-702.0000000000026,802.9999999999982,896.000000000015,139.00000000000023,-221.99999999998886,182.00000000000438,165.9999999999995,150.99999999999002,,2326.0000000000377
2018.06.11,208.00000000000819,-565.0000000000155,73.00000000001194,667.0000000000016,-199.00000000000472,131.99999999999878,-234.00000000000088,347.0000000000084,68.00000000000139,334.00000000000097,287.9999999999994,-541.0000000000026,339.00000000002706,-601.000000000007,754.9999999999945,850.9999999999991,228.00000000000597,-178.99999999999582,272.00000000000557,207.00000000000162,158.99999999999804,,2609.000000000036
2018.06.11,161.00000000000003,-421.0000000000047,19.00000000001345,611.9999999999948,-228.00000000000597,118.00000000000699,-129.00000000000134,290.00000000001245,-2.000000000002,276.9999999999939,270.99999999999903,-461.99999999999574,358.0000000000041,-188.9999999999947,638.0000000000052,731.9999999999993,389.0000000000171,-143.99999999998857,368.9999999999971,336.9999999999984,86.99999999999264,,3083.000000000042
2018.06.11,60.99999999999994,-370.00000000000364,124.99999999999733,609.9999999999994,-273.000000000001,251.00000000000122,-235.99999999999176,222.99999999999542,-63.99999999999739,268.99999999999704,339.0000000000004,-456.00000000000085,411.00000000000136,-222.99999999999542,709.9999999999884,844.9999999999989,365.0000000000153,-14.999999999987246,390.99999999999693,448.000000000004,17.000000000000348,,3428.0000000000186
2018.06.11,39.00000000000014,-324.9999999999975,205.00000000001074,572.9999999999933,-273.000000000001,285.00000000000193,-221.99999999998886,278.00000000000045,-31.999999999998696,246.99999999999721,336.00000000000296,-475.99999999999864,436.00000000000705,-262.00000000000665,605.9999999999955,915.9999999999968,428.00000000000614,1.0000000000065512,348.9999999999993,436.9999999999985,0.9999999999843467,,3547.0000000000095
2018.06.11,45.000000000006146,-236.99999999999832,238.0000000000049,551.0000000000019,-298.0000000000094,304.00000000000426,-144.0000000000108,303.0000000000088,-24.999999999997247,256.0000000000007,343.9999999999999,-482.00000000000466,490.0000000000091,-226.99999999999943,622.9999999999958,911.0000000000014,456.00000000001194,-76.99999999999375,357.00000000000733,399.0000000000049,-42.0000000000087,,3745.000000000035
2018.06.11,18.0000000000069,-251.00000000000122,265.0000000000041,597.999999999999,-337.0000000000095,272.00000000000557,-175.99999999999838,317.9999999999961,-17.999999999995797,262.999999999991,300.0000000000003,-495.000000000001,572.0000000000027,-398.00000000000944,661.9999999999848,1043.0000000000064,273.9999999999965,-127.99999999999478,287.0000000000039,290.00000000000136,62.99999999999084,,3421.999999999979
2018.06.11,-12.999999999996348,-147.00000000000824,278.00000000000045,578.000000000003,-333.0000000000055,167.00000000000603,-133.99999999998968,282.0000000000045,-29.999999999996696,201.99999999999108,175.00000000000293,-448.9999999999994,636.0000000000241,-310.0000000000103,451.99999999998573,998.9999999999952,309.0000000000037,-339.0000000000004,273.9999999999965,226.99999999999943,105.99999999998388,,2929.99999999999
2018.06.11,0.0,-242.00000000000887,304.9999999999997,578.9999999999935,-286.00000000000847,185.99999999999727,-208.99999999999253,306.00000000000625,-22.999999999995246,224.9999999999974,190.99999999999673,-512.0000000000014,535.000000000025,-414.00000000000324,520.9999999999936,1030.0000000000011,331.0000000000146,-368.9999999999971,265.0000000000041,209.9999999999991,164.99999999999292,,2794.000000000014
2018.06.11,38.0000000000047,-252.0000000000078,250.00000000001688,605.9999999999945,-290.00000000000136,214.00000000000307,-202.9999999999976,334.00000000001205,90.0000000000012,278.9999999999959,251.00000000000122,-504.9999999999999,539.0000000000157,-443.99999999999994,726.0000000000044,1027.9999999999916,251.00000000000122,-245.99999999999068,265.0000000000041,204.99999999999963,153.9999999999875,,3290.0000000000364
2018.06.11,63.00000000000195,-314.00000000001427,160.00000000000458,641.0000000000053,-285.00000000000193,158.0000000000026,-198.99999999999363,256.99999999999613,109.99999999999899,280.9999999999979,210.99999999999451,-446.9999999999974,582.000000000022,-507.9999999999973,724.9999999999978,997.9999999999905,153.00000000000313,-228.99999999999034,241.99999999999778,136.99999999999824,209.9999999999991,,2946.0000000000155
2018.06.11,91.00000000000774,-296.0000000000074,72.0000000000054,718.0000000000035,-266.0000000000107,123.00000000000644,-127.00000000001043,202.9999999999976,99.00000000000463,292.9999999999988,205.99999999999508,-395.0000000000009,665.0000000000205,-426.00000000001523,658.0000000000031,936.000000000007,97.9999999999981,-206.99999999997942,236.00000000000287,112.000000000001,237.99999999998266,,3031.0000000000105
2018.06.11,109.99999999999899,-317.0000000000117,104.99999999999955,710.9999999999985,-248.00000000000378,107.00000000000153,-157.99999999999147,236.99999999999832,145.00000000000622,304.9999999999997,190.99999999999673,-395.0000000000009,659.0000000000202,-591.0000000000082,707.9999999999975,991.9999999999902,1.0000000000065512,-247.99999999998158,185.99999999999727,41.000000000002146,278.9999999999848,,2820.000000000001
2018.06.11,109.99999999999899,-384.00000000000654,87.99999999999919,780.9999999999917,-237.00000000000944,70.99999999999883,-181.9999999999933,219.99999999999798,175.99999999999838,284.9999999999908,170.00000000000347,-424.9999999999976,631.0000000000002,-699.0000000000052,737.9999999999942,1009.9999999999909,-43.999999999999595,-320.9999999999935,141.00000000000225,-32.999999999994145,304.9999999999997,,2400.9999999999673
2018.06.11,75.00000000000284,-374.0000000000077,103.00000000000864,731.9999999999993,-217.0000000000005,30.000000000007798,-226.99999999999943,195.00000000001182,119.00000000000244,219.99999999999798,80.99999999999774,-426.9999999999996,620.0000000000045,-682.0000000000048,561.9999999999958,979.9999999999898,-17.999999999984695,-436.9999999999985,119.00000000000244,-70.99999999999883,335.9999999999808,,1719.0000000000082
2018.06.11,74.00000000000739,-303.0000000000088,106.00000000000608,719.9999999999989,-178.00000000000037,7.0000000000014495,-188.00000000001037,195.9999999999962,109.00000000000354,212.99999999999653,68.00000000000139,-380.00000000000256,637.0000000000005,-463.0000000000134,557.9999999999918,965.0000000000034,85.00000000000173,-497.99999999999847,151.00000000000114,-43.999999999999595,314.99999999999864,,2149.9999999999754
2018.06.11,74.00000000000739,-256.00000000001177,95.00000000000064,730.000000000004,-227.00000000001052,31.999999999998696,-151.9999999999966,202.00000000001327,134.0000000000008,226.99999999999943,78.99999999999574,-361.0000000000002,694.0000000000168,-496.00000000000756,563.0000000000024,954.0000000000077,12.999999999996348,-447.99999999998175,141.00000000000225,-51.000000000001044,343.99999999998875,,2291.000000000025
2018.06.11,75.00000000000284,-243.99999999999977,102.00000000000209,733.0000000000041,-238.0000000000049,58.000000000002494,-127.00000000001043,192.00000000001438,131.00000000000333,257.9999999999916,104.99999999999955,-336.00000000000296,729.0000000000134,-483.99999999999557,598.999999999994,971.0000000000036,2.0000000000131024,-391.9999999999924,172.00000000000549,-41.9999999999976,329.00000000000153,,2593.0000000000473
2018.06.11,85.00000000000173,-241.00000000000233,104.00000000001519,730.9999999999945,-218.00000000000708,78.00000000000028,-127.99999999999478,195.00000000001182,143.9999999999997,256.99999999999613,126.0000000000039,-341.0000000000024,726.0000000000275,-495.000000000001,595.9999999999966,966.0000000000082,1.0000000000065512,-329.99999999998585,155.00000000000514,-15.999999999993797,310.9999999999946,,2706.000000000074
2018.06.11,97.9999999999981,-304.00000000001535,96.00000000000719,733.9999999999947,-230.000000000008,4.000000000004,-198.00000000000927,204.00000000000418,162.0000000000066,249.99999999999466,99.00000000000463,-341.99999999999784,640.0000000000148,-619.000000000014,634.9999999999856,959.0000000000032,-63.99999999999739,-306.9999999999906,104.00000000000409,-88.99999999999464,181.9999999999933,,2013.9999999999877
2018.06.12,59.000000000009045,-316.0000000000052,87.00000000001484,667.0000000000016,-225.00000000000853,4.999999999999449,-228.99999999999034,180.0000000000024,113.00000000000753,178.00000000000037,83.9999999999952,-341.99999999999784,608.0000000000041,-687.9999999999998,617.0000000000009,878.9999999999907,-102.00000000000209,-246.99999999999721,36.999999999998145,-108.99999999999244,124.99999999999733,,1381.0000000000282
2018.06.12,63.00000000000195,-273.0000000000121,85.00000000000173,662.9999999999967,-224.000000000002,48.99999999999905,-174.00000000000747,175.99999999999838,121.99999999999989,245.99999999999068,117.00000000000044,-343.9999999999999,614.0000000000043,-486.00000000000864,668.0000000000019,878.0000000000143,19.999999999997797,-251.99999999998556,170.99999999999892,-15.999999999993797,274.9999999999808,,2377.9999999999777
2018.06.12,67.00000000000594,-289.0000000000059,19.00000000001345,743.9999999999998,-223.00000000000654,60.00000000000449,-154.99999999999403,157.00000000000713,134.0000000000008,249.99999999999466,131.99999999999878,-331.0000000000035,709.0000000000032,-499.000000000005,662.9999999999914,937.9999999999882,-73.99999999999629,-235.99999999999176,148.0000000000037,-4.999999999999449,283.99999999999534,,2493.000000000004
2018.06.12,142.00000000000878,-296.0000000000074,-17.999999999984695,837.9999999999939,-210.00000000001017,34.000000000000696,-109.00000000000354,141.00000000001333,177.00000000000495,290.00000000000136,137.9999999999937,-307.0000000000017,807.0000000000164,-495.000000000001,655.0000000000056,967.9999999999893,-92.99999999998754,-254.999999999983,175.99999999999838,-41.000000000002146,346.0000000000019,,2888.000000000046
2018.06.12,163.00000000000205,-318.00000000001825,-12.999999999996348,867.999999999995,-231.0000000000034,14.999999999998348,-66.99999999999484,163.00000000000205,202.0000000000022,314.99999999999864,139.99999999999568,-323.0000000000066,854.0000000000134,-530.0000000000082,665.9999999999889,1008.0000000000098,-109.00000000000354,-299.99999999998914,173.00000000000094,-63.00000000000195,375.9999999999986,,2988.999999999983
2018.06.12,214.99999999999852,-336.00000000000296,-10.999999999983245,1072.0000000000027,-205.00000000001074,7.0000000000014495,-45.000000000006146,234.00000000000088,236.00000000000287,315.9999999999941,153.99999999999858,-314.0000000000032,1090.0000000000034,-543.0000000000045,641.999999999987,1251.0000000000048,-88.99999999998354,-314.99999999999864,138.00000000000477,-69.9999999999923,356.9999999999851,,3783.999999999999
2018.06.12,216.0000000000051,-568.9999999999973,-313.99999999999204,1054.9999999999927,-167.00000000000603,-146.99999999999713,-161.99999999999548,48.000000000003595,146.00000000000168,198.99999999999363,60.00000000000449,-312.00000000000114,890.0000000000148,-604.0000000000045,505.99999999998425,905.0000000000011,-388.9999999999949,-306.9999999999906,56.0000000000005,-131.99999999999878,320.9999999999935,,1299.0000000000173
2018.06.12,229.00000000000142,-585.0000000000133,-322.00000000000006,1004.0000000000049,-68.00000000000139,-129.00000000000134,-211.00000000000563,28.000000000005798,138.00000000000477,200.00000000000017,53.00000000000304,-272.00000000000557,772.0000000000198,-582.0000000000158,540.9999999999915,902.9999999999916,-232.99999999999432,-285.99999999998624,85.99999999999719,-102.99999999999754,323.99999999999096,,1486.9999999999902
2018.06.12,238.0000000000049,-571.0000000000103,-295.99999999998516,962.9999999999939,-109.00000000000354,-166.99999999999494,-205.99999999999508,24.000000000001798,139.00000000000023,168.99999999999693,24.000000000001798,-316.0000000000052,693.000000000012,-608.0000000000085,499.000000000005,828.000000000003,-217.0000000000005,-342.9999999999822,58.000000000002494,-136.99999999999824,344.99999999999534,,1010.0000000000338
2018.06.12,256.0000000000007,-507.000000000013,-168.99999999999693,1010.0000000000051,-222.00000000001108,-68.99999999999685,-140.99999999999113,150.00000000000568,218.00000000000708,268.99999999999704,122.99999999999534,-317.0000000000006,843.0000000000177,-642.0000000000092,662.9999999999914,1033.9999999999918,-203.99999999998198,-267.99999999997937,109.00000000000354,-80.00000000000229,334.9999999999964,,2391.0000000000296
2018.06.12,256.0000000000007,-490.999999999997,-180.99999999998673,834.0000000000032,-213.00000000000762,18.0000000000069,-130.0000000000079,136.00000000000279,187.00000000000384,354.9999999999942,207.00000000000162,-314.0000000000032,607.0000000000277,-595.0000000000122,819.9999999999985,808.9999999999975,-165.9999999999995,-64.99999999998174,241.99999999999778,39.00000000000014,339.0000000000004,,2694.000000000039
2018.06.12,229.00000000000142,-476.0000000000098,-131.99999999999878,899.9999999999915,-311.00000000000574,57.00000000000705,-103.99999999999298,180.0000000000024,195.00000000000074,390.99999999999693,246.00000000000176,-326.9999999999995,691.0000000000025,-634.0000000000013,902.0000000000028,905.0000000000011,-159.99999999998238,-14.999999999987246,297.9999999999983,92.99999999999864,346.0000000000019,,3274.000000000029
2018.06.12,229.00000000000142,-443.0000000000156,-79.99999999999119,909.9999999999966,-336.00000000000296,112.000000000001,-95.00000000000064,222.00000000001108,221.00000000000452,452.99999999999227,271.9999999999945,-345.0000000000064,765.0000000000148,-618.0000000000074,1039.9999999999966,1009.9999999999909,-120.99999999999334,-5.999999999994898,334.00000000000097,102.99999999999754,317.9999999999961,,3944.9999999999864
2018.06.12,264.0000000000087,-460.000000000016,-113.99999999999189,926.9999999999925,-298.0000000000094,133.00000000000534,-99.99999999998899,219.99999999999798,238.0000000000049,459.99999999999375,329.999999999997,-343.00000000000443,745.0000000000045,-624.0000000000023,983.0000000000006,996.0000000000093,-143.99999999998857,98.0000000000203,307.99999999999716,146.00000000000168,282.9999999999888,,4048.0000000000214
2018.06.12,273.000000000001,-468.00000000000176,-96.99999999999153,980.9999999999945,-301.0000000000068,141.00000000000225,-79.99999999999119,231.0000000000034,241.00000000000233,461.0000000000003,339.0000000000004,-338.00000000000495,802.0000000000209,-608.0000000000085,1021.9999999999895,1034.9999999999966,-119.99999999998678,127.00000000001043,312.9999999999966,158.99999999999804,219.99999999999798,,4333.000000000023
2018.06.12,272.00000000000557,-445.0000000000065,-86.99999999999264,1021.0000000000008,-337.0000000000095,182.99999999999983,-60.99999999999994,238.0000000000049,248.00000000000378,485.99999999999756,376.99999999999403,-343.00000000000443,882.000000000005,-615.00000000001,1042.9999999999939,1100.999999999999,-99.99999999998899,229.00000000001253,331.999999999999,214.99999999999852,191.99999999999218,,4830.9999999999945
2018.06.12,280.00000000000244,-419.0000000000138,-55.99999999998939,908.9999999999918,-326.0000000000041,231.99999999999886,-32.0000000000098,275.000000000003,246.99999999999721,466.9999999999952,431.99999999999903,-351.99999999999676,773.0000000000246,-602.0000000000136,940.9999999999918,992.999999999995,-102.00000000000209,294.0000000000165,318.00000000000716,261.0000000000001,131.99999999999878,,4664.999999999992
2018.06.12,285.00000000000193,-419.9999999999982,-64.99999999998174,968.0000000000035,-326.0000000000041,253.0000000000032,-19.999999999997797,275.000000000003,260.00000000000466,476.9999999999941,453.0000000000034,-353.0000000000033,864.0000000000043,-609.0000000000151,990.9999999999864,1093.999999999994,-103.99999999999298,339.0000000000004,318.00000000000716,290.00000000000136,115.99999999998278,,5085.999999999997
2018.06.12,284.0000000000065,-626.0000000000155,-168.99999999999693,972.999999999999,-283.000000000011,139.00000000000023,-121.99999999999989,243.00000000001543,235.00000000000742,449.9999999999948,400.9999999999958,-382.00000000000455,784.0000000000202,-677.0000000000165,963.0000000000027,1045.000000000016,-124.99999999999733,223.00000000001762,302.0000000000023,238.0000000000049,119.99999999998678,,4016.000000000028
2018.06.12,255.00000000000523,-597.0000000000031,-129.00000000000134,1027.000000000001,-214.00000000000307,129.00000000000134,-205.99999999999508,182.99999999999983,201.00000000000674,385.99999999999744,337.99999999999386,-406.00000000000637,760.0000000000193,-666.9999999999953,886.9999999999934,1076.9999999999982,-78.99999999998464,135.00000000001845,270.0000000000036,204.00000000000418,123.99999999999079,,3678.0000000000446
2018.06.12,17.000000000000348,-555.0000000000166,-75.99999999998718,971.0000000000036,-332.00000000001006,165.00000000000404,-259.9999999999936,195.9999999999962,56.0000000000005,307.99999999999716,241.99999999999778,-456.00000000000085,749.0000000000236,-685.0000000000023,841.0000000000028,1104.0000000000134,-39.999999999995595,-126.99999999998823,295.0000000000008,202.0000000000022,168.99999999999693,,2784.0000000000455
2018.06.12,7.0000000000014495,-249.00000000001032,180.0000000000024,971.9999999999942,-357.00000000000733,212.00000000000108,-215.99999999999397,235.00000000000742,55.000000000005045,320.9999999999935,234.00000000000088,-446.9999999999974,1061.000000000007,-371.00000000001023,575.9999999999987,1346.0000000000036,209.9999999999991,-119.99999999998678,341.0000000000024,219.00000000000253,224.99999999998633,,4434.0
2018.06.12,-85.00000000000173,-158.99999999999804,204.00000000000418,923.0000000000018,-332.00000000001006,192.99999999999872,-113.00000000000753,201.00000000000674,2.000000000002,251.00000000000122,166.99999999999494,-339.99999999999585,1126.0000000000048,-190.00000000000128,385.99999999999744,1322.0000000000027,223.00000000001762,-289.9999999999903,323.0000000000066,209.00000000000364,217.0000000000005,,4238.000000000038
