date,GBPUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURAUD,CADJPY,AUDJPY,NZDCAD,empty,sum
2016.03.07,-121.00000000001555,-325.00000000000284,133.00000000000534,-137.9999999999937,136.99999999998712,-217.0000000000005,-370.9999999999951,-75.9999999999983,-262.00000000000665,-317.0000000000006,-115.00000000000954,-514.00000000001,39.00000000001125,-405.9999999999952,-325.00000000000284,-156.00000000000057,213.99999999999864,49.99999999999716,343.9999999999999,,-2426.000000000032
2016.03.07,-93.00000000000975,-284.9999999999966,112.000000000001,-129.00000000000134,197.00000000000273,-243.99999999999977,-363.9999999999901,-112.000000000001,-281.00000000000904,-305.99999999999517,-89.00000000000574,-468.9999999999941,9.999999999998899,-422.9999999999956,-313.99999999999295,-192.99999999999872,198.99999999999807,64.99999999999773,294.00000000000534,,-2424.9999999999854
2016.03.07,-147.00000000000824,-266.9999999999959,78.99999999998464,-127.99999999999478,197.00000000000273,-257.99999999998045,-351.99999999998965,-137.9999999999937,-289.0000000000059,-295.99999999999625,-119.00000000000244,-397.0000000000198,-38.0000000000047,-417.0000000000007,-263.9999999999958,-143.00000000000423,168.00000000000637,37.00000000000614,265.99999999999955,,-2505.999999999993
2016.03.07,-82.00000000000429,-206.00000000000307,99.00000000000463,-120.99999999999334,195.9999999999962,-244.9999999999841,-307.9999999999927,-126.99999999999933,-295.0000000000008,-287.9999999999994,-84.0000000000063,-337.99999999999386,19.999999999997797,-384.00000000000654,-213.99999999999864,-160.00000000000458,141.9999999999959,0.0,268.0000000000016,,-2126.999999999991
2016.03.07,-106.00000000000608,-240.99999999999966,129.99999999998568,-115.99999999999389,147.99999999999258,-218.99999999999142,-298.0000000000018,-82.99999999999974,-257.0000000000072,-252.99999999999213,-106.00000000000608,-403.99999999999636,49.99999999999449,-344.00000000001097,-243.99999999999977,-127.00000000001043,171.00000000000648,17.000000000010118,197.99999999999818,,-2084.0000000000286
2016.03.07,-96.00000000000719,-277.000000000001,75.00000000000284,-109.99999999999899,137.9999999999937,-196.99999999998053,-289.0000000000015,-83.9999999999952,-217.0000000000005,-197.99999999999818,-109.99999999999899,-438.0000000000166,-5.999999999994898,-341.99999999999784,-254.99999999999545,-85.00000000000173,186.00000000000705,87.0000000000033,185.00000000000182,,-2032.9999999999804
2016.03.07,-53.999999999998494,-283.00000000000125,55.99999999998939,-148.99999999999915,160.00000000000458,-215.99999999999397,-301.00000000000193,-102.00000000000209,-265.0000000000041,-186.99999999999272,-100.00000000000009,-427.99999999999727,-4.000000000004,-391.000000000008,-259.9999999999909,-167.00000000000603,156.99999999999648,25.000000000005684,143.00000000000423,,-2365.9999999999995
2016.03.07,-226.99999999999943,-289.99999999999204,75.99999999998718,-127.99999999999478,1.999999999990898,-229.99999999999687,-327.99999999998875,-104.99999999999955,-253.0000000000032,-152.99999999999204,-180.0000000000024,-621.0000000000093,-124.99999999999733,-456.00000000001194,-269.999999999996,-117.99999999999588,192.00000000000728,76.00000000000762,95.00000000000064,,-3042.9999999999854
2016.03.07,-235.00000000000742,-260.9999999999957,110.99999999999443,-119.99999999999788,39.999999999995595,-200.99999999998454,-393.0000000000007,-163.00000000000205,-311.00000000000574,-136.99999999999824,-170.00000000000347,-593.0000000000177,-75.99999999998718,-500.9999999999959,-397.99999999999613,-270.99999999999903,189.00000000000716,41.00000000001103,6.0000000000060005,,-3442.9999999999777
2016.03.07,-412.9999999999967,-235.99999999999,93.99999999999409,-97.9999999999981,42.999999999993044,-282.9999999999888,-537.9999999999967,-263.0000000000021,-365.0000000000042,-141.00000000000225,-153.99999999999858,-730.0000000000182,-365.99999999999966,-656.0000000000122,-492.999999999995,-354.0000000000099,150.99999999999625,52.00000000000671,-102.00000000000209,,-4852.000000000024
2016.03.07,-565.9999999999999,-274.9999999999915,21.00000000000435,-88.99999999999464,187.00000000000384,-590.999999999986,-1054.9999999999927,-661.0000000000005,-708.0000000000086,-447.99999999999284,-162.0000000000066,-915.9999999999968,-739.0000000000008,-856.9999999999967,-673.0000000000018,-567.0000000000064,108.00000000000409,88.99999999999864,-222.99999999999542,,-8124.999999999961
2016.03.07,-783.0000000000003,-430.9999999999974,87.99999999999919,-151.00000000000114,200.00000000000017,-486.999999999993,-1051.0000000000018,-536.0000000000032,-684.0000000000068,-339.99999999999585,-198.00000000000927,-1447.0000000000027,-839.9999999999964,-1275.0000000000039,-927.9999999999973,-727.0000000000109,186.00000000000705,97.00000000000841,-178.99999999999582,,-9486.0
2016.03.07,-656.0000000000122,-376.99999999999534,165.9999999999995,-82.99999999999974,333.9999999999899,-505.99999999998425,-1095.9999999999895,-487.99999999999955,-647.0000000000086,-313.99999999999204,-137.00000000000932,-1204.0000000000077,-587.0000000000042,-981.0000000000097,-829.9999999999983,-550.000000000006,308.00000000000693,203.00000000000296,-205.99999999999508,,-7651.000000000014
2016.03.07,-748.0000000000153,-454.9999999999983,136.99999999998712,-78.99999999999574,243.99999999999977,-500.9999999999959,-1095.9999999999895,-497.99999999999847,-647.0000000000086,-324.9999999999975,-228.00000000000597,-1413.000000000011,-736.9999999999877,-1114.9999999999993,-846.9999999999942,-536.0000000000032,302.0000000000067,197.00000000000273,-188.9999999999947,,-8533.999999999998
2016.03.07,-748.0000000000153,-513.9999999999958,258.0000000000027,-2.999999999997449,229.99999999999687,-476.9999999999941,-1170.0000000000018,-434.000000000001,-515.0000000000099,-237.99999999999378,-229.00000000000142,-1543.0000000000064,-581.9999999999936,-941.9999999999984,-911.0000000000014,-330.9999999999924,415.00000000000625,394.00000000000546,-185.00000000000182,,-7524.999999999994
2016.03.07,-804.0000000000047,-524.9999999999915,280.9999999999979,-36.999999999998145,209.9999999999991,-449.9999999999948,-1152.9999999999916,-380.00000000000256,-544.0,-234.00000000000088,-231.99999999999886,-1543.0000000000064,-622.9999999999958,-1065.0000000000048,-930.9999999999974,-428.9999999999905,498.9999999999952,349.00000000000375,-136.99999999999824,,-7747.999999999979
2016.03.07,-812.0000000000127,-459.0000000000032,239.99999999999577,-15.999999999993797,272.99999999998994,-424.99999999998647,-1098.9999999999895,-463.9999999999977,-587.9999999999997,-254.99999999999412,-186.00000000000838,-1425.0000000000114,-754.9999999999945,-1015.9999999999947,-938.999999999993,-571.0000000000103,373.9999999999952,283.00000000000125,-207.00000000000162,,-8047.000000000009
2016.03.07,-798.0000000000098,-402.000000000001,184.99999999999073,-124.99999999999733,272.99999999998994,-466.9999999999952,-1109.9999999999995,-468.9999999999972,-699.0000000000052,-298.9999999999937,-155.00000000000514,-1400.0000000000057,-730.9999999999927,-1177.000000000006,-926.9999999999925,-700.999999999996,361.0000000000042,159.00000000000603,-204.99999999999963,,-8687.000000000007
2016.03.07,-631.0000000000038,-415.9999999999968,187.99999999998818,-259.9999999999936,485.99999999998647,-597.9999999999874,-1132.9999999999955,-480.0000000000027,-827.0,-357.99999999999164,-184.00000000000637,-1194.9999999999932,-442.9999999999934,-1229.9999999999977,-832.9999999999984,-835.9999999999923,355.000000000004,18.000000000000682,-95.00000000000064,,-8471.999999999975
2016.03.07,-679.0000000000074,-364.9999999999949,218.99999999999142,-278.9999999999959,502.00000000000244,-561.9999999999958,-1098.9999999999895,-509.9999999999993,-853.9999999999992,-373.00000000000114,-170.99999999999892,-1105.9999999999945,-557.0000000000075,-1390.0000000000023,-772.9999999999961,-912.0000000000017,308.9999999999975,-21.000000000000796,-107.00000000000153,,-8727.999999999995
2016.03.07,-751.0000000000127,-426.9999999999925,280.9999999999979,-212.00000000000108,434.9999999999854,-627.9999999999841,-1190.9999999999882,-503.99999999999335,-842.0000000000094,-357.99999999999164,-211.00000000000563,-1287.0000000000061,-513.9999999999923,-1367.000000000007,-792.0000000000016,-842.9999999999937,326.0000000000076,-21.000000000000796,-107.00000000000153,,-9012.999999999993
2016.03.07,-697.9999999999986,-463.99999999999864,238.0000000000049,-212.99999999999653,517.9999999999962,-668.0000000000019,-1280.9999999999918,-529.9999999999972,-829.0000000000019,-365.99999999999966,-219.00000000000253,-1367.0000000000186,-492.0000000000035,-1337.0000000000105,-868.9999999999998,-700.0000000000117,418.00000000000637,73.99999999999807,-190.00000000000128,,-8975.00000000003
2016.03.07,-731.9999999999993,-399.9999999999915,168.99999999999693,-221.99999999999997,458.9999999999872,-562.9999999999802,-1167.9999999999923,-534.0000000000011,-829.0000000000019,-368.00000000000165,-175.00000000000293,-1314.9999999999977,-618.0000000000074,-1363.0000000000032,-831.0000000000031,-835.9999999999923,320.0000000000074,57.00000000000216,-141.00000000000225,,-9089.999999999984
2016.03.07,-568.9999999999973,-420.99999999999227,36.999999999998145,-326.9999999999995,512.9999999999857,-539.0000000000006,-1190.9999999999882,-590.0000000000016,-909.0000000000042,-442.9999999999934,-108.00000000000809,-1200.9999999999934,-670.9999999999993,-1499.000000000006,-855.9999999999945,-1062.0000000000073,222.99999999999898,-105.99999999999454,-66.99999999999484,,-9785.999999999993
2016.03.07,-653.0000000000147,-356.9999999999993,-97.00000000001374,-500.9999999999959,377.0000000000051,-482.999999999989,-1039.999999999992,-581.9999999999936,-923.0000000000072,-487.99999999999955,-151.00000000000114,-1169.0000000000111,-845.0000000000068,-1743.0000000000057,-837.0000000000033,-1188.9999999999957,76.00000000000762,-317.99999999999784,-49.99999999999449,,-10973.00000000001
2016.03.07,-423.0000000000178,-424.99999999999716,-419.9999999999982,-680.9999999999983,356.00000000000074,-627.9999999999841,-956.9999999999936,-695.9999999999966,-1107.0000000000025,-644.0000000000001,-121.00000000000443,-861.0000000000184,-763.0000000000026,-1926.0000000000055,-555.9999999999974,-1350.0000000000068,-40.99999999999682,-503.0000000000001,48.99999999999905,,-11697.000000000022
2016.03.07,-192.00000000001438,-412.9999999999967,-407.0000000000018,-657.9999999999919,736.9999999999877,-668.9999999999862,-1016.9999999999959,-747.9999999999931,-1128.0000000000068,-668.0000000000019,-84.0000000000063,-765.0000000000148,-851.9999999999861,-1839.0000000000127,-569.0000000000026,-1306.9999999999916,-4.9999999999954525,-421.99999999999704,34.000000000000696,,-10972.000000000007
2016.03.07,85.00000000000173,-367.999999999995,-480.00000000001376,-709.9999999999995,895.0000000000014,-687.9999999999998,-890.9999999999911,-685.0000000000023,-1114.9999999999993,-622.9999999999958,-31.000000000003247,-388.00000000000523,-348.9999999999993,-1439.9999999999968,-396.0000000000008,-1235.0000000000084,-123.00000000000466,-527.000000000001,-29.999999999996696,,-9099.000000000011
2016.03.07,373.00000000000114,-424.99999999999716,-506.0000000000064,-818.9999999999919,855.9999999999901,-676.9999999999943,-691.9999999999931,-541.0000000000026,-1017.0000000000013,-491.99999999999244,19.999999999997797,-43.00000000000637,-49.99999999999449,-1312.000000000002,-174.99999999999716,-1170.0000000000043,-108.99999999999466,-631.0000000000002,13.00000000000745,,-7396.999999999983
2016.03.07,524.9999999999977,-379.99999999999545,-705.0000000000001,-819.9999999999985,801.9999999999916,-563.9999999999867,-495.9999999999951,-580.0000000000027,-953.0000000000039,-465.9999999999998,34.99999999999615,144.9999999999818,-266.999999999995,-1219.9999999999989,-63.00000000000239,-1078.0000000000011,-239.99999999999488,-634.0000000000003,-31.999999999998696,,-6991.0000000000055
2016.03.07,468.9999999999861,-432.00000000000216,-697.9999999999986,-812.0000000000016,865.0000000000047,-578.9999999999961,-590.999999999994,-624.0000000000023,-997.9999999999989,-424.00000000000216,39.999999999995595,38.99999999998727,-310.9999999999946,-1293.000000000011,-170.0000000000017,-1171.000000000011,-240.99999999999966,-646.9999999999914,-146.99999999999713,,-7725.000000000028
2016.03.07,487.99999999999955,-536.0000000000014,-510.99999999999477,-717.000000000001,912.0000000000017,-587.9999999999885,-765.9999999999911,-541.9999999999981,-997.0000000000034,-422.9999999999956,68.99999999999685,-129.99999999999545,-58.000000000002494,-1122.0000000000007,-349.00000000000375,-1119.0000000000034,-81.00000000000307,-429.9999999999926,-134.99999999999625,,-7034.999999999974
2016.03.07,432.9999999999945,-664.0000000000015,-514.0000000000144,-720.9999999999939,859.9999999999941,-598.999999999994,-864.9999999999949,-570.9999999999993,-1000.0000000000009,-420.9999999999936,47.9999999999925,-384.00000000001455,-121.99999999999989,-1174.0000000000084,-457.9999999999984,-1110.9999999999952,3.0000000000001137,-432.00000000000216,-143.9999999999997,,-7836.000000000029
2016.03.07,414.9999999999876,-700.9999999999934,-560.0000000000049,-713.9999999999924,815.9999999999945,-584.9999999999911,-864.9999999999949,-549.9999999999949,-904.0000000000048,-339.0000000000004,14.999999999998348,-438.0000000000166,-192.99999999999872,-1154.0000000000105,-459.99999999999375,-1014.0000000000038,108.00000000000409,-308.9999999999975,-451.9999999999969,,-7884.000000000011
2016.03.07,439.99999999999596,-695.999999999998,-575.0000000000144,-691.9999999999926,821.000000000005,-574.9999999999922,-861.9999999999948,-556.9999999999964,-900.0000000000008,-161.00000000000003,12.999999999996348,-426.9999999999925,-175.99999999999838,-1107.999999999998,-450.00000000000284,-998.00000000001,58.000000000006935,-299.99999999999716,-469.99999999999267,,-7614.999999999976
2016.03.07,461.0000000000003,-619.9999999999903,-587.0000000000042,-676.9999999999943,834.9999999999858,-569.9999999999816,-766.9999999999959,-576.9999999999942,-906.0000000000068,-180.99999999999784,34.99999999999615,-299.0000000000066,-201.99999999999108,-1035.0000000000082,-381.9999999999908,-941.9999999999984,-3.0000000000001137,-330.99999999998886,-412.00000000000125,,-7159.999999999967
2016.03.07,483.99999999999557,-555.9999999999974,-583.0000000000002,-690.0000000000017,924.9999999999981,-597.9999999999874,-777.000000000001,-587.9999999999997,-942.0000000000095,-244.99999999999523,41.9999999999976,-193.00000000001205,-197.00000000000273,-1051.0000000000018,-334.0000000000032,-994.000000000006,-15.000000000000568,-373.9999999999952,-388.9999999999949,,-7075.000000000017
2016.03.07,463.9999999999977,-536.0000000000014,-512.0000000000014,-687.9999999999998,912.999999999986,-596.9999999999809,-730.9999999999945,-542.9999999999935,-909.0000000000042,-427.99999999999505,39.999999999995595,-170.00000000001592,-140.0000000000068,-1070.9999999999998,-289.99999999999204,-941.9999999999984,-13.00000000000523,-384.00000000000034,-236.99999999999832,,-6774.000000000007
2016.03.08,453.99999999999886,-548.0000000000018,-557.0000000000075,-697.9999999999986,856.9999999999967,-608.9999999999928,-786.9999999999919,-536.0000000000032,-929.000000000002,-409.99999999999926,34.99999999999615,-228.00000000000864,-246.99999999999721,-1153.000000000004,-317.99999999999784,-994.000000000006,-1.0000000000047748,-378.9999999999907,-136.99999999999824,,-7185.000000000013
2016.03.08,409.99999999999926,-575.9999999999934,-475.0000000000032,-684.9999999999911,883.9999999999959,-619.9999999999983,-822.9999999999933,-522.0000000000002,-919.0000000000032,-388.9999999999949,6.999999999990347,-295.99999999999227,-96.00000000000719,-1131.9999999999998,-358.0000000000041,-933.000000000006,60.000000000002274,-322.9999999999933,-229.99999999999687,,-7015.999999999991
2016.03.08,401.99999999999125,-643.0000000000007,-460.000000000016,-637.9999999999941,836.9999999999989,-615.9999999999943,-868.9999999999998,-509.9999999999993,-869.0000000000086,-322.00000000000006,-1.0000000000065512,-383.0000000000098,-92.99999999998754,-1009.0000000000155,-411.00000000000136,-868.000000000002,120.00000000000455,-254.99999999999545,-400.00000000000034,,-6988.000000000036
2016.03.08,400.00000000000034,-599.9999999999943,-419.9999999999982,-568.9999999999973,821.9999999999894,-611.9999999999903,-813.0000000000024,-505.99999999999534,-812.0000000000016,-226.99999999999943,0.999999999995449,-340.0000000000034,-55.000000000005045,-883.0000000000116,-349.9999999999943,-743.0000000000048,15.000000000000568,-262.999999999991,-385.99999999999744,,-6341.0
2016.03.08,385.99999999999744,-810.9999999999928,-424.00000000000216,-587.9999999999997,844.0000000000003,-611.9999999999903,-982.9999999999899,-507.9999999999973,-812.0000000000016,-263.99999999999756,-21.00000000000435,-623.9999999999952,-75.99999999998718,-880.0000000000141,-525.9999999999962,-734.9999999999968,4.9999999999954525,-296.99999999999704,-256.0000000000007,,-7181.99999999997
2016.03.08,378.999999999996,-951.9999999999982,-402.0000000000135,-581.9999999999936,756.0000000000011,-610.9999999999837,-1072.9999999999932,-449.9999999999948,-782.0000000000049,-215.99999999999397,-26.999999999999247,-814.9999999999977,-14.999999999987246,-866.0000000000113,-688.999999999993,-687.9999999999998,296.0000000000065,-24.999999999991473,-247.99999999999267,,-7009.999999999945
2016.03.08,380.9999999999869,-948.9999999999981,-407.0000000000018,-491.99999999999244,748.9999999999997,-586.999999999982,-1105.9999999999945,-451.9999999999969,-676.0000000000099,-185.00000000000182,-28.000000000005798,-853.0000000000086,-86.99999999999264,-690.9999999999972,-691.0000000000025,-519.0000000000028,299.99999999999716,114.00000000000432,-322.9999999999955,,-6501.9999999999945
2016.03.08,275.9999999999874,-1149.9999999999914,-368.9999999999971,-465.9999999999998,631.0000000000038,-564.9999999999933,-1283.0000000000014,-432.9999999999945,-668.0000000000019,-173.9999999999964,-94.00000000000519,-1236.9999999999948,-32.999999999994145,-618.0000000000074,-939.9999999999977,-504.9999999999999,331.00000000000307,108.00000000000409,-278.00000000000045,,-7466.999999999976
2016.03.08,306.9999999999906,-1177.9999999999973,-228.00000000000597,-330.9999999999924,527.9999999999951,-565.9999999999999,-1209.9999999999936,-302.9999999999977,-487.0000000000041,-65.99999999999939,-126.0000000000039,-1264.00000000001,129.00000000000134,-327.00000000001063,-878.0000000000001,-148.99999999999915,600.9999999999991,439.00000000000716,-285.00000000000193,,-5394.000000000024
2016.03.08,317.9999999999961,-1131.999999999991,-120.00000000000898,-278.9999999999959,529.999999999986,-568.9999999999973,-1170.9999999999923,-195.9999999999962,-383.0,-47.9999999999925,-147.00000000000824,-1222.0000000000084,263.99999999999756,-232.99999999999432,-822.0000000000027,24.000000000001798,700.0000000000028,524.0000000000009,-256.0000000000007,,-4218.000000000004
2016.03.08,319.999999999987,-1097.999999999999,-70.0000000000145,-291.99999999999227,541.9999999999981,-523.9999999999911,-1108.9999999999945,-178.99999999999582,-409.0000000000038,-27.999999999994696,-113.00000000000753,-1149.000000000001,304.9999999999997,-263.99999999999756,-805.9999999999974,-45.99999999999049,662.9999999999967,435.0000000000023,-212.00000000000108,,-4033.9999999999977
2016.03.08,312.9999999999855,-992.999999999995,-102.00000000000209,-337.99999999999386,551.9999999999969,-510.99999999999477,-1033.0000000000014,-186.99999999999272,-448.000000000004,-36.0000000000027,-90.0000000000012,-997.0000000000141,309.0000000000037,-339.0000000000004,-736.0000000000042,-157.00000000000713,554.000000000002,302.99999999999727,-188.9999999999947,,-4125.000000000024
2016.03.08,341.99999999999784,-968.9999999999941,-102.00000000000209,-331.999999999999,548.9999999999995,-464.9999999999821,-998.9999999999952,-188.9999999999947,-440.00000000000705,-29.000000000001247,-70.99999999999883,-950.000000000017,324.0000000000132,-270.00000000001467,-728.9999999999992,-177.00000000000495,524.0000000000009,282.0000000000107,-212.99999999999653,,-3913.9999999999836
2016.03.08,358.9999999999982,-884.9999999999909,-121.00000000001555,-378.00000000000057,614.9999999999877,-509.99999999998823,-899.9999999999915,-239.99999999999577,-529.0000000000017,-95.00000000000064,-37.00000000000925,-778.00000000002,337.99999999999386,-375.0000000000142,-628.9999999999907,-283.000000000011,423.0000000000018,141.00000000000534,-212.00000000000108,,-4096.000000000044
2016.03.08,286.99999999999284,-792.0000000000016,-80.99999999999774,-325.99999999999295,469.99999999999267,-480.99999999999807,-818.9999999999884,-219.00000000000253,-470.00000000000375,-12.000000000000899,-94.00000000000519,-760.9999999999957,337.0000000000095,-302.0000000000023,-540.9999999999968,-195.00000000001182,421.99999999999704,186.9999999999976,-257.9999999999916,,-3647.999999999999
2016.03.08,299.99999999998914,-835.9999999999985,-52.000000000007596,-262.999999999991,373.00000000000114,-415.99999999999415,-771.9999999999914,-136.00000000000279,-347.0000000000084,65.99999999999939,-115.00000000000954,-806.0000000000116,324.0000000000132,-198.00000000000927,-530.0000000000011,-48.000000000003595,477.99999999999443,297.00000000001125,-249.99999999999466,,-2931.000000000015
2016.03.08,312.9999999999855,-873.9999999999952,-63.000000000013046,-286.99999999999284,448.000000000004,-410.99999999998363,-820.999999999998,-129.00000000000134,-341.0000000000024,69.00000000000794,-87.00000000000374,-860.0000000000136,327.00000000001063,-249.99999999999466,-608.0000000000041,-79.00000000000685,469.99999999999886,265.00000000000057,-263.99999999999756,,-3182.0
2016.03.08,230.9999999999812,-991.9999999999902,-26.0000000000149,-218.99999999999142,336.00000000000296,-409.99999999999926,-918.9999999999969,-86.99999999999264,-275.000000000003,131.00000000000333,-148.99999999999915,-1102.0000000000039,287.9999999999994,-171.99999999999437,-706.9999999999936,65.99999999998829,608.0000000000041,433.00000000000693,-252.99999999999213,,-3217.9999999999864
2016.03.08,307.99999999999716,-1079.9999999999982,-86.0000000000083,-271.9999999999945,348.9999999999993,-428.9999999999905,-972.999999999999,-122.99999999999534,-320.00000000000915,114.00000000000298,-121.00000000000443,-1042.0000000000016,337.0000000000095,-85.00000000000173,-748.9999999999952,-29.999999999996696,561.000000000007,379.0000000000049,-307.99999999999716,,-3569.9999999999704
2016.03.08,273.9999999999965,-1123.9999999999952,-49.00000000001015,-203.99999999999307,178.99999999999582,-469.99999999999267,-906.9999999999965,-51.99999999999649,-209.9999999999991,153.99999999999858,-214.00000000000307,-1189.9999999999977,286.99999999999284,12.999999999996348,-746.9999999999999,316.0000000000052,647.9999999999961,535.0000000000108,-359.99999999999363,,-3120.9999999999854
2016.03.08,133.99999999998968,-1105.000000000004,-185.00000000001293,-327.99999999999494,34.99999999998504,-466.9999999999952,-932.9999999999927,-104.99999999999955,-311.00000000000574,128.00000000000588,-240.00000000000688,-1281.000000000006,73.99999999999629,-377.0000000000051,-719.9999999999989,-18.999999999991246,513.0000000000052,329.00000000000773,-314.99999999999864,,-5173.000000000022
2016.03.08,144.99999999999514,-1066.9999999999932,-144.99999999999514,-292.9999999999988,-70.99999999999883,-241.99999999998667,-762.0000000000005,-32.999999999994145,-203.00000000000873,248.00000000000378,-238.0000000000049,-1270.0000000000102,15.999999999993797,-463.0000000000134,-777.000000000001,-68.00000000000139,602.0000000000039,416.000000000011,-413.99999999999216,,-4618.999999999993
2016.03.08,157.99999999999147,-1039.999999999992,-141.00000000001333,-351.0000000000013,-42.0000000000087,-320.9999999999935,-799.9999999999972,-49.99999999999449,-316.0000000000052,238.0000000000049,-252.0000000000078,-1213.9999999999986,69.00000000000794,-602.999999999998,-697.0000000000027,-173.00000000000094,564.0000000000072,305.9999999999974,-413.99999999999216,,-5078.999999999996
2016.03.08,78.99999999998464,-989.9999999999949,-42.0000000000087,-336.9999999999984,46.999999999997044,-278.9999999999848,-757.9999999999956,-29.000000000001247,-299.00000000000483,240.00000000000688,-200.00000000000017,-1141.999999999996,60.99999999999994,-638.0000000000052,-780.0000000000011,-238.0000000000049,579.0000000000077,297.00000000001125,-303.9999999999932,,-4732.99999999998
2016.03.08,127.99999999999478,-1078.9999999999936,60.99999999999994,-344.99999999999534,-22.0000000000109,-244.9999999999841,-765.0000000000006,95.00000000000064,-257.0000000000072,316.0000000000052,-209.00000000000364,-1290.9999999999968,252.99999999999213,-574.0000000000078,-781.9999999999965,-194.0000000000053,742.999999999995,385.0000000000051,-332.99999999999443,,-4115.000000000004
2016.03.08,9.999999999998899,-1081.9999999999936,71.99999999998319,-339.0000000000004,114.99999999999844,-407.99999999998613,-1081.9999999999936,-41.9999999999976,-429.0000000000016,268.0000000000016,-231.99999999999886,-1442.0000000000073,239.99999999999577,-693.0000000000102,-936.9999999999976,-283.000000000011,772.9999999999961,426.00000000000193,-413.99999999999216,,-5479.000000000014
