date,GBPUSD,EURUSD,USDJPY,AUDUSD,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,EURCAD,EURAUD,AUDJPY,NZDCAD,AUDNZD,empty,sum
2017.01.16,-397.0000000000029,-129.00000000000134,149.0000000000009,-8.999999999992347,95.00000000000064,152.99999999999204,129.00000000000134,-12.000000000000899,584.0000000000067,187.00000000000384,236.99999999999832,-226.99999999998965,-96.00000000000719,-70.99999999999883,,593.0000000000107
2017.01.16,-556.0000000000009,-198.99999999999363,185.99999999999284,-20.999999999993246,97.00000000000264,118.99999999999133,202.0000000000022,36.999999999998145,682.9999999999892,218.00000000000708,346.0000000000019,-260.9999999999957,-190.00000000000128,24.000000000001798,,685.0000000000024
2017.01.16,-451.0000000000014,-319.0000000000026,-79.00000000000773,-218.99999999999142,85.00000000000173,261.99999999999557,358.9999999999982,-141.00000000000225,462.9999999999912,299.00000000000483,151.9999999999966,-284.9999999999966,-435.0000000000076,51.99999999998539,,-257.0000000000362
2017.01.16,-463.9999999999977,-245.99999999999068,-4.0000000000048885,-159.9999999999935,92.99999999999864,234.99999999999633,234.99999999999633,-72.0000000000054,540.0000000000072,256.99999999999613,167.9999999999904,-271.99999999999136,-263.0000000000021,-87.99999999999919,,-40.999999999999815
2017.01.16,-504.0000000000156,-272.00000000000557,33.999999999991815,-122.99999999999534,66.99999999999484,179.99999999999127,162.0000000000066,-65.99999999999939,621.0000000000049,314.99999999999864,278.00000000000045,-259.00000000000034,-206.00000000000617,-125.00000000001954,,101.99999999994655
2017.01.16,-574.0000000000078,-259.9999999999936,112.99999999999955,-139.00000000000023,68.99999999999685,204.99999999999963,148.0000000000037,-4.000000000004,727.0000000000109,306.9999999999906,234.00000000000088,-336.9999999999891,-185.00000000000182,-191.00000000000784,,112.99999999999784
2017.01.16,-514.9999999999987,-253.99999999999866,78.99999999999352,-60.99999999999994,78.00000000000028,141.00000000000225,75.00000000000284,-41.000000000002146,659.999999999994,313.99999999999204,371.99999999999454,-220.99999999998943,-79.00000000000685,-201.00000000000674,,346.9999999999769
2017.01.16,-426.00000000001523,-178.99999999999582,94.99999999999886,-24.999999999997247,65.00000000000395,132.99999999999423,31.000000000003247,-47.00000000000814,634.0000000000013,293.0000000000099,340.9999999999913,-194.00000000000261,-39.00000000000014,-253.99999999999866,,427.999999999985
2017.01.16,-304.00000000001535,-182.99999999999983,-125.0,-3.999999999992898,60.99999999999994,100.00000000000009,39.00000000000014,-139.00000000000023,455.99999999998977,286.99999999999284,388.9999999999949,-1.9999999999953388,-51.000000000001044,-196.0000000000184,,327.9999999999545
2017.01.16,-351.99999999999676,-188.9999999999947,-134.00000000000034,-12.999999999996348,85.99999999999719,109.99999999999899,31.999999999998696,-108.00000000000809,466.9999999999952,245.0000000000063,378.00000000001165,-10.99999999999568,-16.0000000000049,-219.00000000001364,,275.9999999999975
2017.01.16,-307.00000000001285,-134.99999999999625,-64.99999999999773,74.00000000000739,60.00000000000449,42.999999999993044,-68.99999999999685,-95.00000000000064,507.9999999999973,266.0000000000107,469.99999999999267,39.00000000000148,86.99999999999264,-277.00000000001614,,598.9999999999793
2017.01.16,-377.0000000000051,-82.00000000000429,-85.99999999999852,65.99999999999939,100.00000000000009,88.99999999999464,-46.999999999997044,0.999999999995449,594.0000000000057,194.0000000000053,385.99999999999744,46.00000000000648,103.99999999999298,-306.00000000000625,,681.9999999999861
2017.01.16,-470.00000000001484,-96.00000000000719,1.9999999999953388,57.00000000000705,90.0000000000012,83.9999999999952,-22.999999999995246,52.99999999999194,709.0000000000041,200.00000000000017,388.9999999999949,-27.999999999991587,63.00000000000195,-266.0000000000107,,763.9999999999723
2017.01.16,-404.0000000000044,-120.99999999999334,-100.00000000000853,59.000000000009045,83.9999999999952,76.99999999999375,0.0,-13.00000000000745,628.0000000000064,243.99999999999977,426.9999999999996,49.99999999999716,25.999999999992696,-226.00000000001506,,730.999999999965
2017.01.16,-375.9999999999986,-153.00000000000313,-195.99999999999795,64.0000000000085,78.99999999999574,43.999999999999595,-27.999999999994696,-60.99999999999994,543.999999999989,235.99999999999176,472.9999999999901,126.00000000000477,54.999999999993946,-222.00000000001108,,584.9999999999682
2017.01.16,-388.9999999999949,-180.0000000000024,-209.00000000000318,48.000000000003595,75.9999999999983,52.99999999999194,-71.99999999999429,-73.00000000000084,547.999999999993,266.0000000000107,485.0000000000021,118.00000000000921,108.99999999999244,-299.00000000000483,,481.00000000000085
2017.01.16,-392.00000000001455,-168.99999999999693,-290.00000000000625,65.99999999999939,97.9999999999981,36.999999999998145,-48.000000000003595,-65.00000000000395,513.0000000000078,215.99999999999397,502.00000000000244,200.00000000000284,100.99999999999554,-233.00000000001654,,535.9999999999566
2017.01.16,-405.9999999999952,-153.00000000000313,-404.0000000000106,24.000000000001798,70.0000000000034,51.99999999999649,21.00000000000435,-39.00000000000014,524.9999999999977,190.00000000000128,400.00000000000034,237.00000000000898,-17.000000000000348,-155.00000000001623,,344.99999999998863
2017.01.16,-134.99999999999625,-42.999999999993044,-332.9999999999984,67.00000000000594,143.00000000000423,39.00000000000014,-51.000000000001044,-151.00000000000114,87.99999999999919,-24.000000000001798,333.0000000000055,231.99999999999932,161.00000000000003,-246.00000000001288,,80.00000000000975
2017.01.16,-512.0000000000014,-109.00000000000354,-141.00000000000534,87.00000000000374,63.99999999999739,-13.00000000000745,-117.99999999999588,73.99999999999629,672.0000000000059,140.99999999999113,459.0000000000094,118.00000000000921,161.00000000000003,-272.00000000000557,,610.9999999999939
2017.01.16,-320.00000000000915,46.999999999997044,-231.00000000000875,158.0000000000026,149.99999999999457,43.999999999999595,-54.999999999993946,61.999999999995396,523.0000000000068,22.999999999995246,388.0000000000106,261.0000000000099,178.00000000000037,-263.00000000001324,,964.9999999999873
2017.01.16,-462.0000000000068,197.00000000000273,-3.0000000000001137,204.00000000000418,229.00000000000142,114.99999999999844,-12.000000000000899,290.9999999999968,788.0000000000109,-106.00000000000608,276.9999999999939,144.00000000000546,217.99999999999596,-291.00000000001904,,1588.9999999999766
2017.01.16,-634.0000000000013,212.99999999999653,95.99999999998943,204.00000000000418,224.9999999999974,141.99999999999767,34.99999999999615,431.99999999999903,1080.9999999999986,-69.00000000000794,253.99999999999866,70.00000000000739,148.99999999999915,-262.00000000000665,,1935.9999999999684
2017.01.16,-719.000000000003,127.00000000001043,28.999999999996362,123.00000000000644,197.99999999999818,142.99999999999312,50.0000000000056,424.9999999999976,1069.0000000000089,-56.99999999999594,211.00000000000563,30.000000000001137,97.9999999999981,-236.00000000001398,,1491.0000000000086
2017.01.16,-670.9999999999993,85.00000000000173,-40.99999999999682,68.00000000000139,234.00000000000088,185.99999999999727,72.0000000000054,348.9999999999993,916.99999999999,-85.00000000000173,170.00000000000347,17.000000000010118,113.99999999999189,-270.99999999999903,,1144.000000000004
2017.01.16,-663.0000000000135,167.00000000000603,45.000000000001705,141.00000000000225,200.99999999999562,137.9999999999937,-9.999999999998899,410.9999999999947,1025.0000000000093,-89.99999999999008,195.9999999999962,35.0000000000108,179.99999999999127,-329.00000000000153,,1446.9999999999975
2017.01.16,-712.0000000000015,90.99999999999665,-52.00000000000671,125.00000000000844,185.99999999999727,93.99999999999409,-53.999999999998494,385.99999999999744,997.0000000000034,-72.0000000000054,266.999999999995,90.00000000000341,217.99999999999596,-329.00000000000153,,1234.999999999978
