date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,GBPJPY,GBPCAD,EURCAD,EURAUD,EURNZD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.02.10,-40.00000000000669,-45.99999999999049,-24.999999999986144,-14.000000000002899,0.0,-21.999999999999797,-70.99999999999883,-84.99999999999375,-1.999999999990898,0.0,-87.00000000001751,-29.999999999996696,-104.00000000001519,-9.000000000014552,-102.99999999998644,0.0,-67.00000000000594,-25.999999999992696,,-730.9999999999986
2020.02.10,-17.000000000000348,-59.99999999999339,-19.999999999997797,-2.0000000000131024,36.0000000000027,-26.999999999999247,-78.00000000000028,-75.00000000000284,17.000000000000348,31.999999999998696,-164.0000000000157,36.999999999998145,-97.00000000001374,41.99999999998649,-106.00000000000608,67.00000000000594,-67.00000000000594,43.00000000001525,,-439.0000000000409
2020.02.10,-19.999999999997797,-19.999999999997797,-32.999999999994145,21.00000000000435,51.000000000001044,-47.9999999999925,-62.000000000006494,-66.0000000000025,21.00000000000435,51.000000000001044,-137.00000000000045,49.00000000001015,-158.0000000000137,40.99999999997994,-109.00000000000354,114.99999999999844,-117.99999999999588,62.000000000006494,,-359.999999999999
2020.02.10,-46.00000000000159,-48.000000000003595,-81.9999999999821,39.999999999995595,-4.999999999999449,-22.999999999995246,-51.99999999998539,-70.99999999999795,-6.999999999990347,3.0000000000085514,-56.000000000011596,107.00000000001265,-227.00000000002163,-185.00000000001293,22.999999999995246,41.000000000002146,-85.00000000000173,75.00000000000284,,-597.9999999999866
2020.02.10,-35.00000000000725,-68.00000000000139,-87.99999999999919,28.000000000005798,9.00000000000345,6.0000000000060005,-31.000000000003247,-85.99999999999852,-2.999999999997449,31.000000000003247,-76.00000000002183,110.00000000001009,-232.00000000000998,-131.00000000001444,178.00000000001148,91.00000000000774,-33.000000000005244,162.00000000001768,,-167.99999999999312
2020.02.10,-39.00000000000014,-102.00000000000209,-104.99999999999955,2.999999999997449,82.00000000000429,-50.99999999998994,-21.00000000000435,-103.9999999999992,2.000000000002,99.00000000000463,-99.00000000001796,99.00000000000463,-243.99999999999977,14.999999999987246,46.0000000000127,151.00000000000114,-111.00000000000554,152.0000000000188,,-226.99999999998565
2020.02.10,-30.000000000007798,-78.00000000000028,-107.99999999999699,15.999999999993797,70.0000000000034,-42.999999999993044,-14.999999999987246,-101.99999999998965,1.0000000000065512,77.00000000000485,-102.00000000000387,141.99999999999767,-236.00000000001398,-45.000000000006146,66.99999999999484,153.00000000000313,-94.00000000000519,164.00000000000858,,-162.99999999999136
2020.02.10,-2.000000000002,-107.99999999999699,-99.99999999998899,8.000000000008,109.00000000000354,-57.99999999999139,19.00000000001345,-128.0000000000001,26.000000000003798,130.0000000000079,-267.00000000002433,119.00000000000244,-227.00000000002163,64.99999999998174,-8.999999999992347,208.00000000000819,-117.99999999999588,273.0000000000121,,-59.999999999972545
2020.02.10,31.999999999998696,-124.99999999999733,-105.99999999998388,-73.00000000001194,202.0000000000022,-142.99999999999312,49.00000000001015,-165.99999999999682,64.0000000000085,252.0000000000078,-354.0000000000134,80.99999999999774,-193.00000000002092,308.9999999999815,-207.99999999998596,311.00000000000574,-190.00000000000128,294.0000000000165,,36.000000000024215
2020.02.10,86.99999999999264,-143.00000000000423,-115.99999999998278,-106.00000000000608,326.0000000000041,-120.99999999999334,129.00000000000134,-123.99999999999523,176.0000000000095,412.00000000000125,-397.0000000000198,62.000000000006494,-96.00000000000719,578.9999999999961,-158.99999999999804,395.0000000000009,-122.99999999999534,395.000000000012,,1176.0000000000223
2020.02.10,71.99999999999429,-161.99999999999548,-115.99999999998278,-120.99999999999334,304.9999999999997,-132.99999999999423,96.00000000000719,-137.99999999999102,141.00000000000225,370.9999999999991,-396.000000000015,62.000000000006494,-97.00000000001374,537.9999999999941,-134.99999999999625,379.0000000000071,-121.00000000000443,424.00000000000216,,969.0000000000261
2020.02.10,39.00000000000014,-112.000000000001,-104.99999999999955,-80.99999999999774,292.00000000000335,-52.99999999999194,68.00000000000139,-143.99999999999125,117.00000000000044,353.99999999999875,-287.00000000000614,39.00000000001125,-99.00000000000463,515.9999999999832,18.0000000000069,367.0000000000062,-41.9999999999976,457.00000000001853,,1344.0000000000402
