date,USDJPY,AUDUSD,GBPCHF,CHFJPY,GBPJPY,EURJPY,CADJPY,AUDNZD,empty,sum
2016.10.03,-126.99999999999534,216.0000000000051,-1501.000000000019,-186.9999999999976,265.99999999999113,-236.0000000000042,-357.00000000001353,-250.00000000001688,,-2176.0000000000505
2016.10.03,-165.99999999999682,224.000000000002,-1505.0000000000007,-198.99999999999807,252.9999999999859,-278.99999999999636,-391.00000000000534,-381.0000000000091,,-2444.0000000000186
2016.10.03,-164.00000000000148,176.0000000000095,-1612.9999999999977,-123.00000000000466,233.99999999998045,-260.9999999999957,-384.00000000000034,-312.00000000000114,,-2447.000000000011
2016.10.03,-143.00000000000068,175.00000000000293,-1501.000000000019,-112.99999999999955,362.99999999999955,-222.99999999999898,-316.0000000000025,-352.000000000019,,-2110.0000000000373
2016.10.03,-123.00000000000466,189.00000000000583,-1433.0000000000175,-29.000000000010573,533.9999999999918,-141.00000000000534,-198.0000000000075,-443.99999999999994,,-1645.0000000000477
2016.10.03,-221.00000000000364,116.00000000000499,-1429.999999999998,-58.000000000006935,447.00000000000273,-203.99999999999352,-225.00000000000853,-383.0,,-1958.0000000000032
2016.10.03,-355.99999999999454,57.00000000000705,-1280.0000000000146,-237.99999999999955,438.99999999999295,-243.99999999999977,-231.00000000000875,-304.00000000001535,,-2157.0000000000327
2016.10.03,-406.0000000000059,82.99999999999974,-1233.0000000000175,-387.00000000000045,296.99999999999704,-358.0000000000041,-306.0000000000116,-293.0000000000099,,-2603.0000000000528
2016.10.03,-364.9999999999949,87.00000000000374,-1331.9999999999998,-239.00000000000432,379.99999999999545,-272.99999999999613,-251.00000000000477,-296.0000000000074,,-2289.000000000008
2016.10.03,-332.9999999999984,104.99999999999955,-1504.0000000000164,-126.00000000000477,344.99999999999886,-215.99999999999397,-210.00000000000796,-302.0000000000023,,-2241.0000000000255
2016.10.03,-325.00000000000284,128.00000000000588,-1514.0000000000152,-144.00000000000546,310.0000000000023,-251.99999999999534,-258.0000000000098,-284.00000000001756,,-2339.0000000000387
2016.10.03,-317.0000000000073,172.00000000000549,-1599.000000000017,-152.00000000000102,210.9999999999843,-269.00000000000546,-331.00000000000307,-261.0000000000001,,-2546.000000000044
2016.10.03,-338.99999999999864,178.00000000000037,-1636.9999999999995,-197.00000000000273,114.00000000000432,-292.0000000000016,-319.0000000000026,-266.0000000000107,,-2758.000000000011
2016.10.03,-350.0000000000085,238.0000000000049,-1646.9999999999984,-240.99999999999966,49.000000000006594,-322.00000000000273,-373.00000000000466,-324.9999999999975,,-2971.0
2016.10.03,-353.00000000000864,218.00000000000708,-1645.0000000000075,-233.0000000000041,61.9999999999834,-302.0000000000067,-334.0000000000032,-329.00000000000153,,-2916.000000000041
2016.10.03,-370.9999999999951,204.00000000000418,-1548.000000000016,-282.0000000000107,104.99999999998977,-308.9999999999975,-380.00000000000966,-304.00000000001535,,-2885.0000000000505
2016.10.03,-344.0000000000083,209.9999999999991,-1543.0000000000055,-213.00000000000807,193.9999999999884,-271.0000000000008,-406.0000000000059,-301.0000000000179,,-2674.0000000000587
2016.10.03,-376.99999999999534,207.00000000000162,-1519.0000000000036,-228.9999999999992,203.00000000000296,-286.00000000000136,-398.00000000001035,-262.00000000000665,,-2661.000000000012
2016.10.03,-393.0000000000007,204.00000000000418,-1541.9999999999989,-243.99999999999977,155.00000000000114,-307.00000000000216,-385.0000000000051,-255.00000000000523,,-2767.0000000000064
2016.10.03,-424.0000000000066,181.00000000000892,-1429.0000000000136,-252.00000000000955,207.9999999999984,-320.99999999999795,-374.00000000000944,-223.00000000001762,,-2634.0000000000477
2016.10.04,-373.9999999999952,157.00000000000713,-1377.000000000006,-212.0000000000033,308.9999999999975,-271.0000000000008,-329.00000000000773,-204.00000000000418,,-2301.0000000000123
2016.10.04,-414.0000000000015,236.00000000000287,-1466.0000000000118,-243.99999999999977,205.99999999998886,-311.00000000000705,-382.000000000005,-258.0000000000027,,-2633.0000000000364
2016.10.04,-406.9999999999965,301.0000000000068,-1531.0000000000157,-228.00000000000864,173.00000000000182,-305.0000000000068,-389.00000000001,-213.00000000001873,,-2599.0000000000477
2016.10.04,-459.0000000000032,358.0000000000028,-1550.0000000000068,-293.00000000000637,76.99999999999818,-393.0000000000007,-439.00000000000716,-265.0000000000041,,-2964.0000000000277
2016.10.04,-570.0000000000074,353.99999999999875,-1594.0000000000066,-421.0000000000065,-120.00000000000455,-504.0000000000049,-505.00000000000966,-260.0000000000158,,-3620.000000000057
2016.10.04,-625.0,301.0000000000068,-1695.000000000002,-424.0000000000066,-231.99999999999932,-525.0000000000057,-536.0000000000014,-119.00000000000244,,-3855.00000000001
2016.10.04,-772.0000000000056,248.99999999999923,-1627.0000000000007,-547.0000000000113,-313.99999999999295,-665.9999999999968,-641.0000000000053,-182.99999999999983,,-4501.000000000014
2016.10.04,-807.0000000000022,273.000000000001,-1593.0,-579.9999999999983,-317.0000000000073,-698.9999999999981,-676.0000000000019,-38.0000000000047,,-4437.000000000011
2016.10.04,-760.9999999999957,286.00000000000847,-1589.0000000000182,-538.0000000000109,-258.0000000000098,-656.0000000000059,-625.0,34.000000000000696,,-4107.000000000032
2016.10.04,-936.000000000007,231.0000000000034,-1499.000000000006,-698.9999999999981,-368.9999999999998,-814.0000000000072,-713.0000000000081,12.999999999996348,,-4786.000000000026
2016.10.04,-1159.9999999999966,147.00000000000824,-1401.0000000000077,-904.0000000000106,-524.0000000000009,-1015.0000000000006,-858.0000000000041,-29.00000000001235,,-5744.0000000000255
2016.10.04,-1036.0000000000014,208.00000000000819,-1444.000000000001,-775.0000000000057,-408.00000000001546,-888.9999999999958,-798.0000000000018,-65.00000000000395,,-5207.000000000016
2016.10.04,-978.0000000000086,235.00000000000742,-1446.9999999999982,-719.0000000000083,-354.0000000000134,-838.9999999999986,-772.0000000000056,-34.000000000000696,,-4908.000000000026
2016.10.04,-903.0000000000058,82.00000000000429,-1562.0000000000189,-611.0000000000042,-324.0000000000123,-734.9999999999994,-671.0000000000065,119.00000000000244,,-4605.00000000004
2016.10.04,-900.0000000000057,148.99999999999915,-1638.0000000000061,-624.0000000000094,-421.0000000000207,-766.9999999999959,-701.0000000000076,75.99999999998718,,-4826.000000000058
2016.10.04,-992.999999999995,187.9999999999993,-1619.9999999999993,-727.0000000000039,-528.9999999999964,-820.999999999998,-732.0000000000135,-4.000000000004,,-5238.000000000011
2016.10.04,-862.9999999999995,209.9999999999991,-1673.0000000000134,-591.0000000000082,-412.00000000000614,-676.0000000000019,-656.0000000000059,-60.99999999999994,,-4722.000000000036
2016.10.04,-1001.0000000000048,209.9999999999991,-1677.0000000000173,-683.0000000000069,-537.0000000000061,-760.9999999999957,-713.0000000000081,-36.0000000000138,,-5198.000000000053
2016.10.04,-1034.000000000006,142.00000000000878,-1549.0000000000005,-656.0000000000059,-372.0000000000141,-748.9999999999952,-689.0000000000072,-1.0000000000065512,,-4908.000000000026
2016.10.04,-1115.9999999999995,-12.000000000000899,-1327.0000000000116,-535.0000000000108,13.999999999981583,-712.0000000000033,-624.0000000000094,53.999999999998494,,-4258.0000000000555
2016.10.04,-1248.9999999999952,30.000000000007798,-1361.0000000000123,-620.0000000000045,-127.00000000000955,-799.9999999999972,-746.0000000000093,43.999999999999595,,-4829.00000000002
2016.10.04,-1183.9999999999975,39.00000000000014,-1399.0000000000168,-545.0000000000017,-73.0000000000075,-787.0000000000061,-665.0000000000063,60.99999999999994,,-4553.000000000036
2016.10.04,-1131.0000000000002,98.0000000000092,-1429.0000000000136,-469.0000000000083,-16.999999999995907,-784.9999999999966,-657.0000000000107,17.999999999984695,,-4372.000000000032
2016.10.04,-1129.000000000005,118.00000000000699,-1460.0000000000168,-410.0000000000108,25.000000000005684,-709.0000000000032,-679.000000000002,-1.0000000000065512,,-4245.000000000032
2016.10.04,-1158.0000000000014,148.0000000000037,-1292.0000000000043,-399.0000000000009,218.9999999999941,-712.9999999999939,-683.0000000000069,-50.0000000000167,,-3928.0000000000264
2016.10.04,-1170.0000000000018,103.00000000000864,-1418.0000000000082,-352.00000000000387,144.9999999999818,-608.9999999999947,-658.0000000000013,-28.000000000005798,,-3987.0000000000255
2016.10.04,-1207.9999999999984,157.00000000000713,-1443.0000000000166,-390.00000000000057,76.99999999999818,-694.9999999999932,-740.0000000000091,-70.0000000000145,,-4312.000000000027
2016.10.04,-1209.0000000000032,128.00000000000588,-1479.0000000000082,-429.00000000000205,-16.999999999995907,-814.0000000000072,-737.9999999999995,-1.0000000000065512,,-4559.000000000016
2016.10.04,-1250.0,158.0000000000026,-1502.0000000000034,-389.00000000001,13.00000000000523,-808.9999999999975,-762.0000000000005,-49.00000000001015,,-4590.000000000014
2016.10.04,-1326.0000000000077,148.0000000000037,-1473.9999999999975,-414.0000000000015,10.99999999999568,-840.0000000000034,-835.000000000008,-47.00000000001925,,-4777.000000000038
2016.10.04,-1326.9999999999982,31.000000000003247,-1422.000000000012,-432.00000000000216,43.99999999998272,-775.0000000000057,-790.0000000000063,10.999999999983245,,-4660.0000000000555
2016.10.04,-1269.0000000000055,76.0000000000094,-1602.9999999999989,-381.0000000000002,-85.00000000000796,-802.0000000000067,-810.0000000000023,-23.00000000001745,,-4897.00000000003
2016.10.04,-1311.9999999999977,8.000000000008,-1690.999999999998,-329.9999999999983,-110.00000000001364,-802.0000000000067,-836.0000000000127,-18.0000000000069,,-5091.000000000026
2016.10.04,-1453.000000000003,26.000000000003798,-1690.999999999998,-466.0000000000082,-280.00000000000114,-920.0000000000017,-1012.0000000000005,-82.00000000000429,,-5878.000000000014
2016.10.04,-1524.000000000001,-129.00000000000134,-1653.0000000000155,-454.00000000000773,-218.9999999999941,-881.0000000000002,-934.0000000000117,-168.0000000000126,,-5962.000000000045
2016.10.04,-1650.0000000000057,-23.999999999990695,-1565.0000000000164,-719.9999999999989,-471.00000000000364,-1150.9999999999964,-1048.0000000000018,-232.00000000000998,,-6861.000000000024
2016.10.04,-1599.0000000000036,-60.99999999999994,-1351.9999999999977,-734.0000000000089,-263.00000000000523,-1051.0000000000018,-1036.0000000000014,-199.00000000001583,,-6295.000000000034
2016.10.04,-1438.0000000000023,-101.99999999999099,-1111.0000000000175,-820.999999999998,-111.99999999999477,-1462.0000000000032,-853.0000000000086,-262.00000000000665,,-6161.000000000023
2016.10.04,-1662.9999999999968,-249.99999999999466,-1114.000000000015,-984.9999999999994,-320.99999999999795,-1564.0000000000073,-897.0000000000056,-206.00000000001728,,-7000.000000000034
2016.10.04,-1736.000000000004,-379.9999999999915,-1251.000000000002,-924.0000000000066,-389.00000000001,-1609.9999999999995,-862.9999999999995,-439.0000000000116,,-7592.000000000025
2016.10.04,-1536.0000000000014,-434.000000000001,-1269.000000000009,-756.0000000000002,-199.00000000001228,-1453.9999999999936,-712.0000000000033,-460.000000000016,,-6820.000000000037
2016.10.04,-1513.0000000000052,-339.99999999999585,-1222.000000000012,-731.9999999999993,-118.99999999999977,-1447.0000000000027,-734.0000000000089,-409.99999999999926,,-6517.000000000024
2016.10.04,-1628.0,-334.00000000000097,-1280.0000000000146,-800.0000000000114,-263.00000000000523,-1540.9999999999968,-832.0000000000078,-462.0000000000068,,-7140.000000000044
2016.10.04,-1594.0000000000082,-345.99999999999073,-1201.0000000000077,-770.0000000000102,-145.00000000001023,-1475.999999999999,-791.000000000011,-429.00000000001273,,-6752.000000000049
2016.10.04,-1600.999999999999,-278.9999999999959,-1155.000000000017,-864.0000000000043,-212.99999999999386,-1572.9999999999932,-871.0000000000093,-452.00000000000796,,-7008.000000000021
2016.10.04,-1641.0000000000055,-278.9999999999959,-1116.000000000006,-887.0000000000005,-200.00000000001705,-1614.0000000000043,-871.0000000000093,-440.00000000001813,,-7048.000000000056
2016.10.04,-1658.0000000000014,-274.9999999999919,-1107.999999999998,-931.0000000000116,-247.0000000000141,-1626.0000000000048,-897.0000000000056,-527.0000000000108,,-7269.000000000037
2016.10.04,-1697.0000000000027,-340.9999999999913,-1038.0000000000057,-981.9999999999993,-266.9999999999959,-1683.9999999999975,-923.0000000000018,-469.0000000000083,,-7401.000000000002
2016.10.05,-1659.9999999999966,-376.99999999999403,-992.9999999999994,-933.0000000000069,-153.00000000002,-1659.000000000006,-906.0000000000059,-612.0000000000125,,-7293.00000000004
2016.10.05,-1682.0000000000023,-402.9999999999978,-1040.0000000000186,-945.999999999998,-227.00000000000387,-1656.000000000006,-915.0000000000063,-670.000000000015,,-7539.000000000047
2016.10.05,-1635.000000000005,-396.9999999999918,-1044.0000000000005,-901.0000000000105,-186.00000000000705,-1605.9999999999945,-871.9999999999999,-680.9999999999983,,-7322.000000000007
2016.10.05,-1622.0,-371.99999999999454,-1090.0000000000132,-928.0000000000115,-231.99999999999932,-1603.999999999999,-881.0000000000002,-587.0000000000042,,-7316.000000000022
2016.10.05,-1620.0000000000045,-392.9999999999989,-1058.0000000000034,-919.0000000000111,-185.00000000000227,-1612.9999999999995,-855.000000000004,-773.0000000000015,,-7416.0000000000255
2016.10.05,-1659.000000000006,-428.9999999999905,-1005.0000000000115,-993.0000000000092,-227.00000000000387,-1680.9999999999973,-857.0000000000135,-670.9999999999993,,-7522.000000000031
2016.10.05,-1480.9999999999945,-391.9999999999924,-1002.000000000014,-841.0000000000082,-36.000000000001364,-1495.0000000000045,-758.0000000000098,-675.0000000000034,,-6680.000000000028
2016.10.05,-1563.0000000000023,-315.9999999999941,-1009.0000000000155,-891.0000000000053,-102.00000000000387,-1591.9999999999986,-833.0000000000126,-844.0000000000003,,-7150.000000000033
2016.10.05,-1530.0000000000011,-185.99999999999727,-1067.000000000018,-835.9999999999985,-87.99999999999386,-1549.9999999999973,-868.9999999999998,-877.0000000000166,,-7003.000000000023
2016.10.05,-1641.999999999996,-96.99999999999153,-1070.0000000000155,-1045.0000000000018,-356.9999999999993,-1802.0000000000068,-978.0000000000086,-1046.0000000000136,,-8037.000000000034
2016.10.05,-1673.0000000000018,-195.9999999999962,-1002.9999999999983,-1100.999999999999,-350.9999999999991,-1834.0000000000032,-1000.0,-1049.0000000000111,,-8207.00000000001
2016.10.05,-1674.9999999999973,-200.99999999999562,-1026.0000000000157,-1073.0000000000075,-348.0000000000132,-1816.0000000000025,-993.0000000000092,-1045.000000000007,,-8177.000000000048
2016.10.05,-1634.0000000000005,-206.99999999999054,-994.000000000006,-1019.0000000000055,-236.00000000001842,-1731.9999999999993,-954.0000000000077,-987.0000000000045,,-7763.000000000032
2016.10.05,-1582.0000000000077,-190.99999999999673,-980.0000000000031,-1001.0000000000048,-206.00000000001728,-1727.0000000000039,-933.0000000000069,-966.0000000000002,,-7586.000000000041
2016.10.05,-1626.0000000000048,-151.9999999999966,-941.9999999999984,-1061.000000000007,-241.00000000001387,-1798.0000000000018,-958.0000000000126,-995.0000000000125,,-7773.000000000048
2016.10.05,-1664.0000000000014,-188.9999999999947,-1011.0000000000064,-1021.0000000000008,-265.0000000000148,-1778.000000000006,-953.000000000003,-997.0000000000034,,-7878.00000000003
2016.10.05,-1614.0000000000043,-219.99999999999798,-1034.0000000000016,-981.9999999999993,-235.00000000001364,-1709.9999999999936,-897.0000000000056,-897.9999999999987,,-7590.000000000015
2016.10.05,-1692.0000000000073,-274.9999999999919,-1066.0000000000114,-1034.000000000006,-337.99999999999386,-1769.999999999996,-967.000000000013,-882.000000000005,,-8024.000000000024
2016.10.05,-1652.000000000001,-285.9999999999974,-673.0000000000125,-1073.0000000000075,25.999999999982037,-1811.9999999999977,-900.0000000000057,-1044.0000000000005,,-7414.00000000004
2016.10.05,-1786.0000000000014,-505.99999999999534,-587.0000000000042,-1179.000000000002,-14.000000000010004,-1909.9999999999966,-966.0000000000082,-826.0000000000156,,-7774.000000000033
2016.10.05,-1638.999999999996,-368.9999999999971,-712.0000000000015,-1100.999999999999,-49.000000000006594,-1759.0000000000005,-885.0000000000051,-913.0000000000083,,-7427.000000000014
2016.10.05,-1572.0000000000027,-356.9999999999962,-721.000000000016,-1042.0000000000016,12.000000000000455,-1695.999999999998,-873.0000000000047,-811.0000000000061,,-7060.000000000025
2016.10.05,-1593.0000000000036,-375.9999999999986,-806.0000000000178,-1103.0000000000086,-116.00000000001387,-1733.000000000004,-830.0000000000125,-710.0000000000106,,-7267.000000000071
2016.10.05,-1655.0000000000011,-363.99999999999767,-858.0000000000032,-1150.0000000000057,-260.0000000000193,-1876.9999999999955,-854.0000000000134,-760.0000000000051,,-7778.000000000041
2016.10.05,-1855.9999999999945,-428.9999999999905,-812.0000000000127,-1400.0000000000057,-527.0000000000152,-2099.0000000000036,-1010.0000000000051,-739.0000000000008,,-8872.00000000003
2016.10.05,-1865.9999999999995,-397.99999999999835,-737.0000000000099,-1344.0000000000082,-373.9999999999952,-2039.0000000000014,-1000.0,-740.0000000000073,,-8498.00000000002
2016.10.05,-1876.0000000000048,-386.9999999999929,-785.0000000000134,-1344.9999999999989,-421.0000000000207,-2058.000000000007,-992.0000000000044,-788.0000000000109,,-8652.000000000055
2016.10.05,-1909.9999999999966,-447.99999999999284,-782.000000000016,-1404.0000000000105,-501.0000000000048,-2111.000000000004,-968.0000000000035,-814.0000000000036,,-8938.000000000033
2016.10.05,-1856.9999999999993,-365.99999999999966,-897.0000000000144,-1375.0,-576.9999999999982,-2069.999999999993,-951.0000000000076,-740.0000000000073,,-8833.00000000002
2016.10.05,-1847.999999999999,-317.0000000000006,-741.0000000000139,-1355.000000000004,-390.0000000000148,-1971.0000000000036,-912.0000000000061,-874.0000000000192,,-8408.000000000062
2016.10.05,-1730.9999999999945,-268.0000000000016,-757.0000000000076,-1233.000000000004,-268.0000000000007,-1766.0000000000055,-862.000000000009,-775.9999999999989,,-7661.000000000022
2016.10.05,-1852.0000000000039,-318.99999999999153,-876.0000000000101,-1359.0000000000089,-538.0000000000109,-1908.0000000000014,-1051.0000000000018,-887.0000000000156,,-8790.000000000045
2016.10.05,-1841.9999999999986,-287.9999999999994,-943.000000000005,-1399.000000000001,-659.0000000000202,-1906.000000000006,-1068.000000000012,-948.0000000000155,,-9053.000000000056
2016.10.05,-1933.0000000000068,-322.00000000000006,-998.00000000001,-1388.0000000000052,-835.000000000008,-2054.000000000002,-1067.0000000000073,-914.0000000000148,,-9511.000000000055
2016.10.05,-2219.000000000008,-479.99999999999153,-990.000000000002,-1661.0000000000014,-1032.0000000000107,-2200.0000000000027,-1179.000000000002,-934.0000000000126,,-10695.000000000033
2016.10.05,-2335.9999999999986,-527.9999999999951,-954.0000000000103,-1837.0000000000032,-1217.000000000013,-2352.0000000000036,-1416.000000000011,-962.0000000000184,,-11602.000000000053
2016.10.05,-2242.999999999995,-312.9999999999966,-1002.9999999999983,-1841.0000000000082,-1274.000000000001,-2326.999999999998,-1398.0000000000105,-953.0000000000039,,-11352.000000000011
2016.10.05,-2314.0000000000073,-349.99999999999477,-973.0000000000016,-1826.9999999999982,-1222.0000000000084,-2274.000000000001,-1482.0000000000136,-1001.0000000000074,,-11443.000000000033
2016.10.05,-2325.0000000000027,-295.0000000000008,-903.0000000000093,-1934.0000000000118,-1281.000000000006,-2379.9999999999955,-1538.000000000011,-1029.0000000000132,,-11685.00000000005
2016.10.05,-2299.9999999999973,-314.99999999999864,-856.0000000000123,-1987.000000000009,-1298.0000000000018,-2370.0000000000045,-1512.0000000000005,-1002.9999999999983,,-11641.000000000022
2016.10.05,-2308.9999999999973,-320.9999999999935,-717.000000000012,-2088.000000000008,-1274.000000000001,-2409.000000000006,-1499.0000000000095,-1028.0000000000066,,-11645.000000000035
2016.10.05,-2317.0000000000073,-245.99999999999068,-680.0000000000139,-2153.000000000006,-1313.999999999993,-2490.9999999999995,-1562.0000000000118,-1094.0000000000173,,-11857.00000000004
2016.10.05,-2326.999999999998,-261.0000000000001,-687.9999999999998,-2165.0000000000064,-1337.9999999999939,-2492.999999999995,-1561.000000000007,-1086.000000000009,,-11919.00000000001
2016.10.05,-2430.000000000007,-309.99999999999915,-670.000000000015,-2253.0,-1432.0000000000164,-2578.0000000000027,-1612.000000000009,-1101.0000000000186,,-12386.000000000067
2016.10.05,-2427.9999999999973,-375.9999999999986,-650.0000000000173,-2250.0,-1403.00000000002,-2540.999999999997,-1577.0000000000123,-1066.0000000000114,,-12291.000000000053
2016.10.05,-2355.000000000004,-386.9999999999929,-632.0000000000103,-2168.0000000000064,-1284.9999999999966,-2427.000000000007,-1478.0000000000086,-1001.0000000000074,,-11733.000000000033
2016.10.05,-2320.0000000000073,-346.9999999999973,-634.0000000000013,-2143.000000000001,-1260.0000000000193,-2414.0000000000014,-1467.000000000013,-971.0000000000107,,-11556.000000000051
2016.10.05,-2280.000000000001,-327.99999999999494,-632.0000000000103,-2078.0000000000027,-1206.9999999999936,-2326.999999999998,-1453.000000000003,-998.00000000001,,-11303.000000000015
2016.10.06,-2277.000000000001,-361.9999999999957,-631.0000000000038,-2059.000000000012,-1193.000000000012,-2346.999999999994,-1416.000000000011,-896.000000000008,,-11181.000000000036
2016.10.06,-2311.9999999999977,-415.99999999999415,-626.0000000000155,-2093.0000000000036,-1235.0000000000136,-2387.0000000000005,-1431.0000000000116,-963.0000000000027,,-11463.00000000004
2016.10.06,-2322.0000000000027,-417.0000000000007,-660.0000000000161,-2132.000000000005,-1278.9999999999964,-2399.000000000001,-1427.0000000000068,-951.000000000013,,-11587.000000000042
2016.10.06,-2268.000000000001,-434.9999999999965,-660.0000000000161,-2099.0000000000036,-1235.0000000000136,-2343.0000000000036,-1384.0000000000005,-1031.000000000004,,-11455.000000000038
2016.10.06,-2284.000000000006,-341.99999999999784,-674.000000000019,-2133.00000000001,-1290.9999999999968,-2381.0,-1421.0000000000064,-1080.0000000000143,,-11606.000000000051
2016.10.06,-2236.9999999999945,-332.99999999999443,-685.0000000000023,-2057.0000000000023,-1204.0000000000077,-2299.0000000000064,-1412.0000000000061,-1042.0000000000095,,-11269.000000000022
2016.10.06,-2245.999999999995,-407.99999999999727,-690.0000000000128,-2060.0000000000023,-1227.0000000000039,-2317.0000000000073,-1403.000000000006,-968.0000000000133,,-11319.000000000036
2016.10.06,-2251.0000000000045,-419.9999999999982,-683.0000000000114,-2029.0000000000105,-1165.0000000000205,-2280.000000000001,-1414.0000000000014,-1060.0000000000164,,-11302.000000000065
2016.10.06,-2239.999999999995,-448.9999999999994,-686.0000000000089,-1925.0000000000114,-1045.000000000016,-2233.9999999999945,-1383.0000000000098,-1096.0000000000082,,-11058.000000000044
2016.10.06,-2173.000000000002,-381.99999999999346,-564.000000000009,-1905.0000000000011,-884.0000000000146,-2201.999999999998,-1327.0000000000123,-1063.9999999999982,,-10501.00000000003
