date,USDJPY,AUDUSD,GBPCHF,CHFJPY,GBPJPY,EURJPY,CADJPY,AUDNZD,empty,sum
2016.10.03,-292.0000000000016,9.999999999998899,-2273.000000000014,-240.0000000000091,-552.9999999999973,-391.9999999999959,-301.00000000000193,-217.0000000000005,,-4258.000000000022
2016.10.03,-275.99999999999625,21.00000000000435,-2333.0000000000073,-236.0000000000042,-663.0000000000109,-385.9999999999957,-315.00000000001194,-143.00000000000423,,-4331.000000000026
2016.10.03,-259.00000000000034,-21.999999999999797,-2333.0000000000073,-233.0000000000041,-645.0000000000102,-368.9999999999998,-311.00000000000705,-114.99999999999844,,-4287.000000000027
2016.10.03,-225.9999999999991,-79.99999999999119,-2309.0000000000055,-209.00000000000318,-602.0000000000039,-335.9999999999985,-277.000000000001,-116.00000000000499,,-4155.000000000007
2016.10.03,-218.00000000000352,-78.99999999999574,-2268.000000000003,-185.00000000000227,-500.0,-308.00000000000693,-231.00000000000875,-123.00000000000644,,-3912.0000000000264
2016.10.03,-189.99999999999773,-56.99999999999594,-2372.0000000000186,-186.00000000000705,-538.0000000000109,-307.00000000000216,-233.0000000000041,-185.00000000001293,,-4068.000000000049
2016.10.03,-296.0000000000065,-51.000000000001044,-2338.0000000000177,-251.00000000000477,-611.9999999999948,-367.999999999995,-294.00000000001114,-240.00000000001796,,-4450.000000000049
2016.10.03,-281.0000000000059,-37.99999999999359,-2273.999999999998,-236.0000000000042,-592.000000000013,-338.99999999999864,-294.00000000001114,-201.00000000000674,,-4255.000000000031
2016.10.03,-126.99999999999534,-23.999999999990695,-2199.0000000000177,-117.00000000000443,-332.9999999999984,-228.9999999999992,-155.00000000000114,-213.00000000001873,,-3397.000000000025
2016.10.03,-131.00000000000023,-49.99999999999449,-1904.0000000000168,-136.0000000000099,-26.00000000001046,-161.00000000000136,-138.00000000000523,-120.00000000000898,,-2666.0000000000473
2016.10.03,-183.00000000000693,23.00000000000635,-1587.000000000005,-151.00000000001046,269.00000000000546,-271.0000000000008,-248.00000000000466,-164.00000000000858,,-2312.0000000000246
2016.10.03,-239.99999999999488,119.00000000000244,-1530.000000000009,-299.0000000000066,240.99999999998545,-412.00000000000614,-371.9999999999999,-114.0000000000141,,-2607.000000000043
2016.10.03,-215.0000000000034,155.00000000000514,-1639.0000000000127,-255.00000000000966,86.99999999998909,-337.0000000000033,-332.00000000000784,-137.00000000000932,,-2673.000000000052
2016.10.03,-228.00000000000864,147.00000000000824,-1775.0000000000155,-222.0000000000084,-30.000000000001137,-308.9999999999975,-412.00000000000614,-134.00000000001188,,-2963.000000000041
2016.10.03,-198.99999999999807,194.0000000000053,-1710.0000000000116,-299.0000000000066,26.999999999986812,-316.0000000000025,-425.00000000001137,-182.0000000000155,,-2910.000000000053
2016.10.03,-183.00000000000693,182.00000000000438,-1528.0000000000182,-276.00000000001046,152.9999999999916,-307.00000000000216,-456.00000000000307,-236.00000000001398,,-2651.000000000059
2016.10.03,-150.99999999999625,207.00000000000162,-1619.0000000000148,-294.00000000001114,134.9999999999909,-310.0000000000023,-462.0000000000033,-248.00000000000378,,-2742.0000000000387
2016.10.03,-173.00000000000182,175.00000000000293,-1526.0000000000052,-301.00000000000193,144.9999999999818,-292.0000000000016,-425.00000000001137,-270.99999999999903,,-2668.0000000000364
2016.10.03,-204.00000000000773,169.00000000000804,-1585.000000000014,-219.0000000000083,195.99999999999795,-307.00000000000216,-407.0000000000107,-383.0,,-2740.0000000000373
2016.10.03,-188.0000000000024,168.00000000000148,-1646.9999999999984,-207.9999999999984,210.9999999999843,-287.9999999999967,-408.00000000000125,-399.00000000001603,,-2759.0000000000273
2016.10.03,-171.99999999999704,148.0000000000037,-1624.0000000000032,-165.00000000000625,233.99999999998045,-281.0000000000059,-384.00000000000034,-354.0000000000099,,-2598.0000000000387
2016.10.03,-197.00000000000273,136.00000000000279,-1505.0000000000007,-148.00000000001035,347.99999999998477,-248.00000000000466,-323.0000000000075,-465.0000000000043,,-2402.0000000000427
2016.10.03,-242.00000000000443,109.99999999999899,-1513.0000000000089,-91.00000000000819,419.9999999999875,-242.999999999995,-265.00000000000057,-456.00000000001194,,-2280.0000000000423
2016.10.03,-412.00000000000614,31.000000000003247,-1499.000000000006,-290.00000000000625,341.99999999998454,-290.9999999999968,-311.00000000000705,-425.0000000000087,,-2855.000000000043
2016.10.03,-444.0000000000026,50.0000000000056,-1384.0000000000075,-390.00000000000057,225.9999999999991,-381.0000000000002,-322.00000000000273,-363.0000000000022,,-3008.0000000000114
2016.10.03,-423.0000000000018,0.0,-1392.0000000000155,-405.00000000000114,201.99999999999818,-391.00000000000534,-310.0000000000023,-318.00000000001825,,-3037.000000000046
2016.10.03,-379.99999999999545,74.00000000000739,-1511.000000000018,-252.00000000000955,294.9999999999875,-287.9999999999967,-272.00000000000557,-341.00000000001353,,-2675.0000000000437
2016.10.03,-358.0000000000041,92.00000000000318,-1580.0000000000036,-170.0000000000017,293.00000000000637,-254.0000000000049,-275.0000000000057,-348.9999999999993,,-2601.00000000001
2016.10.03,-347.999999999999,107.00000000000153,-1610.0000000000002,-160.0000000000108,203.00000000000296,-286.00000000000136,-331.00000000000307,-302.0000000000023,,-2727.0000000000127
2016.10.03,-373.00000000000466,138.00000000000477,-1686.0000000000098,-243.0000000000092,68.9999999999884,-325.00000000000284,-348.0000000000132,-267.0000000000172,,-3035.000000000063
2016.10.03,-353.9999999999992,169.00000000000804,-1731.000000000016,-240.99999999999966,-19.000000000005457,-322.00000000000273,-373.00000000000466,-326.0000000000041,,-3197.0000000000236
2016.10.03,-375.0,217.0000000000005,-1728.0000000000184,-268.0000000000007,-28.00000000002001,-346.9999999999942,-442.0000000000073,-345.0000000000175,,-3316.0000000000573
2016.10.03,-376.99999999999534,197.00000000000273,-1655.0000000000064,-283.00000000000125,61.9999999999834,-323.99999999999807,-391.00000000000534,-328.00000000001717,,-3099.000000000038
2016.10.03,-376.0000000000048,192.99999999999872,-1599.000000000017,-278.0000000000058,90.99999999997976,-311.9999999999976,-415.00000000000625,-327.00000000001063,,-3023.0000000000637
2016.10.03,-394.00000000000546,197.00000000000273,-1589.0000000000182,-272.00000000000557,84.99999999997954,-349.00000000000375,-498.00000000000466,-331.999999999999,,-3152.000000000054
2016.10.03,-411.00000000000136,192.99999999999872,-1560.000000000006,-268.0000000000007,123.99999999999523,-326.9999999999982,-429.00000000000205,-277.00000000001614,,-2955.000000000031
2016.10.03,-439.9999999999977,162.0000000000066,-1547.0000000000095,-266.00000000000534,151.9999999999868,-332.9999999999984,-413.0000000000109,-279.00000000000705,,-2964.0000000000355
2016.10.04,-424.0000000000066,133.00000000000534,-1476.0000000000107,-264.00000000001,204.99999999998408,-343.0000000000035,-388.00000000000523,-275.000000000003,,-2832.0000000000496
2016.10.04,-448.0000000000075,131.00000000000333,-1501.000000000019,-287.00000000000614,189.99999999999773,-347.999999999999,-421.0000000000065,-301.0000000000179,,-2985.0000000000546
2016.10.04,-432.00000000000216,231.0000000000034,-1561.0000000000123,-259.00000000000034,121.99999999998568,-334.99999999999375,-408.00000000000125,-340.00000000000693,,-2982.0000000000277
2016.10.04,-472.999999999999,292.00000000000335,-1585.9999999999986,-311.9999999999976,42.00000000000159,-394.999999999996,-454.00000000000773,-333.0000000000055,,-3218.9999999999995
2016.10.04,-584.0000000000032,338.00000000000495,-1634.000000000002,-431.0000000000116,-159.00000000002024,-516.0000000000053,-515.0000000000006,-279.00000000000705,,-3780.0000000000446
2016.10.04,-644.0000000000055,298.0000000000094,-1699.0000000000061,-495.00000000000455,-254.99999999999545,-545.0000000000017,-559.0000000000117,-286.00000000000847,,-4185.000000000025
2016.10.04,-840.0000000000034,233.00000000000543,-1740.0000000000082,-614.0000000000043,-454.00000000000773,-740.9999999999997,-711.0000000000127,-200.00000000000017,,-5067.000000000031
2016.10.04,-868.9999999999998,250.00000000000577,-1662.000000000008,-635.0000000000051,-397.0000000000198,-766.0000000000053,-729.0000000000134,-217.0000000000005,,-5025.000000000046
2016.10.04,-873.9999999999952,250.00000000000577,-1605.000000000012,-650.0000000000057,-403.00000000002,-780.0000000000011,-728.0000000000086,-39.00000000001125,,-4829.000000000047
2016.10.04,-998.9999999999952,206.00000000000617,-1641.0000000000036,-757.000000000005,-563.999999999993,-893.0000000000007,-783.0000000000013,3.999999999981796,,-5427.000000000011
2016.10.04,-1174.9999999999973,138.00000000000477,-1514.0000000000152,-942.9999999999978,-592.000000000013,-1043.9999999999968,-885.0000000000051,-60.000000000015596,,-6075.0000000000355
2016.10.04,-1179.000000000002,135.00000000000733,-1459.0000000000102,-920.0000000000017,-570.999999999998,-1034.000000000006,-885.0000000000051,-99.00000000000463,,-6012.000000000021
2016.10.04,-1052.9999999999973,185.00000000000182,-1495.0000000000018,-794.0000000000111,-460.00000000000796,-909.000000000006,-828.000000000003,-123.00000000000644,,-5477.000000000032
2016.10.04,-1004.9999999999955,65.00000000000395,-1585.9999999999986,-761.0000000000099,-418.00000000000637,-871.9999999999999,-794.0000000000111,-129.00000000000134,,-5500.000000000018
2016.10.04,-944.0000000000026,82.99999999999974,-1644.000000000001,-675.0000000000114,-450.9999999999934,-772.9999999999961,-732.0000000000135,17.000000000000348,,-5119.000000000018
2016.10.04,-1058.9999999999975,125.00000000000844,-1663.0000000000146,-761.0000000000099,-575.9999999999934,-882.9999999999956,-797.0000000000113,-16.000000000016,,-5630.00000000003
2016.10.04,-1016.0000000000053,165.00000000000404,-1679.0000000000082,-746.9999999999999,-560.0000000000023,-849.9999999999943,-752.0000000000095,-60.99999999999994,,-5500.000000000016
2016.10.04,-1037.0000000000061,190.00000000000128,-1723.000000000008,-722.999999999999,-591.0000000000082,-799.0000000000066,-740.9999999999997,-116.00000000000499,,-5540.000000000031
2016.10.04,-1109.9999999999995,90.0000000000012,-1801.0000000000082,-734.0000000000089,-639.00000000001,-826.9999999999982,-764.00000000001,-76.0000000000094,,-5861.000000000043
2016.10.04,-1191.0000000000025,-12.999999999996348,-1710.0000000000116,-681.0000000000116,-480.0000000000182,-838.9999999999986,-715.0000000000034,-17.000000000000348,,-5646.000000000042
2016.10.04,-1281.9999999999964,-62.99999999999084,-1469.000000000009,-648.0000000000103,-246.00000000000932,-861.9999999999948,-752.0000000000095,18.999999999991246,,-5303.000000000029
2016.10.04,-1275.9999999999964,6.0000000000060005,-1478.0000000000016,-645.0000000000102,-195.99999999999795,-826.9999999999982,-763.0000000000052,22.999999999995246,,-5156.000000000008
2016.10.04,-1236.000000000004,12.000000000000899,-1506.0000000000073,-618.0000000000092,-197.00000000000273,-891.0000000000053,-730.000000000004,-9.999999999998899,,-5176.00000000003
2016.10.04,-1180.0000000000068,81.00000000000884,-1623.0000000000189,-492.00000000000443,-195.99999999999795,-816.0000000000025,-703.000000000003,-23.00000000001745,,-4952.000000000042
2016.10.04,-1210.000000000008,60.00000000000449,-1520.0000000000102,-463.99999999999864,-67.00000000000728,-760.0000000000051,-734.9999999999994,-67.00000000001705,,-4763.000000000041
2016.10.04,-1174.0000000000066,82.00000000000429,-1524.0000000000143,-403.0000000000058,144.00000000000546,-718.9999999999941,-687.0000000000118,-104.99999999999955,,-4386.000000000022
2016.10.04,-1233.9999999999945,74.00000000000739,-1487.0000000000161,-427.0000000000067,22.999999999996135,-727.9999999999944,-767.0000000000101,-89.00000000000574,,-4635.000000000025
2016.10.04,-1260.000000000005,85.00000000000173,-1487.0000000000161,-451.0000000000076,-30.000000000001137,-823.9999999999981,-777.000000000001,-73.00000000001194,,-4817.000000000039
2016.10.04,-1257.9999999999955,118.00000000000699,-1533.0000000000066,-442.99999999999784,-63.99999999999295,-834.9999999999937,-774.0000000000009,-70.99999999999883,,-4859.999999999979
2016.10.04,-1335.9999999999986,116.00000000000499,-1513.0000000000089,-436.9999999999976,1.999999999981128,-873.0000000000047,-854.0000000000134,-68.00000000000139,,-4963.000000000039
2016.10.04,-1385.000000000005,18.0000000000069,-1609.000000000016,-492.00000000000443,-131.00000000000023,-912.0000000000061,-858.0000000000041,-52.000000000007596,,-5421.000000000036
2016.10.04,-1346.0000000000036,4.999999999999449,-1619.0000000000148,-456.00000000000307,-126.00000000000477,-876.0000000000048,-899.0000000000009,-30.0000000000189,,-5347.000000000052
2016.10.04,-1350.0000000000086,-31.999999999998696,-1757.0000000000086,-462.0000000000033,-266.00000000001955,-894.0000000000055,-909.000000000006,-49.00000000001015,,-5719.00000000006
2016.10.04,-1454.0000000000077,-1.999999999990898,-1827.000000000001,-469.0000000000083,-335.00000000000796,-924.9999999999972,-1013.0000000000052,-121.00000000001555,,-6146.000000000034
2016.10.04,-1555.9999999999973,-156.99999999999602,-1785.9999999999986,-515.0000000000006,-401.00000000001046,-1004.0000000000049,-1038.000000000011,-299.00000000000483,,-6756.000000000023
2016.10.04,-1662.9999999999968,-129.00000000000134,-1743.0000000000057,-727.0000000000039,-500.0,-1153.9999999999964,-1092.000000000013,-245.0000000000063,,-7253.000000000023
2016.10.04,-1653.9999999999964,-66.99999999999484,-1568.0000000000139,-809.0000000000117,-474.00000000001796,-1171.0000000000064,-1097.0000000000084,-280.0000000000136,,-7120.000000000063
2016.10.04,-1632.9999999999955,-122.99999999999534,-1373.000000000002,-1216.9999999999986,-414.0000000000157,-1754.000000000005,-1091.0000000000082,-294.0000000000165,,-7899.0000000000355
2016.10.04,-1731.9999999999993,-295.99999999999625,-1270.0000000000155,-1024.000000000001,-395.00000000001023,-1603.999999999999,-954.0000000000077,-282.0000000000045,,-7557.000000000034
2016.10.04,-1753.0,-429.99999999999704,-1302.0000000000032,-1024.000000000001,-427.99999999999727,-1641.0000000000055,-951.0000000000076,-452.00000000000796,,-7981.00000000002
2016.10.04,-1754.000000000005,-451.9999999999969,-1383.000000000001,-928.0000000000115,-449.0000000000123,-1646.000000000001,-864.0000000000043,-516.0000000000053,,-7992.000000000038
2016.10.04,-1539.0000000000014,-440.9999999999914,-1270.0000000000155,-804.000000000002,-203.00000000000296,-1492.0000000000045,-765.0000000000006,-494.00000000001666,,-7008.000000000035
2016.10.04,-1635.9999999999957,-367.99999999999056,-1309.0000000000045,-814.9999999999977,-266.9999999999959,-1543.0000000000064,-833.0000000000126,-497.99999999999847,,-7269.000000000003
2016.10.04,-1632.000000000005,-358.9999999999982,-1323.0000000000075,-838.0000000000081,-330.0000000000125,-1569.9999999999932,-859.0000000000089,-462.0000000000068,,-7373.000000000042
2016.10.04,-1609.9999999999995,-361.9999999999957,-1288.0000000000002,-865.0000000000091,-217.00000000001296,-1578.9999999999936,-883.0000000000098,-483.0000000000112,,-7287.000000000032
2016.10.04,-1662.0000000000061,-302.9999999999977,-1197.0000000000036,-923.0000000000018,-296.0000000000207,-1638.999999999996,-911.0000000000014,-514.9999999999987,,-7446.000000000026
2016.10.04,-1668.0000000000064,-305.99999999999517,-1122.0000000000007,-954.0000000000077,-252.00000000000955,-1644.999999999996,-919.0000000000111,-556.0000000000009,,-7422.000000000028
2016.10.04,-1712.0000000000032,-341.99999999999784,-1107.999999999998,-1001.0000000000048,-283.00000000001546,-1704.9999999999982,-980.000000000004,-534.0000000000123,,-7665.000000000033
2016.10.05,-1689.0000000000073,-391.9999999999924,-1082.0000000000052,-953.000000000003,-253.00000000001432,-1691.0000000000025,-926.0000000000019,-626.9999999999998,,-7613.000000000026
2016.10.05,-1698.0000000000075,-428.9999999999905,-1073.0000000000127,-968.0000000000035,-242.00000000001864,-1692.0000000000073,-937.0000000000118,-686.0000000000089,,-7725.000000000061
2016.10.05,-1700.0000000000027,-430.9999999999925,-1065.0000000000048,-980.000000000004,-242.999999999995,-1668.9999999999968,-933.0000000000069,-730.0000000000084,,-7751.00000000001
2016.10.05,-1655.0000000000011,-407.99999999999727,-1093.0000000000107,-947.0000000000027,-248.99999999999523,-1620.999999999995,-894.0000000000055,-697.9999999999986,,-7565.0000000000055
2016.10.05,-1652.000000000001,-445.99999999999085,-1109.0000000000043,-954.9999999999983,-275.0000000000057,-1647.9999999999961,-906.0000000000059,-785.9999999999978,,-7777.0
2016.10.05,-1719.9999999999989,-469.99999999999267,-1087.0000000000157,-1046.0000000000064,-300.00000000001137,-1742.0000000000045,-926.0000000000019,-855.0000000000058,,-8146.000000000037
2016.10.05,-1659.000000000006,-456.00000000000085,-1056.0000000000125,-992.0000000000044,-227.00000000000387,-1680.0000000000068,-859.9999999999994,-767.0000000000066,,-7697.00000000004
2016.10.05,-1570.0000000000073,-401.99999999999125,-1015.0000000000103,-916.000000000011,-108.00000000000409,-1603.999999999999,-857.0000000000135,-860.0000000000163,,-7332.000000000054
2016.10.05,-1649.000000000001,-324.9999999999975,-1088.0,-947.0000000000027,-213.99999999999864,-1670.0000000000018,-946.0000000000122,-985.999999999998,,-7825.000000000012
2016.10.05,-1653.9999999999964,-190.00000000000128,-1100.000000000012,-1055.0000000000068,-379.0000000000191,-1810.0000000000023,-984.0000000000089,-1062.0000000000073,,-8234.000000000055
2016.10.05,-1683.9999999999975,-197.99999999999818,-1076.0000000000102,-1117.0000000000045,-367.999999999995,-1850.999999999999,-1010.0000000000051,-1069.0000000000089,,-8373.000000000018
2016.10.05,-1710.000000000008,-214.99999999999852,-1059.00000000001,-1134.0000000000005,-426.00000000001614,-1876.0000000000048,-1031.000000000006,-1085.0000000000027,,-8536.000000000047
2016.10.05,-1701.0000000000077,-249.99999999999466,-1029.9999999999975,-1097.999999999999,-361.0000000000184,-1832.9999999999984,-1013.0000000000052,-1123.0000000000073,,-8409.00000000003
2016.10.05,-1640.0000000000005,-215.99999999999397,-1038.0000000000057,-1029.0000000000105,-260.0000000000193,-1739.0000000000043,-960.000000000008,-995.0000000000125,,-7877.0000000000555
2016.10.05,-1644.999999999996,-192.99999999999872,-1004.0000000000049,-1073.9999999999982,-252.00000000000955,-1804.000000000002,-971.0000000000036,-1007.0000000000024,,-7950.0000000000155
2016.10.05,-1683.9999999999975,-205.99999999999508,-1021.0000000000052,-1064.9999999999977,-312.0000000000118,-1799.0000000000066,-973.0000000000132,-1086.000000000009,,-8146.000000000036
2016.10.05,-1670.0000000000018,-229.99999999999687,-1042.0000000000095,-1043.0000000000064,-305.0000000000068,-1781.000000000006,-968.0000000000035,-1046.0000000000136,,-8085.000000000045
2016.10.05,-1701.9999999999982,-295.99999999999625,-1095.0000000000016,-1038.000000000011,-342.00000000001296,-1769.999999999996,-967.000000000013,-1011.0000000000064,,-8221.000000000036
2016.10.05,-1778.000000000006,-301.9999999999912,-1117.0000000000125,-1174.0000000000066,-479.0000000000134,-1921.0000000000064,-1027.000000000001,-1086.000000000009,,-8884.000000000047
2016.10.05,-1786.0000000000014,-561.9999999999958,-750.0000000000063,-1189.9999999999977,-50.00000000001137,-1921.999999999997,-996.9999999999999,-1051.0000000000018,,-8308.000000000011
2016.10.05,-1796.999999999997,-506.9999999999908,-731.000000000015,-1189.9999999999977,-57.999999999992724,-1923.0000000000018,-973.0000000000132,-956.0000000000013,,-8135.000000000008
2016.10.05,-1653.9999999999964,-409.99999999999926,-872.0000000000061,-1127.0000000000095,-147.99999999999613,-1790.0000000000064,-924.0000000000066,-909.0000000000042,,-7834.000000000025
2016.10.05,-1617.999999999995,-408.9999999999927,-911.0000000000174,-1141.0000000000055,-264.00000000001,-1769.999999999996,-896.0000000000008,-842.0000000000094,,-7851.000000000026
2016.10.05,-1682.0000000000023,-407.99999999999727,-913.0000000000083,-1159.000000000006,-278.00000000002,-1876.9999999999955,-868.9999999999998,-783.0000000000003,,-7969.000000000029
2016.10.05,-1862.9999999999995,-446.9999999999974,-1012.0000000000128,-1404.0000000000105,-534.0000000000202,-2102.9999999999945,-1015.0000000000006,-777.0000000000055,,-9155.00000000004
2016.10.05,-1947.0000000000027,-456.00000000000085,-821.000000000005,-1493.000000000009,-549.0000000000066,-2228.999999999999,-1037.0000000000061,-771.0000000000106,,-9303.00000000004
2016.10.05,-1915.9999999999968,-429.99999999999704,-860.0000000000163,-1386.00000000001,-510.0000000000193,-2081.9999999999936,-1015.0000000000006,-798.0000000000098,,-8997.000000000042
2016.10.05,-1954.9999999999982,-486.999999999993,-836.0000000000146,-1442.0000000000073,-551.9999999999925,-2141.0000000000055,-1023.0000000000103,-823.0000000000182,,-9259.00000000004
2016.10.05,-1936.000000000007,-456.00000000000085,-904.0000000000159,-1460.9999999999986,-627.0000000000095,-2170.000000000002,-993.9999999999998,-828.0000000000065,,-9376.00000000004
2016.10.05,-1911.0000000000014,-375.9999999999986,-904.0000000000159,-1404.0000000000105,-584.0000000000032,-2123.9999999999955,-990.9999999999997,-946.0000000000024,,-9240.000000000025
2016.10.05,-1945.999999999998,-391.9999999999924,-863.9999999999981,-1445.0000000000073,-492.999999999995,-2037.9999999999968,-983.0000000000041,-889.0000000000065,,-9049.999999999998
2016.10.05,-1909.9999999999966,-356.9999999999962,-882.000000000005,-1373.0000000000045,-544.0000000000111,-1947.9999999999932,-1094.0000000000082,-892.0000000000039,,-9000.000000000018
2016.10.05,-1923.0000000000018,-354.9999999999942,-978.0000000000122,-1460.9999999999986,-701.9999999999982,-1992.0000000000045,-1151.0000000000105,-974.0000000000082,,-9536.00000000003
2016.10.05,-1986.000000000004,-359.99999999999363,-1153.000000000004,-1475.0000000000086,-887.0000000000005,-2090.0000000000036,-1149.000000000001,-980.0000000000031,,-10080.000000000018
2016.10.05,-2385.9999999999955,-605.9999999999955,-1187.0000000000048,-1716.0000000000082,-1194.0000000000168,-2317.9999999999977,-1292.0000000000016,-1017.0000000000013,,-11716.000000000022
2016.10.05,-2340.0000000000036,-573.9999999999967,-1046.999999999998,-1837.0000000000032,-1217.000000000013,-2352.0000000000036,-1416.000000000011,-1000.0000000000009,,-11783.00000000003
2016.10.05,-2350.0000000000086,-542.9999999999935,-1117.0000000000125,-1909.000000000006,-1397.9999999999961,-2359.9999999999995,-1425.0000000000114,-975.0000000000148,,-12077.000000000042
2016.10.05,-2337.000000000003,-369.99999999999255,-1046.0000000000136,-1908.0000000000014,-1393.0000000000007,-2375.0,-1507.000000000005,-1014.0000000000038,,-11950.00000000002
2016.10.05,-2361.000000000004,-378.00000000000057,-974.0000000000082,-1936.000000000007,-1316.0000000000025,-2388.999999999996,-1574.0000000000123,-1049.0000000000111,,-11977.000000000042
2016.10.05,-2338.9999999999986,-337.99999999999386,-907.9999999999977,-2004.000000000005,-1329.0000000000077,-2415.0000000000064,-1572.0000000000027,-1043.0000000000161,,-11948.000000000031
2016.10.05,-2332.999999999998,-362.99999999999113,-890.000000000013,-2188.0000000000023,-1379.000000000019,-2427.000000000007,-1545.0000000000018,-1043.0000000000161,,-12168.000000000047
2016.10.05,-2343.0000000000036,-320.9999999999935,-717.000000000012,-2181.000000000012,-1338.9999999999986,-2510.000000000005,-1573.0000000000075,-1111.0000000000175,,-12095.000000000051
2016.10.05,-2365.9999999999995,-290.00000000000136,-726.0000000000044,-2184.000000000012,-1381.0000000000002,-2522.9999999999964,-1602.0000000000039,-1109.0000000000043,,-12181.000000000022
2016.10.05,-2432.0000000000023,-312.00000000000114,-701.0000000000183,-2258.00000000001,-1448.0000000000075,-2594.999999999999,-1635.000000000005,-1119.0000000000034,,-12500.000000000047
2016.10.05,-2457.0000000000077,-378.00000000000057,-687.0000000000153,-2316.0000000000027,-1516.0000000000196,-2631.0,-1657.0000000000107,-1101.0000000000186,,-12743.000000000075
2016.10.05,-2432.0000000000023,-390.0000000000015,-661.0000000000005,-2259.0000000000005,-1415.0000000000205,-2545.000000000002,-1582.0000000000077,-1078.0000000000011,,-12362.000000000036
2016.10.05,-2375.0,-410.9999999999947,-663.999999999998,-2177.000000000007,-1317.0000000000073,-2447.999999999993,-1496.0000000000093,-1035.0000000000082,,-11923.000000000018
2016.10.05,-2331.000000000003,-361.9999999999957,-680.0000000000139,-2161.0000000000014,-1295.000000000016,-2424.0000000000064,-1482.0000000000136,-1042.0000000000095,,-11777.00000000006
2016.10.06,-2305.9999999999973,-366.9999999999951,-705.0000000000001,-2143.000000000001,-1236.9999999999948,-2394.0000000000055,-1459.0000000000032,-974.0000000000082,,-11585.000000000004
2016.10.06,-2319.0000000000027,-417.99999999999613,-661.0000000000005,-2136.00000000001,-1260.9999999999957,-2396.000000000001,-1446.0000000000123,-1005.0000000000115,,-11642.00000000003
2016.10.06,-2329.0000000000077,-430.9999999999925,-680.9999999999983,-2152.000000000001,-1293.0000000000064,-2409.9999999999964,-1439.0000000000073,-1004.0000000000049,,-11739.000000000015
2016.10.06,-2326.999999999998,-435.9999999999919,-670.9999999999993,-2143.000000000001,-1284.9999999999966,-2415.0000000000064,-1433.0000000000068,-1074.0000000000193,,-11784.00000000002
2016.10.06,-2302.9999999999973,-439.0000000000005,-683.0000000000114,-2139.00000000001,-1300.0000000000114,-2394.999999999996,-1430.0000000000068,-1105.0000000000005,,-11794.000000000035
2016.10.06,-2290.0000000000064,-351.0000000000013,-712.0000000000015,-2144.0000000000055,-1340.0000000000034,-2403.000000000006,-1449.0000000000123,-1088.0,,-11777.000000000036
2016.10.06,-2409.9999999999964,-495.9999999999964,-696.0000000000077,-2222.000000000008,-1355.9999999999945,-2465.0000000000036,-1482.0000000000136,-1086.000000000009,,-12213.000000000031
2016.10.06,-2299.0000000000064,-446.9999999999974,-713.0000000000081,-2119.0,-1281.000000000006,-2375.0,-1440.0000000000118,-1113.0000000000084,,-11787.000000000038
2016.10.06,-2349.0000000000036,-469.99999999999267,-741.0000000000139,-2055.000000000007,-1242.0000000000186,-2358.000000000004,-1470.0000000000132,-1131.9999999999998,,-11817.000000000051
2016.10.06,-2284.000000000006,-452.99999999999227,-693.0000000000102,-2012.0000000000005,-1117.0000000000186,-2308.000000000007,-1412.0000000000061,-1123.0000000000073,,-11402.000000000047
