date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,GBPCHF,CHFJPY,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURNZD,CADJPY,AUDCAD,empty,sum
2021.09.06,154.99999999999403,-49.99999999999449,-18.999999999991246,82.99999999999841,97.00000000001374,-100.0000000000112,195.0000000000074,20.999999999993246,-159.00000000002024,174.00000000000747,304.00000000001535,208.99999999999253,60.99999999999284,-98.99999999999353,,872.0000000000043
2021.09.06,120.99999999999334,18.999999999991246,-17.999999999984695,88.99999999999864,113.00000000000753,-178.99999999999582,109.99999999999943,110.99999999999443,-111.00000000001842,179.00000000001802,100.0000000000112,259.9999999999936,63.99999999999295,-113.99999999999189,,744.0000000000094
2021.09.06,167.9999999999904,-58.000000000002494,-26.999999999999247,82.99999999999841,142.0000000000199,-279.99999999999136,200.00000000000284,85.99999999999719,-192.00000000000728,266.0000000000107,445.0000000000065,366.999999999984,88.99999999999864,-146.00000000000168,,1143.0000000000066
2021.09.06,175.99999999999838,-62.99999999999084,-21.999999999988695,118.99999999999977,120.00000000000898,-299.99999999998914,224.00000000000375,85.00000000000173,-246.00000000000932,242.00000000000887,460.000000000016,424.99999999998647,137.99999999999102,-124.00000000000189,,1234.000000000035
2021.09.06,152.99999999999204,-73.99999999999629,-78.00000000000028,90.99999999999397,113.00000000000753,-280.9999999999979,224.00000000000375,117.00000000000044,-216.00000000000819,235.00000000000742,510.00000000001046,461.0000000000003,123.99999999999523,-110.99999999999443,,1268.000000000014
2021.09.06,158.99999999999804,-28.999999999990145,-83.9999999999952,132.99999999999557,170.00000000000347,-246.99999999999721,271.0000000000008,148.0000000000037,-225.9999999999991,267.0000000000172,623.000000000018,532.9999999999835,115.99999999999966,-68.00000000000139,,1766.0000000000368
2021.09.06,206.99999999999054,-7.0000000000014495,-20.999999999982144,178.99999999998784,241.00000000000233,-303.0000000000088,233.0000000000041,126.0000000000039,-249.00000000002365,320.00000000000915,764.0000000000091,517.9999999999962,104.99999999998977,-24.999999999997247,,2087.999999999979
2021.09.06,204.99999999999963,-5.000000000010552,-17.999999999984695,162.9999999999967,242.00000000000887,-287.9999999999994,239.99999999999488,117.99999999999588,-240.0000000000091,335.00000000001864,764.0000000000091,506.9999999999908,88.99999999999864,-34.000000000000696,,2078.0000000000086
2021.09.06,208.99999999999253,2.999999999997449,-2.999999999997449,161.99999999999193,246.00000000001288,-283.000000000011,236.0000000000042,109.00000000000354,-228.00000000000864,328.00000000001717,737.0000000000099,642.9999999999936,84.99999999999375,-41.9999999999976,,2202.000000000002
2021.09.06,203.99999999999307,-25.999999999992696,-7.0000000000014495,161.99999999999193,208.00000000000819,-303.0000000000088,242.999999999995,95.99999999999609,-262.00000000000045,310.0000000000103,709.0000000000041,631.0000000000038,111.99999999999477,-47.9999999999925,,2029.0000000000011
2021.09.06,230.99999999999233,-17.000000000000348,23.00000000001745,168.99999999999693,203.00000000001984,-333.0000000000055,216.99999999999875,76.99999999999375,-263.00000000000523,299.00000000000483,745.0000000000178,543.0000000000045,123.99999999999523,-19.999999999997797,,1998.0000000000325
2021.09.06,230.99999999999233,-4.000000000004,28.000000000005798,140.99999999999113,232.00000000000998,-323.0000000000066,183.9999999999975,85.00000000000173,-208.00000000002683,318.00000000001825,760.0000000000051,546.9999999999864,77.99999999998875,-29.000000000001247,,2039.9999999999584
2021.09.06,240.99999999999122,18.0000000000069,79.00000000000685,143.99999999999125,274.00000000001864,-316.99999999998954,171.99999999999704,61.999999999995396,-189.00000000002137,345.0000000000175,820.0000000000207,566.9999999999842,52.99999999999727,-12.999999999996348,,2256.0000000000196
2021.09.06,257.9999999999916,26.999999999999247,87.99999999999919,178.99999999998784,251.00000000000122,-323.99999999999096,192.00000000000728,58.99999999999794,-228.00000000000864,295.0000000000008,724.0000000000135,506.9999999999908,95.99999999998943,-37.99999999999359,,2085.999999999986
2021.09.06,242.99999999999324,62.000000000006494,67.00000000001705,174.99999999999716,273.0000000000121,-276.9999999999939,203.00000000000296,95.00000000000064,-182.00000000001637,287.000000000015,703.0000000000092,509.99999999998823,75.9999999999934,-41.9999999999976,,2193.0000000000277
2021.09.06,246.99999999999721,104.99999999999955,73.99999999999629,158.99999999999181,291.00000000001904,-243.99999999999977,183.00000000000693,115.99999999999389,-114.00000000000432,262.00000000000665,785.0000000000134,594.99999999999,51.00000000000193,16.0000000000049,,2526.0000000000177
2021.09.06,258.9999999999981,107.99999999999699,103.00000000000864,150.99999999999625,264.0000000000198,-261.0000000000001,156.0000000000059,100.00000000000009,-95.00000000002728,219.00000000001364,705.0000000000001,551.9999999999969,63.99999999999295,-2.000000000002,,2323.0
2021.09.06,244.99999999999523,14.000000000002899,53.00000000001415,134.00000000000034,241.00000000000233,-327.00000000001063,155.00000000000114,78.00000000000028,-178.0000000000257,309.0000000000037,712.0000000000015,509.00000000000387,66.99999999999307,-46.00000000000159,,1965.9999999999802
2021.09.06,235.99999999999176,42.0000000000087,24.000000000001798,141.9999999999959,153.00000000000313,-287.9999999999994,179.00000000000205,114.99999999999844,-159.00000000002024,151.00000000001222,570.0000000000039,485.99999999998647,134.00000000000034,-31.999999999998696,,1752.9999999999868
2021.09.06,298.9999999999937,93.00000000000975,50.0000000000167,178.99999999998784,211.00000000000563,-327.00000000001063,135.00000000000512,129.00000000000134,-154.00000000002478,165.00000000001512,619.000000000014,556.9999999999853,125.99999999999056,-15.999999999993797,,2065.999999999996
2021.09.06,350.9999999999902,103.00000000000864,138.0000000000159,265.00000000000057,241.00000000000233,-388.9999999999949,156.99999999999648,70.0000000000034,-260.0000000000193,193.00000000002092,628.0000000000064,381.99999999999346,173.00000000000182,-25.999999999992696,,2026.0000000000332
2021.09.06,352.9999999999922,147.00000000000824,138.0000000000159,250.0,261.0000000000001,-354.9999999999942,141.00000000000534,97.9999999999981,-189.00000000002137,165.00000000001512,660.0000000000161,436.9999999999985,146.99999999999136,6.0000000000060005,,2259.0000000000314
2021.09.06,288.9999999999948,95.00000000000064,107.99999999999699,230.99999999999454,284.00000000001756,-310.0000000000103,204.9999999999983,87.00000000000374,-224.00000000001796,262.00000000000665,594.0000000000057,425.99999999999307,114.99999999999488,-80.99999999999774,,2080.999999999981
2021.09.06,334.9999999999964,123.99999999999079,128.000000000017,242.999999999995,292.00000000000335,-346.0000000000019,161.00000000000136,92.00000000000318,-209.00000000000318,240.00000000001796,635.0000000000077,455.99999999998977,117.999999999995,-46.999999999997044,,2222.0000000000155
2021.09.06,388.9999999999949,178.99999999999582,175.99999999999838,256.0000000000002,355.0000000000164,-371.00000000001023,102.00000000000387,95.00000000000064,-166.00000000002524,255.00000000000523,587.0000000000042,485.0000000000021,87.99999999999386,-80.99999999999774,,2348.9999999999823
2021.09.06,372.99999999999,137.00000000000932,161.00000000001114,253.0000000000001,401.00000000000693,-390.0000000000015,121.99999999999989,73.00000000000084,-209.00000000000318,367.0000000000062,761.0000000000117,685.0000000000023,52.99999999999727,-52.99999999999194,,2734.000000000039
2021.09.06,383.99999999999545,163.00000000000205,129.00000000000134,236.99999999999477,434.000000000001,-375.9999999999986,93.00000000000352,114.99999999999844,-157.0000000000107,386.00000000001967,560.0000000000049,658.0000000000031,15.999999999991132,-163.00000000000205,,2479.0000000000045
2021.09.06,391.9999999999924,181.00000000000892,121.00000000001555,220.99999999998943,408.00000000000836,-367.99999999999056,64.00000000000716,136.00000000000279,-115.0000000000091,326.0000000000041,549.0000000000217,557.9999999999918,24.00000000000091,-136.99999999999824,,2360.0000000000455
2021.09.06,384.9999999999909,164.00000000000858,130.0000000000079,231.99999999999932,371.00000000001023,-378.999999999996,82.00000000000784,115.99999999999389,-148.00000000002456,297.0000000000139,523.0000000000068,359.99999999998255,54.99999999999261,-134.0000000000008,,2053.999999999993
2021.09.06,370.9999999999991,86.0000000000083,148.99999999999915,204.9999999999983,330.0000000000081,-426.9999999999996,73.0000000000075,53.00000000000304,-194.00000000001683,338.0000000000161,546.000000000002,304.9999999999997,61.99999999999761,-146.00000000000168,,1751.0000000000211
2021.09.06,392.9999999999989,129.00000000000134,124.00000000001299,211.9999999999891,291.00000000001904,-422.9999999999956,49.000000000006594,97.00000000000264,-160.000000000025,227.00000000002163,634.0000000000013,495.99999999998533,96.9999999999942,-42.999999999993044,,2123.000000000019
2021.09.06,408.9999999999927,154.0000000000097,104.99999999999955,187.99999999998818,241.00000000000233,-425.99999999999307,1.0000000000047748,131.00000000000333,-98.00000000001319,127.00000000001043,544.0000000000111,492.9999999999879,110.99999999999,-32.999999999994145,,1946.9999999999998
