date,USDCHF,EURUSD,GBPCHF,empty,sum
2019.02.18,-85.00000000000173,-22.999999999995246,-85.00000000000173,,-192.99999999999872
2019.02.18,-45.99999999999049,-31.000000000003247,-115.99999999998278,,-192.99999999997652
2019.02.18,-32.999999999994145,-26.999999999999247,-83.9999999999952,,-143.99999999998857
2019.02.18,-9.999999999998899,-5.000000000010552,-58.99999999998684,,-73.99999999999629
2019.02.18,-8.000000000008,17.000000000000348,-92.99999999998754,,-83.9999999999952
2019.02.18,49.99999999999449,90.99999999999665,-129.00000000000134,,11.999999999989797
2019.02.18,78.00000000000028,104.99999999999955,-105.99999999998388,,77.00000000001594
2019.02.18,72.0000000000054,126.99999999998823,-119.99999999998678,,79.00000000000685
2019.02.18,106.99999999999044,171.99999999999437,-144.99999999999514,,133.99999999998968
2019.02.18,143.99999999998857,249.99999999999466,-106.99999999999044,,286.9999999999928
2019.02.18,141.99999999999767,242.00000000000887,-126.99999999998823,,257.0000000000183
2019.02.18,120.99999999999334,249.00000000001032,-98.99999999998244,,271.0000000000212
2019.02.18,103.99999999999298,234.00000000000088,-78.99999999998464,,259.0000000000092
2019.02.18,85.00000000000173,185.99999999999727,-70.99999999999883,,200.00000000000014
2019.02.18,75.00000000000284,180.0000000000024,-73.99999999999629,,181.00000000000892
2019.02.18,58.000000000002494,143.99999999998857,-92.99999999998754,,109.00000000000354
2019.02.18,51.000000000001044,143.99999999998857,-76.99999999999375,,117.99999999999588
2019.02.18,63.99999999999739,143.99999999998857,-56.99999999999594,,150.99999999999002
2019.02.18,48.000000000003595,150.00000000000568,-153.9999999999875,,44.00000000002177
2019.02.18,21.00000000000435,95.00000000000064,-106.99999999999044,,9.000000000014552
2019.02.18,-46.999999999997044,28.000000000005798,-174.99999999999181,,-193.99999999998306
2019.02.18,31.000000000003247,58.000000000002494,-170.99999999998784,,-81.9999999999821
2019.02.18,48.99999999998794,140.99999999999113,-76.99999999999375,,112.99999999998533
2019.02.18,86.99999999999264,137.9999999999937,-133.99999999998968,,90.99999999999665
2019.02.18,103.99999999999298,188.9999999999947,-146.00000000000168,,146.99999999998604
2019.02.18,133.99999999998968,278.00000000000045,-90.99999999999665,,320.99999999999346
2019.02.18,140.99999999999113,322.00000000000006,23.00000000001745,,486.00000000000864
2019.02.18,133.00000000000534,327.99999999999494,38.0000000000047,,499.000000000005
2019.02.18,154.99999999999403,360.0000000000048,-48.99999999998794,,466.0000000000109
2019.02.18,164.99999999999292,326.9999999999884,-55.99999999998939,,435.999999999992
2019.02.18,130.0000000000079,282.9999999999888,-89.99999999999008,,323.0000000000066
2019.02.18,150.99999999999002,293.0000000000099,-115.99999999998278,,328.0000000000171
2019.02.18,157.99999999999147,275.000000000003,-112.99999999998533,,320.00000000000915
2019.02.18,184.00000000000637,283.99999999999534,-79.99999999999119,,388.0000000000105
2019.02.18,97.9999999999981,205.99999999999508,-22.999999999995246,,280.99999999999795
2019.02.18,25.00000000000835,124.99999999999733,-66.99999999999484,,83.00000000001084
2019.02.18,38.0000000000047,124.99999999999733,95.00000000000064,,258.0000000000027
2019.02.18,21.00000000000435,137.9999999999937,99.00000000000463,,258.0000000000027
2019.02.18,-7.0000000000014495,102.00000000000209,109.00000000000354,,204.00000000000418
2019.02.18,11.00000000000545,123.00000000000644,139.00000000000023,,273.0000000000121
2019.02.18,38.0000000000047,181.9999999999933,111.00000000001664,,331.0000000000146
2019.02.18,35.00000000000725,151.9999999999966,112.000000000001,,299.00000000000483
2019.02.18,39.999999999995595,173.00000000000094,108.00000000001918,,321.0000000000157
2019.02.18,28.999999999990145,168.99999999999693,107.00000000001265,,304.9999999999997
2019.02.18,32.999999999994145,191.99999999999218,139.00000000000023,,363.9999999999866
2019.02.18,36.999999999998145,200.00000000000017,101.00000000001774,,338.00000000001603
2019.02.18,43.999999999999595,201.99999999999108,63.99999999999739,,309.99999999998806
2019.02.18,1.0000000000065512,161.99999999999548,74.0000000000185,,237.00000000002055
2019.02.19,-9.999999999998899,146.00000000000168,49.00000000001015,,185.00000000001293
2019.02.19,-14.000000000002899,161.99999999999548,56.000000000011596,,204.00000000000418
2019.02.19,-5.999999999994898,174.00000000000747,87.00000000001484,,255.0000000000274
2019.02.19,-5.999999999994898,181.9999999999933,161.00000000001114,,337.00000000000955
