date,USDCAD,GBPCHF,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,AUDCAD,empty,sum
2021.04.12,-32.0000000000098,-24.999999999986144,-99.00000000000463,-115.0000000000091,54.999999999993946,-207.99999999999707,-15.00000000001478,194.0000000000053,-201.99999999999108,-129.0000000000191,702.0000000000026,40.00000000000669,,165.9999999999768
2021.04.12,1.0000000000065512,-62.99999999999084,-90.99999999999665,-1.0000000000047748,-45.000000000006146,-166.99999999999494,99.99999999999432,43.999999999999595,-351.99999999999676,-201.99999999999818,707.9999999999975,-26.999999999999247,,-94.99999999998958
2021.04.12,-31.000000000003247,19.00000000001345,-156.00000000000057,63.00000000000239,46.999999999997044,-187.9999999999993,216.00000000000819,205.99999999999508,-466.9999999999952,-254.99999999999545,747.9999999999931,62.000000000006494,,264.00000000002194
2021.04.12,-52.99999999999194,28.000000000005798,-151.9999999999966,104.99999999998977,69.9999999999923,-185.00000000000182,276.9999999999868,222.99999999999542,-429.99999999999704,-290.9999999999968,665.0000000000044,99.00000000000463,,355.999999999995
2021.04.12,-26.999999999999247,41.000000000002146,-165.9999999999995,95.99999999998943,88.99999999999464,-183.99999999999528,280.00000000000114,224.000000000002,-404.9999999999887,-287.00000000000614,608.9999999999928,113.00000000000753,,383.0000000000009
2021.04.12,-59.000000000009045,87.00000000001484,-177.99999999998929,24.00000000000091,97.9999999999981,-161.99999999999548,245.00000000000455,246.00000000001288,-451.0000000000014,-224.00000000001796,614.0000000000034,99.00000000000463,,339.00000000002615
2021.04.12,-79.99999999999119,14.000000000002899,-158.99999999999804,22.999999999996135,3.999999999992898,-192.00000000000327,151.00000000001046,279.00000000000705,-584.9999999999911,-199.00000000001228,836.9999999999989,43.999999999999595,,137.000000000012
2021.04.12,-65.00000000000395,117.99999999999588,-207.00000000000162,57.00000000000216,57.99999999999139,-161.99999999999548,316.0000000000025,275.000000000003,-587.9999999999885,-293.00000000000637,773.0000000000015,45.000000000006146,,327.0000000000066
2021.04.12,-173.00000000000094,46.999999999997044,-164.99999999999292,0.0,-25.00000000000835,-178.00000000000037,167.0000000000016,309.0000000000037,-703.9999999999935,-183.00000000002115,879.9999999999919,-1.999999999990898,,-27.000000000013976
2021.04.12,-205.00000000001074,-60.99999999999994,-131.99999999999878,-136.0000000000099,-65.99999999999939,-226.00000000000398,-137.00000000000045,224.000000000002,-656.9999999999965,4.9999999999954525,941.9999999999984,-21.999999999999797,,-471.00000000002365
2021.04.12,-245.0000000000063,-78.99999999998464,-117.99999999999588,-189.00000000000716,-119.00000000000244,-229.00000000000142,-224.99999999999432,246.99999999999721,-763.9999999999869,75.9999999999934,942.9999999999827,-64.99999999999284,,-766.9999999999985
2021.04.12,-256.99999999999613,-83.9999999999952,-137.9999999999937,-204.00000000000773,-53.00000000000304,-246.00000000000176,-241.99999999999022,268.0000000000016,-598.999999999994,69.99999999999318,825.9999999999934,34.000000000000696,,-624.9999999999927
2021.04.12,-273.0000000000121,-65.99999999998829,-156.99999999998494,-228.9999999999992,-30.000000000007798,-248.99999999999923,-262.00000000000045,307.00000000001285,-560.9999999999893,78.00000000000296,731.9999999999993,75.00000000000284,,-634.9999999999635
2021.04.12,-269.00000000000813,-41.99999999998649,-165.9999999999995,-198.0000000000075,-1.0000000000065512,-244.99999999999523,-195.99999999999795,321.0000000000157,-517.9999999999962,27.999999999991587,619.9999999999983,107.00000000000153,,-558.9999999999905
2021.04.12,-283.99999999999534,5.000000000010552,-167.9999999999904,-168.00000000000637,-3.0000000000085514,-209.00000000000364,-108.00000000000409,380.00000000000256,-601.9999999999915,0.0,716.9999999999899,97.00000000000264,,-342.9999999999943
2021.04.12,-343.00000000000443,-65.99999999998829,-177.99999999998929,-258.0000000000098,-19.00000000000235,-264.999999999993,-296.99999999999704,310.0000000000103,-531.9999999999991,80.99999999998886,678.9999999999852,96.00000000000719,,-791.9999999999919
2021.04.12,-368.9999999999971,-112.000000000001,-175.99999999999838,-271.0000000000008,-59.000000000009045,-295.99999999999625,-368.9999999999998,253.99999999999866,-560.9999999999893,96.99999999997999,790.0000000000018,45.000000000006146,,-1027.0000000000052
2021.04.12,-360.0000000000048,36.0000000000138,-201.99999999999108,-269.00000000000546,-12.000000000000899,-219.00000000000253,-186.00000000000705,456.00000000001194,-651.0000000000016,55.999999999983174,706.999999999991,111.00000000000554,,-533.000000000008
2021.04.12,-327.00000000001063,113.00000000000753,-136.99999999998712,-143.00000000000068,5.999999999994898,-110.99999999999443,62.99999999998818,588.0000000000107,-712.9999999999859,10.99999999999568,629.9999999999973,150.00000000000568,,130.00000000002115
2021.04.12,-351.0000000000124,144.99999999999514,-109.99999999998789,-162.00000000000614,14.999999999998348,-71.99999999999429,74.00000000001228,683.0000000000114,-740.9999999999917,57.999999999992724,558.9999999999984,187.9999999999993,,286.00000000001523
2021.04.12,-368.00000000001273,321.0000000000157,-99.00000000000463,-296.0000000000065,56.0000000000005,58.99999999999794,112.99999999999955,802.9999999999982,-890.9999999999974,217.9999999999893,550.9999999999903,177.00000000000495,,643.9999999999752
2021.04.12,-357.00000000000733,260.0000000000158,46.0000000000127,-246.9999999999999,13.999999999991797,129.00000000000134,102.00000000000387,916.0000000000057,-907.9999999999977,334.99999999997954,446.9999999999974,228.00000000000597,,965.0000000000091
2021.04.12,-364.9999999999931,330.0000000000081,29.00000000001235,-256.0000000000002,-13.00000000000745,162.0000000000066,168.00000000000637,1056.9999999999968,-1068.9999999999866,324.99999999998863,583.0000000000002,221.99999999999997,,1173.0000000000316
2021.04.12,-309.0000000000037,347.0000000000084,-22.999999999995246,-204.00000000000773,25.999999999992696,134.0000000000008,262.00000000000045,1009.0000000000155,-997.0000000000034,203.9999999999793,570.9999999999882,230.000000000008,,1249.9999999999832
2021.04.12,-197.00000000000273,286.00000000000847,-73.99999999999629,-185.00000000000227,57.99999999999139,55.000000000005045,207.9999999999984,983.0000000000006,-834.9999999999858,132.000000000005,600.9999999999849,304.9999999999997,,1337.0000000000064
2021.04.12,-197.00000000000273,119.00000000000244,-51.000000000001044,-195.0000000000074,47.9999999999925,-41.9999999999976,-3.0000000000143245,797.0000000000033,-619.9999999999983,168.99999999998272,604.0000000000045,317.0000000000006,,945.9999999999648
2021.04.12,-161.99999999999548,235.00000000000742,-44.99999999998394,-174.0000000000066,30.999999999992145,39.00000000000014,161.00000000000136,923.0000000000072,-825.9999999999934,145.99999999998658,669.9999999999928,276.00000000000955,,1274.0000000000177
2021.04.12,-73.00000000001194,283.000000000011,-58.99999999998684,-81.00000000000307,0.0,67.00000000000594,342.00000000001296,923.0000000000072,-976.9999999999834,37.00000000000614,614.9999999999877,197.00000000000273,,1274.0000000000484
2021.04.12,-46.999999999997044,290.00000000001245,-89.99999999999008,-203.00000000000296,51.99999999999649,46.00000000000159,195.99999999999795,910.9999999999951,-861.999999999985,125.0,600.0000000000006,251.00000000000122,,1269.0000000000305
2021.04.12,-102.00000000000209,317.9999999999961,-36.999999999998145,-127.00000000000955,9.999999999998899,107.00000000000153,324.99999999998863,991.0000000000085,-998.9999999999943,104.99999999998977,608.9999999999928,224.000000000002,,1423.9999999999743
2021.04.12,-171.99999999999437,170.00000000000347,-25.999999999992696,-76.99999999999818,-48.000000000003595,14.999999999998348,211.9999999999891,997.0000000000034,-940.9999999999918,69.99999999999318,808.9999999999931,256.0000000000007,,1265.0000000000005
2021.04.12,-131.99999999999878,307.99999999999716,-61.99999999998429,-91.99999999999875,7.0000000000014495,77.00000000000485,353.00000000000864,1090.0000000000132,-993.9999999999837,40.99999999999682,802.9999999999982,280.00000000000244,,1679.000000000057
2021.04.12,-248.00000000000378,136.00000000000279,-25.999999999992696,-46.00000000000648,-57.00000000000705,-10.999999999994348,209.00000000000318,1026.0000000000157,-913.9999999999926,27.999999999991587,854.9999999999835,289.0000000000059,,1241.0000000000057
2021.04.12,-246.99999999999721,217.0000000000005,-54.99999999998284,-57.00000000000216,-43.00000000000415,23.00000000000635,290.9999999999968,1012.0000000000128,-990.000000000002,9.999999999990905,885.0000000000025,240.00000000000688,,1286.0000000000284
2021.04.12,-343.00000000000443,-0.9999999999843467,29.00000000001235,73.99999999999807,-156.00000000000057,-53.999999999998494,200.9999999999934,1112.0000000000018,-971.9999999999951,-30.000000000001137,1007.9999999999867,302.0000000000023,,1170.0000000000105
