date,USDJPY,USDCAD,AUDUSD,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,AUDJPY,NZDJPY,AUDNZD,empty,sum
2018.04.02,-3.0000000000001137,-93.99999999999409,0.0,-19.000000000005457,-29.999999999996696,-26.999999999999247,-73.00000000000084,-204.00000000000773,-170.00000000000347,-340.00000000000693,-44.00000000001114,-37.9999999999967,0.0,-53.999999999998494,,-1096.000000000021
2018.04.02,45.99999999999227,-93.00000000000975,-7.9999999999968985,-31.00000000000591,57.00000000000705,-19.00000000000235,-8.000000000008,-263.00000000000523,-182.99999999999983,-404.0000000000044,54.000000000002046,-19.99999999999602,85.99999999999852,-67.00000000001705,,-853.0000000000455
2018.04.02,80.99999999998886,-92.00000000000318,4.999999999999449,31.00000000000591,101.00000000000664,22.999999999995246,11.999999999989797,-468.9999999999941,-97.00000000001374,-452.00000000000796,70.99999999999795,39.00000000000148,111.99999999999477,-56.000000000011596,,-691.0000000000505
2018.04.02,125.99999999999056,-56.99999999999594,-1.999999999990898,93.99999999999409,224.000000000002,85.99999999999719,-19.00000000000235,-444.9999999999932,-111.00000000001664,-536.0000000000032,122.99999999999045,34.000000000006025,134.00000000000034,38.99999999998904,,-310.00000000003257
2018.04.02,131.9999999999908,-72.0000000000054,-17.000000000000348,108.99999999999466,218.00000000000708,73.00000000000084,-3.0000000000085514,-421.99999999999704,-139.00000000000023,-575.0000000000144,90.99999999997976,7.000000000005002,117.999999999995,59.99999999999339,,-420.00000000005934
2018.04.02,81.99999999999363,-87.00000000001484,-28.999999999990145,61.00000000000705,200.00000000000017,59.99999999999339,-40.00000000000669,-429.00000000000205,-211.00000000000563,-668.0000000000019,43.99999999998272,-36.99999999999193,81.99999999999363,39.999999999995595,,-932.0000000000472
2018.04.02,52.99999999999727,-86.0000000000083,-18.999999999991246,34.99999999999659,211.00000000000563,73.99999999999629,-41.000000000002146,-449.0000000000123,-219.00000000001364,-628.0000000000064,33.999999999991815,-12.000000000000455,79.9999999999983,68.00000000000139,,-899.0000000000472
2018.04.02,18.999999999991246,-41.000000000002146,35.00000000000725,13.00000000000523,204.00000000000418,101.99999999999099,-44.0000000000107,-485.00000000001364,-260.0000000000158,-584.0000000000067,3.9999999999906777,-21.000000000000796,64.99999999999773,116.99999999998934,,-876.000000000073
2018.04.02,61.99999999999761,-1.0000000000065512,13.00000000000745,94.99999999999886,223.00000000000654,57.99999999999139,-66.00000000001049,-629.9999999999955,-276.00000000000955,-803.0000000000203,119.99999999997613,13.00000000000523,55.00000000000682,157.99999999999147,,-979.0000000000608
2018.04.02,112.99999999999955,24.999999999986144,-17.000000000000348,162.9999999999967,224.9999999999974,34.99999999999615,-64.0000000000085,-681.0000000000116,-278.00000000000045,-840.0000000000185,205.99999999998886,39.00000000000148,81.99999999999363,136.99999999998712,,-855.0000000000924
2018.04.02,114.99999999999488,-19.00000000001345,-65.99999999999939,143.00000000000068,213.00000000000762,-3.0000000000085514,-47.00000000000814,-628.9999999999907,-281.0000000000201,-897.0000000000144,162.9999999999825,-42.999999999992156,51.00000000000193,109.99999999998789,,-1190.0000000000712
2018.04.02,128.99999999999068,-53.999999999998494,-83.9999999999952,155.00000000000114,192.99999999999872,-26.000000000003798,-52.000000000007596,-557.9999999999927,-283.000000000011,-929.000000000002,176.9999999999925,-48.99999999999238,64.99999999999773,41.000000000002146,,-1275.0000000000207
2018.04.02,137.99999999999102,-41.000000000002146,-69.9999999999923,174.99999999999716,195.00000000000074,-14.000000000002899,-40.00000000000669,-561.000000000007,-280.0000000000136,-895.0000000000014,191.0000000000025,-30.9999999999917,100.99999999999909,5.999999999994898,,-1126.0000000000323
2018.04.02,168.99999999999693,-63.99999999999739,-86.99999999999264,174.0000000000066,194.0000000000053,-21.00000000000435,-43.00000000000415,-580.9999999999889,-279.00000000000705,-908.0000000000199,198.99999999998386,-39.99999999999204,120.99999999999511,9.999999999998899,,-1156.0000000000198
2018.04.02,146.0000000000008,-66.99999999999484,-85.99999999999719,147.99999999999613,195.00000000000074,-9.00000000000345,-54.00000000000959,-557.9999999999927,-287.000000000015,-873.0000000000126,133.99999999998613,-45.000000000001705,76.99999999999818,47.99999999998139,,-1231.0000000000637
2018.04.02,137.99999999999102,-66.99999999999484,-104.99999999999955,137.00000000000045,200.00000000000017,-24.000000000001798,-56.0000000000005,-514.00000000001,-283.000000000011,-910.0000000000108,132.99999999998136,-72.99999999999329,72.00000000000273,29.999999999996696,,-1322.0000000000493
2018.04.02,157.99999999998704,-75.00000000000284,-92.99999999999864,137.00000000000045,206.00000000000617,-8.000000000008,-56.0000000000005,-568.9999999999884,-262.00000000000665,-876.0000000000101,145.99999999998658,-52.99999999999727,96.00000000000364,31.999999999987594,,-1217.000000000041
2018.04.02,134.9999999999909,-83.9999999999952,-117.00000000000044,117.999999999995,206.00000000000617,-16.0000000000049,-79.00000000000685,-539.0000000000157,-330.0000000000081,-978.0000000000122,120.9999999999809,-79.9999999999983,85.99999999999852,-2.0000000000131024,,-1559.0000000000832
2018.04.02,118.99999999999977,-96.00000000000719,-120.99999999999334,91.99999999999875,201.00000000000674,-21.00000000000435,-106.00000000000608,-568.000000000012,-414.00000000000324,-1055.000000000006,99.99999999999432,-101.99999999998965,61.99999999999761,-8.000000000008,,-1917.0000000000325
2018.04.02,157.99999999998704,-80.99999999999774,-101.99999999999099,129.99999999999545,217.0000000000005,1.999999999990898,-98.0000000000092,-616.0000000000139,-350.00000000000585,-968.0000000000133,155.9999999999775,-51.00000000000193,103.9999999999992,8.999999999992347,,-1490.00000000009
2018.04.02,125.0,-11.00000000000545,-53.999999999998494,102.00000000000387,229.99999999999687,26.999999999999247,-82.99999999999974,-615.0000000000091,-323.0000000000066,-908.0000000000199,176.9999999999925,-22.999999999996135,120.99999999999511,26.999999999999247,,-1208.0000000000484
