date,USDJPY,USDCAD,AUDUSD,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,AUDJPY,NZDJPY,AUDNZD,empty,sum
2018.04.02,42.999999999992156,-34.000000000000696,13.00000000000745,97.99999999999898,53.00000000000304,0.0,33.9999999999896,-164.99999999999204,-121.99999999999989,-301.0000000000179,64.99999999999773,-21.000000000000796,81.00000000000307,-33.00000000001635,,-289.0000000000357
2018.04.02,60.99999999999284,141.99999999999767,47.00000000000814,-31.00000000000591,111.00000000000554,95.00000000000064,-8.000000000008,-248.99999999999523,270.99999999999903,-311.0000000000168,54.000000000002046,54.000000000002046,117.00000000000443,-19.999999999997797,,332.99999999998863
2018.04.02,219.99999999999886,4.000000000004,27.00000000001035,159.00000000000603,268.99999999999704,139.99999999999568,13.999999999991797,-436.00000000000705,24.999999999986144,-410.0000000000215,194.99999999999318,125.0,209.99999999999375,80.99999999999774,,622.999999999946
2018.04.02,135.99999999999568,-12.000000000012001,21.999999999999797,134.00000000000034,233.00000000000543,100.00000000000009,7.9999999999968985,-361.99999999999477,-79.00000000000685,-501.0000000000181,132.99999999998136,49.99999999999716,156.99999999999648,91.99999999998099,,110.99999999992266
2018.04.02,151.9999999999868,-72.0000000000054,-9.999999999998899,120.99999999999511,219.99999999999798,85.99999999999719,-1.0000000000065512,-366.00000000001387,-139.00000000000023,-558.0000000000141,121.99999999998568,27.000000000001023,138.9999999999958,83.9999999999952,,-195.00000000008416
2018.04.02,151.9999999999868,-62.000000000006494,-8.999999999992347,125.0,221.99999999999997,88.99999999999464,-40.00000000000669,-417.0000000000016,-189.00000000001694,-616.0000000000165,104.99999999998977,30.000000000001137,150.99999999999625,68.00000000000139,,-391.0000000000706
2018.04.02,57.999999999992724,-29.999999999996696,53.00000000000304,48.00000000000182,223.00000000000654,124.99999999999733,-31.000000000003247,-340.0000000000034,-209.9999999999991,-534.0000000000123,49.99999999998295,23.000000000010346,96.00000000000364,132.99999999998312,,-336.00000000003325
2018.04.02,115.99999999999966,-2.0000000000131024,93.00000000000975,121.99999999999989,229.99999999999687,157.99999999999147,-41.000000000002146,-478.00000000000864,-245.0000000000063,-514.0000000000144,156.99999999998226,109.99999999999943,131.00000000000023,195.9999999999962,,32.99999999993105
2018.04.02,150.99999999999625,59.99999999999339,24.000000000001798,194.99999999999318,243.99999999999977,66.99999999999484,-64.0000000000085,-628.9999999999907,-270.99999999999903,-802.0000000000139,250.99999999997635,64.00000000000716,111.0000000000042,165.9999999999995,,-433.00000000004553
2018.04.02,171.99999999999704,39.999999999995595,4.999999999999449,221.9999999999942,229.99999999999687,47.9999999999925,-32.0000000000098,-596.0000000000036,-224.000000000002,-770.000000000004,274.99999999997726,58.9999999999975,117.999999999995,150.99999999999002,,-302.0000000000839
2018.04.02,156.99999999999648,15.999999999993797,-26.999999999999247,180.99999999999739,231.0000000000034,39.999999999995595,-41.000000000002146,-545.9999999999923,-222.00000000001108,-812.0000000000127,211.9999999999891,14.000000000010004,96.00000000000364,120.99999999999334,,-580.0000000000349
2018.04.02,159.9999999999966,-8.000000000008,-62.99999999999084,197.9999999999933,209.9999999999991,-7.0000000000014495,-32.0000000000098,-549.0000000000066,-255.00000000000523,-892.0000000000039,228.999999999985,-19.99999999999602,114.00000000000432,51.99999999998539,,-863.000000000058
2018.04.02,179.9999999999926,-32.0000000000098,-63.99999999999739,197.00000000000273,209.00000000000364,7.0000000000014495,-35.00000000000725,-546.999999999997,-253.99999999999866,-857.0000000000189,223.99999999998954,-6.999999999990791,135.99999999999568,38.99999999998904,,-804.0000000000451
2018.04.02,191.99999999999307,-34.000000000000696,-47.9999999999925,191.0000000000025,219.99999999999798,34.000000000000696,-39.00000000000014,-543.0000000000064,-233.00000000001654,-801.0000000000073,213.99999999999864,18.000000000000682,144.00000000000546,62.99999999999084,,-622.0000000000338
